fdate,prc
2017-09-26,8517.894736842105
2017-09-27,8033.5
2017-09-28,19078.153846153848
2017-09-29,25330.727272727272
2017-09-30,14170.5
2017-10-01,9656.066666666668
2017-10-02,5309.2
2017-10-03,8996.363636363636
2017-10-04,6273.076923076923
2017-10-05,7084.583333333333
2017-10-07,7606.8
2017-10-08,15358.8
2017-10-09,7036.0
2017-10-10,4992.0
2017-10-11,7779.0
2017-10-12,2525.0
2017-10-13,13198.0
2017-10-14,15104.0
2017-10-15,19212.5
2017-10-16,11443.5
2017-10-17,15096.0
2017-10-18,2405.0
2017-10-19,14593.5
2017-10-20,4684.375
2017-10-21,3333.6666666666665
2017-10-22,3261.285714285714
2017-10-23,7720.25
2017-10-24,12521.0
2017-10-25,6485.833333333333
2017-10-26,6419.333333333333
2017-10-27,4063.866666666667
2017-10-28,5857.166666666667
2017-10-29,4744.833333333333
2017-10-30,7485.846153846154
2017-10-31,3638.0
2017-11-01,2429.0
2017-11-02,9757.666666666666
2017-11-04,10028.714285714286
2017-11-05,6955.6
2017-11-06,4371.25
2017-11-08,15211.6
2017-11-09,3664.0
2017-11-10,6619.2
2017-11-11,7582.4
2017-11-12,10686.333333333334
2017-11-13,3349.0
2017-11-14,5555.0
2017-11-15,2417.6666666666665
2017-11-17,6306.2
2017-11-18,4442.666666666667
2017-11-19,2399.0
2017-11-20,7662.5
2017-11-21,3770.5
2017-11-22,10847.333333333334
2017-11-24,3862.5
2017-11-26,12660.4
2017-11-27,5901.75
2017-11-28,19860.0
2017-11-29,11541.333333333334
2017-11-30,7931.4
2017-12-01,14097.666666666666
2017-12-02,10674.0
2017-12-03,6193.75
2017-12-04,14812.5
2017-12-05,6662.333333333333
2017-12-06,6808.0
2017-12-07,12259.0
2017-12-08,4377.5
2017-12-09,9169.125
2017-12-10,15445.166666666666
2017-12-11,10038.0
2017-12-13,6536.0
2017-12-15,5444.5
2017-12-16,10608.333333333334
2017-12-17,7650.571428571428
2017-12-18,16777.0
2017-12-19,14369.4
2017-12-20,2098.3333333333335
2017-12-21,3968.1111111111113
2017-12-22,4417.461538461538
2017-12-23,5323.0
2017-12-24,7179.0
2017-12-25,21420.0
2017-12-26,15760.2
2017-12-27,4084.3333333333335
2017-12-28,7962.0
2017-12-29,5848.0
2017-12-30,4011.0
2017-12-31,4828.571428571428
