fdate,airline,class,subclass,prc
2017-09-26,UA,Y,L,7186.0
2017-09-26,UA,Y,T,6374.0
2017-09-26,UA,Y,V,8124.0
2017-09-26,UA,Y,W,9795.0
2017-09-27,AA,C,D,18698.5
2017-09-27,AA,C,R,18046.0
2017-09-27,AA,Y,G,8319.0
2017-09-27,AA,Y,H,6860.5
2017-09-27,AA,Y,K,6902.0
2017-09-27,AA,Y,L,4034.0
2017-09-27,AA,Y,M,6335.0
2017-09-27,AA,Y,N,4341.0
2017-09-27,AA,Y,Q,5301.0
2017-09-27,AA,Y,S,5605.0
2017-09-27,AA,Y,V,5718.5
2017-09-27,DL,C,I,20332.0
2017-09-27,DL,C,Z,14937.0
2017-09-27,DL,Y,K,6043.0
2017-09-27,DL,Y,L,6673.0
2017-09-27,DL,Y,Q,7791.0
2017-09-27,DL,Y,T,7094.0
2017-09-27,DL,Y,U,7766.0
2017-09-27,DL,Y,V,5407.0
2017-09-27,DL,Y,X,4330.0
2017-09-27,MU,C,D,29943.0
2017-09-27,MU,C,I,17714.0
2017-09-27,MU,Y,K,10332.0
2017-09-27,MU,Y,L,6409.5
2017-09-27,MU,Y,N,8724.0
2017-09-27,MU,Y,R,6785.0
2017-09-27,MU,Y,S,5119.5
2017-09-27,MU,Y,T,5563.0
2017-09-27,MU,Y,V,6770.0
2017-09-27,MU,Y,Z,5139.5
2017-09-27,UA,C,Z,27223.0
2017-09-27,UA,Y,G,4749.5
2017-09-27,UA,Y,K,5596.0
2017-09-27,UA,Y,L,6284.0
2017-09-27,UA,Y,S,4329.0
2017-09-27,UA,Y,T,6753.5
2017-09-27,UA,Y,U,25521.0
2017-09-27,UA,Y,V,5736.0
2017-09-28,AA,C,D,18196.0
2017-09-28,AA,C,R,14330.0
2017-09-28,AA,Y,G,6537.0
2017-09-28,AA,Y,H,8384.0
2017-09-28,AA,Y,L,7062.0
2017-09-28,AA,Y,N,4486.0
2017-09-28,AA,Y,Q,6885.0
2017-09-28,AA,Y,V,6376.0
2017-09-28,DL,C,C,38473.0
2017-09-28,DL,C,Z,27969.0
2017-09-28,DL,Y,L,4744.0
2017-09-28,DL,Y,T,6710.0
2017-09-28,DL,Y,U,4418.0
2017-09-28,DL,Y,V,6290.0
2017-09-28,DL,Y,X,5839.0
2017-09-28,MU,C,C,26508.0
2017-09-28,MU,C,D,24555.0
2017-09-28,MU,C,I,18579.0
2017-09-28,MU,Y,H,10277.0
2017-09-28,MU,Y,K,8673.0
2017-09-28,MU,Y,L,8956.0
2017-09-28,MU,Y,N,7975.5
2017-09-28,MU,Y,R,7158.5
2017-09-28,MU,Y,S,5183.0
2017-09-28,MU,Y,V,8220.0
2017-09-28,MU,Y,Z,6304.0
2017-09-28,UA,Y,B,15777.0
2017-09-28,UA,Y,H,9725.0
2017-09-28,UA,Y,K,6313.0
2017-09-28,UA,Y,L,6586.0
2017-09-28,UA,Y,Q,6264.0
2017-09-28,UA,Y,S,4380.0
2017-09-28,UA,Y,T,5626.0
2017-09-28,UA,Y,U,11025.0
2017-09-28,UA,Y,V,7990.5
2017-09-28,UA,Y,W,9300.0
2017-09-29,AA,C,D,14806.5
2017-09-29,AA,C,R,24558.0
2017-09-29,AA,Y,G,6360.0
2017-09-29,AA,Y,H,4907.5
2017-09-29,AA,Y,K,6244.0
2017-09-29,AA,Y,L,4103.5
2017-09-29,AA,Y,M,8585.0
2017-09-29,AA,Y,N,6614.0
2017-09-29,AA,Y,S,5553.0
2017-09-29,DL,C,C,34790.5
2017-09-29,DL,C,D,23042.0
2017-09-29,DL,Y,H,12424.0
2017-09-29,DL,Y,K,9841.5
2017-09-29,DL,Y,L,7393.0
2017-09-29,DL,Y,M,11155.0
2017-09-29,DL,Y,Q,5957.5
2017-09-29,DL,Y,T,7356.5
2017-09-29,DL,Y,U,5412.0
2017-09-29,DL,Y,V,6283.0
2017-09-29,DL,Y,X,6305.0
2017-09-29,MU,C,C,45351.0
2017-09-29,MU,C,D,26431.5
2017-09-29,MU,C,I,22088.0
2017-09-29,MU,F,P,64287.5
2017-09-29,MU,Y,H,10963.0
2017-09-29,MU,Y,K,11908.0
2017-09-29,MU,Y,L,9557.0
2017-09-29,MU,Y,N,8890.0
2017-09-29,MU,Y,R,5406.0
2017-09-29,MU,Y,S,10277.0
2017-09-29,MU,Y,V,6845.0
2017-09-29,MU,Y,Z,7324.0
2017-09-29,UA,Y,H,7072.5
2017-09-29,UA,Y,K,6839.5
2017-09-29,UA,Y,L,6088.0
2017-09-29,UA,Y,S,4637.0
2017-09-29,UA,Y,T,6893.0
2017-09-29,UA,Y,U,10459.0
2017-09-29,UA,Y,V,5672.0
2017-09-30,AA,C,D,15948.5
2017-09-30,AA,C,I,19435.0
2017-09-30,AA,C,J,28737.0
2017-09-30,AA,Y,H,5279.0
2017-09-30,AA,Y,K,6279.0
2017-09-30,AA,Y,L,6244.5
2017-09-30,AA,Y,M,7295.0
2017-09-30,AA,Y,V,6855.0
2017-09-30,DL,C,Z,12783.0
2017-09-30,DL,Y,B,14299.0
2017-09-30,DL,Y,L,3939.0
2017-09-30,DL,Y,Q,9001.5
2017-09-30,DL,Y,T,7221.0
2017-09-30,DL,Y,U,4598.0
2017-09-30,DL,Y,V,7322.0
2017-09-30,DL,Y,X,6349.0
2017-09-30,MU,C,C,30383.0
2017-09-30,MU,C,D,28864.0
2017-09-30,MU,C,I,19530.0
2017-09-30,MU,F,P,73946.0
2017-09-30,MU,Y,H,13342.0
2017-09-30,MU,Y,K,10665.0
2017-09-30,MU,Y,L,7925.0
2017-09-30,MU,Y,N,8533.0
2017-09-30,MU,Y,Z,7595.0
2017-09-30,UA,C,D,40291.0
2017-09-30,UA,Y,L,7080.5
2017-09-30,UA,Y,Q,11679.0
2017-09-30,UA,Y,S,7015.0
2017-09-30,UA,Y,T,8867.0
2017-09-30,UA,Y,V,5675.5
