fdate,prc
2017-12-12,4275.714285714285
2017-12-13,7354.692307692308
2017-12-14,5173.5
2017-12-15,4862.35
2017-12-16,5332.058823529412
2017-12-17,4868.56
2017-12-18,7330.090909090909
2017-12-19,5664.1578947368425
2017-12-20,6222.6551724137935
2017-12-21,5598.069767441861
2017-12-22,6202.5
2017-12-23,8805.464285714286
2017-12-24,7048.684210526316
2017-12-25,8239.42857142857
2017-12-26,6036.6
2017-12-27,3695.8260869565215
2017-12-28,6451.0
2017-12-29,6075.458333333333
2017-12-30,3120.4444444444443
2017-12-31,9020.894736842105
