fdate,airline,class,subclass,prc
2017-08-03,AA,Y,L,6350.0
2017-08-03,AA,Y,N,10155.5
2017-08-03,AA,Y,Q,7746.0
2017-08-03,AA,Y,S,8484.5
2017-08-03,AA,Y,V,6247.0
2017-08-03,DL,C,Z,28444.0
2017-08-03,DL,Y,K,6482.0
2017-08-03,DL,Y,L,7948.0
2017-08-03,DL,Y,T,6425.0
2017-08-03,DL,Y,U,8324.0
2017-08-03,DL,Y,V,8628.5
2017-08-03,DL,Y,X,8535.0
2017-08-03,MU,C,D,24244.0
2017-08-03,MU,C,I,21024.0
2017-08-03,MU,Y,K,9498.0
2017-08-03,MU,Y,L,11081.0
2017-08-03,MU,Y,N,8334.5
2017-08-03,MU,Y,R,8465.0
2017-08-03,MU,Y,S,4317.0
2017-08-03,MU,Y,Z,9645.5
2017-08-03,UA,C,P,28206.0
2017-08-03,UA,Y,G,5189.0
2017-08-03,UA,Y,Q,12595.0
2017-08-03,UA,Y,T,6547.5
2017-08-03,UA,Y,W,7533.0
2017-08-04,AA,C,D,11034.5
2017-08-04,AA,Y,H,6308.0
2017-08-04,AA,Y,L,9417.0
2017-08-04,AA,Y,M,8140.5
2017-08-04,AA,Y,N,8225.0
2017-08-04,AA,Y,Q,8438.0
2017-08-04,AA,Y,S,8401.0
2017-08-04,AA,Y,V,6307.5
2017-08-04,DL,C,D,57251.0
2017-08-04,DL,C,Z,18542.0
2017-08-04,DL,Y,L,8488.0
2017-08-04,DL,Y,T,6436.0
2017-08-04,DL,Y,U,6621.0
2017-08-04,DL,Y,V,8732.0
2017-08-04,DL,Y,X,8246.0
2017-08-04,MU,C,D,27809.0
2017-08-04,MU,C,I,26110.0
2017-08-04,MU,Y,K,10187.0
2017-08-04,MU,Y,L,12189.0
2017-08-04,MU,Y,N,8556.5
2017-08-04,MU,Y,R,7370.0
2017-08-04,MU,Y,S,4551.5
2017-08-04,UA,Y,G,8380.0
2017-08-04,UA,Y,K,8172.0
2017-08-04,UA,Y,Q,11542.0
2017-08-04,UA,Y,S,13302.5
2017-08-04,UA,Y,T,6527.0
2017-08-05,AA,Y,H,6010.0
2017-08-05,AA,Y,K,13529.0
2017-08-05,AA,Y,L,7134.0
2017-08-05,AA,Y,M,8232.0
2017-08-05,AA,Y,N,9217.0
2017-08-05,AA,Y,S,9428.0
2017-08-05,AA,Y,V,6247.0
2017-08-05,DL,Y,K,9083.5
2017-08-05,DL,Y,L,9440.5
2017-08-05,DL,Y,Q,10986.5
2017-08-05,DL,Y,T,6862.0
2017-08-05,DL,Y,U,6463.0
2017-08-05,DL,Y,V,6203.5
2017-08-05,DL,Y,X,8986.5
2017-08-05,MU,C,C,35644.0
2017-08-05,MU,C,D,17615.5
2017-08-05,MU,C,I,21210.0
2017-08-05,MU,Y,H,9462.0
2017-08-05,MU,Y,K,8763.0
2017-08-05,MU,Y,L,10399.0
2017-08-05,MU,Y,N,8567.5
2017-08-05,MU,Y,R,6150.0
2017-08-05,MU,Y,Z,10624.0
2017-08-05,UA,C,P,21634.0
2017-08-05,UA,Y,G,5760.5
2017-08-05,UA,Y,K,8435.0
2017-08-05,UA,Y,S,10454.0
2017-08-05,UA,Y,T,6631.0
2017-08-05,UA,Y,V,8447.0
2017-08-05,UA,Y,W,7533.0
2017-08-06,AA,C,D,21930.0
2017-08-06,AA,C,I,10688.0
2017-08-06,AA,Y,H,6505.0
2017-08-06,AA,Y,K,6273.0
2017-08-06,AA,Y,L,6280.5
2017-08-06,AA,Y,M,8206.0
2017-08-06,AA,Y,N,8542.5
2017-08-06,AA,Y,S,8266.0
2017-08-06,AA,Y,V,6426.0
2017-08-06,DL,C,D,25488.0
2017-08-06,DL,C,Z,24149.0
2017-08-06,DL,Y,K,7988.0
2017-08-06,DL,Y,L,10177.0
2017-08-06,DL,Y,M,10825.0
2017-08-06,DL,Y,T,8470.5
2017-08-06,DL,Y,U,8310.5
2017-08-06,DL,Y,V,6605.5
2017-08-06,DL,Y,X,7015.5
2017-08-06,MU,C,D,24702.0
2017-08-06,MU,C,I,18909.0
2017-08-06,MU,Y,H,15119.0
2017-08-06,MU,Y,K,8871.5
2017-08-06,MU,Y,L,9344.0
2017-08-06,MU,Y,N,8587.5
2017-08-06,MU,Y,R,9076.0
2017-08-06,MU,Y,S,4378.0
2017-08-06,MU,Y,Z,12175.0
2017-08-06,UA,C,P,18968.0
2017-08-06,UA,Y,G,5658.0
2017-08-06,UA,Y,K,8367.5
2017-08-06,UA,Y,S,9615.5
2017-08-06,UA,Y,T,6590.5
2017-08-07,AA,Y,G,7533.0
2017-08-07,AA,Y,H,6308.0
2017-08-07,AA,Y,K,6562.0
2017-08-07,AA,Y,L,6350.0
2017-08-07,AA,Y,M,8006.0
2017-08-07,AA,Y,N,8424.0
2017-08-07,AA,Y,Q,6580.5
2017-08-07,AA,Y,V,6248.0
2017-08-07,DL,C,Z,21677.5
2017-08-07,DL,Y,H,14869.0
2017-08-07,DL,Y,K,7104.0
2017-08-07,DL,Y,L,10681.0
2017-08-07,DL,Y,Q,15529.0
2017-08-07,DL,Y,T,6885.0
2017-08-07,DL,Y,U,8265.0
2017-08-07,DL,Y,V,8537.0
2017-08-07,DL,Y,X,6451.0
2017-08-07,MU,C,D,27164.0
2017-08-07,MU,C,I,19582.0
2017-08-07,MU,Y,E,11812.5
2017-08-07,MU,Y,K,8591.0
2017-08-07,MU,Y,L,9849.0
2017-08-07,MU,Y,M,13544.0
2017-08-07,MU,Y,N,8369.0
2017-08-07,MU,Y,R,7631.5
2017-08-07,MU,Y,Z,10652.0
2017-08-07,UA,C,P,28753.0
2017-08-07,UA,Y,G,7646.0
2017-08-07,UA,Y,T,6653.0
2017-08-07,UA,Y,V,8983.0
2017-08-07,UA,Y,W,7835.0
2017-08-08,AA,C,D,19443.0
2017-08-08,AA,Y,L,6350.0
2017-08-08,AA,Y,M,6960.5
2017-08-08,AA,Y,N,6501.5
2017-08-08,AA,Y,Q,6695.0
2017-08-08,AA,Y,S,9062.0
2017-08-08,AA,Y,V,6210.0
2017-08-08,DL,Y,L,6776.5
2017-08-08,DL,Y,T,6787.0
2017-08-08,DL,Y,U,6535.0
2017-08-08,DL,Y,V,7616.5
2017-08-08,DL,Y,X,8840.0
2017-08-08,MU,C,D,27796.0
2017-08-08,MU,C,I,19824.0
2017-08-08,MU,Y,K,8477.5
2017-08-08,MU,Y,L,9763.5
2017-08-08,MU,Y,N,8319.0
2017-08-08,MU,Y,R,6734.0
2017-08-08,MU,Y,S,3872.0
2017-08-08,UA,C,P,23872.0
2017-08-08,UA,Y,G,6520.0
2017-08-08,UA,Y,H,11874.0
2017-08-08,UA,Y,K,6885.0
2017-08-08,UA,Y,Q,11740.0
2017-08-08,UA,Y,T,6498.0
2017-08-08,UA,Y,U,13434.0
2017-08-09,AA,C,D,25202.0
2017-08-09,AA,Y,H,6652.5
2017-08-09,AA,Y,K,9282.5
2017-08-09,AA,Y,L,8868.0
2017-08-09,AA,Y,M,8474.0
2017-08-09,AA,Y,N,7985.0
2017-08-09,AA,Y,O,5565.0
2017-08-09,AA,Y,Q,6508.0
2017-08-09,AA,Y,S,8789.0
2017-08-09,AA,Y,V,6248.0
2017-08-09,CZ,Y,V,5530.0
2017-08-09,DL,C,Z,20124.0
2017-08-09,DL,Y,B,13056.0
2017-08-09,DL,Y,K,5978.0
2017-08-09,DL,Y,L,8483.5
2017-08-09,DL,Y,M,4894.0
2017-08-09,DL,Y,T,6690.0
2017-08-09,DL,Y,U,8288.0
2017-08-09,DL,Y,V,6908.5
2017-08-09,DL,Y,X,7559.0
2017-08-09,MU,C,D,20459.0
2017-08-09,MU,C,I,21255.0
2017-08-09,MU,Y,L,9450.5
2017-08-09,MU,Y,M,8793.0
2017-08-09,MU,Y,N,8439.0
2017-08-09,MU,Y,Q,5913.0
2017-08-09,MU,Y,R,7780.0
2017-08-09,MU,Y,S,4244.0
2017-08-09,MU,Y,Z,8217.0
2017-08-09,UA,C,P,27797.0
2017-08-09,UA,Y,G,5633.0
2017-08-09,UA,Y,T,6631.5
2017-08-09,UA,Y,W,7532.5
2017-08-10,AA,C,D,26561.0
2017-08-10,AA,Y,K,3510.0
2017-08-10,AA,Y,M,8330.5
2017-08-10,AA,Y,N,7821.5
2017-08-10,AA,Y,V,6241.5
2017-08-10,DL,C,D,24581.0
2017-08-10,DL,C,Z,14952.0
2017-08-10,DL,Y,K,8758.5
2017-08-10,DL,Y,L,9661.0
2017-08-10,DL,Y,Q,9248.0
2017-08-10,DL,Y,T,7163.5
2017-08-10,DL,Y,U,7263.5
2017-08-10,DL,Y,V,5808.5
2017-08-10,DL,Y,X,9215.0
2017-08-10,MU,C,D,27802.0
2017-08-10,MU,C,I,20105.0
2017-08-10,MU,Y,K,10151.0
2017-08-10,MU,Y,L,9726.0
2017-08-10,MU,Y,N,8629.0
2017-08-10,MU,Y,Z,9886.5
2017-08-10,UA,C,C,39281.0
2017-08-10,UA,C,P,21419.0
2017-08-10,UA,Y,G,6954.0
2017-08-10,UA,Y,K,8458.0
2017-08-10,UA,Y,L,8251.0
2017-08-10,UA,Y,Q,8859.0
2017-08-10,UA,Y,T,6632.0
2017-08-11,AA,C,I,9652.5
2017-08-11,AA,C,R,35662.0
2017-08-11,AA,Y,H,10828.0
2017-08-11,AA,Y,L,7276.0
2017-08-11,AA,Y,M,14986.0
2017-08-11,AA,Y,N,8478.0
2017-08-11,AA,Y,S,8567.0
2017-08-11,AA,Y,V,6431.0
2017-08-11,DL,C,D,24449.0
2017-08-11,DL,C,Z,24299.0
2017-08-11,DL,Y,H,10090.0
2017-08-11,DL,Y,K,6904.0
2017-08-11,DL,Y,L,8464.0
2017-08-11,DL,Y,Q,12634.0
2017-08-11,DL,Y,T,6570.5
2017-08-11,DL,Y,U,7398.0
2017-08-11,DL,Y,V,8710.5
2017-08-11,DL,Y,X,7925.0
2017-08-11,MU,C,D,29456.0
2017-08-11,MU,C,I,20912.5
2017-08-11,MU,Y,H,14544.0
2017-08-11,MU,Y,K,10074.0
2017-08-11,MU,Y,L,8659.0
2017-08-11,MU,Y,N,8508.0
2017-08-11,MU,Y,R,9741.0
2017-08-11,MU,Y,S,7706.0
2017-08-11,MU,Y,Z,10495.0
2017-08-11,UA,Y,G,7312.0
2017-08-11,UA,Y,K,8673.0
2017-08-11,UA,Y,T,6641.0
2017-08-11,UA,Y,W,7113.0
2017-08-12,AA,C,D,24505.0
2017-08-12,AA,C,R,23712.0
2017-08-12,AA,Y,B,6965.0
2017-08-12,AA,Y,K,6906.0
2017-08-12,AA,Y,L,8893.0
2017-08-12,AA,Y,M,6308.5
2017-08-12,AA,Y,N,6572.5
2017-08-12,AA,Y,S,10691.0
2017-08-12,AA,Y,V,6391.0
2017-08-12,AA,Y,n,1790.0
2017-08-12,CZ,Y,H,12865.0
2017-08-12,DL,C,Z,23544.5
2017-08-12,DL,Y,K,6921.5
2017-08-12,DL,Y,L,9200.0
2017-08-12,DL,Y,T,6435.0
2017-08-12,DL,Y,U,6463.0
2017-08-12,DL,Y,V,5086.0
2017-08-12,DL,Y,X,9494.0
2017-08-12,MU,C,C,41369.0
2017-08-12,MU,C,D,25596.0
2017-08-12,MU,C,I,31587.0
2017-08-12,MU,Y,E,12736.0
2017-08-12,MU,Y,K,9980.0
2017-08-12,MU,Y,L,10063.5
2017-08-12,MU,Y,N,8514.0
2017-08-12,MU,Y,R,6292.5
2017-08-12,MU,Y,Z,10494.0
2017-08-12,UA,C,P,28577.5
2017-08-12,UA,C,Z,33762.0
2017-08-12,UA,Y,G,7007.0
2017-08-12,UA,Y,K,8174.0
2017-08-12,UA,Y,L,7307.0
2017-08-12,UA,Y,Q,7732.0
2017-08-12,UA,Y,T,6632.0
2017-08-12,UA,Y,V,8533.0
2017-08-12,UA,Y,W,7531.0
2017-08-13,AA,C,D,21713.5
2017-08-13,AA,Y,H,6667.0
2017-08-13,AA,Y,L,6349.0
2017-08-13,AA,Y,M,5913.0
2017-08-13,AA,Y,N,7194.0
2017-08-13,AA,Y,Q,7006.0
2017-08-13,AA,Y,V,6317.0
2017-08-13,DL,C,I,20375.0
2017-08-13,DL,C,Z,28176.0
2017-08-13,DL,Y,K,10038.0
2017-08-13,DL,Y,L,10229.0
2017-08-13,DL,Y,M,11339.0
2017-08-13,DL,Y,T,7523.0
2017-08-13,DL,Y,U,8865.5
2017-08-13,DL,Y,V,5595.0
2017-08-13,DL,Y,X,9069.5
2017-08-13,MU,C,D,29457.5
2017-08-13,MU,C,I,18640.0
2017-08-13,MU,Y,K,10074.0
2017-08-13,MU,Y,L,11139.0
2017-08-13,MU,Y,N,8630.0
2017-08-13,MU,Y,R,6634.0
2017-08-13,UA,C,P,22547.0
2017-08-13,UA,Y,G,5662.0
2017-08-13,UA,Y,K,8878.5
2017-08-13,UA,Y,L,6866.5
2017-08-13,UA,Y,Q,11431.0
2017-08-13,UA,Y,T,6496.0
2017-08-13,UA,Y,W,7529.5
2017-08-14,AA,C,D,19574.0
2017-08-14,AA,Y,H,6010.0
2017-08-14,AA,Y,K,10822.0
2017-08-14,AA,Y,L,8318.5
2017-08-14,AA,Y,M,8083.0
2017-08-14,AA,Y,N,7637.0
2017-08-14,AA,Y,Q,6973.5
2017-08-14,AA,Y,S,8092.5
2017-08-14,AA,Y,V,6247.0
2017-08-14,DL,C,Z,20121.0
2017-08-14,DL,Y,H,13076.0
2017-08-14,DL,Y,K,13942.0
2017-08-14,DL,Y,L,9151.0
2017-08-14,DL,Y,Q,14536.5
2017-08-14,DL,Y,T,8497.0
2017-08-14,DL,Y,U,7720.0
2017-08-14,DL,Y,V,5941.0
2017-08-14,DL,Y,X,8231.5
2017-08-14,MU,C,D,27794.5
2017-08-14,MU,C,I,18688.0
2017-08-14,MU,Y,K,9087.5
2017-08-14,MU,Y,L,8269.0
2017-08-14,MU,Y,N,8389.0
2017-08-14,MU,Y,R,8042.0
2017-08-14,MU,Y,Z,9159.0
2017-08-14,UA,C,P,17892.0
2017-08-14,UA,Y,G,6040.0
2017-08-14,UA,Y,K,8881.0
2017-08-14,UA,Y,S,12220.0
2017-08-14,UA,Y,T,6504.5
2017-08-14,UA,Y,W,12673.0
2017-08-15,AA,C,D,3727.0
2017-08-15,AA,C,I,9668.0
2017-08-15,AA,Y,G,7145.0
2017-08-15,AA,Y,H,6308.0
2017-08-15,AA,Y,K,7320.0
2017-08-15,AA,Y,L,9310.5
2017-08-15,AA,Y,M,8160.0
2017-08-15,AA,Y,N,7184.0
2017-08-15,AA,Y,O,3792.0
2017-08-15,AA,Y,Q,8560.0
2017-08-15,AA,Y,S,7769.0
2017-08-15,AA,Y,V,6397.0
2017-08-15,AA,Y,Y,3252.0
2017-08-15,DL,C,Z,22638.5
2017-08-15,DL,Y,H,8942.0
2017-08-15,DL,Y,K,9269.5
2017-08-15,DL,Y,L,9318.0
2017-08-15,DL,Y,T,10520.0
2017-08-15,DL,Y,U,8350.0
2017-08-15,DL,Y,V,6700.0
2017-08-15,DL,Y,X,8265.0
2017-08-15,MU,C,D,28929.0
2017-08-15,MU,C,I,21679.0
2017-08-15,MU,Y,H,10841.0
2017-08-15,MU,Y,K,8588.0
2017-08-15,MU,Y,L,10902.5
2017-08-15,MU,Y,M,14459.0
2017-08-15,MU,Y,N,8742.5
2017-08-15,MU,Y,R,8873.5
2017-08-15,MU,Y,S,5028.0
2017-08-15,MU,Y,Z,9641.0
2017-08-15,MU,Y,n,500.0
2017-08-15,UA,C,P,25056.0
2017-08-15,UA,Y,G,5455.0
2017-08-15,UA,Y,K,8499.0
2017-08-15,UA,Y,T,6605.0
2017-08-15,UA,Y,V,11098.5
2017-08-15,UA,Y,W,7923.0
2017-08-16,AA,C,D,17425.0
2017-08-16,AA,C,I,15384.5
2017-08-16,AA,F,I,10323.0
2017-08-16,AA,Y,H,6346.0
2017-08-16,AA,Y,K,8101.0
2017-08-16,AA,Y,L,10728.5
2017-08-16,AA,Y,M,8003.0
2017-08-16,AA,Y,N,6578.5
2017-08-16,AA,Y,O,3686.0
2017-08-16,AA,Y,Q,6348.0
2017-08-16,AA,Y,S,6735.5
2017-08-16,AA,Y,V,6397.0
2017-08-16,DL,C,Z,21545.0
2017-08-16,DL,Y,H,14799.0
2017-08-16,DL,Y,K,9869.0
2017-08-16,DL,Y,L,10260.0
2017-08-16,DL,Y,T,6478.0
2017-08-16,DL,Y,U,6431.5
2017-08-16,DL,Y,V,5520.0
2017-08-16,DL,Y,X,7345.0
2017-08-16,MU,C,D,19522.0
2017-08-16,MU,C,I,20868.5
2017-08-16,MU,Y,L,9823.0
2017-08-16,MU,Y,N,8529.5
2017-08-16,MU,Y,R,7713.0
2017-08-16,MU,Y,Z,7256.0
2017-08-16,UA,C,P,22295.0
2017-08-16,UA,Y,G,4901.0
2017-08-16,UA,Y,H,9254.0
2017-08-16,UA,Y,K,7341.0
2017-08-16,UA,Y,Q,11598.0
2017-08-16,UA,Y,S,9668.5
2017-08-16,UA,Y,T,6437.0
2017-08-16,UA,Y,W,7532.5
2017-08-17,AA,C,D,14825.5
2017-08-17,AA,Y,G,7567.0
2017-08-17,AA,Y,H,6308.0
2017-08-17,AA,Y,L,11707.0
2017-08-17,AA,Y,M,6735.0
2017-08-17,AA,Y,N,5995.0
2017-08-17,AA,Y,O,3712.0
2017-08-17,AA,Y,Q,6733.0
2017-08-17,AA,Y,S,10770.0
2017-08-17,AA,Y,V,6692.5
2017-08-17,DL,Y,H,11673.5
2017-08-17,DL,Y,K,6705.0
2017-08-17,DL,Y,L,11079.0
2017-08-17,DL,Y,Q,11735.0
2017-08-17,DL,Y,T,9011.5
2017-08-17,DL,Y,U,8238.0
2017-08-17,DL,Y,V,5797.0
2017-08-17,DL,Y,X,7425.0
2017-08-17,MU,C,D,26663.0
2017-08-17,MU,C,I,20634.5
2017-08-17,MU,Y,K,11413.0
2017-08-17,MU,Y,L,12233.0
2017-08-17,MU,Y,M,14107.5
2017-08-17,MU,Y,N,8285.0
2017-08-17,MU,Y,Q,5597.0
2017-08-17,MU,Y,R,8923.5
2017-08-17,MU,Y,S,4747.0
2017-08-17,MU,Y,Z,10650.0
2017-08-17,UA,C,P,24487.0
2017-08-17,UA,Y,G,5451.5
2017-08-17,UA,Y,K,10095.0
2017-08-17,UA,Y,L,6813.0
2017-08-17,UA,Y,Q,9844.0
2017-08-17,UA,Y,T,6473.5
2017-08-18,AA,C,D,26449.0
2017-08-18,AA,Y,H,6306.0
2017-08-18,AA,Y,L,11309.0
2017-08-18,AA,Y,M,7307.5
2017-08-18,AA,Y,N,6648.0
2017-08-18,AA,Y,O,6842.0
2017-08-18,AA,Y,Q,5807.0
2017-08-18,AA,Y,S,10590.0
2017-08-18,AA,Y,V,7607.5
2017-08-18,DL,C,D,23325.0
2017-08-18,DL,C,I,35798.0
2017-08-18,DL,Y,K,6618.0
2017-08-18,DL,Y,L,8718.0
2017-08-18,DL,Y,T,7450.0
2017-08-18,DL,Y,U,8119.0
2017-08-18,DL,Y,V,5218.5
2017-08-18,DL,Y,X,6792.0
2017-08-18,MU,C,D,28014.0
2017-08-18,MU,C,I,21330.5
2017-08-18,MU,Y,K,9409.0
2017-08-18,MU,Y,L,9168.5
2017-08-18,MU,Y,M,14196.0
2017-08-18,MU,Y,N,8565.0
2017-08-18,MU,Y,R,9088.5
2017-08-18,MU,Y,S,4634.5
2017-08-18,MU,Y,Z,8158.0
2017-08-18,UA,Y,G,5396.5
2017-08-18,UA,Y,K,8045.5
2017-08-18,UA,Y,L,8507.0
2017-08-18,UA,Y,Q,11818.0
2017-08-18,UA,Y,T,6492.5
2017-08-19,AA,C,D,16002.0
2017-08-19,AA,Y,H,6308.0
2017-08-19,AA,Y,K,8205.0
2017-08-19,AA,Y,L,6215.0
2017-08-19,AA,Y,M,8474.0
2017-08-19,AA,Y,N,6224.0
2017-08-19,AA,Y,O,4224.0
2017-08-19,AA,Y,Q,5295.0
2017-08-19,AA,Y,S,8829.0
2017-08-19,AA,Y,V,6368.0
2017-08-19,DL,C,Z,22462.0
2017-08-19,DL,Y,K,12186.0
2017-08-19,DL,Y,L,10243.0
2017-08-19,DL,Y,T,7916.5
2017-08-19,DL,Y,U,8412.0
2017-08-19,DL,Y,V,5985.0
2017-08-19,DL,Y,X,7830.0
2017-08-19,MU,C,C,34206.0
2017-08-19,MU,C,D,24227.0
2017-08-19,MU,C,I,20581.0
2017-08-19,MU,F,P,122333.0
2017-08-19,MU,Y,H,13690.5
2017-08-19,MU,Y,K,9381.5
2017-08-19,MU,Y,L,12559.0
2017-08-19,MU,Y,N,8589.5
2017-08-19,MU,Y,R,8950.0
2017-08-19,MU,Y,S,4663.0
2017-08-19,MU,Y,Z,8204.0
2017-08-19,UA,C,P,24081.0
2017-08-19,UA,Y,G,5115.0
2017-08-19,UA,Y,L,6301.0
2017-08-19,UA,Y,Q,11315.0
2017-08-19,UA,Y,S,9260.0
2017-08-19,UA,Y,T,6687.5
2017-08-19,UA,Y,V,8511.0
2017-08-19,UA,Y,W,7609.0
2017-08-20,AA,C,D,20196.5
2017-08-20,AA,Y,G,8042.0
2017-08-20,AA,Y,H,6346.0
2017-08-20,AA,Y,L,10668.5
2017-08-20,AA,Y,M,8317.5
2017-08-20,AA,Y,O,3640.0
2017-08-20,AA,Y,Q,5816.0
2017-08-20,AA,Y,S,6856.5
2017-08-20,AA,Y,V,6435.0
2017-08-20,DL,C,Z,23369.0
2017-08-20,DL,Y,K,10557.0
2017-08-20,DL,Y,L,9071.0
2017-08-20,DL,Y,Q,8749.0
2017-08-20,DL,Y,T,7614.5
2017-08-20,DL,Y,U,8296.0
2017-08-20,DL,Y,V,6145.0
2017-08-20,DL,Y,X,6045.0
2017-08-20,MU,C,D,23588.5
2017-08-20,MU,C,I,17670.0
2017-08-20,MU,Y,H,10746.5
2017-08-20,MU,Y,K,9216.5
2017-08-20,MU,Y,L,9314.5
2017-08-20,MU,Y,N,8600.0
2017-08-20,MU,Y,R,7127.5
2017-08-20,MU,Y,S,4619.5
2017-08-20,MU,Y,Z,9400.0
2017-08-20,UA,C,P,25851.5
2017-08-20,UA,Y,G,2692.0
2017-08-20,UA,Y,K,7407.0
2017-08-20,UA,Y,L,7239.5
2017-08-20,UA,Y,T,6537.0
2017-08-20,UA,Y,W,10570.5
2017-08-21,AA,C,D,17411.0
2017-08-21,AA,Y,H,6346.0
2017-08-21,AA,Y,K,8205.0
2017-08-21,AA,Y,L,10194.0
2017-08-21,AA,Y,M,8206.0
2017-08-21,AA,Y,N,8623.0
2017-08-21,AA,Y,O,2622.0
2017-08-21,AA,Y,Q,5315.0
2017-08-21,AA,Y,S,6016.0
2017-08-21,AA,Y,V,6247.0
2017-08-21,DL,C,Z,24280.0
2017-08-21,DL,Y,H,10151.5
2017-08-21,DL,Y,K,11302.0
2017-08-21,DL,Y,L,11439.0
2017-08-21,DL,Y,T,8111.0
2017-08-21,DL,Y,U,7532.0
2017-08-21,DL,Y,V,5911.5
2017-08-21,DL,Y,X,2665.5
2017-08-21,MU,C,D,23543.5
2017-08-21,MU,C,I,7589.0
2017-08-21,MU,Y,K,10252.5
2017-08-21,MU,Y,L,10716.0
2017-08-21,MU,Y,N,8282.5
2017-08-21,MU,Y,R,6949.0
2017-08-21,MU,Y,S,6229.0
2017-08-21,MU,Y,V,5125.0
2017-08-21,MU,Y,Z,9843.0
2017-08-21,UA,C,P,26509.0
2017-08-21,UA,Y,G,4386.0
2017-08-21,UA,Y,K,8185.0
2017-08-21,UA,Y,L,9511.0
2017-08-21,UA,Y,S,7571.0
2017-08-21,UA,Y,T,6385.5
2017-08-21,UA,Y,W,8875.0
2017-08-22,AA,C,D,9921.0
2017-08-22,AA,C,I,19206.5
2017-08-22,AA,Y,H,6330.0
2017-08-22,AA,Y,L,7226.0
2017-08-22,AA,Y,M,10412.0
2017-08-22,AA,Y,N,5564.0
2017-08-22,AA,Y,O,4235.0
2017-08-22,AA,Y,Q,5408.0
2017-08-22,AA,Y,S,7836.0
2017-08-22,AA,Y,V,7089.0
2017-08-22,DL,C,Z,17733.0
2017-08-22,DL,Y,L,7377.0
2017-08-22,DL,Y,T,6892.0
2017-08-22,DL,Y,U,9444.0
2017-08-22,DL,Y,V,5541.0
2017-08-22,DL,Y,X,2681.0
2017-08-22,MU,C,D,33424.0
2017-08-22,MU,C,I,21225.0
2017-08-22,MU,C,J,84713.0
2017-08-22,MU,F,P,25550.0
2017-08-22,MU,Y,L,10317.0
2017-08-22,MU,Y,N,8267.0
2017-08-22,MU,Y,Q,3303.0
2017-08-22,MU,Y,R,6996.0
2017-08-22,MU,Y,S,5265.5
2017-08-22,MU,Y,T,6800.0
2017-08-22,MU,Y,V,5800.0
2017-08-22,MU,Y,Y,35713.0
2017-08-22,MU,Y,Z,7365.0
2017-08-22,UA,Y,G,4249.5
2017-08-22,UA,Y,K,5867.0
2017-08-22,UA,Y,L,7078.0
2017-08-22,UA,Y,Q,10763.0
2017-08-22,UA,Y,S,8732.0
2017-08-22,UA,Y,T,6616.0
2017-08-22,UA,Y,V,7411.0
2017-08-22,UA,Y,W,7554.0
2017-08-23,AA,C,D,17674.0
2017-08-23,AA,Y,H,6338.0
2017-08-23,AA,Y,L,9590.0
2017-08-23,AA,Y,N,5666.0
2017-08-23,AA,Y,O,3752.0
2017-08-23,AA,Y,Q,4849.0
2017-08-23,AA,Y,S,5577.0
2017-08-23,AA,Y,V,7288.0
2017-08-23,DL,C,Z,11565.5
2017-08-23,DL,Y,K,9391.0
2017-08-23,DL,Y,L,8914.5
2017-08-23,DL,Y,T,8110.0
