fdate,prc
2016-07-20,8291.666666666666
2016-07-21,16827.428571428572
2016-07-22,14074.57142857143
2016-07-23,9716.75
2016-07-24,9376.0
2016-07-25,13561.916666666666
2016-07-26,12182.333333333334
2016-07-27,14144.222222222223
2016-07-28,13942.0
2016-07-29,13180.666666666666
2016-07-30,11506.625
2016-07-31,12466.42857142857
2016-08-01,12237.666666666666
2016-08-02,12452.75
2016-08-03,9682.75
2016-08-04,9666.7
2016-08-05,11673.166666666666
2016-08-06,10399.6
2016-08-07,9646.166666666666
2016-08-08,14470.0
2016-08-09,15412.666666666666
2016-08-10,10147.166666666666
2016-08-11,11596.666666666666
2016-08-12,10238.166666666666
2016-08-13,14898.111111111111
2016-08-14,10183.125
2016-08-15,9567.615384615385
2016-08-16,13647.2
2016-08-17,12017.5
2016-08-18,8914.0
2016-08-19,6754.333333333333
2016-08-20,14083.857142857143
2016-08-21,9066.25
2016-08-22,7128.142857142857
2016-08-23,6430.875
2016-08-24,6247.545454545455
2016-08-25,9423.0
2016-08-26,9133.375
2016-08-27,10692.222222222223
2016-08-28,6342.1
2016-08-29,6051.0
2016-08-30,6340.7692307692305
2016-08-31,6118.666666666667
2016-09-01,5464.692307692308
2016-09-02,7813.333333333333
2016-09-03,6903.0
2016-09-04,8834.555555555555
2016-09-05,8208.857142857143
2016-09-06,9176.642857142857
2016-09-07,10549.2
2016-09-08,5722.0
2016-09-09,6591.666666666667
2016-09-10,13215.333333333334
2016-09-11,6514.142857142857
2016-09-12,8405.888888888889
2016-09-13,6533.8
2016-09-14,6614.666666666667
2016-09-15,11205.5
2016-09-16,6681.625
2016-09-17,8848.111111111111
2016-09-18,6149.0
2016-09-19,8315.0
2016-09-20,9337.142857142857
2016-09-21,8445.0
2016-09-22,9646.0
2016-09-23,9724.333333333334
2016-09-24,8644.0
2016-09-25,15266.0
2016-09-26,9919.25
2016-09-27,7533.153846153846
2016-09-28,7592.818181818182
2016-09-29,7200.1875
2016-09-30,7588.125
2016-10-01,16806.7
2016-10-02,15642.0
2016-10-03,4868.666666666667
2016-10-04,4880.583333333333
2016-10-05,6091.9
2016-10-06,4259.25
2016-10-07,5514.5
2016-10-08,5759.285714285715
2016-10-09,4207.0
2016-10-10,7459.545454545455
2016-10-11,23272.5
2016-10-12,9675.5
2016-10-13,2356.0
2016-10-14,7469.5
2016-10-15,7358.142857142857
2016-10-16,7047.142857142857
2016-10-17,5832.8
2016-10-18,6945.0
2016-10-19,9759.5
2016-10-20,7671.1
2016-10-21,4039.478260869565
2016-10-22,7042.0
2016-10-23,10166.25
2016-10-24,7523.166666666667
2016-10-25,7659.666666666667
2016-10-26,9174.5
2016-10-27,7685.6
2016-10-28,5140.727272727273
2016-10-29,8063.75
2016-10-30,13993.285714285714
2016-10-31,7579.090909090909
2016-11-01,10782.75
2016-11-02,8477.7
2016-11-03,10093.25
2016-11-04,5064.166666666667
2016-11-05,6776.0
2016-11-06,8042.5
2016-11-07,10309.083333333334
2016-11-08,3538.0
2016-11-09,8150.5
2016-11-10,3630.5
2016-11-11,3175.75
2016-11-12,4816.166666666667
2016-11-13,5767.714285714285
2016-11-14,4991.0
2016-11-15,4975.5
2016-11-16,24483.0
2016-11-17,2657.5
2016-11-18,4040.6
2016-11-19,7498.0
2016-11-20,3417.4444444444443
2016-11-21,9569.4
2016-11-22,6685.0
2016-11-23,4149.333333333333
2016-11-25,6131.0
2016-11-26,5073.333333333333
2016-11-27,10144.8
2016-11-28,8144.5
2016-11-29,8093.5
2016-11-30,5268.0
2016-12-01,5343.666666666667
2016-12-02,6585.6
2016-12-03,7235.0
2016-12-04,8619.0
2016-12-05,8058.0
2016-12-06,9294.25
2016-12-07,9730.9
2016-12-08,5729.5
2016-12-09,3739.8
2016-12-10,8956.0
2016-12-11,4729.0
2016-12-12,4810.4
2016-12-13,8104.666666666667
2016-12-14,7240.0
2016-12-15,10481.0
2016-12-16,10996.2
2016-12-17,8500.285714285714
2016-12-18,6394.0
2016-12-19,10656.5
2016-12-20,12056.222222222223
2016-12-21,5206.6
2016-12-22,6306.714285714285
2016-12-23,6500.454545454545
2016-12-24,4247.857142857143
2016-12-25,7571.0
2016-12-26,7068.714285714285
2016-12-27,10363.363636363636
2016-12-28,6681.666666666667
2016-12-29,9375.5
2016-12-30,9083.166666666666
2016-12-31,5163.666666666667
