take_off_time,user_cnt
06:30,13
07:00,5
07:30,8
08:00,23
08:30,6
09:00,5
09:30,1
10:00,8
10:30,6
11:00,6
11:30,27
12:00,6
12:30,10
13:00,6
13:30,8
14:00,4
14:30,7
15:00,4
15:30,0
16:00,4
16:30,4
17:00,4
17:30,4
18:00,3
18:30,21
19:00,20
19:30,3
20:00,3
20:30,22
21:00,18
21:30,26
22:00,11
22:30,4
23:00,0
