take_off_time,user_cnt
06:30,914
07:00,2996
07:30,4153
08:00,6064
08:30,5023
09:00,4162
09:30,1667
10:00,4413
10:30,3743
11:00,5954
11:30,8038
12:00,5262
12:30,4346
13:00,4729
13:30,3564
14:00,3034
14:30,5692
15:00,3434
15:30,270
16:00,4214
16:30,3748
17:00,3225
17:30,4049
18:00,2625
18:30,5497
19:00,6789
19:30,2540
20:00,1696
20:30,9740
21:00,7982
21:30,4209
22:00,2412
22:30,1416
23:00,45
23:30,24
