take_off_time,user_cnt
06:30,220
07:00,777
07:30,779
08:00,1128
08:30,815
09:00,747
09:30,262
10:00,799
10:30,645
11:00,1069
11:30,1573
12:00,1053
12:30,784
13:00,949
13:30,675
14:00,491
14:30,918
15:00,642
15:30,51
16:00,732
16:30,548
17:00,610
17:30,641
18:00,443
18:30,1236
19:00,1333
19:30,362
20:00,2
20:30,2157
21:00,1767
21:30,899
22:00,280
22:30,301
23:00,25
23:30,5
