take_off_time,user_cnt
06:30,10
07:00,6
07:30,15
08:00,26
08:30,6
09:00,4
09:30,2
10:00,10
10:30,5
11:00,7
11:30,29
12:00,7
12:30,6
13:00,8
13:30,9
14:00,3
14:30,7
15:00,5
15:30,1
16:00,4
16:30,4
17:00,3
17:30,5
18:00,2
18:30,27
19:00,17
19:30,2
20:00,4
20:30,15
21:00,17
21:30,20
22:00,11
22:30,4
23:00,3
23:30,2
