take_off_time,user_cnt
06:30,166
07:00,648
07:30,773
08:00,1106
08:30,915
09:00,698
09:30,290
10:00,714
10:30,686
11:00,941
11:30,1353
12:00,756
12:30,745
13:00,744
13:30,522
14:00,455
14:30,899
15:00,561
15:30,30
16:00,704
16:30,632
17:00,490
17:30,643
18:00,473
18:30,895
19:00,1067
19:30,623
20:00,10
20:30,1708
21:00,1416
21:30,656
22:00,174
22:30,211
23:00,1
23:30,5
