search_date,flt_date,search_time
2017-11-03,2018-04-04,15
2017-11-03,2018-04-05,15
2017-11-03,2018-04-06,6
2017-11-03,2018-04-07,4
2017-11-03,2018-04-08,7
2017-11-03,2018-04-09,11
2017-11-03,2018-04-10,8
2017-11-03,2018-04-11,7
2017-11-03,2018-04-12,9
2017-11-03,2018-04-13,10
2017-11-03,2018-04-14,10
2017-11-03,2018-04-15,10
2017-11-03,2018-04-16,3
2017-11-03,2018-04-17,1
2017-11-03,2018-04-18,9
2017-11-03,2018-04-19,8
2017-11-03,2018-04-20,16
2017-11-03,2018-04-21,20
2017-11-03,2018-04-22,3
2017-11-03,2018-04-23,7
2017-11-03,2018-04-24,3
2017-11-03,2018-04-25,3
2017-11-03,2018-04-26,9
2017-11-03,2018-04-27,22
2017-11-03,2018-04-28,17
2017-11-03,2018-04-29,4
2017-11-03,2018-04-30,1
2017-11-03,2018-05-01,2
2017-11-03,2018-05-02,2
2017-11-04,2017-11-04,145
2017-11-04,2017-11-05,541
2017-11-04,2017-11-06,123
2017-11-04,2017-11-07,314
2017-11-04,2017-11-08,112
2017-11-04,2017-11-09,55
2017-11-04,2017-11-10,93
2017-11-04,2017-11-11,134
2017-11-04,2017-11-12,97
2017-11-04,2017-11-13,118
2017-11-04,2017-11-14,122
2017-11-04,2017-11-15,139
2017-11-04,2017-11-16,86
2017-11-04,2017-11-17,95
2017-11-04,2017-11-18,110
2017-11-04,2017-11-19,109
2017-11-04,2017-11-20,280
2017-11-04,2017-11-21,78
2017-11-04,2017-11-22,96
2017-11-04,2017-11-23,75
2017-11-04,2017-11-24,105
2017-11-04,2017-11-25,105
2017-11-04,2017-11-26,68
2017-11-04,2017-11-27,69
2017-11-04,2017-11-28,58
2017-11-04,2017-11-29,117
2017-11-04,2017-11-30,161
2017-11-04,2017-12-01,151
2017-11-04,2017-12-02,44
2017-11-04,2017-12-03,43
2017-11-04,2017-12-04,60
2017-11-04,2017-12-05,37
2017-11-04,2017-12-06,41
2017-11-04,2017-12-07,33
2017-11-04,2017-12-08,57
2017-11-04,2017-12-09,40
2017-11-04,2017-12-10,27
2017-11-04,2017-12-11,40
2017-11-04,2017-12-12,37
2017-11-04,2017-12-13,28
2017-11-04,2017-12-14,54
2017-11-04,2017-12-15,85
2017-11-04,2017-12-16,76
2017-11-04,2017-12-17,46
2017-11-04,2017-12-18,76
2017-11-04,2017-12-19,42
2017-11-04,2017-12-20,120
2017-11-04,2017-12-21,85
2017-11-04,2017-12-22,100
2017-11-04,2017-12-23,84
2017-11-04,2017-12-24,35
2017-11-04,2017-12-25,40
2017-11-04,2017-12-26,33
2017-11-04,2017-12-27,37
2017-11-04,2017-12-28,39
2017-11-04,2017-12-29,49
2017-11-04,2017-12-30,63
2017-11-04,2017-12-31,65
2017-11-04,2018-01-01,33
2017-11-04,2018-01-02,29
2017-11-04,2018-01-03,40
2017-11-04,2018-01-04,62
2017-11-04,2018-01-05,48
2017-11-04,2018-01-06,86
2017-11-04,2018-01-07,94
2017-11-04,2018-01-08,32
2017-11-04,2018-01-09,47
2017-11-04,2018-01-10,26
2017-11-04,2018-01-11,13
2017-11-04,2018-01-12,16
2017-11-04,2018-01-13,15
2017-11-04,2018-01-14,33
2017-11-04,2018-01-15,51
2017-11-04,2018-01-16,9
2017-11-04,2018-01-17,25
2017-11-04,2018-01-18,23
2017-11-04,2018-01-19,26
2017-11-04,2018-01-20,31
2017-11-04,2018-01-21,35
2017-11-04,2018-01-22,13
2017-11-04,2018-01-23,21
2017-11-04,2018-01-24,29
2017-11-04,2018-01-25,28
2017-11-04,2018-01-26,45
2017-11-04,2018-01-27,36
2017-11-04,2018-01-28,14
2017-11-04,2018-01-29,33
2017-11-04,2018-01-30,18
2017-11-04,2018-01-31,35
2017-11-04,2018-02-01,93
2017-11-04,2018-02-02,48
2017-11-04,2018-02-03,35
2017-11-04,2018-02-04,25
2017-11-04,2018-02-05,28
2017-11-04,2018-02-06,29
2017-11-04,2018-02-07,58
2017-11-04,2018-02-08,49
2017-11-04,2018-02-09,122
2017-11-04,2018-02-10,114
2017-11-04,2018-02-11,51
2017-11-04,2018-02-12,70
2017-11-04,2018-02-13,72
2017-11-04,2018-02-14,95
2017-11-04,2018-02-15,55
2017-11-04,2018-02-16,64
2017-11-04,2018-02-17,72
2017-11-04,2018-02-18,68
2017-11-04,2018-02-19,29
2017-11-04,2018-02-20,17
2017-11-04,2018-02-21,28
2017-11-04,2018-02-22,4
2017-11-04,2018-02-23,10
2017-11-04,2018-02-24,2
2017-11-04,2018-02-25,4
2017-11-04,2018-02-26,10
2017-11-04,2018-02-27,2
2017-11-04,2018-02-28,10
2017-11-04,2018-03-01,15
2017-11-04,2018-03-02,8
2017-11-04,2018-03-03,21
2017-11-04,2018-03-04,14
2017-11-04,2018-03-05,11
2017-11-04,2018-03-06,4
2017-11-04,2018-03-07,7
2017-11-04,2018-03-08,10
2017-11-04,2018-03-09,3
2017-11-04,2018-03-10,6
2017-11-04,2018-03-11,2
2017-11-04,2018-03-12,5
2017-11-04,2018-03-13,7
2017-11-04,2018-03-14,7
2017-11-04,2018-03-15,20
2017-11-04,2018-03-16,9
2017-11-04,2018-03-17,10
2017-11-04,2018-03-18,5
2017-11-04,2018-03-19,3
2017-11-04,2018-03-20,5
2017-11-04,2018-03-21,5
2017-11-04,2018-03-22,3
2017-11-04,2018-03-23,7
2017-11-04,2018-03-24,4
2017-11-04,2018-03-25,3
2017-11-04,2018-03-26,1
2017-11-04,2018-03-27,6
2017-11-04,2018-03-28,2
2017-11-04,2018-03-29,3
2017-11-04,2018-03-30,11
2017-11-04,2018-03-31,2
2017-11-04,2018-04-01,4
2017-11-04,2018-04-02,1
2017-11-04,2018-04-03,4
2017-11-04,2018-04-04,10
2017-11-04,2018-04-05,4
2017-11-04,2018-04-06,1
2017-11-04,2018-04-08,3
2017-11-04,2018-04-09,7
2017-11-04,2018-04-10,1
2017-11-04,2018-04-11,4
2017-11-04,2018-04-12,8
2017-11-04,2018-04-14,2
2017-11-04,2018-04-15,1
2017-11-04,2018-04-16,4
2017-11-04,2018-04-17,12
2017-11-04,2018-04-18,1
2017-11-04,2018-04-19,8
2017-11-04,2018-04-20,3
2017-11-04,2018-04-21,9
2017-11-04,2018-04-22,2
2017-11-04,2018-04-23,2
2017-11-04,2018-04-24,2
2017-11-04,2018-04-25,4
2017-11-04,2018-04-26,5
2017-11-04,2018-04-27,10
2017-11-04,2018-04-28,15
2017-11-04,2018-04-29,6
2017-11-04,2018-04-30,9
2017-11-04,2018-05-01,7
2017-11-04,2018-05-02,7
2017-11-04,2018-05-03,10
2017-11-05,2017-11-05,197
2017-11-05,2017-11-06,551
2017-11-05,2017-11-07,143
2017-11-05,2017-11-08,296
2017-11-05,2017-11-09,79
2017-11-05,2017-11-10,84
2017-11-05,2017-11-11,125
2017-11-05,2017-11-12,107
2017-11-05,2017-11-13,113
2017-11-05,2017-11-14,86
2017-11-05,2017-11-15,131
2017-11-05,2017-11-16,96
2017-11-05,2017-11-17,108
2017-11-05,2017-11-18,75
2017-11-05,2017-11-19,58
2017-11-05,2017-11-20,259
2017-11-05,2017-11-21,140
2017-11-05,2017-11-22,96
2017-11-05,2017-11-23,86
2017-11-05,2017-11-24,97
2017-11-05,2017-11-25,59
2017-11-05,2017-11-26,33
2017-11-05,2017-11-27,61
2017-11-05,2017-11-28,92
2017-11-05,2017-11-29,97
2017-11-05,2017-11-30,100
2017-11-05,2017-12-01,147
2017-11-05,2017-12-02,74
2017-11-05,2017-12-03,30
2017-11-05,2017-12-04,54
2017-11-05,2017-12-05,48
2017-11-05,2017-12-06,54
2017-11-05,2017-12-07,37
2017-11-05,2017-12-08,79
2017-11-05,2017-12-09,25
2017-11-05,2017-12-10,40
2017-11-05,2017-12-11,61
2017-11-05,2017-12-12,31
2017-11-05,2017-12-13,41
2017-11-05,2017-12-14,34
2017-11-05,2017-12-15,79
2017-11-05,2017-12-16,67
2017-11-05,2017-12-17,68
2017-11-05,2017-12-18,57
2017-11-05,2017-12-19,36
2017-11-05,2017-12-20,122
2017-11-05,2017-12-21,78
2017-11-05,2017-12-22,97
2017-11-05,2017-12-23,109
2017-11-05,2017-12-24,51
2017-11-05,2017-12-25,47
2017-11-05,2017-12-26,33
2017-11-05,2017-12-27,62
2017-11-05,2017-12-28,58
2017-11-05,2017-12-29,43
2017-11-05,2017-12-30,52
2017-11-05,2017-12-31,50
2017-11-05,2018-01-01,24
2017-11-05,2018-01-02,28
2017-11-05,2018-01-03,15
2017-11-05,2018-01-04,61
2017-11-05,2018-01-05,91
2017-11-05,2018-01-06,82
2017-11-05,2018-01-07,103
2017-11-05,2018-01-08,50
2017-11-05,2018-01-09,35
2017-11-05,2018-01-10,21
2017-11-05,2018-01-11,33
2017-11-05,2018-01-12,29
2017-11-05,2018-01-13,29
2017-11-05,2018-01-14,16
2017-11-05,2018-01-15,39
2017-11-05,2018-01-16,18
2017-11-05,2018-01-17,18
2017-11-05,2018-01-18,34
2017-11-05,2018-01-19,31
2017-11-05,2018-01-20,22
2017-11-05,2018-01-21,14
2017-11-05,2018-01-22,61
2017-11-05,2018-01-23,10
2017-11-05,2018-01-24,10
2017-11-05,2018-01-25,34
2017-11-05,2018-01-26,57
2017-11-05,2018-01-27,64
2017-11-05,2018-01-28,25
2017-11-05,2018-01-29,56
2017-11-05,2018-01-30,36
2017-11-05,2018-01-31,66
2017-11-05,2018-02-01,80
2017-11-05,2018-02-02,50
2017-11-05,2018-02-03,70
2017-11-05,2018-02-04,35
2017-11-05,2018-02-05,39
2017-11-05,2018-02-06,103
2017-11-05,2018-02-07,72
2017-11-05,2018-02-08,133
2017-11-05,2018-02-09,75
2017-11-05,2018-02-10,122
2017-11-05,2018-02-11,48
2017-11-05,2018-02-12,68
2017-11-05,2018-02-13,83
2017-11-05,2018-02-14,115
2017-11-05,2018-02-15,76
2017-11-05,2018-02-16,71
2017-11-05,2018-02-17,73
2017-11-05,2018-02-18,62
2017-11-05,2018-02-19,28
2017-11-05,2018-02-20,41
2017-11-05,2018-02-21,18
2017-11-05,2018-02-22,16
2017-11-05,2018-02-23,13
2017-11-05,2018-02-24,10
2017-11-05,2018-02-25,9
2017-11-05,2018-02-26,9
2017-11-05,2018-02-27,3
2017-11-05,2018-02-28,14
2017-11-05,2018-03-01,20
2017-11-05,2018-03-02,8
2017-11-05,2018-03-03,19
2017-11-05,2018-03-04,8
2017-11-05,2018-03-05,9
2017-11-05,2018-03-06,4
2017-11-05,2018-03-07,8
2017-11-05,2018-03-08,7
2017-11-05,2018-03-09,12
2017-11-05,2018-03-10,6
2017-11-05,2018-03-11,6
2017-11-05,2018-03-12,13
2017-11-05,2018-03-13,5
2017-11-05,2018-03-14,1
2017-11-05,2018-03-15,9
2017-11-05,2018-03-16,4
2017-11-05,2018-03-17,4
2017-11-05,2018-03-18,4
2017-11-05,2018-03-19,6
2017-11-05,2018-03-20,8
2017-11-05,2018-03-21,1
2017-11-05,2018-03-22,5
2017-11-05,2018-03-23,11
2017-11-05,2018-03-24,5
2017-11-05,2018-03-25,5
2017-11-05,2018-03-26,3
2017-11-05,2018-03-27,1
2017-11-05,2018-03-28,11
2017-11-05,2018-03-29,28
2017-11-05,2018-03-30,20
2017-11-05,2018-03-31,7
2017-11-05,2018-04-01,7
2017-11-05,2018-04-02,4
