fdate,order_date,airline,class,subclass,prc
2017-05-02,2017-04-23,DL,Y,V,3704.5
2017-05-02,2017-04-25,DL,Y,V,3708.0
2017-05-02,2017-03-20,DL,Y,X,5241.0
2017-05-02,2017-04-17,DL,Y,X,4710.0
2017-05-02,2017-04-27,DL,Y,X,4700.0
2017-05-02,2017-04-26,MU,C,C,29488.0
2017-05-02,2017-04-01,MU,C,D,22219.0
2017-05-02,2017-04-04,MU,C,D,19659.0
2017-05-02,2017-04-07,MU,C,D,19179.0
2017-05-02,2017-04-11,MU,C,D,17561.0
2017-05-02,2017-04-17,MU,C,D,34578.0
2017-05-02,2017-03-07,MU,C,I,19298.0
2017-05-02,2017-03-31,MU,C,I,540.0
2017-05-02,2017-04-01,MU,C,I,20219.0
2017-05-02,2017-04-28,MU,F,P,83178.0
2017-05-02,2017-04-13,MU,Y,S,4465.0
2017-05-02,2017-04-20,MU,Y,S,962.0
2017-05-02,2017-04-22,MU,Y,S,4631.0
2017-05-02,2017-03-27,MU,Y,T,6336.0
2017-05-02,2017-04-06,MU,Y,T,6964.0
2017-05-02,2017-04-07,MU,Y,T,4627.0
2017-05-02,2017-04-09,MU,Y,T,3864.0
2017-05-02,2017-04-20,MU,Y,T,5557.0
2017-05-02,2017-04-22,MU,Y,T,4590.0
2017-05-02,2017-02-27,MU,Y,V,5726.0
2017-05-02,2017-03-06,MU,Y,V,3833.0
2017-05-02,2017-03-12,MU,Y,V,810.0
2017-05-02,2017-04-01,MU,Y,V,3818.0
2017-05-02,2017-04-03,MU,Y,V,3882.0
2017-05-02,2017-04-05,MU,Y,V,3814.0
2017-05-02,2017-04-12,MU,Y,V,6411.0
2017-05-02,2017-04-14,MU,Y,V,3838.0
2017-05-02,2017-04-15,MU,Y,V,6229.0
2017-05-02,2017-04-21,MU,Y,V,3791.0
2017-05-02,2017-04-26,MU,Y,V,3710.0
2017-05-02,2017-05-02,MU,Y,V,6535.5
2017-05-02,2017-04-08,UA,C,P,13317.0
2017-05-02,2017-04-24,UA,C,P,0.0
2017-05-02,2017-03-02,UA,Y,G,4993.0
2017-05-02,2017-03-15,UA,Y,G,3963.0
2017-05-02,2017-03-20,UA,Y,G,4135.0
2017-05-02,2017-03-25,UA,Y,K,5265.0
2017-05-02,2017-03-28,UA,Y,K,4698.5
2017-05-03,2017-02-01,AA,C,D,20362.0
2017-05-03,2017-02-08,AA,C,D,18980.0
2017-05-03,2017-04-25,AA,C,D,3350.0
2017-05-03,2017-05-02,AA,C,D,8195.0
2017-05-03,2017-05-02,AA,C,R,8940.0
2017-05-03,2017-03-08,AA,Y,N,4703.0
2017-05-03,2017-03-17,AA,Y,O,3695.0
2017-05-03,2017-03-23,AA,Y,O,3564.0
2017-05-03,2017-03-24,AA,Y,O,3642.0
2017-05-03,2017-04-05,AA,Y,O,2753.0
2017-05-03,2017-04-07,AA,Y,O,2698.0
2017-05-03,2017-04-09,AA,Y,O,3525.0
2017-05-03,2017-04-10,AA,Y,O,3514.0
2017-05-03,2017-04-11,AA,Y,O,3556.0
2017-05-03,2017-04-12,AA,Y,O,3525.0
2017-05-03,2017-04-13,AA,Y,O,3556.0
2017-05-03,2017-04-17,AA,Y,O,3472.0
2017-05-03,2017-04-19,AA,Y,O,3370.0
2017-05-03,2017-04-20,AA,Y,O,3395.0
2017-05-03,2017-04-22,AA,Y,O,3986.0
2017-05-03,2017-04-24,AA,Y,O,3841.5
2017-05-03,2017-04-25,AA,Y,O,3519.5
2017-05-03,2017-04-29,AA,Y,O,2439.0
2017-05-03,2016-12-15,AA,Y,Q,6172.0
2017-05-03,2017-03-31,AA,Y,Q,4497.0
2017-05-03,2017-03-03,AA,Y,S,2360.0
2017-05-03,2017-03-08,AA,Y,S,3133.0
2017-05-03,2017-04-04,DL,C,Z,15012.0
2017-05-03,2017-04-11,DL,C,Z,14067.0
2017-05-03,2017-04-18,DL,C,Z,14658.0
2017-05-03,2017-04-21,DL,C,Z,14658.0
2017-05-03,2017-04-12,DL,Y,T,5228.0
2017-05-03,2017-02-01,DL,Y,V,4242.0
2017-05-03,2017-02-07,DL,Y,V,3905.0
2017-05-03,2017-02-23,DL,Y,V,4078.0
2017-05-03,2017-03-02,DL,Y,V,4176.0
2017-05-03,2017-03-21,DL,Y,V,4105.0
2017-05-03,2017-03-23,DL,Y,V,3527.0
2017-05-03,2017-04-01,DL,Y,V,4222.0
2017-05-03,2017-04-13,DL,Y,V,5660.0
2017-05-03,2017-04-16,DL,Y,V,6906.0
2017-05-03,2017-04-19,DL,Y,V,3865.0
2017-05-03,2017-04-21,DL,Y,V,3873.0
2017-05-03,2017-04-23,DL,Y,V,4086.0
2017-05-03,2017-04-24,DL,Y,V,3533.0
2017-05-03,2017-05-02,DL,Y,V,4614.0
2017-05-03,2016-08-12,DL,Y,X,4995.0
2017-05-03,2017-01-10,DL,Y,X,5020.0
2017-05-03,2017-03-21,DL,Y,X,2902.0
2017-05-03,2017-04-15,DL,Y,X,4766.0
2017-05-03,2017-04-19,DL,Y,X,5805.0
2017-05-03,2017-04-23,DL,Y,X,3921.0
2017-05-03,2017-04-26,DL,Y,X,3931.0
2017-05-03,2017-03-30,MU,C,D,21962.5
2017-05-03,2017-04-20,MU,C,D,17205.0
2017-05-03,2017-04-22,MU,C,D,19179.0
2017-05-03,2017-02-08,MU,C,I,13155.0
2017-05-03,2017-02-17,MU,C,I,13725.0
2017-05-03,2017-03-23,MU,C,I,15629.0
2017-05-03,2017-04-27,MU,Y,S,4257.0
2017-05-03,2017-05-02,MU,Y,S,4485.0
2017-05-03,2017-05-03,MU,Y,S,4511.0
2017-05-03,2017-03-04,MU,Y,T,4190.0
2017-05-03,2017-03-05,MU,Y,T,4471.0
2017-05-03,2017-04-17,MU,Y,T,4571.0
2017-05-03,2017-02-17,MU,Y,V,7182.0
2017-05-03,2017-02-18,MU,Y,V,7605.0
2017-05-03,2017-03-12,MU,Y,V,3923.0
2017-05-03,2017-03-20,MU,Y,V,5521.0
2017-05-03,2017-03-21,MU,Y,V,7158.0
2017-05-03,2017-03-28,MU,Y,V,3818.0
2017-05-03,2017-04-10,MU,Y,V,6108.0
2017-05-03,2017-04-19,MU,Y,V,4961.0
2017-05-03,2017-04-22,MU,Y,V,3747.0
2017-05-03,2017-04-25,MU,Y,V,3940.0
2017-05-03,2017-04-27,MU,Y,V,6079.0
2017-05-03,2017-04-28,MU,Y,V,6828.0
2017-05-03,2017-05-03,MU,Y,V,8189.0
2017-05-03,2017-01-17,MU,Y,Z,6775.0
2017-05-03,2017-02-12,MU,Y,Z,8490.0
2017-05-03,2017-03-02,UA,Y,G,3528.0
2017-05-03,2017-03-03,UA,Y,G,3734.0
2017-05-03,2017-03-14,UA,Y,G,4416.0
2017-05-03,2017-03-15,UA,Y,G,3738.0
2017-05-03,2017-04-07,UA,Y,G,4778.0
2017-05-03,2017-04-24,UA,Y,G,5704.0
2017-05-03,2017-03-25,UA,Y,K,4568.0
2017-05-03,2017-04-26,UA,Y,K,4654.0
2017-05-03,2017-03-14,UA,Y,S,6403.0
2017-05-04,2017-04-11,AA,C,D,26766.0
2017-05-04,2017-04-05,AA,Y,L,3112.0
2017-05-04,2017-04-08,AA,Y,L,3259.0
2017-05-04,2017-04-09,AA,Y,L,3139.0
2017-05-04,2017-04-11,AA,Y,L,3189.0
2017-05-04,2017-03-29,AA,Y,N,3950.0
2017-05-04,2016-09-26,AA,Y,O,4933.0
2017-05-04,2017-01-10,AA,Y,O,4776.0
2017-05-04,2017-02-05,AA,Y,O,5559.0
2017-05-04,2017-03-17,AA,Y,O,3572.0
2017-05-04,2017-03-20,AA,Y,O,3694.0
2017-05-04,2017-03-22,AA,Y,O,3694.0
2017-05-04,2017-03-31,AA,Y,O,4966.0
2017-05-04,2017-04-07,AA,Y,O,3489.0
2017-05-04,2017-04-10,AA,Y,O,3556.0
2017-05-04,2017-04-13,AA,Y,O,3525.0
2017-05-04,2017-04-14,AA,Y,O,3556.0
2017-05-04,2017-04-19,AA,Y,O,3395.0
2017-05-04,2017-04-20,AA,Y,O,5843.5
2017-05-04,2017-04-22,AA,Y,O,3964.0
2017-05-04,2017-04-24,AA,Y,O,4655.5
2017-05-04,2017-04-26,AA,Y,O,4641.0
2017-05-04,2017-05-04,AA,Y,O,2702.0
2017-05-04,2017-01-16,AA,Y,Q,5319.0
2017-05-04,2017-01-26,AA,Y,Q,6674.0
2017-05-04,2017-03-27,AA,Y,Q,4983.0
2017-05-04,2017-03-31,AA,Y,Q,7456.0
2017-05-04,2017-04-13,AA,Y,Q,8232.0
2017-05-04,2017-03-09,DL,C,Z,18667.0
2017-05-04,2017-04-18,DL,C,Z,15012.0
2017-05-04,2017-04-19,DL,C,Z,19571.0
2017-05-04,2017-04-21,DL,C,Z,17114.5
2017-05-04,2017-04-22,DL,C,Z,14658.0
2017-05-04,2017-02-07,DL,Y,V,5141.0
2017-05-04,2017-02-08,DL,Y,V,4233.0
2017-05-04,2017-02-10,DL,Y,V,6133.0
2017-05-04,2017-03-09,DL,Y,V,5731.0
2017-05-04,2017-03-13,DL,Y,V,3776.0
2017-05-04,2017-03-16,DL,Y,V,4678.0
2017-05-04,2017-03-22,DL,Y,V,4324.0
2017-05-04,2017-04-12,DL,Y,V,3365.0
2017-05-04,2017-04-13,DL,Y,V,3637.0
2017-05-04,2017-04-14,DL,Y,V,3623.0
2017-05-04,2017-04-24,DL,Y,V,4083.0
2017-05-04,2017-04-25,DL,Y,V,3658.0
2017-05-04,2017-04-27,DL,Y,V,3462.0
2017-05-04,2017-03-09,DL,Y,X,4612.0
2017-05-04,2017-04-05,DL,Y,X,5711.0
2017-05-04,2017-04-26,DL,Y,X,3936.0
2017-05-04,2017-01-26,MU,C,D,16756.0
2017-05-04,2017-03-06,MU,C,D,22219.0
2017-05-04,2017-04-20,MU,C,D,19659.0
2017-05-04,2017-04-21,MU,C,D,19179.0
2017-05-04,2017-04-24,MU,C,D,18229.0
2017-05-04,2017-04-29,MU,C,D,31971.0
2017-05-04,2017-05-01,MU,C,D,26971.0
2017-05-04,2017-03-13,MU,C,I,20222.0
2017-05-04,2017-03-20,MU,C,I,15989.0
2017-05-04,2017-03-31,MU,C,I,18606.0
2017-05-04,2017-05-02,MU,C,I,27524.0
2017-05-04,2017-05-04,MU,C,I,23958.0
2017-05-04,2017-04-15,MU,Y,S,3946.0
2017-05-04,2017-04-17,MU,Y,S,4517.0
2017-05-04,2017-04-21,MU,Y,S,6544.0
2017-05-04,2017-04-26,MU,Y,S,5838.0
2017-05-04,2017-04-28,MU,Y,S,4609.0
2017-05-04,2017-05-02,MU,Y,S,6286.0
2017-05-04,2017-05-03,MU,Y,S,4258.0
2017-05-04,2017-01-06,MU,Y,T,4375.0
2017-05-04,2017-02-21,MU,Y,T,5631.0
2017-05-04,2017-04-10,MU,Y,T,3843.0
2017-05-04,2017-03-12,MU,Y,V,6452.0
2017-05-04,2017-03-15,MU,Y,V,3871.0
2017-05-04,2017-03-27,MU,Y,V,3801.0
2017-05-04,2017-03-30,MU,Y,V,5179.0
2017-05-04,2017-04-07,MU,Y,V,6279.0
2017-05-04,2017-04-08,MU,Y,V,5081.0
2017-05-04,2017-04-10,MU,Y,V,3981.0
2017-05-04,2017-04-11,MU,Y,V,5868.0
2017-05-04,2017-04-12,MU,Y,V,6401.0
2017-05-04,2017-04-27,MU,Y,V,3806.0
2017-05-04,2017-05-02,MU,Y,V,5039.5
2017-05-04,2017-05-03,MU,Y,V,5031.0
2017-05-04,2017-04-17,UA,C,D,3.0
2017-05-04,2017-04-24,UA,C,P,16364.0
2017-05-04,2016-08-30,UA,Y,G,5108.0
2017-05-04,2017-02-01,UA,Y,G,2509.0
2017-05-04,2017-03-07,UA,Y,G,3842.0
2017-05-04,2017-03-30,UA,Y,K,4515.0
2017-05-04,2017-04-22,UA,Y,K,6550.0
2017-05-04,2017-04-27,UA,Y,L,1940.0
2017-05-05,2017-02-25,AA,C,D,18678.0
2017-05-05,2017-02-26,AA,C,D,18678.0
2017-05-05,2017-04-01,AA,C,R,15460.0
2017-05-05,2017-04-11,AA,C,R,26209.0
2017-05-05,2017-03-30,AA,Y,N,3835.0
2017-05-05,2017-03-17,AA,Y,O,3695.0
2017-05-05,2017-03-18,AA,Y,O,4242.0
2017-05-05,2017-03-20,AA,Y,O,3694.0
2017-05-05,2017-03-21,AA,Y,O,4784.0
2017-05-05,2017-03-22,AA,Y,O,3694.0
2017-05-05,2017-04-08,AA,Y,O,3526.0
2017-05-05,2017-04-09,AA,Y,O,3525.0
2017-05-05,2017-04-10,AA,Y,O,3744.0
2017-05-05,2017-04-12,AA,Y,O,3525.0
2017-05-05,2017-04-17,AA,Y,O,3379.0
2017-05-05,2017-04-20,AA,Y,O,3370.0
2017-05-05,2017-04-21,AA,Y,O,3370.0
2017-05-05,2017-04-26,AA,Y,O,4579.0
2017-05-05,2017-05-03,AA,Y,O,4420.0
2017-05-05,2017-01-22,AA,Y,Q,4804.0
2017-05-05,2017-02-06,AA,Y,Q,2644.0
2017-05-05,2017-02-14,AA,Y,Q,4442.0
2017-05-05,2017-03-24,AA,Y,Q,7383.0
2017-05-05,2017-04-04,AA,Y,Q,4966.0
2017-05-05,2017-04-06,AA,Y,Q,4497.0
2017-05-05,2017-04-17,AA,Y,Q,1500.0
2017-05-05,2017-04-29,AA,Y,Q,6548.0
2017-05-05,2016-12-27,AA,Y,S,5195.0
2017-05-05,2017-02-14,AA,Y,S,6295.0
2017-05-05,2017-03-01,AA,Y,S,4843.0
2017-05-05,2017-04-22,AA,Y,S,8415.0
2017-05-05,2017-03-22,CZ,Y,V,7516.0
2017-05-05,2017-03-23,DL,C,Z,17346.0
2017-05-05,2017-04-17,DL,C,Z,20564.0
2017-05-05,2017-03-23,DL,Y,T,10146.0
2017-05-05,2017-04-05,DL,Y,U,1720.0
2017-05-05,2017-05-05,DL,Y,U,5640.0
2017-05-05,2016-12-22,DL,Y,V,4111.0
2017-05-05,2017-02-03,DL,Y,V,4773.0
2017-05-05,2017-03-07,DL,Y,V,4183.0
2017-05-05,2017-03-18,DL,Y,V,3909.0
2017-05-05,2017-03-23,DL,Y,V,4135.0
2017-05-05,2017-04-01,DL,Y,V,4381.0
2017-05-05,2017-04-12,DL,Y,V,3637.0
2017-05-05,2017-04-13,DL,Y,V,3637.0
2017-05-05,2017-04-14,DL,Y,V,3637.0
2017-05-05,2017-04-18,DL,Y,V,4001.0
2017-05-05,2017-04-20,DL,Y,V,4801.0
2017-05-05,2017-04-21,DL,Y,V,3457.0
2017-05-05,2017-04-26,DL,Y,V,4236.0
2017-05-05,2017-04-27,DL,Y,V,3462.0
2017-05-05,2017-04-29,DL,Y,V,3538.0
2017-05-05,2017-05-02,DL,Y,V,4382.0
2017-05-05,2017-01-12,DL,Y,X,5275.0
2017-05-05,2017-02-23,DL,Y,X,4390.0
2017-05-05,2017-04-17,DL,Y,X,4670.0
2017-05-05,2017-04-23,DL,Y,X,4620.0
2017-05-05,2017-04-28,DL,Y,X,8496.5
2017-05-05,2017-03-12,MU,C,D,22222.0
2017-05-05,2017-03-20,MU,C,D,15831.0
2017-05-05,2017-03-29,MU,C,D,15828.0
2017-05-05,2017-04-10,MU,C,D,22009.0
2017-05-05,2017-04-16,MU,C,D,21289.0
2017-05-05,2017-04-19,MU,C,D,4916.0
2017-05-05,2017-03-15,MU,C,I,12688.0
2017-05-05,2017-04-03,MU,C,I,20908.0
2017-05-05,2017-05-04,MU,C,I,14963.0
2017-05-05,2017-04-16,MU,Y,E,0.0
2017-05-05,2017-04-14,MU,Y,N,10748.0
2017-05-05,2017-05-02,MU,Y,Q,4437.0
2017-05-05,2017-03-30,MU,Y,S,5537.0
2017-05-05,2017-04-19,MU,Y,S,4377.0
2017-05-05,2017-05-03,MU,Y,S,4766.0
2017-05-05,2017-05-04,MU,Y,S,6932.0
2017-05-05,2017-01-18,MU,Y,V,5240.0
2017-05-05,2017-01-30,MU,Y,V,6413.0
2017-05-05,2017-02-15,MU,Y,V,4402.0
2017-05-05,2017-02-18,MU,Y,V,3900.0
2017-05-05,2017-02-26,MU,Y,V,5727.0
2017-05-05,2017-03-21,MU,Y,V,6216.0
2017-05-05,2017-03-28,MU,Y,V,3789.0
2017-05-05,2017-04-03,MU,Y,V,6229.0
2017-05-05,2017-04-20,MU,Y,V,5704.0
2017-05-05,2017-04-25,MU,Y,V,5788.0
2017-05-05,2017-04-16,UA,C,P,18594.0
2017-05-05,2017-01-27,UA,Y,G,3882.0
2017-05-05,2017-02-15,UA,Y,G,6727.0
2017-05-05,2017-02-22,UA,Y,G,6737.0
2017-05-05,2017-03-06,UA,Y,G,3752.0
2017-05-05,2017-03-07,UA,Y,G,3832.5
2017-05-05,2017-03-09,UA,Y,G,3760.0
2017-05-05,2017-03-13,UA,Y,G,3965.0
2017-05-05,2017-03-14,UA,Y,G,3755.0
2017-05-05,2017-03-15,UA,Y,G,3937.5
2017-05-05,2017-03-25,UA,Y,G,4393.0
2017-05-05,2017-04-17,UA,Y,G,4549.0
2017-05-05,2017-04-26,UA,Y,G,4657.0
2017-05-05,2017-04-27,UA,Y,G,4704.0
2017-05-05,2017-05-02,UA,Y,G,4995.0
2017-05-05,2017-05-05,UA,Y,G,3630.0
2017-05-05,2017-03-31,UA,Y,L,7729.0
2017-05-05,2017-03-29,UA,Y,S,3810.0
2017-05-06,2017-02-13,AA,C,D,16874.0
2017-05-06,2017-03-03,AA,C,D,17322.0
2017-05-06,2017-04-19,AA,C,R,15201.0
2017-05-06,2017-04-27,AA,C,R,15201.0
2017-05-06,2017-05-05,AA,C,R,6755.0
2017-05-06,2017-03-09,AA,Y,H,5029.0
2017-05-06,2017-04-17,AA,Y,H,6662.0
2017-05-06,2017-03-22,AA,Y,K,4355.0
2017-05-06,2017-03-31,AA,Y,L,5966.0
2017-05-06,2017-04-07,AA,Y,L,4312.0
2017-05-06,2017-04-09,AA,Y,L,5640.0
2017-05-06,2017-04-11,AA,Y,M,7358.0
2017-05-06,2017-03-23,AA,Y,N,5192.0
2017-05-06,2017-03-25,AA,Y,N,5301.0
2017-05-06,2017-03-30,AA,Y,N,5349.0
2017-05-06,2017-03-31,AA,Y,N,5254.0
2017-05-06,2017-02-07,AA,Y,O,7957.0
2017-05-06,2017-04-24,AA,Y,O,5493.5
2017-05-06,2017-05-04,AA,Y,O,3411.0
2017-05-06,2017-05-05,AA,Y,O,5415.0
2017-05-06,2017-05-06,AA,Y,O,4487.0
2017-05-06,2017-02-11,AA,Y,Q,5429.0
2017-05-06,2017-03-16,AA,Y,Q,8731.0
2017-05-06,2017-02-14,AA,Y,S,6197.0
2017-05-06,2017-03-01,AA,Y,S,4753.0
2017-05-06,2017-04-07,AA,Y,V,5693.0
2017-05-06,2017-04-18,DL,C,I,59954.0
2017-05-06,2017-04-24,DL,C,Z,14470.0
2017-05-06,2017-04-28,DL,C,Z,16258.0
2017-05-06,2017-05-02,DL,Y,L,6133.0
2017-05-06,2017-04-05,DL,Y,T,5443.0
2017-05-06,2017-04-09,DL,Y,T,5556.0
2017-05-06,2016-12-20,DL,Y,V,4093.0
2017-05-06,2017-02-10,DL,Y,V,4529.0
2017-05-06,2017-02-26,DL,Y,V,5360.0
2017-05-06,2017-03-23,DL,Y,V,4214.0
2017-05-06,2017-04-13,DL,Y,V,4353.0
2017-05-06,2017-04-19,DL,Y,V,4654.0
2017-05-06,2017-02-21,DL,Y,X,5662.0
2017-05-06,2017-02-23,DL,Y,X,5642.0
2017-05-06,2017-03-21,DL,Y,X,4969.0
2017-05-06,2017-03-28,DL,Y,X,6061.5
2017-05-06,2017-03-29,DL,Y,X,4704.0
2017-05-06,2017-04-08,DL,Y,X,8861.0
2017-05-06,2017-04-19,DL,Y,X,4183.0
2017-05-06,2017-04-23,DL,Y,X,4010.0
2017-05-06,2017-04-29,DL,Y,X,5624.0
2017-05-06,2017-05-04,DL,Y,X,3100.0
2017-05-06,2017-03-28,MU,C,D,15829.0
2017-05-06,2017-04-19,MU,C,D,18087.0
2017-05-06,2017-04-21,MU,C,D,28919.0
2017-05-06,2017-05-03,MU,C,D,26971.0
2017-05-06,2017-04-01,MU,C,I,20219.0
2017-05-06,2017-04-17,MU,C,I,18769.0
2017-05-06,2017-05-03,MU,Y,N,5515.0
2017-05-06,2017-04-28,MU,Y,Q,3346.0
2017-05-06,2017-04-28,MU,Y,R,4687.0
2017-05-06,2017-04-29,MU,Y,R,4688.0
2017-05-06,2017-04-05,MU,Y,S,7479.0
