fdate,airline,class,subclass,prc
2017-11-04,MU,Y,S,4776.5
2017-11-04,MU,Y,T,3814.5
2017-11-04,MU,Y,V,5273.0
2017-11-04,UA,C,P,11572.0
2017-11-04,UA,Y,G,3595.0
2017-11-04,UA,Y,K,4813.0
2017-11-05,AA,C,I,16663.0
2017-11-05,AA,C,J,21705.0
2017-11-05,AA,C,R,40134.0
2017-11-05,AA,Y,N,3884.0
2017-11-05,AA,Y,O,3626.0
2017-11-05,AA,Y,Q,4239.5
2017-11-05,AA,Y,S,2513.0
2017-11-05,DL,C,I,22001.0
2017-11-05,DL,C,Z,14013.0
2017-11-05,DL,Y,T,3822.0
2017-11-05,DL,Y,V,3920.0
2017-11-05,DL,Y,X,2443.0
2017-11-05,MU,C,D,540.0
2017-11-05,MU,C,I,18550.5
2017-11-05,MU,C,Q,24285.0
2017-11-05,MU,Y,L,6227.0
2017-11-05,MU,Y,N,8038.0
2017-11-05,MU,Y,R,5455.0
2017-11-05,MU,Y,S,4932.5
2017-11-05,MU,Y,T,3845.0
2017-11-05,MU,Y,V,4432.0
2017-11-05,MU,Y,Z,3456.0
2017-11-05,UA,C,Z,32771.0
2017-11-05,UA,Y,G,3573.0
2017-11-06,AA,C,D,14269.0
2017-11-06,AA,C,I,15505.0
2017-11-06,AA,Y,O,3695.0
2017-11-06,AA,Y,Q,4944.0
2017-11-06,AA,Y,S,2440.0
2017-11-06,DL,C,I,13635.0
2017-11-06,DL,C,Z,14166.5
2017-11-06,DL,S,W,7192.0
2017-11-06,DL,Y,L,8529.0
2017-11-06,DL,Y,T,4562.0
2017-11-06,DL,Y,V,3527.0
2017-11-06,DL,Y,X,2343.0
2017-11-06,MU,C,I,16389.0
2017-11-06,MU,Y,R,5159.0
2017-11-06,MU,Y,S,8723.0
2017-11-06,MU,Y,V,4291.0
2017-11-06,MU,Y,Z,6311.0
2017-11-06,UA,C,P,20766.5
2017-11-06,UA,Y,G,3581.0
2017-11-06,UA,Y,K,3560.0
2017-11-07,AA,C,D,20198.0
2017-11-07,AA,C,I,15999.0
2017-11-07,AA,Y,N,5559.0
2017-11-07,AA,Y,O,3731.0
2017-11-07,AA,Y,Q,4336.0
2017-11-07,AA,Y,S,2413.0
2017-11-07,DL,C,Z,14036.0
2017-11-07,DL,Y,T,5675.0
2017-11-07,DL,Y,V,3465.0
2017-11-07,DL,Y,X,2274.0
2017-11-07,MU,C,I,16393.0
2017-11-07,MU,Y,R,5025.5
2017-11-07,MU,Y,S,3888.0
2017-11-07,MU,Y,T,4123.0
2017-11-07,MU,Y,V,3099.0
2017-11-07,UA,C,P,15503.0
2017-11-07,UA,Y,G,3529.5
2017-11-07,UA,Y,S,7153.0
2017-11-07,UA,Y,V,5164.0
2017-11-08,AA,C,D,9562.0
2017-11-08,AA,C,I,14123.0
2017-11-08,AA,Y,O,3780.0
2017-11-08,AA,Y,Q,4146.5
2017-11-08,AA,Y,S,2458.5
2017-11-08,AA,Y,V,4620.0
2017-11-08,DL,C,Z,14576.5
2017-11-08,DL,Y,T,5499.0
2017-11-08,DL,Y,V,3453.0
2017-11-08,DL,Y,X,2293.0
2017-11-08,MU,C,I,16390.0
2017-11-08,MU,Y,R,7242.5
2017-11-08,MU,Y,T,4599.5
2017-11-08,UA,C,P,19758.5
2017-11-08,UA,Y,G,3522.0
2017-11-08,UA,Y,S,8065.0
2017-11-09,AA,C,D,5392.5
2017-11-09,AA,Y,O,3656.5
2017-11-09,AA,Y,Q,3964.5
2017-11-09,AA,Y,S,2413.0
2017-11-09,DL,C,I,18887.0
2017-11-09,DL,Y,V,3560.5
2017-11-09,DL,Y,X,2309.0
2017-11-09,MU,C,D,18673.0
2017-11-09,MU,C,I,16444.5
2017-11-09,MU,Y,S,3026.0
2017-11-09,MU,Y,T,3110.0
2017-11-09,MU,Y,V,3866.0
2017-11-09,UA,Y,G,3610.0
2017-11-10,AA,C,D,2412.0
2017-11-10,AA,C,R,25859.0
2017-11-10,AA,Y,N,4520.0
2017-11-10,AA,Y,O,3654.0
2017-11-10,AA,Y,Q,3727.0
2017-11-10,AA,Y,S,2319.0
2017-11-10,DL,C,D,38627.0
2017-11-10,DL,C,I,18679.0
2017-11-10,DL,Y,T,3912.5
2017-11-10,DL,Y,U,3290.0
2017-11-10,DL,Y,V,3529.5
2017-11-10,DL,Y,X,2351.0
2017-11-10,MU,C,D,29403.0
2017-11-10,MU,C,I,18473.0
2017-11-10,MU,C,Q,28033.0
2017-11-10,MU,Y,N,6437.0
2017-11-10,MU,Y,S,4278.0
2017-11-10,MU,Y,T,3684.5
2017-11-10,MU,Y,V,4097.5
2017-11-10,UA,Y,G,3566.0
2017-11-10,UA,Y,K,2330.0
2017-11-10,UA,Y,L,3152.0
2017-11-11,AA,C,R,33548.0
2017-11-11,AA,Y,N,8617.5
2017-11-11,AA,Y,O,3944.0
2017-11-11,AA,Y,S,2412.0
2017-11-11,AA,Y,V,3645.0
2017-11-11,DL,Y,T,5184.0
2017-11-11,DL,Y,U,5797.0
2017-11-11,DL,Y,V,3662.5
2017-11-11,DL,Y,X,2321.5
2017-11-11,MU,C,I,18576.0
2017-11-11,MU,C,Q,28149.0
2017-11-11,MU,Y,R,8923.0
2017-11-11,MU,Y,S,4147.0
2017-11-11,MU,Y,T,3853.0
2017-11-11,MU,Y,V,5366.5
2017-11-11,MU,Y,Z,5655.0
2017-11-11,UA,C,P,13629.0
2017-11-11,UA,C,Z,25564.0
2017-11-11,UA,Y,G,3700.5
2017-11-11,UA,Y,K,2960.0
2017-11-11,UA,Y,L,3382.0
2017-11-11,UA,Y,S,9739.0
2017-11-11,UA,Y,W,4818.0
2017-11-12,AA,C,I,15754.0
2017-11-12,AA,Y,M,4874.0
2017-11-12,AA,Y,O,3711.0
2017-11-12,AA,Y,Q,3963.0
2017-11-12,AA,Y,S,2467.0
2017-11-12,DL,C,Z,16709.0
2017-11-12,DL,Y,K,7231.0
2017-11-12,DL,Y,T,4339.5
2017-11-12,DL,Y,U,3351.0
2017-11-12,DL,Y,V,3769.0
2017-11-12,DL,Y,X,2349.0
2017-11-12,MU,C,I,16393.0
2017-11-12,MU,C,Q,24731.0
2017-11-12,MU,Y,N,8733.0
2017-11-12,MU,Y,S,3852.0
2017-11-12,MU,Y,T,4447.5
2017-11-12,UA,C,P,14314.5
2017-11-12,UA,C,Z,17233.0
2017-11-12,UA,Y,G,3855.0
2017-11-12,UA,Y,K,2841.0
2017-11-12,UA,Y,L,6909.0
2017-11-13,AA,C,I,16636.0
2017-11-13,AA,C,R,28946.0
2017-11-13,AA,Y,N,5985.5
2017-11-13,AA,Y,O,3793.0
2017-11-13,AA,Y,Q,4170.5
2017-11-13,AA,Y,S,2461.0
2017-11-13,DL,C,Z,14222.0
2017-11-13,DL,Y,L,6218.0
2017-11-13,DL,Y,U,4521.0
2017-11-13,DL,Y,V,3444.0
2017-11-13,DL,Y,X,2250.0
2017-11-13,MU,C,I,18521.0
2017-11-13,MU,Y,N,7207.0
2017-11-13,MU,Y,R,5178.0
2017-11-13,MU,Y,S,6433.0
2017-11-13,MU,Y,T,4296.5
2017-11-13,MU,Y,V,4506.5
2017-11-13,UA,C,P,14037.0
2017-11-13,UA,Y,G,3908.5
2017-11-14,AA,C,D,10749.5
2017-11-14,AA,C,J,19159.0
2017-11-14,AA,Y,O,3822.5
2017-11-14,AA,Y,S,4726.0
2017-11-14,AA,Y,V,4473.0
2017-11-14,DL,C,I,22112.0
2017-11-14,DL,C,Z,16655.5
2017-11-14,DL,S,W,5212.0
2017-11-14,DL,Y,T,4527.0
2017-11-14,DL,Y,U,3274.0
2017-11-14,DL,Y,V,3497.0
2017-11-14,DL,Y,X,2344.0
2017-11-14,MU,C,I,16535.0
2017-11-14,MU,C,Q,25318.0
2017-11-14,MU,Y,S,4122.5
2017-11-14,MU,Y,T,3597.0
2017-11-14,MU,Y,V,4010.0
2017-11-14,UA,C,P,38887.0
2017-11-14,UA,Y,G,2393.5
2017-11-15,AA,C,D,8531.0
2017-11-15,AA,C,J,26646.0
2017-11-15,AA,Y,N,4458.0
2017-11-15,AA,Y,O,3909.0
2017-11-15,AA,Y,Q,5050.0
2017-11-15,AA,Y,S,2413.0
2017-11-15,AA,Y,V,2572.0
2017-11-15,DL,C,I,30340.0
2017-11-15,DL,Y,L,10409.0
2017-11-15,MU,C,D,40313.0
2017-11-15,MU,C,I,21378.0
2017-11-15,MU,Y,R,7480.0
2017-11-15,MU,Y,S,3376.0
2017-11-15,MU,Y,T,4089.0
2017-11-15,MU,Y,V,5184.0
2017-11-15,MU,Y,Z,4018.0
2017-11-15,UA,C,P,15633.0
2017-11-15,UA,Y,G,3573.0
2017-11-15,UA,Y,L,4899.0
2017-11-16,AA,C,D,1800.0
2017-11-16,AA,C,J,19160.0
2017-11-16,AA,Y,N,4720.0
2017-11-16,AA,Y,O,3816.5
2017-11-16,AA,Y,Q,4172.0
2017-11-16,AA,Y,S,2413.0
2017-11-16,DL,Y,T,3990.0
2017-11-16,DL,Y,V,3526.0
2017-11-16,DL,Y,X,2233.0
2017-11-16,MU,C,I,8836.5
2017-11-16,MU,Y,R,6110.5
2017-11-16,MU,Y,S,6520.0
2017-11-16,MU,Y,T,3805.0
2017-11-16,MU,Y,V,6313.0
2017-11-16,MU,Y,Z,6314.0
2017-11-16,UA,Y,G,3581.5
2017-11-16,UA,Y,K,8621.0
2017-11-17,AA,Y,M,4785.0
2017-11-17,AA,Y,N,4643.0
2017-11-17,AA,Y,O,3975.5
2017-11-17,AA,Y,Q,3501.0
2017-11-17,AA,Y,S,2434.0
2017-11-17,DL,Y,K,7235.0
2017-11-17,DL,Y,T,4259.0
2017-11-17,DL,Y,V,3440.0
2017-11-17,DL,Y,X,2316.0
2017-11-17,DL,Y,Y,3569.0
2017-11-17,MU,C,I,18954.0
2017-11-17,MU,C,Q,22029.0
2017-11-17,MU,Y,S,4375.0
2017-11-17,MU,Y,T,3852.0
2017-11-17,MU,Y,V,3522.0
2017-11-17,MU,Y,Z,4363.0
2017-11-17,UA,Y,G,3722.5
2017-11-18,AA,C,D,14351.5
2017-11-18,AA,Y,N,4089.5
2017-11-18,AA,Y,O,3594.0
2017-11-18,AA,Y,Q,3902.0
2017-11-18,AA,Y,S,2412.0
2017-11-18,AA,Y,V,2413.0
2017-11-18,DL,C,Z,18941.5
2017-11-18,DL,Y,L,3869.0
2017-11-18,DL,Y,T,4038.0
2017-11-18,DL,Y,U,8164.0
2017-11-18,DL,Y,V,3673.0
2017-11-18,DL,Y,X,2383.0
2017-11-18,MU,C,D,14640.0
2017-11-18,MU,C,I,17500.5
2017-11-18,MU,Y,S,6023.0
2017-11-18,MU,Y,T,3850.5
2017-11-18,MU,Y,V,3666.0
2017-11-18,UA,Y,G,3183.0
2017-11-18,UA,Y,K,2854.0
2017-11-18,UA,Y,S,5228.0
2017-11-19,AA,C,D,6730.0
2017-11-19,AA,Y,N,4059.0
2017-11-19,AA,Y,O,4098.0
2017-11-19,AA,Y,Q,5596.0
2017-11-19,AA,Y,S,2411.5
2017-11-19,AA,Y,V,2413.0
2017-11-19,DL,C,Z,13031.0
2017-11-19,DL,Y,T,6206.0
2017-11-19,DL,Y,V,3490.5
2017-11-19,DL,Y,X,2422.0
2017-11-19,MU,C,D,30877.0
2017-11-19,MU,C,I,16392.0
2017-11-19,MU,C,Q,22656.0
2017-11-19,MU,Y,S,5767.5
2017-11-19,MU,Y,T,3845.0
2017-11-19,MU,Y,V,4128.0
2017-11-19,UA,C,Z,25082.0
2017-11-19,UA,Y,G,3619.0
2017-11-19,UA,Y,W,8707.0
2017-11-20,AA,C,D,11618.0
2017-11-20,AA,C,I,15740.0
2017-11-20,AA,Y,L,6025.0
2017-11-20,AA,Y,O,4996.0
2017-11-20,AA,Y,Q,3966.0
2017-11-20,AA,Y,S,2461.0
2017-11-20,AA,Y,V,2413.0
2017-11-20,DL,C,C,42945.0
2017-11-20,DL,C,D,25003.0
2017-11-20,DL,C,I,19746.5
2017-11-20,DL,C,Z,17204.5
2017-11-20,DL,Y,T,4849.0
2017-11-20,DL,Y,U,3045.0
2017-11-20,DL,Y,V,3508.0
2017-11-20,DL,Y,X,2339.0
2017-11-20,MU,C,I,21399.0
2017-11-20,MU,C,Q,32488.0
2017-11-20,MU,Y,R,4618.0
2017-11-20,MU,Y,S,6433.0
2017-11-20,MU,Y,T,2329.0
2017-11-20,MU,Y,V,4418.0
2017-11-20,MU,Y,Z,5945.0
2017-11-20,UA,C,P,15860.0
2017-11-20,UA,C,Z,20221.0
2017-11-20,UA,Y,G,3954.0
2017-11-21,AA,C,D,12845.0
2017-11-21,AA,Y,O,3676.0
2017-11-21,AA,Y,Q,4533.0
2017-11-21,AA,Y,S,2411.0
2017-11-21,AA,Y,V,2382.0
2017-11-21,DL,C,Z,15368.0
2017-11-21,DL,Y,L,5542.0
2017-11-21,DL,Y,T,3394.5
2017-11-21,DL,Y,U,4669.5
2017-11-21,DL,Y,V,3466.0
2017-11-21,DL,Y,X,2373.0
2017-11-21,MU,C,I,13972.0
2017-11-21,MU,C,Q,26503.0
2017-11-21,MU,Y,S,3727.5
2017-11-21,MU,Y,T,3884.0
2017-11-21,MU,Y,V,3955.0
2017-11-21,UA,C,P,12846.0
2017-11-21,UA,C,Z,20215.0
2017-11-21,UA,Y,G,3753.0
2017-11-22,DL,C,I,16864.0
2017-11-22,DL,C,Z,12814.0
2017-11-22,DL,Y,T,5357.0
2017-11-22,DL,Y,V,3430.0
2017-11-22,DL,Y,X,2361.0
2017-11-22,MU,C,I,16392.0
2017-11-22,MU,C,Q,41599.0
2017-11-22,MU,Y,R,5673.0
2017-11-22,MU,Y,S,5612.0
2017-11-22,MU,Y,T,4119.0
2017-11-22,MU,Y,V,4162.0
2017-11-22,UA,C,P,16318.0
2017-11-22,UA,Y,G,3583.5
2017-11-23,MU,C,Q,23139.0
2017-11-23,MU,Y,R,6923.0
2017-11-23,MU,Y,S,3825.0
2017-11-23,MU,Y,T,3841.0
2017-11-24,AA,Y,O,3673.0
2017-11-24,DL,C,Z,11668.5
2017-11-24,DL,S,W,830.0
2017-11-24,DL,Y,T,4528.0
2017-11-24,DL,Y,V,3484.5
2017-11-24,DL,Y,X,2356.0
2017-11-24,MU,C,I,16393.0
2017-11-24,MU,Y,S,4278.0
2017-11-24,MU,Y,T,3903.5
2017-11-24,MU,Y,V,4463.0
2017-11-24,UA,C,P,15969.0
2017-11-24,UA,Y,G,3606.0
2017-11-24,UA,Y,K,4635.0
2017-11-25,AA,C,D,18080.0
2017-11-25,AA,Y,L,6427.5
2017-11-25,AA,Y,N,4991.0
2017-11-25,AA,Y,O,6995.0
2017-11-25,AA,Y,Q,4360.5
2017-11-25,AA,Y,S,2433.5
2017-11-25,AA,Y,V,2413.0
2017-11-25,DL,C,Z,21847.0
2017-11-25,DL,Y,K,6488.0
2017-11-25,DL,Y,L,6288.0
2017-11-25,DL,Y,T,4761.0
2017-11-25,DL,Y,U,5206.0
2017-11-25,DL,Y,V,3760.5
2017-11-25,DL,Y,X,4161.0
2017-11-25,MU,C,I,16940.5
2017-11-25,MU,Y,R,7587.0
2017-11-25,MU,Y,S,3807.5
2017-11-25,MU,Y,T,4066.0
2017-11-25,MU,Y,V,4447.0
2017-11-25,UA,C,P,10129.5
2017-11-25,UA,Y,G,3606.0
2017-11-25,UA,Y,K,5033.0
2017-11-25,UA,Y,L,5227.0
2017-11-25,UA,Y,Q,6642.0
2017-11-25,UA,Y,S,5928.0
2017-11-26,AA,C,D,29038.5
2017-11-26,AA,C,I,16383.0
2017-11-26,AA,Y,K,3675.5
2017-11-26,AA,Y,L,4319.0
2017-11-26,AA,Y,M,5240.0
2017-11-26,AA,Y,N,4471.0
2017-11-26,AA,Y,O,3898.5
2017-11-26,AA,Y,Q,3859.0
2017-11-26,AA,Y,S,3478.5
2017-11-26,AA,Y,V,4133.0
2017-11-26,DL,C,Z,17869.5
2017-11-26,DL,Y,H,7168.0
2017-11-26,DL,Y,L,6024.0
2017-11-26,DL,Y,Q,7066.0
2017-11-26,DL,Y,U,5269.0
2017-11-26,DL,Y,V,3727.5
2017-11-26,DL,Y,X,2689.0
2017-11-26,MU,C,I,18739.0
2017-11-26,MU,Y,L,6538.0
2017-11-26,MU,Y,S,4788.0
2017-11-26,MU,Y,T,3509.0
2017-11-26,MU,Y,V,3687.0
2017-11-26,UA,C,P,10446.0
2017-11-26,UA,Y,G,3741.0
2017-11-26,UA,Y,H,1600.0
2017-11-26,UA,Y,K,4279.0
2017-11-26,UA,Y,L,3619.0
2017-11-26,UA,Y,T,5206.5
2017-11-26,UA,Y,V,5687.0
2017-11-27,AA,C,D,14270.0
2017-11-27,AA,C,I,19040.0
2017-11-27,AA,Y,L,3429.0
2017-11-27,AA,Y,N,2430.0
2017-11-27,AA,Y,O,3622.0
2017-11-27,AA,Y,Q,4839.0
2017-11-27,AA,Y,S,3286.5
2017-11-27,AA,Y,V,2564.0
2017-11-27,DL,C,Z,19388.0
2017-11-27,DL,S,W,5224.0
2017-11-27,DL,Y,H,7542.0
2017-11-27,DL,Y,T,4756.5
2017-11-27,DL,Y,U,4394.5
2017-11-27,DL,Y,V,3428.5
2017-11-27,DL,Y,X,3066.0
2017-11-27,MU,C,I,15876.5
2017-11-27,MU,C,Q,30160.0
2017-11-27,MU,Y,L,8923.0
2017-11-27,MU,Y,N,8068.0
2017-11-27,MU,Y,R,7509.0
2017-11-27,MU,Y,S,3975.0
2017-11-27,MU,Y,T,2648.0
2017-11-27,MU,Y,Z,4257.5
2017-11-27,UA,C,P,14865.0
2017-11-27,UA,Y,G,3575.0
2017-11-27,UA,Y,L,5510.0
2017-11-27,UA,Y,Q,6103.0
2017-11-28,AA,C,I,11285.5
2017-11-28,AA,Y,N,2430.0
2017-11-28,AA,Y,O,3747.5
2017-11-28,AA,Y,Q,4049.0
2017-11-28,AA,Y,S,2366.0
2017-11-28,AA,Y,V,2413.0
2017-11-28,DL,C,Z,13834.0
2017-11-28,DL,Y,L,8685.0
2017-11-28,DL,Y,T,4005.0
2017-11-28,DL,Y,V,3509.5
2017-11-28,DL,Y,X,2402.5
2017-11-28,MU,C,I,14998.0
2017-11-28,MU,Y,N,4986.0
2017-11-28,MU,Y,R,6559.5
2017-11-28,MU,Y,S,6353.0
2017-11-28,MU,Y,T,3225.0
2017-11-28,MU,Y,V,3588.0
2017-11-28,UA,C,P,16204.0
2017-11-28,UA,Y,G,2539.0
2017-11-29,AA,C,D,9487.0
2017-11-29,AA,C,I,13704.0
2017-11-29,AA,Y,N,2474.5
2017-11-29,AA,Y,O,3738.0
2017-11-29,AA,Y,Q,3966.0
2017-11-29,DL,C,Z,16781.0
2017-11-29,DL,Y,T,4696.0
2017-11-29,DL,Y,U,3843.0
2017-11-29,DL,Y,V,3665.5
2017-11-29,DL,Y,X,2366.5
2017-11-29,MU,C,I,20976.0
2017-11-29,MU,Y,R,6121.0
2017-11-29,MU,Y,S,5171.0
2017-11-29,MU,Y,T,3621.0
2017-11-29,UA,C,P,12846.0
2017-11-29,UA,Y,G,3660.0
2017-11-29,UA,Y,W,8738.0
2017-11-30,AA,C,D,35000.0
2017-11-30,AA,C,I,15863.0
2017-11-30,AA,Y,K,5902.0
2017-11-30,AA,Y,N,2428.0
2017-11-30,AA,Y,O,4064.0
2017-11-30,AA,Y,Q,3732.0
2017-11-30,DL,C,I,1810.0
2017-11-30,DL,C,Z,9312.0
2017-11-30,DL,Y,T,4300.5
2017-11-30,DL,Y,U,3977.0
2017-11-30,DL,Y,V,3680.0
2017-11-30,DL,Y,X,2345.5
2017-11-30,MU,C,I,17785.5
2017-11-30,MU,Y,R,4616.0
2017-11-30,MU,Y,S,4834.0
2017-11-30,MU,Y,T,2302.0
2017-11-30,MU,Y,Z,8718.0
2017-11-30,UA,C,P,12010.0
2017-11-30,UA,Y,G,3606.0
