search_date,flt_date,search_time
2017-10-03,2018-03-01,20
2017-10-03,2018-03-02,6
2017-10-03,2018-03-03,4
2017-10-03,2018-03-05,5
2017-10-03,2018-03-06,2
2017-10-03,2018-03-07,3
2017-10-03,2018-03-08,5
2017-10-03,2018-03-10,1
2017-10-03,2018-03-11,3
2017-10-03,2018-03-12,7
2017-10-03,2018-03-13,4
2017-10-03,2018-03-14,8
2017-10-03,2018-03-15,7
2017-10-03,2018-03-16,3
2017-10-03,2018-03-17,5
2017-10-03,2018-03-18,2
2017-10-03,2018-03-19,2
2017-10-03,2018-03-21,5
2017-10-03,2018-03-22,4
2017-10-03,2018-03-25,1
2017-10-03,2018-03-26,2
2017-10-03,2018-03-28,4
2017-10-03,2018-03-29,2
2017-10-03,2018-03-30,1
2017-10-03,2018-03-31,6
2017-10-03,2018-04-01,5
2017-10-04,2017-10-04,155
2017-10-04,2017-10-05,575
2017-10-04,2017-10-06,115
2017-10-04,2017-10-07,78
2017-10-04,2017-10-08,42
2017-10-04,2017-10-09,203
2017-10-04,2017-10-10,96
2017-10-04,2017-10-11,243
2017-10-04,2017-10-12,74
2017-10-04,2017-10-13,52
2017-10-04,2017-10-14,46
2017-10-04,2017-10-15,68
2017-10-04,2017-10-16,85
2017-10-04,2017-10-17,67
2017-10-04,2017-10-18,89
2017-10-04,2017-10-19,128
2017-10-04,2017-10-20,77
2017-10-04,2017-10-21,27
2017-10-04,2017-10-22,42
2017-10-04,2017-10-23,47
2017-10-04,2017-10-24,35
2017-10-04,2017-10-25,66
2017-10-04,2017-10-26,78
2017-10-04,2017-10-27,35
2017-10-04,2017-10-28,54
2017-10-04,2017-10-29,21
2017-10-04,2017-10-30,53
2017-10-04,2017-10-31,40
2017-10-04,2017-11-01,99
2017-10-04,2017-11-02,65
2017-10-04,2017-11-03,50
2017-10-04,2017-11-04,51
2017-10-04,2017-11-05,42
2017-10-04,2017-11-06,20
2017-10-04,2017-11-07,28
2017-10-04,2017-11-08,41
2017-10-04,2017-11-09,22
2017-10-04,2017-11-10,37
2017-10-04,2017-11-11,26
2017-10-04,2017-11-12,30
2017-10-04,2017-11-13,21
2017-10-04,2017-11-14,21
2017-10-04,2017-11-15,30
2017-10-04,2017-11-16,21
2017-10-04,2017-11-17,41
2017-10-04,2017-11-18,36
2017-10-04,2017-11-19,18
2017-10-04,2017-11-20,35
2017-10-04,2017-11-21,47
2017-10-04,2017-11-22,31
2017-10-04,2017-11-23,23
2017-10-04,2017-11-24,35
2017-10-04,2017-11-25,20
2017-10-04,2017-11-26,18
2017-10-04,2017-11-27,12
2017-10-04,2017-11-28,12
2017-10-04,2017-11-29,10
2017-10-04,2017-11-30,17
2017-10-04,2017-12-01,25
2017-10-04,2017-12-02,10
2017-10-04,2017-12-03,8
2017-10-04,2017-12-04,14
2017-10-04,2017-12-05,16
2017-10-04,2017-12-06,13
2017-10-04,2017-12-07,13
2017-10-04,2017-12-08,43
2017-10-04,2017-12-09,13
2017-10-04,2017-12-10,17
2017-10-04,2017-12-11,21
2017-10-04,2017-12-12,10
2017-10-04,2017-12-13,12
2017-10-04,2017-12-14,15
2017-10-04,2017-12-15,34
2017-10-04,2017-12-16,79
2017-10-04,2017-12-17,10
2017-10-04,2017-12-18,22
2017-10-04,2017-12-19,30
2017-10-04,2017-12-20,64
2017-10-04,2017-12-21,78
2017-10-04,2017-12-22,73
2017-10-04,2017-12-23,38
2017-10-04,2017-12-24,26
2017-10-04,2017-12-25,14
2017-10-04,2017-12-26,9
2017-10-04,2017-12-27,14
2017-10-04,2017-12-28,26
2017-10-04,2017-12-29,31
2017-10-04,2017-12-30,25
2017-10-04,2017-12-31,16
2017-10-04,2018-01-01,33
2017-10-04,2018-01-02,15
2017-10-04,2018-01-03,20
2017-10-04,2018-01-04,21
2017-10-04,2018-01-05,21
2017-10-04,2018-01-06,29
2017-10-04,2018-01-07,27
2017-10-04,2018-01-08,19
2017-10-04,2018-01-09,12
2017-10-04,2018-01-10,19
2017-10-04,2018-01-11,13
2017-10-04,2018-01-12,12
2017-10-04,2018-01-13,24
2017-10-04,2018-01-14,4
2017-10-04,2018-01-15,12
2017-10-04,2018-01-16,7
2017-10-04,2018-01-17,13
2017-10-04,2018-01-18,9
2017-10-04,2018-01-19,11
2017-10-04,2018-01-20,52
2017-10-04,2018-01-21,13
2017-10-04,2018-01-22,12
2017-10-04,2018-01-23,14
2017-10-04,2018-01-24,10
2017-10-04,2018-01-25,12
2017-10-04,2018-01-26,24
2017-10-04,2018-01-27,28
2017-10-04,2018-01-28,9
2017-10-04,2018-01-29,23
2017-10-04,2018-01-30,21
2017-10-04,2018-01-31,23
2017-10-04,2018-02-01,37
2017-10-04,2018-02-02,30
2017-10-04,2018-02-03,42
2017-10-04,2018-02-04,35
2017-10-04,2018-02-05,39
2017-10-04,2018-02-06,30
2017-10-04,2018-02-07,24
2017-10-04,2018-02-08,64
2017-10-04,2018-02-09,60
2017-10-04,2018-02-10,79
2017-10-04,2018-02-11,23
2017-10-04,2018-02-12,55
2017-10-04,2018-02-13,64
2017-10-04,2018-02-14,141
2017-10-04,2018-02-15,53
2017-10-04,2018-02-16,61
2017-10-04,2018-02-17,29
2017-10-04,2018-02-18,34
2017-10-04,2018-02-19,16
2017-10-04,2018-02-20,12
2017-10-04,2018-02-21,2
2017-10-04,2018-02-22,2
2017-10-04,2018-02-23,6
2017-10-04,2018-02-24,3
2017-10-04,2018-02-25,6
2017-10-04,2018-02-26,2
2017-10-04,2018-02-27,3
2017-10-04,2018-02-28,5
2017-10-04,2018-03-01,15
2017-10-04,2018-03-02,4
2017-10-04,2018-03-03,3
2017-10-04,2018-03-04,7
2017-10-04,2018-03-05,8
2017-10-04,2018-03-06,5
2017-10-04,2018-03-07,5
2017-10-04,2018-03-08,2
2017-10-04,2018-03-09,2
2017-10-04,2018-03-10,5
2017-10-04,2018-03-11,3
2017-10-04,2018-03-12,2
2017-10-04,2018-03-13,1
2017-10-04,2018-03-14,7
2017-10-04,2018-03-15,2
2017-10-04,2018-03-16,8
2017-10-04,2018-03-17,4
2017-10-04,2018-03-19,4
2017-10-04,2018-03-20,2
2017-10-04,2018-03-21,1
2017-10-04,2018-03-23,1
2017-10-04,2018-03-24,1
2017-10-04,2018-03-25,1
2017-10-04,2018-03-27,1
2017-10-04,2018-03-28,2
2017-10-04,2018-03-29,1
2017-10-04,2018-03-30,11
2017-10-04,2018-03-31,2
2017-10-04,2018-04-01,4
2017-10-05,2017-10-05,153
2017-10-05,2017-10-06,575
2017-10-05,2017-10-07,100
2017-10-05,2017-10-08,83
2017-10-05,2017-10-09,427
2017-10-05,2017-10-10,111
2017-10-05,2017-10-11,97
2017-10-05,2017-10-12,138
2017-10-05,2017-10-13,74
2017-10-05,2017-10-14,59
2017-10-05,2017-10-15,77
2017-10-05,2017-10-16,119
2017-10-05,2017-10-17,63
2017-10-05,2017-10-18,59
2017-10-05,2017-10-19,113
2017-10-05,2017-10-20,66
2017-10-05,2017-10-21,32
2017-10-05,2017-10-22,31
2017-10-05,2017-10-23,50
2017-10-05,2017-10-24,57
2017-10-05,2017-10-25,54
2017-10-05,2017-10-26,89
2017-10-05,2017-10-27,64
2017-10-05,2017-10-28,70
2017-10-05,2017-10-29,72
2017-10-05,2017-10-30,39
2017-10-05,2017-10-31,40
2017-10-05,2017-11-01,138
2017-10-05,2017-11-02,65
2017-10-05,2017-11-03,59
2017-10-05,2017-11-04,51
2017-10-05,2017-11-05,74
2017-10-05,2017-11-06,38
2017-10-05,2017-11-07,26
2017-10-05,2017-11-08,40
2017-10-05,2017-11-09,26
2017-10-05,2017-11-10,32
2017-10-05,2017-11-11,38
2017-10-05,2017-11-12,13
2017-10-05,2017-11-13,25
2017-10-05,2017-11-14,38
2017-10-05,2017-11-15,66
2017-10-05,2017-11-16,39
2017-10-05,2017-11-17,29
2017-10-05,2017-11-18,71
2017-10-05,2017-11-19,22
2017-10-05,2017-11-20,44
2017-10-05,2017-11-21,49
2017-10-05,2017-11-22,33
2017-10-05,2017-11-23,17
2017-10-05,2017-11-24,21
2017-10-05,2017-11-25,33
2017-10-05,2017-11-26,14
2017-10-05,2017-11-27,12
2017-10-05,2017-11-28,20
2017-10-05,2017-11-29,15
2017-10-05,2017-11-30,47
2017-10-05,2017-12-01,60
2017-10-05,2017-12-02,9
2017-10-05,2017-12-03,5
2017-10-05,2017-12-04,32
2017-10-05,2017-12-05,17
2017-10-05,2017-12-06,26
2017-10-05,2017-12-07,13
2017-10-05,2017-12-08,21
2017-10-05,2017-12-09,27
2017-10-05,2017-12-10,23
2017-10-05,2017-12-11,21
2017-10-05,2017-12-12,12
2017-10-05,2017-12-13,23
2017-10-05,2017-12-14,19
2017-10-05,2017-12-15,23
2017-10-05,2017-12-16,35
2017-10-05,2017-12-17,23
2017-10-05,2017-12-18,26
2017-10-05,2017-12-19,20
2017-10-05,2017-12-20,51
2017-10-05,2017-12-21,55
2017-10-05,2017-12-22,83
2017-10-05,2017-12-23,69
2017-10-05,2017-12-24,25
2017-10-05,2017-12-25,15
2017-10-05,2017-12-26,18
2017-10-05,2017-12-27,15
2017-10-05,2017-12-28,36
2017-10-05,2017-12-29,45
2017-10-05,2017-12-30,40
2017-10-05,2017-12-31,58
2017-10-05,2018-01-01,30
2017-10-05,2018-01-02,14
2017-10-05,2018-01-03,13
2017-10-05,2018-01-04,23
2017-10-05,2018-01-05,23
2017-10-05,2018-01-06,33
2017-10-05,2018-01-07,37
2017-10-05,2018-01-08,10
2017-10-05,2018-01-09,8
2017-10-05,2018-01-10,10
2017-10-05,2018-01-11,14
2017-10-05,2018-01-12,20
2017-10-05,2018-01-13,14
2017-10-05,2018-01-14,2
2017-10-05,2018-01-15,13
2017-10-05,2018-01-16,10
2017-10-05,2018-01-17,34
2017-10-05,2018-01-18,17
2017-10-05,2018-01-19,8
2017-10-05,2018-01-20,17
2017-10-05,2018-01-21,7
2017-10-05,2018-01-22,13
2017-10-05,2018-01-23,17
2017-10-05,2018-01-24,2
2017-10-05,2018-01-25,16
2017-10-05,2018-01-26,18
2017-10-05,2018-01-27,12
2017-10-05,2018-01-28,13
2017-10-05,2018-01-29,24
2017-10-05,2018-01-30,11
2017-10-05,2018-01-31,22
2017-10-05,2018-02-01,44
2017-10-05,2018-02-02,37
2017-10-05,2018-02-03,68
2017-10-05,2018-02-04,27
2017-10-05,2018-02-05,13
2017-10-05,2018-02-06,15
2017-10-05,2018-02-07,32
2017-10-05,2018-02-08,89
2017-10-05,2018-02-09,78
2017-10-05,2018-02-10,100
2017-10-05,2018-02-11,44
2017-10-05,2018-02-12,74
2017-10-05,2018-02-13,92
2017-10-05,2018-02-14,165
2017-10-05,2018-02-15,74
2017-10-05,2018-02-16,98
2017-10-05,2018-02-17,88
2017-10-05,2018-02-18,31
2017-10-05,2018-02-19,18
2017-10-05,2018-02-20,19
2017-10-05,2018-02-21,8
2017-10-05,2018-02-22,3
2017-10-05,2018-02-23,4
2017-10-05,2018-02-25,3
2017-10-05,2018-02-26,6
2017-10-05,2018-02-27,1
2017-10-05,2018-02-28,3
2017-10-05,2018-03-01,16
2017-10-05,2018-03-02,6
2017-10-05,2018-03-03,3
2017-10-05,2018-03-04,1
2017-10-05,2018-03-05,11
2017-10-05,2018-03-06,5
2017-10-05,2018-03-07,5
2017-10-05,2018-03-08,4
2017-10-05,2018-03-09,3
2017-10-05,2018-03-10,1
2017-10-05,2018-03-11,3
2017-10-05,2018-03-12,3
2017-10-05,2018-03-13,2
2017-10-05,2018-03-14,6
2017-10-05,2018-03-15,12
2017-10-05,2018-03-16,15
2017-10-05,2018-03-17,13
