search_date,flt_date,search_time
2018-01-01,2018-01-01,398
2018-01-01,2018-01-02,1033
2018-01-01,2018-01-03,557
2018-01-01,2018-01-04,575
2018-01-01,2018-01-05,550
2018-01-01,2018-01-06,507
2018-01-01,2018-01-07,478
2018-01-01,2018-01-08,583
2018-01-01,2018-01-09,516
2018-01-01,2018-01-10,456
2018-01-01,2018-01-11,383
2018-01-01,2018-01-12,339
2018-01-01,2018-01-13,356
2018-01-01,2018-01-14,361
2018-01-01,2018-01-15,419
2018-01-01,2018-01-16,415
2018-01-01,2018-01-17,422
2018-01-01,2018-01-18,420
2018-01-01,2018-01-19,417
2018-01-01,2018-01-20,439
2018-01-01,2018-01-21,396
2018-01-01,2018-01-22,399
2018-01-01,2018-01-23,415
2018-01-01,2018-01-24,372
2018-01-01,2018-01-25,381
2018-01-01,2018-01-26,364
2018-01-01,2018-01-27,318
2018-01-01,2018-01-28,306
2018-01-01,2018-01-29,263
2018-01-01,2018-01-30,277
2018-01-01,2018-01-31,318
2018-01-01,2018-02-01,688
2018-01-01,2018-02-02,450
2018-01-01,2018-02-03,408
2018-01-01,2018-02-04,510
2018-01-01,2018-02-05,459
2018-01-01,2018-02-06,421
2018-01-01,2018-02-07,379
2018-01-01,2018-02-08,417
2018-01-01,2018-02-09,542
2018-01-01,2018-02-10,554
2018-01-01,2018-02-11,522
2018-01-01,2018-02-12,490
2018-01-01,2018-02-13,564
2018-01-01,2018-02-14,619
2018-01-01,2018-02-15,624
2018-01-01,2018-02-16,601
2018-01-01,2018-02-17,644
2018-01-01,2018-02-18,570
2018-01-01,2018-02-19,562
2018-01-01,2018-02-20,569
2018-01-01,2018-02-21,697
2018-01-01,2018-02-22,524
2018-01-01,2018-02-23,434
2018-01-01,2018-02-24,355
2018-01-01,2018-02-25,403
2018-01-01,2018-02-26,362
2018-01-01,2018-02-27,297
2018-01-01,2018-02-28,310
2018-01-01,2018-03-01,264
2018-01-01,2018-03-02,228
2018-01-01,2018-03-03,193
2018-01-01,2018-03-04,168
2018-01-01,2018-03-05,162
2018-01-01,2018-03-06,179
2018-01-01,2018-03-07,168
2018-01-01,2018-03-08,142
2018-01-01,2018-03-09,147
2018-01-01,2018-03-10,158
2018-01-01,2018-03-11,133
2018-01-01,2018-03-12,123
2018-01-01,2018-03-13,134
2018-01-01,2018-03-14,121
2018-01-01,2018-03-15,120
2018-01-01,2018-03-16,124
2018-01-01,2018-03-17,130
2018-01-01,2018-03-18,110
2018-01-01,2018-03-19,114
2018-01-01,2018-03-20,106
2018-01-01,2018-03-21,131
2018-01-01,2018-03-22,116
2018-01-01,2018-03-23,113
2018-01-01,2018-03-24,100
2018-01-01,2018-03-25,110
2018-01-01,2018-03-26,82
2018-01-01,2018-03-27,85
2018-01-01,2018-03-28,80
2018-01-01,2018-03-29,73
2018-01-01,2018-03-30,93
2018-01-01,2018-03-31,98
2018-01-01,2018-04-01,100
2018-01-01,2018-04-02,81
2018-01-01,2018-04-03,61
2018-01-01,2018-04-04,79
2018-01-01,2018-04-05,60
2018-01-01,2018-04-06,83
2018-01-01,2018-04-07,74
2018-01-01,2018-04-08,78
2018-01-01,2018-04-09,74
2018-01-01,2018-04-10,73
2018-01-01,2018-04-11,77
2018-01-01,2018-04-12,76
2018-01-01,2018-04-13,66
2018-01-01,2018-04-14,67
2018-01-01,2018-04-15,67
2018-01-01,2018-04-16,70
2018-01-01,2018-04-17,55
2018-01-01,2018-04-18,48
2018-01-01,2018-04-19,49
2018-01-01,2018-04-20,71
2018-01-01,2018-04-21,61
2018-01-01,2018-04-22,63
2018-01-01,2018-04-23,42
2018-01-01,2018-04-24,49
2018-01-01,2018-04-25,43
2018-01-01,2018-04-26,55
2018-01-01,2018-04-27,61
2018-01-01,2018-04-28,85
2018-01-01,2018-04-29,61
2018-01-01,2018-04-30,51
2018-01-01,2018-05-01,64
2018-01-01,2018-05-02,58
2018-01-01,2018-05-03,47
2018-01-01,2018-05-04,67
2018-01-01,2018-05-05,57
2018-01-01,2018-05-06,46
2018-01-01,2018-05-07,45
2018-01-01,2018-05-08,31
2018-01-01,2018-05-09,49
2018-01-01,2018-05-10,65
2018-01-01,2018-05-11,75
2018-01-01,2018-05-12,44
2018-01-01,2018-05-13,38
2018-01-01,2018-05-14,34
2018-01-01,2018-05-15,37
2018-01-01,2018-05-16,44
2018-01-01,2018-05-17,42
2018-01-01,2018-05-18,41
2018-01-01,2018-05-19,38
2018-01-01,2018-05-20,49
2018-01-01,2018-05-21,45
2018-01-01,2018-05-22,41
2018-01-01,2018-05-23,39
2018-01-01,2018-05-24,35
2018-01-01,2018-05-25,41
2018-01-01,2018-05-26,38
2018-01-01,2018-05-27,35
2018-01-01,2018-05-28,27
2018-01-01,2018-05-29,17
2018-01-01,2018-05-30,25
2018-01-01,2018-05-31,28
2018-01-01,2018-06-01,65
2018-01-01,2018-06-02,40
2018-01-01,2018-06-03,33
2018-01-01,2018-06-04,33
2018-01-01,2018-06-05,35
2018-01-01,2018-06-06,23
2018-01-01,2018-06-07,45
2018-01-01,2018-06-08,45
2018-01-01,2018-06-09,53
2018-01-01,2018-06-10,33
2018-01-01,2018-06-11,37
2018-01-01,2018-06-12,32
2018-01-01,2018-06-13,34
2018-01-01,2018-06-14,32
2018-01-01,2018-06-15,72
2018-01-01,2018-06-16,57
2018-01-01,2018-06-17,40
2018-01-01,2018-06-18,41
2018-01-01,2018-06-19,55
2018-01-01,2018-06-20,52
2018-01-01,2018-06-21,43
2018-01-01,2018-06-22,37
2018-01-01,2018-06-23,31
2018-01-01,2018-06-24,46
2018-01-01,2018-06-25,31
2018-01-01,2018-06-26,33
2018-01-01,2018-06-27,40
2018-01-01,2018-06-28,33
2018-01-01,2018-06-29,59
2018-01-01,2018-06-30,87
2018-01-02,2018-01-02,490
2018-01-02,2018-01-03,1347
2018-01-02,2018-01-04,751
2018-01-02,2018-01-05,790
2018-01-02,2018-01-06,700
2018-01-02,2018-01-07,741
2018-01-02,2018-01-08,734
2018-01-02,2018-01-09,679
2018-01-02,2018-01-10,614
2018-01-02,2018-01-11,542
2018-01-02,2018-01-12,572
2018-01-02,2018-01-13,589
2018-01-02,2018-01-14,615
2018-01-02,2018-01-15,619
2018-01-02,2018-01-16,640
2018-01-02,2018-01-17,563
2018-01-02,2018-01-18,541
2018-01-02,2018-01-19,612
2018-01-02,2018-01-20,616
2018-01-02,2018-01-21,564
2018-01-02,2018-01-22,517
2018-01-02,2018-01-23,515
2018-01-02,2018-01-24,531
2018-01-02,2018-01-25,566
2018-01-02,2018-01-26,526
2018-01-02,2018-01-27,495
2018-01-02,2018-01-28,498
2018-01-02,2018-01-29,461
2018-01-02,2018-01-30,407
2018-01-02,2018-01-31,366
2018-01-02,2018-02-01,993
2018-01-02,2018-02-02,481
2018-01-02,2018-02-03,577
2018-01-02,2018-02-04,590
2018-01-02,2018-02-05,530
2018-01-02,2018-02-06,526
2018-01-02,2018-02-07,579
2018-01-02,2018-02-08,602
2018-01-02,2018-02-09,667
2018-01-02,2018-02-10,822
2018-01-02,2018-02-11,621
2018-01-02,2018-02-12,654
2018-01-02,2018-02-13,700
2018-01-02,2018-02-14,736
2018-01-02,2018-02-15,767
2018-01-02,2018-02-16,830
2018-01-02,2018-02-17,770
2018-01-02,2018-02-18,714
2018-01-02,2018-02-19,702
2018-01-02,2018-02-20,766
2018-01-02,2018-02-21,862
2018-01-02,2018-02-22,576
2018-01-02,2018-02-23,562
2018-01-02,2018-02-24,505
2018-01-02,2018-02-25,512
2018-01-02,2018-02-26,476
2018-01-02,2018-02-27,403
2018-01-02,2018-02-28,425
2018-01-02,2018-03-01,330
2018-01-02,2018-03-02,246
2018-01-02,2018-03-03,308
2018-01-02,2018-03-04,214
2018-01-02,2018-03-05,210
2018-01-02,2018-03-06,204
2018-01-02,2018-03-07,206
2018-01-02,2018-03-08,201
2018-01-02,2018-03-09,198
2018-01-02,2018-03-10,195
2018-01-02,2018-03-11,178
2018-01-02,2018-03-12,192
2018-01-02,2018-03-13,144
2018-01-02,2018-03-14,181
2018-01-02,2018-03-15,180
2018-01-02,2018-03-16,181
2018-01-02,2018-03-17,149
2018-01-02,2018-03-18,155
2018-01-02,2018-03-19,160
2018-01-02,2018-03-20,144
2018-01-02,2018-03-21,142
2018-01-02,2018-03-22,138
2018-01-02,2018-03-23,172
2018-01-02,2018-03-24,148
2018-01-02,2018-03-25,133
2018-01-02,2018-03-26,141
2018-01-02,2018-03-27,104
2018-01-02,2018-03-28,134
2018-01-02,2018-03-29,103
2018-01-02,2018-03-30,127
2018-01-02,2018-03-31,126
2018-01-02,2018-04-01,137
2018-01-02,2018-04-02,100
2018-01-02,2018-04-03,92
2018-01-02,2018-04-04,91
2018-01-02,2018-04-05,103
2018-01-02,2018-04-06,105
2018-01-02,2018-04-07,133
2018-01-02,2018-04-08,113
2018-01-02,2018-04-09,88
2018-01-02,2018-04-10,85
2018-01-02,2018-04-11,93
2018-01-02,2018-04-12,75
2018-01-02,2018-04-13,79
2018-01-02,2018-04-14,93
2018-01-02,2018-04-15,102
2018-01-02,2018-04-16,85
2018-01-02,2018-04-17,60
2018-01-02,2018-04-18,81
2018-01-02,2018-04-19,75
2018-01-02,2018-04-20,89
2018-01-02,2018-04-21,90
2018-01-02,2018-04-22,72
2018-01-02,2018-04-23,81
2018-01-02,2018-04-24,69
2018-01-02,2018-04-25,59
2018-01-02,2018-04-26,76
2018-01-02,2018-04-27,116
2018-01-02,2018-04-28,144
2018-01-02,2018-04-29,103
2018-01-02,2018-04-30,96
2018-01-02,2018-05-01,92
2018-01-02,2018-05-02,80
2018-01-02,2018-05-03,73
2018-01-02,2018-05-04,62
2018-01-02,2018-05-05,71
2018-01-02,2018-05-06,72
2018-01-02,2018-05-07,80
2018-01-02,2018-05-08,56
2018-01-02,2018-05-09,75
2018-01-02,2018-05-10,95
2018-01-02,2018-05-11,71
2018-01-02,2018-05-12,62
2018-01-02,2018-05-13,60
2018-01-02,2018-05-14,58
2018-01-02,2018-05-15,69
2018-01-02,2018-05-16,75
2018-01-02,2018-05-17,109
2018-01-02,2018-05-18,60
2018-01-02,2018-05-19,35
2018-01-02,2018-05-20,34
2018-01-02,2018-05-21,42
2018-01-02,2018-05-22,32
2018-01-02,2018-05-23,36
2018-01-02,2018-05-24,37
2018-01-02,2018-05-25,46
2018-01-02,2018-05-26,43
2018-01-02,2018-05-27,26
2018-01-02,2018-05-28,33
2018-01-02,2018-05-29,33
2018-01-02,2018-05-30,30
2018-01-02,2018-05-31,38
2018-01-02,2018-06-01,76
2018-01-02,2018-06-02,51
2018-01-02,2018-06-03,52
2018-01-02,2018-06-04,52
2018-01-02,2018-06-05,56
2018-01-02,2018-06-06,57
2018-01-02,2018-06-07,53
2018-01-02,2018-06-08,62
2018-01-02,2018-06-09,59
2018-01-02,2018-06-10,49
2018-01-02,2018-06-11,50
2018-01-02,2018-06-12,39
2018-01-02,2018-06-13,61
2018-01-02,2018-06-14,53
2018-01-02,2018-06-15,72
2018-01-02,2018-06-16,85
2018-01-02,2018-06-17,51
2018-01-02,2018-06-18,53
2018-01-02,2018-06-19,62
2018-01-02,2018-06-20,67
2018-01-02,2018-06-21,61
2018-01-02,2018-06-22,74
2018-01-02,2018-06-23,72
2018-01-02,2018-06-24,67
2018-01-02,2018-06-25,73
2018-01-02,2018-06-26,79
2018-01-02,2018-06-27,73
2018-01-02,2018-06-28,79
2018-01-02,2018-06-29,112
2018-01-02,2018-06-30,129
2018-01-02,2018-07-01,103
2018-01-03,2018-01-03,579
2018-01-03,2018-01-04,1459
2018-01-03,2018-01-05,910
2018-01-03,2018-01-06,761
2018-01-03,2018-01-07,730
2018-01-03,2018-01-08,801
2018-01-03,2018-01-09,649
2018-01-03,2018-01-10,754
2018-01-03,2018-01-11,638
2018-01-03,2018-01-12,602
2018-01-03,2018-01-13,581
2018-01-03,2018-01-14,594
2018-01-03,2018-01-15,724
2018-01-03,2018-01-16,657
2018-01-03,2018-01-17,621
2018-01-03,2018-01-18,578
2018-01-03,2018-01-19,624
2018-01-03,2018-01-20,648
2018-01-03,2018-01-21,617
2018-01-03,2018-01-22,624
2018-01-03,2018-01-23,636
2018-01-03,2018-01-24,578
2018-01-03,2018-01-25,570
2018-01-03,2018-01-26,580
2018-01-03,2018-01-27,578
2018-01-03,2018-01-28,539
2018-01-03,2018-01-29,583
2018-01-03,2018-01-30,437
2018-01-03,2018-01-31,437
2018-01-03,2018-02-01,980
2018-01-03,2018-02-02,565
2018-01-03,2018-02-03,642
2018-01-03,2018-02-04,696
2018-01-03,2018-02-05,608
2018-01-03,2018-02-06,664
2018-01-03,2018-02-07,573
2018-01-03,2018-02-08,623
2018-01-03,2018-02-09,712
2018-01-03,2018-02-10,814
2018-01-03,2018-02-11,671
2018-01-03,2018-02-12,735
2018-01-03,2018-02-13,805
2018-01-03,2018-02-14,866
2018-01-03,2018-02-15,984
2018-01-03,2018-02-16,957
2018-01-03,2018-02-17,848
2018-01-03,2018-02-18,729
2018-01-03,2018-02-19,729
2018-01-03,2018-02-20,736
2018-01-03,2018-02-21,910
2018-01-03,2018-02-22,713
2018-01-03,2018-02-23,663
2018-01-03,2018-02-24,550
2018-01-03,2018-02-25,555
2018-01-03,2018-02-26,495
2018-01-03,2018-02-27,387
2018-01-03,2018-02-28,459
2018-01-03,2018-03-01,347
2018-01-03,2018-03-02,274
2018-01-03,2018-03-03,282
2018-01-03,2018-03-04,274
2018-01-03,2018-03-05,266
2018-01-03,2018-03-06,198
2018-01-03,2018-03-07,162
2018-01-03,2018-03-08,184
2018-01-03,2018-03-09,189
2018-01-03,2018-03-10,204
2018-01-03,2018-03-11,173
2018-01-03,2018-03-12,169
2018-01-03,2018-03-13,156
2018-01-03,2018-03-14,202
2018-01-03,2018-03-15,225
2018-01-03,2018-03-16,178
2018-01-03,2018-03-17,161
2018-01-03,2018-03-18,159
2018-01-03,2018-03-19,145
2018-01-03,2018-03-20,148
2018-01-03,2018-03-21,160
2018-01-03,2018-03-22,168
2018-01-03,2018-03-23,189
2018-01-03,2018-03-24,153
2018-01-03,2018-03-25,146
2018-01-03,2018-03-26,132
2018-01-03,2018-03-27,106
2018-01-03,2018-03-28,99
2018-01-03,2018-03-29,94
2018-01-03,2018-03-30,127
2018-01-03,2018-03-31,129
2018-01-03,2018-04-01,136
2018-01-03,2018-04-02,90
2018-01-03,2018-04-03,81
2018-01-03,2018-04-04,117
2018-01-03,2018-04-05,137
2018-01-03,2018-04-06,103
2018-01-03,2018-04-07,95
2018-01-03,2018-04-08,104
2018-01-03,2018-04-09,119
2018-01-03,2018-04-10,92
2018-01-03,2018-04-11,81
2018-01-03,2018-04-12,89
2018-01-03,2018-04-13,93
2018-01-03,2018-04-14,127
2018-01-03,2018-04-15,100
2018-01-03,2018-04-16,89
2018-01-03,2018-04-17,87
2018-01-03,2018-04-18,71
2018-01-03,2018-04-19,57
2018-01-03,2018-04-20,71
2018-01-03,2018-04-21,96
2018-01-03,2018-04-22,84
2018-01-03,2018-04-23,83
2018-01-03,2018-04-24,76
2018-01-03,2018-04-25,68
2018-01-03,2018-04-26,67
2018-01-03,2018-04-27,102
2018-01-03,2018-04-28,150
2018-01-03,2018-04-29,112
2018-01-03,2018-04-30,93
2018-01-03,2018-05-01,92
2018-01-03,2018-05-02,91
2018-01-03,2018-05-03,112
2018-01-03,2018-05-04,69
2018-01-03,2018-05-05,83
2018-01-03,2018-05-06,86
2018-01-03,2018-05-07,81
2018-01-03,2018-05-08,70
2018-01-03,2018-05-09,56
2018-01-03,2018-05-10,73
2018-01-03,2018-05-11,75
2018-01-03,2018-05-12,61
2018-01-03,2018-05-13,53
2018-01-03,2018-05-14,50
2018-01-03,2018-05-15,57
2018-01-03,2018-05-16,48
2018-01-03,2018-05-17,64
2018-01-03,2018-05-18,50
2018-01-03,2018-05-19,55
2018-01-03,2018-05-20,56
2018-01-03,2018-05-21,45
2018-01-03,2018-05-22,44
2018-01-03,2018-05-23,46
2018-01-03,2018-05-24,51
2018-01-03,2018-05-25,31
2018-01-03,2018-05-26,40
2018-01-03,2018-05-27,39
2018-01-03,2018-05-28,38
2018-01-03,2018-05-29,34
2018-01-03,2018-05-30,40
2018-01-03,2018-05-31,40
2018-01-03,2018-06-01,58
2018-01-03,2018-06-02,51
2018-01-03,2018-06-03,46
2018-01-03,2018-06-04,50
2018-01-03,2018-06-05,41
2018-01-03,2018-06-06,52
2018-01-03,2018-06-07,41
2018-01-03,2018-06-08,57
2018-01-03,2018-06-09,48
2018-01-03,2018-06-10,50
2018-01-03,2018-06-11,38
2018-01-03,2018-06-12,42
2018-01-03,2018-06-13,45
2018-01-03,2018-06-14,73
2018-01-03,2018-06-15,80
2018-01-03,2018-06-16,77
2018-01-03,2018-06-17,63
2018-01-03,2018-06-18,49
2018-01-03,2018-06-19,51
2018-01-03,2018-06-20,50
2018-01-03,2018-06-21,47
2018-01-03,2018-06-22,52
2018-01-03,2018-06-23,55
2018-01-03,2018-06-24,41
2018-01-03,2018-06-25,33
2018-01-03,2018-06-26,48
2018-01-03,2018-06-27,55
2018-01-03,2018-06-28,56
2018-01-03,2018-06-29,115
2018-01-03,2018-06-30,96
2018-01-03,2018-07-01,65
2018-01-03,2018-07-02,53
2018-01-04,2018-01-04,674
2018-01-04,2018-01-05,1902
2018-01-04,2018-01-06,1034
2018-01-04,2018-01-07,895
2018-01-04,2018-01-08,874
2018-01-04,2018-01-09,812
2018-01-04,2018-01-10,811
2018-01-04,2018-01-11,856
2018-01-04,2018-01-12,747
2018-01-04,2018-01-13,641
2018-01-04,2018-01-14,679
2018-01-04,2018-01-15,711
2018-01-04,2018-01-16,709
2018-01-04,2018-01-17,676
2018-01-04,2018-01-18,658
2018-01-04,2018-01-19,629
2018-01-04,2018-01-20,662
2018-01-04,2018-01-21,655
2018-01-04,2018-01-22,648
2018-01-04,2018-01-23,583
2018-01-04,2018-01-24,530
2018-01-04,2018-01-25,661
2018-01-04,2018-01-26,584
2018-01-04,2018-01-27,580
2018-01-04,2018-01-28,501
2018-01-04,2018-01-29,576
2018-01-04,2018-01-30,488
2018-01-04,2018-01-31,444
2018-01-04,2018-02-01,1014
2018-01-04,2018-02-02,501
2018-01-04,2018-02-03,521
2018-01-04,2018-02-04,690
2018-01-04,2018-02-05,718
2018-01-04,2018-02-06,600
2018-01-04,2018-02-07,659
2018-01-04,2018-02-08,639
2018-01-04,2018-02-09,699
2018-01-04,2018-02-10,869
2018-01-04,2018-02-11,745
2018-01-04,2018-02-12,825
2018-01-04,2018-02-13,861
2018-01-04,2018-02-14,955
2018-01-04,2018-02-15,1006
2018-01-04,2018-02-16,926
2018-01-04,2018-02-17,869
2018-01-04,2018-02-18,777
2018-01-04,2018-02-19,738
2018-01-04,2018-02-20,735
2018-01-04,2018-02-21,1015
2018-01-04,2018-02-22,764
2018-01-04,2018-02-23,677
2018-01-04,2018-02-24,587
2018-01-04,2018-02-25,601
2018-01-04,2018-02-26,537
2018-01-04,2018-02-27,451
2018-01-04,2018-02-28,478
2018-01-04,2018-03-01,303
2018-01-04,2018-03-02,249
2018-01-04,2018-03-03,303
2018-01-04,2018-03-04,266
2018-01-04,2018-03-05,292
2018-01-04,2018-03-06,241
2018-01-04,2018-03-07,167
2018-01-04,2018-03-08,193
2018-01-04,2018-03-09,178
2018-01-04,2018-03-10,219
2018-01-04,2018-03-11,180
2018-01-04,2018-03-12,175
2018-01-04,2018-03-13,131
2018-01-04,2018-03-14,162
2018-01-04,2018-03-15,182
2018-01-04,2018-03-16,173
2018-01-04,2018-03-17,162
2018-01-04,2018-03-18,141
2018-01-04,2018-03-19,132
2018-01-04,2018-03-20,158
2018-01-04,2018-03-21,147
2018-01-04,2018-03-22,134
2018-01-04,2018-03-23,158
2018-01-04,2018-03-24,154
2018-01-04,2018-03-25,129
2018-01-04,2018-03-26,124
2018-01-04,2018-03-27,118
2018-01-04,2018-03-28,99
2018-01-04,2018-03-29,101
2018-01-04,2018-03-30,119
2018-01-04,2018-03-31,144
2018-01-04,2018-04-01,151
2018-01-04,2018-04-02,99
2018-01-04,2018-04-03,116
2018-01-04,2018-04-04,110
2018-01-04,2018-04-05,104
2018-01-04,2018-04-06,76
2018-01-04,2018-04-07,98
2018-01-04,2018-04-08,91
2018-01-04,2018-04-09,105
2018-01-04,2018-04-10,122
2018-01-04,2018-04-11,79
2018-01-04,2018-04-12,83
2018-01-04,2018-04-13,80
2018-01-04,2018-04-14,78
2018-01-04,2018-04-15,81
2018-01-04,2018-04-16,89
2018-01-04,2018-04-17,96
2018-01-04,2018-04-18,90
2018-01-04,2018-04-19,68
2018-01-04,2018-04-20,81
2018-01-04,2018-04-21,78
2018-01-04,2018-04-22,80
2018-01-04,2018-04-23,66
2018-01-04,2018-04-24,79
2018-01-04,2018-04-25,77
2018-01-04,2018-04-26,71
2018-01-04,2018-04-27,88
2018-01-04,2018-04-28,110
2018-01-04,2018-04-29,88
2018-01-04,2018-04-30,68
2018-01-04,2018-05-01,72
2018-01-04,2018-05-02,67
2018-01-04,2018-05-03,49
2018-01-04,2018-05-04,51
2018-01-04,2018-05-05,87
2018-01-04,2018-05-06,72
2018-01-04,2018-05-07,81
2018-01-04,2018-05-08,61
2018-01-04,2018-05-09,74
2018-01-04,2018-05-10,57
2018-01-04,2018-05-11,56
2018-01-04,2018-05-12,82
2018-01-04,2018-05-13,87
2018-01-04,2018-05-14,78
2018-01-04,2018-05-15,67
2018-01-04,2018-05-16,48
2018-01-04,2018-05-17,43
2018-01-04,2018-05-18,56
2018-01-04,2018-05-19,53
2018-01-04,2018-05-20,37
2018-01-04,2018-05-21,29
2018-01-04,2018-05-22,33
2018-01-04,2018-05-23,43
2018-01-04,2018-05-24,37
2018-01-04,2018-05-25,39
2018-01-04,2018-05-26,46
2018-01-04,2018-05-27,30
2018-01-04,2018-05-28,25
2018-01-04,2018-05-29,26
2018-01-04,2018-05-30,39
2018-01-04,2018-05-31,26
2018-01-04,2018-06-01,100
2018-01-04,2018-06-02,68
2018-01-04,2018-06-03,54
2018-01-04,2018-06-04,53
2018-01-04,2018-06-05,83
2018-01-04,2018-06-06,71
2018-01-04,2018-06-07,48
2018-01-04,2018-06-08,55
2018-01-04,2018-06-09,71
2018-01-04,2018-06-10,60
2018-01-04,2018-06-11,53
2018-01-04,2018-06-12,54
2018-01-04,2018-06-13,79
2018-01-04,2018-06-14,64
2018-01-04,2018-06-15,113
2018-01-04,2018-06-16,82
2018-01-04,2018-06-17,56
2018-01-04,2018-06-18,57
2018-01-04,2018-06-19,68
2018-01-04,2018-06-20,73
2018-01-04,2018-06-21,63
2018-01-04,2018-06-22,83
2018-01-04,2018-06-23,66
2018-01-04,2018-06-24,48
2018-01-04,2018-06-25,51
2018-01-04,2018-06-26,70
2018-01-04,2018-06-27,67
2018-01-04,2018-06-28,87
2018-01-04,2018-06-29,84
2018-01-04,2018-06-30,108
2018-01-04,2018-07-01,81
2018-01-04,2018-07-02,53
2018-01-04,2018-07-03,61
2018-01-05,2018-01-05,769
2018-01-05,2018-01-06,1958
2018-01-05,2018-01-07,1123
2018-01-05,2018-01-08,824
2018-01-05,2018-01-09,760
2018-01-05,2018-01-10,676
2018-01-05,2018-01-11,659
2018-01-05,2018-01-12,657
2018-01-05,2018-01-13,596
2018-01-05,2018-01-14,539
2018-01-05,2018-01-15,660
2018-01-05,2018-01-16,613
2018-01-05,2018-01-17,554
2018-01-05,2018-01-18,569
2018-01-05,2018-01-19,588
2018-01-05,2018-01-20,601
2018-01-05,2018-01-21,680
2018-01-05,2018-01-22,598
2018-01-05,2018-01-23,559
2018-01-05,2018-01-24,480
2018-01-05,2018-01-25,535
2018-01-05,2018-01-26,534
2018-01-05,2018-01-27,508
2018-01-05,2018-01-28,493
2018-01-05,2018-01-29,446
2018-01-05,2018-01-30,458
2018-01-05,2018-01-31,427
2018-01-05,2018-02-01,920
2018-01-05,2018-02-02,528
2018-01-05,2018-02-03,514
2018-01-05,2018-02-04,645
2018-01-05,2018-02-05,546
2018-01-05,2018-02-06,678
2018-01-05,2018-02-07,726
2018-01-05,2018-02-08,647
2018-01-05,2018-02-09,626
2018-01-05,2018-02-10,778
2018-01-05,2018-02-11,676
2018-01-05,2018-02-12,711
2018-01-05,2018-02-13,818
2018-01-05,2018-02-14,846
2018-01-05,2018-02-15,934
2018-01-05,2018-02-16,854
2018-01-05,2018-02-17,811
2018-01-05,2018-02-18,779
2018-01-05,2018-02-19,723
2018-01-05,2018-02-20,777
2018-01-05,2018-02-21,1202
2018-01-05,2018-02-22,708
2018-01-05,2018-02-23,622
2018-01-05,2018-02-24,530
2018-01-05,2018-02-25,557
2018-01-05,2018-02-26,539
