search_date,flt_date,search_time
2018-04-02,2018-05-09,443
2018-04-02,2018-05-10,434
2018-04-02,2018-05-11,390
2018-04-02,2018-05-12,483
2018-04-02,2018-05-13,377
2018-04-02,2018-05-14,345
2018-04-02,2018-05-15,379
2018-04-02,2018-05-16,391
2018-04-02,2018-05-17,356
2018-04-02,2018-05-18,365
2018-04-02,2018-05-19,348
2018-04-02,2018-05-20,360
2018-04-02,2018-05-21,341
2018-04-02,2018-05-22,318
2018-04-02,2018-05-23,319
2018-04-02,2018-05-24,290
2018-04-02,2018-05-25,289
2018-04-02,2018-05-26,322
2018-04-02,2018-05-27,282
2018-04-02,2018-05-28,331
2018-04-02,2018-05-29,305
2018-04-02,2018-05-30,290
2018-04-02,2018-05-31,158
2018-04-02,2018-06-01,400
2018-04-02,2018-06-02,330
2018-04-02,2018-06-03,344
2018-04-02,2018-06-04,323
2018-04-02,2018-06-05,319
2018-04-02,2018-06-06,303
2018-04-02,2018-06-07,298
2018-04-02,2018-06-08,293
2018-04-02,2018-06-09,341
2018-04-02,2018-06-10,316
2018-04-02,2018-06-11,293
2018-04-02,2018-06-12,314
2018-04-02,2018-06-13,258
2018-04-02,2018-06-14,271
2018-04-02,2018-06-15,367
2018-04-02,2018-06-16,420
2018-04-02,2018-06-17,272
2018-04-02,2018-06-18,240
2018-04-02,2018-06-19,280
2018-04-02,2018-06-20,255
2018-04-02,2018-06-21,239
2018-04-02,2018-06-22,393
2018-04-02,2018-06-23,329
2018-04-02,2018-06-24,306
2018-04-02,2018-06-25,285
2018-04-02,2018-06-26,287
2018-04-02,2018-06-27,250
2018-04-02,2018-06-28,315
2018-04-02,2018-06-29,368
2018-04-02,2018-06-30,423
2018-04-02,2018-07-01,422
2018-04-02,2018-07-02,318
2018-04-02,2018-07-03,329
2018-04-02,2018-07-04,268
2018-04-02,2018-07-05,285
2018-04-02,2018-07-06,319
2018-04-02,2018-07-07,446
2018-04-02,2018-07-08,282
2018-04-02,2018-07-09,289
2018-04-02,2018-07-10,269
2018-04-02,2018-07-11,253
2018-04-02,2018-07-12,241
2018-04-02,2018-07-13,230
2018-04-02,2018-07-14,253
2018-04-02,2018-07-15,257
2018-04-02,2018-07-16,261
2018-04-02,2018-07-17,199
2018-04-02,2018-07-18,192
2018-04-02,2018-07-19,195
2018-04-02,2018-07-20,207
2018-04-02,2018-07-21,202
2018-04-02,2018-07-22,203
2018-04-02,2018-07-23,187
2018-04-02,2018-07-24,166
2018-04-02,2018-07-25,201
2018-04-02,2018-07-26,222
2018-04-02,2018-07-27,219
2018-04-02,2018-07-28,225
2018-04-02,2018-07-29,191
2018-04-02,2018-07-30,202
2018-04-02,2018-07-31,120
2018-04-02,2018-08-01,267
2018-04-02,2018-08-02,185
2018-04-02,2018-08-03,193
2018-04-02,2018-08-04,228
2018-04-02,2018-08-05,223
2018-04-02,2018-08-06,214
2018-04-02,2018-08-07,171
2018-04-02,2018-08-08,168
2018-04-02,2018-08-09,152
2018-04-02,2018-08-10,178
2018-04-02,2018-08-11,195
2018-04-02,2018-08-12,163
2018-04-02,2018-08-13,170
2018-04-02,2018-08-14,168
2018-04-02,2018-08-15,163
2018-04-02,2018-08-16,144
2018-04-02,2018-08-17,148
2018-04-02,2018-08-18,145
2018-04-02,2018-08-19,144
2018-04-02,2018-08-20,200
2018-04-02,2018-08-21,134
2018-04-02,2018-08-22,141
2018-04-02,2018-08-23,137
2018-04-02,2018-08-24,153
2018-04-02,2018-08-25,143
2018-04-02,2018-08-26,154
2018-04-02,2018-08-27,136
2018-04-02,2018-08-28,127
2018-04-02,2018-08-29,123
2018-04-02,2018-08-30,116
2018-04-02,2018-08-31,76
2018-04-02,2018-09-01,157
2018-04-02,2018-09-02,124
2018-04-02,2018-09-03,128
2018-04-02,2018-09-04,138
2018-04-02,2018-09-05,158
2018-04-02,2018-09-06,148
2018-04-02,2018-09-07,121
2018-04-02,2018-09-08,118
2018-04-02,2018-09-09,120
2018-04-02,2018-09-10,124
2018-04-02,2018-09-11,117
2018-04-02,2018-09-12,112
2018-04-02,2018-09-13,104
2018-04-02,2018-09-14,115
2018-04-02,2018-09-15,106
2018-04-02,2018-09-16,106
2018-04-02,2018-09-17,89
2018-04-02,2018-09-18,95
2018-04-02,2018-09-19,95
2018-04-02,2018-09-20,147
2018-04-02,2018-09-21,213
2018-04-02,2018-09-22,307
2018-04-02,2018-09-23,156
2018-04-02,2018-09-24,121
2018-04-02,2018-09-25,108
2018-04-02,2018-09-26,121
2018-04-02,2018-09-27,127
2018-04-02,2018-09-28,132
2018-04-02,2018-09-29,178
2018-04-03,2018-04-03,603
2018-04-03,2018-04-04,2237
2018-04-03,2018-04-05,1815
2018-04-03,2018-04-06,1137
2018-04-03,2018-04-07,1036
2018-04-03,2018-04-08,953
2018-04-03,2018-04-09,882
2018-04-03,2018-04-10,1077
2018-04-03,2018-04-11,709
2018-04-03,2018-04-12,788
2018-04-03,2018-04-13,799
2018-04-03,2018-04-14,711
2018-04-03,2018-04-15,767
2018-04-03,2018-04-16,744
2018-04-03,2018-04-17,687
2018-04-03,2018-04-18,744
2018-04-03,2018-04-19,729
2018-04-03,2018-04-20,692
2018-04-03,2018-04-21,636
2018-04-03,2018-04-22,718
2018-04-03,2018-04-23,641
2018-04-03,2018-04-24,568
2018-04-03,2018-04-25,588
2018-04-03,2018-04-26,639
2018-04-03,2018-04-27,927
2018-04-03,2018-04-28,981
2018-04-03,2018-04-29,1062
2018-04-03,2018-04-30,955
2018-04-03,2018-05-01,926
2018-04-03,2018-05-02,845
2018-04-03,2018-05-03,618
2018-04-03,2018-05-04,582
2018-04-03,2018-05-05,689
2018-04-03,2018-05-06,663
2018-04-03,2018-05-07,708
2018-04-03,2018-05-08,589
2018-04-03,2018-05-09,518
2018-04-03,2018-05-10,447
2018-04-03,2018-05-11,374
2018-04-03,2018-05-12,429
2018-04-03,2018-05-13,366
2018-04-03,2018-05-14,380
2018-04-03,2018-05-15,404
2018-04-03,2018-05-16,365
2018-04-03,2018-05-17,346
2018-04-03,2018-05-18,347
2018-04-03,2018-05-19,317
2018-04-03,2018-05-20,294
2018-04-03,2018-05-21,318
2018-04-03,2018-05-22,290
2018-04-03,2018-05-23,301
2018-04-03,2018-05-24,241
2018-04-03,2018-05-25,297
2018-04-03,2018-05-26,277
2018-04-03,2018-05-27,272
2018-04-03,2018-05-28,295
2018-04-03,2018-05-29,295
2018-04-03,2018-05-30,278
2018-04-03,2018-05-31,182
2018-04-03,2018-06-01,359
2018-04-03,2018-06-02,303
2018-04-03,2018-06-03,258
2018-04-03,2018-06-04,353
2018-04-03,2018-06-05,310
2018-04-03,2018-06-06,298
2018-04-03,2018-06-07,301
2018-04-03,2018-06-08,255
2018-04-03,2018-06-09,300
2018-04-03,2018-06-10,258
2018-04-03,2018-06-11,246
2018-04-03,2018-06-12,258
2018-04-03,2018-06-13,253
2018-04-03,2018-06-14,256
2018-04-03,2018-06-15,334
2018-04-03,2018-06-16,313
2018-04-03,2018-06-17,261
2018-04-03,2018-06-18,244
2018-04-03,2018-06-19,255
2018-04-03,2018-06-20,248
2018-04-03,2018-06-21,235
2018-04-03,2018-06-22,346
2018-04-03,2018-06-23,286
2018-04-03,2018-06-24,265
2018-04-03,2018-06-25,247
2018-04-03,2018-06-26,198
2018-04-03,2018-06-27,243
2018-04-03,2018-06-28,300
2018-04-03,2018-06-29,377
2018-04-03,2018-06-30,408
2018-04-03,2018-07-01,382
2018-04-03,2018-07-02,326
2018-04-03,2018-07-03,212
2018-04-03,2018-07-04,283
2018-04-03,2018-07-05,249
2018-04-03,2018-07-06,268
2018-04-03,2018-07-07,307
2018-04-03,2018-07-08,199
2018-04-03,2018-07-09,219
2018-04-03,2018-07-10,224
2018-04-03,2018-07-11,201
2018-04-03,2018-07-12,201
2018-04-03,2018-07-13,188
2018-04-03,2018-07-14,244
2018-04-03,2018-07-15,248
2018-04-03,2018-07-16,190
2018-04-03,2018-07-17,215
2018-04-03,2018-07-18,213
2018-04-03,2018-07-19,161
2018-04-03,2018-07-20,221
2018-04-03,2018-07-21,193
2018-04-03,2018-07-22,201
2018-04-03,2018-07-23,185
2018-04-03,2018-07-24,135
2018-04-03,2018-07-25,152
2018-04-03,2018-07-26,141
2018-04-03,2018-07-27,160
2018-04-03,2018-07-28,175
2018-04-03,2018-07-29,165
2018-04-03,2018-07-30,170
2018-04-03,2018-07-31,112
2018-04-03,2018-08-01,266
2018-04-03,2018-08-02,151
2018-04-03,2018-08-03,155
2018-04-03,2018-08-04,224
2018-04-03,2018-08-05,178
2018-04-03,2018-08-06,157
2018-04-03,2018-08-07,155
2018-04-03,2018-08-08,142
2018-04-03,2018-08-09,196
2018-04-03,2018-08-10,149
2018-04-03,2018-08-11,133
2018-04-03,2018-08-12,109
2018-04-03,2018-08-13,102
2018-04-03,2018-08-14,122
2018-04-03,2018-08-15,147
2018-04-03,2018-08-16,115
2018-04-03,2018-08-17,142
2018-04-03,2018-08-18,123
2018-04-03,2018-08-19,117
2018-04-03,2018-08-20,158
2018-04-03,2018-08-21,113
2018-04-03,2018-08-22,85
2018-04-03,2018-08-23,108
2018-04-03,2018-08-24,106
2018-04-03,2018-08-25,114
2018-04-03,2018-08-26,100
2018-04-03,2018-08-27,88
2018-04-03,2018-08-28,98
2018-04-03,2018-08-29,101
2018-04-03,2018-08-30,98
2018-04-03,2018-08-31,51
2018-04-03,2018-09-01,122
2018-04-03,2018-09-02,112
2018-04-03,2018-09-03,107
2018-04-03,2018-09-04,126
2018-04-03,2018-09-05,106
2018-04-03,2018-09-06,106
2018-04-03,2018-09-07,108
2018-04-03,2018-09-08,92
2018-04-03,2018-09-09,81
2018-04-03,2018-09-10,95
2018-04-03,2018-09-11,74
2018-04-03,2018-09-12,81
2018-04-03,2018-09-13,65
2018-04-03,2018-09-14,78
2018-04-03,2018-09-15,98
2018-04-03,2018-09-16,88
2018-04-03,2018-09-17,78
2018-04-03,2018-09-18,82
2018-04-03,2018-09-19,80
2018-04-03,2018-09-20,92
2018-04-03,2018-09-21,160
2018-04-03,2018-09-22,244
2018-04-03,2018-09-23,119
2018-04-03,2018-09-24,71
2018-04-03,2018-09-25,82
2018-04-03,2018-09-26,101
2018-04-03,2018-09-27,97
2018-04-03,2018-09-28,137
2018-04-03,2018-09-29,156
2018-04-03,2018-09-30,174
2018-04-04,2018-04-04,743
2018-04-04,2018-04-05,2642
2018-04-04,2018-04-06,1850
2018-04-04,2018-04-07,1120
2018-04-04,2018-04-08,924
2018-04-04,2018-04-09,955
2018-04-04,2018-04-10,1079
2018-04-04,2018-04-11,942
2018-04-04,2018-04-12,771
2018-04-04,2018-04-13,810
2018-04-04,2018-04-14,742
2018-04-04,2018-04-15,793
2018-04-04,2018-04-16,842
2018-04-04,2018-04-17,737
2018-04-04,2018-04-18,891
2018-04-04,2018-04-19,777
2018-04-04,2018-04-20,788
2018-04-04,2018-04-21,720
2018-04-04,2018-04-22,727
2018-04-04,2018-04-23,661
2018-04-04,2018-04-24,622
2018-04-04,2018-04-25,652
2018-04-04,2018-04-26,616
2018-04-04,2018-04-27,879
2018-04-04,2018-04-28,988
2018-04-04,2018-04-29,933
2018-04-04,2018-04-30,901
2018-04-04,2018-05-01,894
2018-04-04,2018-05-02,848
2018-04-04,2018-05-03,669
2018-04-04,2018-05-04,623
2018-04-04,2018-05-05,796
2018-04-04,2018-05-06,747
2018-04-04,2018-05-07,741
2018-04-04,2018-05-08,687
2018-04-04,2018-05-09,554
2018-04-04,2018-05-10,518
2018-04-04,2018-05-11,532
2018-04-04,2018-05-12,494
2018-04-04,2018-05-13,477
2018-04-04,2018-05-14,516
2018-04-04,2018-05-15,568
2018-04-04,2018-05-16,500
2018-04-04,2018-05-17,497
2018-04-04,2018-05-18,518
2018-04-04,2018-05-19,395
2018-04-04,2018-05-20,396
2018-04-04,2018-05-21,349
2018-04-04,2018-05-22,340
2018-04-04,2018-05-23,341
2018-04-04,2018-05-24,367
2018-04-04,2018-05-25,361
2018-04-04,2018-05-26,323
2018-04-04,2018-05-27,310
2018-04-04,2018-05-28,330
2018-04-04,2018-05-29,316
2018-04-04,2018-05-30,273
2018-04-04,2018-05-31,181
2018-04-04,2018-06-01,432
2018-04-04,2018-06-02,329
2018-04-04,2018-06-03,236
2018-04-04,2018-06-04,335
2018-04-04,2018-06-05,365
2018-04-04,2018-06-06,332
2018-04-04,2018-06-07,337
2018-04-04,2018-06-08,350
2018-04-04,2018-06-09,326
2018-04-04,2018-06-10,306
2018-04-04,2018-06-11,332
2018-04-04,2018-06-12,357
2018-04-04,2018-06-13,327
2018-04-04,2018-06-14,289
2018-04-04,2018-06-15,433
2018-04-04,2018-06-16,422
2018-04-04,2018-06-17,353
2018-04-04,2018-06-18,318
2018-04-04,2018-06-19,273
2018-04-04,2018-06-20,272
2018-04-04,2018-06-21,299
2018-04-04,2018-06-22,363
2018-04-04,2018-06-23,296
2018-04-04,2018-06-24,285
2018-04-04,2018-06-25,278
2018-04-04,2018-06-26,256
2018-04-04,2018-06-27,268
2018-04-04,2018-06-28,375
2018-04-04,2018-06-29,465
2018-04-04,2018-06-30,503
2018-04-04,2018-07-01,459
2018-04-04,2018-07-02,389
2018-04-04,2018-07-03,305
2018-04-04,2018-07-04,252
2018-04-04,2018-07-05,327
2018-04-04,2018-07-06,351
2018-04-04,2018-07-07,344
2018-04-04,2018-07-08,326
2018-04-04,2018-07-09,287
2018-04-04,2018-07-10,308
2018-04-04,2018-07-11,235
2018-04-04,2018-07-12,246
2018-04-04,2018-07-13,235
2018-04-04,2018-07-14,266
2018-04-04,2018-07-15,257
2018-04-04,2018-07-16,267
2018-04-04,2018-07-17,204
2018-04-04,2018-07-18,215
2018-04-04,2018-07-19,190
2018-04-04,2018-07-20,223
2018-04-04,2018-07-21,223
2018-04-04,2018-07-22,207
2018-04-04,2018-07-23,207
2018-04-04,2018-07-24,180
2018-04-04,2018-07-25,184
2018-04-04,2018-07-26,177
2018-04-04,2018-07-27,238
2018-04-04,2018-07-28,250
2018-04-04,2018-07-29,199
2018-04-04,2018-07-30,220
2018-04-04,2018-07-31,133
2018-04-04,2018-08-01,241
2018-04-04,2018-08-02,245
2018-04-04,2018-08-03,185
2018-04-04,2018-08-04,199
2018-04-04,2018-08-05,186
2018-04-04,2018-08-06,196
2018-04-04,2018-08-07,179
2018-04-04,2018-08-08,170
2018-04-04,2018-08-09,166
2018-04-04,2018-08-10,166
2018-04-04,2018-08-11,167
2018-04-04,2018-08-12,152
2018-04-04,2018-08-13,151
2018-04-04,2018-08-14,120
2018-04-04,2018-08-15,156
2018-04-04,2018-08-16,156
2018-04-04,2018-08-17,146
2018-04-04,2018-08-18,155
2018-04-04,2018-08-19,105
2018-04-04,2018-08-20,153
2018-04-04,2018-08-21,136
2018-04-04,2018-08-22,144
2018-04-04,2018-08-23,118
2018-04-04,2018-08-24,116
2018-04-04,2018-08-25,139
2018-04-04,2018-08-26,117
2018-04-04,2018-08-27,118
2018-04-04,2018-08-28,111
2018-04-04,2018-08-29,105
2018-04-04,2018-08-30,130
2018-04-04,2018-08-31,80
2018-04-04,2018-09-01,133
2018-04-04,2018-09-02,113
2018-04-04,2018-09-03,113
2018-04-04,2018-09-04,90
2018-04-04,2018-09-05,124
2018-04-04,2018-09-06,125
2018-04-04,2018-09-07,119
2018-04-04,2018-09-08,122
2018-04-04,2018-09-09,124
2018-04-04,2018-09-10,117
2018-04-04,2018-09-11,100
2018-04-04,2018-09-12,101
2018-04-04,2018-09-13,95
2018-04-04,2018-09-14,119
2018-04-04,2018-09-15,148
2018-04-04,2018-09-16,116
2018-04-04,2018-09-17,111
2018-04-04,2018-09-18,97
2018-04-04,2018-09-19,92
2018-04-04,2018-09-20,168
2018-04-04,2018-09-21,226
2018-04-04,2018-09-22,263
2018-04-04,2018-09-23,123
2018-04-04,2018-09-24,111
2018-04-04,2018-09-25,137
2018-04-04,2018-09-26,116
2018-04-04,2018-09-27,119
2018-04-04,2018-09-28,133
2018-04-04,2018-09-29,163
2018-04-04,2018-09-30,182
2018-04-04,2018-10-01,212
2018-04-05,2018-04-05,581
2018-04-05,2018-04-06,1984
2018-04-05,2018-04-07,774
2018-04-05,2018-04-08,804
2018-04-05,2018-04-09,702
2018-04-05,2018-04-10,755
2018-04-05,2018-04-11,586
2018-04-05,2018-04-12,796
2018-04-05,2018-04-13,666
2018-04-05,2018-04-14,655
2018-04-05,2018-04-15,632
2018-04-05,2018-04-16,589
2018-04-05,2018-04-17,560
2018-04-05,2018-04-18,661
2018-04-05,2018-04-19,634
2018-04-05,2018-04-20,601
2018-04-05,2018-04-21,573
2018-04-05,2018-04-22,551
2018-04-05,2018-04-23,521
2018-04-05,2018-04-24,489
2018-04-05,2018-04-25,540
2018-04-05,2018-04-26,565
2018-04-05,2018-04-27,714
2018-04-05,2018-04-28,798
2018-04-05,2018-04-29,762
2018-04-05,2018-04-30,711
2018-04-05,2018-05-01,858
2018-04-05,2018-05-02,721
2018-04-05,2018-05-03,546
2018-04-05,2018-05-04,506
2018-04-05,2018-05-05,574
2018-04-05,2018-05-06,675
2018-04-05,2018-05-07,694
2018-04-05,2018-05-08,623
2018-04-05,2018-05-09,584
2018-04-05,2018-05-10,629
2018-04-05,2018-05-11,591
2018-04-05,2018-05-12,553
2018-04-05,2018-05-13,483
2018-04-05,2018-05-14,526
2018-04-05,2018-05-15,607
2018-04-05,2018-05-16,551
2018-04-05,2018-05-17,529
2018-04-05,2018-05-18,555
2018-04-05,2018-05-19,500
2018-04-05,2018-05-20,398
2018-04-05,2018-05-21,371
2018-04-05,2018-05-22,347
2018-04-05,2018-05-23,342
2018-04-05,2018-05-24,346
2018-04-05,2018-05-25,338
2018-04-05,2018-05-26,343
2018-04-05,2018-05-27,261
2018-04-05,2018-05-28,266
2018-04-05,2018-05-29,291
2018-04-05,2018-05-30,294
2018-04-05,2018-05-31,205
2018-04-05,2018-06-01,334
2018-04-05,2018-06-02,291
2018-04-05,2018-06-03,198
2018-04-05,2018-06-04,234
2018-04-05,2018-06-05,234
2018-04-05,2018-06-06,283
2018-04-05,2018-06-07,285
2018-04-05,2018-06-08,313
2018-04-05,2018-06-09,289
2018-04-05,2018-06-10,253
2018-04-05,2018-06-11,241
2018-04-05,2018-06-12,252
2018-04-05,2018-06-13,236
2018-04-05,2018-06-14,243
2018-04-05,2018-06-15,372
2018-04-05,2018-06-16,359
2018-04-05,2018-06-17,275
2018-04-05,2018-06-18,288
2018-04-05,2018-06-19,294
2018-04-05,2018-06-20,230
2018-04-05,2018-06-21,244
2018-04-05,2018-06-22,298
2018-04-05,2018-06-23,223
2018-04-05,2018-06-24,232
2018-04-05,2018-06-25,204
2018-04-05,2018-06-26,211
2018-04-05,2018-06-27,242
2018-04-05,2018-06-28,368
2018-04-05,2018-06-29,431
2018-04-05,2018-06-30,434
2018-04-05,2018-07-01,357
2018-04-05,2018-07-02,263
2018-04-05,2018-07-03,221
2018-04-05,2018-07-04,249
2018-04-05,2018-07-05,202
2018-04-05,2018-07-06,287
2018-04-05,2018-07-07,267
2018-04-05,2018-07-08,239
2018-04-05,2018-07-09,231
2018-04-05,2018-07-10,246
2018-04-05,2018-07-11,223
2018-04-05,2018-07-12,210
2018-04-05,2018-07-13,193
2018-04-05,2018-07-14,190
2018-04-05,2018-07-15,242
2018-04-05,2018-07-16,225
2018-04-05,2018-07-17,189
2018-04-05,2018-07-18,211
2018-04-05,2018-07-19,209
2018-04-05,2018-07-20,194
2018-04-05,2018-07-21,167
2018-04-05,2018-07-22,174
2018-04-05,2018-07-23,160
2018-04-05,2018-07-24,148
2018-04-05,2018-07-25,171
2018-04-05,2018-07-26,171
2018-04-05,2018-07-27,200
2018-04-05,2018-07-28,206
2018-04-05,2018-07-29,174
2018-04-05,2018-07-30,157
2018-04-05,2018-07-31,125
2018-04-05,2018-08-01,221
2018-04-05,2018-08-02,171
2018-04-05,2018-08-03,166
2018-04-05,2018-08-04,167
2018-04-05,2018-08-05,165
2018-04-05,2018-08-06,186
2018-04-05,2018-08-07,143
2018-04-05,2018-08-08,142
2018-04-05,2018-08-09,172
2018-04-05,2018-08-10,162
2018-04-05,2018-08-11,171
2018-04-05,2018-08-12,142
2018-04-05,2018-08-13,153
2018-04-05,2018-08-14,133
2018-04-05,2018-08-15,173
2018-04-05,2018-08-16,135
2018-04-05,2018-08-17,134
2018-04-05,2018-08-18,180
2018-04-05,2018-08-19,140
2018-04-05,2018-08-20,139
2018-04-05,2018-08-21,116
2018-04-05,2018-08-22,127
2018-04-05,2018-08-23,123
2018-04-05,2018-08-24,112
2018-04-05,2018-08-25,135
2018-04-05,2018-08-26,108
2018-04-05,2018-08-27,94
2018-04-05,2018-08-28,94
2018-04-05,2018-08-29,87
2018-04-05,2018-08-30,109
