take_off_time,order_cnt
13:00,1809
13:25,147
16:30,1
16:50,467
18:00,521
18:10,12
18:20,1901
19:30,861
19:55,65
20:10,728
20:25,538
20:50,80
21:00,1376
21:20,494
21:35,621
