take_off_time,order_cnt
08:25,1
13:00,1884
13:25,170
16:50,541
16:55,1
18:00,399
18:10,13
18:20,1977
19:30,988
19:55,114
20:10,765
20:25,415
20:50,36
20:55,2
21:00,1430
21:05,213
21:20,326
21:35,650
21:50,58
