take_off_time,order_cnt
13:00,1755
13:25,189
16:50,467
16:55,1
18:00,463
18:10,23
18:20,1990
19:30,960
19:55,75
20:10,688
20:25,497
20:50,61
21:00,1474
21:20,405
21:35,654
