take_off_time,order_cnt
13:00,1489
13:20,127
13:25,352
16:50,3
18:00,571
18:20,207
18:25,1635
19:30,3
19:35,1234
20:10,934
20:25,579
20:50,62
21:00,1890
21:20,662
21:35,4
