take_off_time,order_cnt
13:00,1680
13:20,137
13:25,277
16:50,2
18:00,828
18:20,307
18:25,1676
19:30,13
19:35,1189
20:10,909
20:25,736
20:50,24
21:00,1614
21:20,768
21:35,7
