take_off_time,order_cnt
00:03,1
13:00,12099
13:20,1001
13:25,2251
16:50,54
18:00,5232
18:20,1909
18:25,11327
19:20,9
19:30,54
19:35,9493
20:10,6901
20:25,4886
20:50,294
21:00,13816
21:20,5918
21:35,43
