take_off_time,user_cnt
06:30,45
07:00,72
07:30,116
08:00,129
08:30,113
09:00,54
09:30,30
10:00,66
10:30,110
11:00,140
11:30,226
12:00,132
12:30,138
13:00,111
13:30,95
14:00,65
14:30,139
15:00,73
15:30,4
16:00,95
16:30,94
17:00,52
17:30,94
18:00,31
18:30,167
19:00,192
19:30,103
20:00,2
20:30,285
21:00,230
21:30,144
22:00,44
22:30,46
23:00,2
23:30,2
