take_off_time,user_cnt
06:30,305
07:00,86
07:30,1060
08:00,2011
08:30,1063
09:00,1175
09:30,450
10:00,1073
10:30,616
11:00,1428
11:30,1918
12:00,1490
12:30,802
13:00,1415
13:30,833
14:00,708
14:30,1344
15:00,742
15:30,80
16:00,895
16:30,805
17:00,799
17:30,693
18:00,552
18:30,1546
19:00,1340
19:30,468
20:00,8
20:30,2578
21:00,1952
21:30,985
22:00,354
22:30,344
23:30,3
