take_off_time,user_cnt
06:30,1210
07:00,3035
07:30,4575
08:00,6494
08:30,4979
09:00,4342
09:30,1641
10:00,4677
10:30,4131
11:00,6629
11:30,9707
12:00,6504
12:30,5030
13:00,5411
13:30,4094
14:00,3255
14:30,6272
15:00,3604
15:30,333
16:00,4517
16:30,4257
17:00,3391
17:30,4372
18:00,2610
18:30,6433
19:00,7712
19:30,2612
20:00,1826
20:30,11712
21:00,9549
21:30,5200
22:00,3216
22:30,1784
23:00,68
23:30,39
