take_off_time,user_cnt
06:30,222
07:00,739
07:30,842
08:00,1111
08:30,839
09:00,698
09:30,294
10:00,731
10:30,751
11:00,1111
11:30,1693
12:00,958
12:30,810
13:00,824
13:30,741
14:00,508
14:30,967
15:00,535
15:30,40
16:00,709
16:30,657
17:00,569
17:30,740
18:00,435
18:30,866
19:00,1557
19:30,334
20:00,507
20:30,1927
21:00,1455
21:30,899
22:00,747
22:30,284
23:00,1
