fdate,airline,class,subclass,prc
2017-03-08,AA,C,R,24032.5
2017-03-08,AA,Y,L,2729.0
2017-03-08,AA,Y,M,9503.0
2017-03-08,AA,Y,O,3488.0
2017-03-08,AA,Y,S,3235.5
2017-03-08,CZ,Y,V,7178.0
2017-03-08,DL,C,Z,14679.5
2017-03-08,DL,Y,V,3595.0
2017-03-08,MU,C,D,20804.0
2017-03-08,MU,C,I,14719.0
2017-03-08,MU,Y,S,6565.0
2017-03-08,MU,Y,T,4343.5
2017-03-08,MU,Y,V,3940.5
2017-03-08,MU,Y,Z,9626.0
2017-03-08,UA,C,P,22682.0
2017-03-08,UA,Y,G,3775.0
2017-03-08,UA,Y,K,2451.5
2017-03-09,AA,C,D,10000.0
2017-03-09,AA,C,I,8561.0
2017-03-09,AA,C,R,3426.0
2017-03-09,AA,Y,K,4975.5
2017-03-09,AA,Y,O,3475.0
2017-03-09,AA,Y,S,3236.0
2017-03-09,DL,Y,V,3348.0
2017-03-09,MU,C,D,19671.0
2017-03-09,MU,C,I,14829.0
2017-03-09,MU,Y,S,3849.0
2017-03-09,MU,Y,V,3799.0
2017-03-09,UA,C,Z,24783.0
2017-03-09,UA,Y,G,3752.0
2017-03-09,UA,Y,L,5976.0
2017-03-10,AA,C,I,9964.0
2017-03-10,AA,Y,M,5185.0
2017-03-10,AA,Y,N,3025.0
2017-03-10,AA,Y,O,3483.0
2017-03-10,AA,Y,Q,4209.5
2017-03-10,AA,Y,S,3108.0
2017-03-10,DL,C,D,25037.0
2017-03-10,DL,C,I,652.0
2017-03-10,DL,Y,I,36632.0
2017-03-10,DL,Y,L,10180.0
2017-03-10,DL,Y,U,11641.0
2017-03-10,DL,Y,V,3640.5
2017-03-10,DL,Y,X,4538.0
2017-03-10,MU,C,D,19904.0
2017-03-10,MU,C,I,13702.0
2017-03-10,MU,Y,L,10598.0
2017-03-10,MU,Y,S,3705.0
2017-03-10,MU,Y,T,6426.0
2017-03-10,MU,Y,V,3869.0
2017-03-10,UA,C,D,30983.0
2017-03-10,UA,C,P,20575.0
2017-03-10,UA,Y,G,3749.0
2017-03-10,UA,Y,K,5489.0
2017-03-11,AA,C,D,27770.5
2017-03-11,AA,C,I,9944.0
2017-03-11,AA,C,J,9361.5
2017-03-11,AA,Y,L,5278.5
2017-03-11,AA,Y,N,4049.0
2017-03-11,AA,Y,O,3487.0
2017-03-11,AA,Y,Q,3370.0
2017-03-11,AA,Y,S,3236.0
2017-03-11,CZ,Y,U,8876.0
2017-03-11,DL,C,D,2640.0
2017-03-11,DL,C,Z,18006.0
2017-03-11,DL,Y,T,5451.0
2017-03-11,DL,Y,V,3578.0
2017-03-11,DL,Y,X,3553.0
2017-03-11,MU,C,D,19668.0
2017-03-11,MU,C,I,14719.0
2017-03-11,MU,Y,Q,579.0
2017-03-11,MU,Y,S,3787.0
2017-03-11,MU,Y,T,6765.0
2017-03-11,MU,Y,V,3987.5
2017-03-11,UA,Y,G,3779.0
2017-03-11,UA,Y,W,7724.0
2017-03-12,AA,C,I,14047.0
2017-03-12,AA,C,J,15574.0
2017-03-12,AA,C,R,9183.0
2017-03-12,AA,Y,M,17372.0
2017-03-12,AA,Y,N,5526.0
2017-03-12,AA,Y,O,3533.5
2017-03-12,AA,Y,S,3176.0
2017-03-12,DL,C,Z,17575.0
2017-03-12,DL,Y,V,3491.0
2017-03-12,DL,Y,X,7490.0
2017-03-12,MU,C,D,19198.0
2017-03-12,MU,C,I,13275.0
2017-03-12,MU,Y,Q,4154.0
2017-03-12,MU,Y,S,4849.0
2017-03-12,MU,Y,T,5051.0
2017-03-12,MU,Y,V,4629.0
2017-03-12,UA,C,P,15982.0
2017-03-12,UA,Y,G,3787.0
2017-03-12,UA,Y,T,3194.0
2017-03-12,UA,Y,w,1850.0
2017-03-13,AA,C,D,13980.0
2017-03-13,AA,C,I,15045.0
2017-03-13,AA,Y,N,2867.5
2017-03-13,AA,Y,O,3482.0
2017-03-13,AA,Y,S,3108.0
2017-03-13,AA,Y,V,3529.0
2017-03-13,DL,C,Z,13214.0
2017-03-13,DL,Y,V,3461.0
2017-03-13,DL,Y,X,2350.0
2017-03-13,MU,C,D,19671.0
2017-03-13,MU,Y,Q,4421.0
2017-03-13,MU,Y,S,3849.5
2017-03-13,MU,Y,T,3779.0
2017-03-13,MU,Y,V,3826.0
2017-03-13,UA,C,P,16116.0
2017-03-13,UA,C,Z,31933.0
2017-03-13,UA,Y,G,3567.0
2017-03-13,UA,Y,K,2741.0
2017-03-13,UA,Y,L,3405.0
2017-03-14,AA,C,D,3470.0
2017-03-14,AA,C,I,14650.0
2017-03-14,AA,C,R,14896.0
2017-03-14,AA,Y,N,4156.0
2017-03-14,AA,Y,O,3538.5
2017-03-14,AA,Y,S,2368.0
2017-03-14,DL,C,Z,13099.0
2017-03-14,DL,Y,U,4030.0
2017-03-14,DL,Y,V,3445.0
2017-03-14,MU,C,D,19425.0
2017-03-14,MU,C,I,13156.0
2017-03-14,MU,Y,Q,3960.0
2017-03-14,MU,Y,S,3911.0
2017-03-14,MU,Y,V,3996.0
2017-03-14,UA,C,P,34484.0
2017-03-14,UA,Y,G,3760.0
2017-03-15,AA,C,D,9905.0
2017-03-15,AA,C,J,34249.0
2017-03-15,AA,Y,L,5083.0
2017-03-15,AA,Y,M,5216.0
2017-03-15,AA,Y,N,7413.0
2017-03-15,AA,Y,O,3500.0
2017-03-15,AA,Y,Q,6145.0
2017-03-15,AA,Y,S,3171.5
2017-03-15,DL,C,D,16920.0
2017-03-15,DL,C,I,21759.0
2017-03-15,DL,C,Z,9542.5
2017-03-15,DL,Y,V,3366.5
2017-03-15,MU,C,D,19669.0
2017-03-15,MU,C,I,13726.0
2017-03-15,MU,Y,S,3911.0
2017-03-15,MU,Y,T,3931.0
2017-03-15,MU,Y,V,3930.0
2017-03-15,UA,C,P,23352.0
2017-03-15,UA,Y,G,4285.0
2017-03-15,UA,Y,K,2668.5
2017-03-15,UA,Y,S,8884.0
2017-03-15,UA,Y,T,3913.0
2017-03-16,AA,C,I,9943.0
2017-03-16,AA,Y,N,3855.0
2017-03-16,AA,Y,O,3623.0
2017-03-16,AA,Y,Q,5298.0
2017-03-16,AA,Y,S,3292.0
2017-03-16,DL,C,Z,17068.0
2017-03-16,DL,Y,T,6574.0
2017-03-16,DL,Y,V,3423.0
2017-03-16,MU,C,D,19669.0
2017-03-16,MU,C,I,14333.5
2017-03-16,MU,Y,K,9632.0
2017-03-16,MU,Y,N,7258.0
2017-03-16,MU,Y,R,4998.0
2017-03-16,MU,Y,V,3968.0
2017-03-16,UA,Y,G,4135.0
2017-03-16,UA,Y,L,3538.0
2017-03-17,AA,C,I,9961.0
2017-03-17,AA,C,R,26436.0
2017-03-17,AA,Y,M,6565.0
2017-03-17,AA,Y,N,2540.0
2017-03-17,AA,Y,O,3675.0
2017-03-17,AA,Y,Q,5009.0
2017-03-17,AA,Y,S,3108.0
2017-03-17,DL,Y,L,6303.0
2017-03-17,DL,Y,T,7500.0
2017-03-17,DL,Y,U,8207.0
2017-03-17,DL,Y,V,3531.5
2017-03-17,DL,Y,X,4805.0
2017-03-17,MU,C,D,21083.0
2017-03-17,MU,C,I,14740.0
2017-03-17,MU,F,P,121928.0
2017-03-17,MU,Y,L,7402.5
2017-03-17,MU,Y,N,4958.0
2017-03-17,MU,Y,Q,3487.0
2017-03-17,MU,Y,S,3786.0
2017-03-17,MU,Y,T,3857.0
2017-03-17,MU,Y,V,3934.0
2017-03-17,UA,Y,G,3746.0
2017-03-17,UA,Y,K,6026.0
2017-03-17,UA,Y,T,3389.0
2017-03-18,AA,Y,L,11543.0
2017-03-18,AA,Y,M,5422.0
2017-03-18,AA,Y,N,6003.5
2017-03-18,AA,Y,O,3654.0
2017-03-18,AA,Y,Q,4641.0
2017-03-18,AA,Y,S,3207.5
2017-03-18,AA,Y,V,8379.0
2017-03-18,DL,C,I,1966.0
2017-03-18,DL,C,Z,17067.0
2017-03-18,DL,Y,T,7074.0
2017-03-18,DL,Y,U,3913.0
2017-03-18,DL,Y,V,3664.0
2017-03-18,DL,Y,X,3528.0
2017-03-18,MU,C,D,19669.0
2017-03-18,MU,C,I,15690.0
2017-03-18,MU,Y,K,8669.0
2017-03-18,MU,Y,L,8088.0
2017-03-18,MU,Y,S,3478.5
2017-03-18,MU,Y,T,3905.0
2017-03-18,MU,Y,V,3868.5
2017-03-18,UA,C,C,14486.0
2017-03-18,UA,Y,G,3738.0
2017-03-18,UA,Y,K,4945.0
2017-03-18,UA,Y,L,3559.0
2017-03-18,UA,Y,W,9838.0
2017-03-19,AA,C,D,18681.0
2017-03-19,AA,C,I,9960.0
2017-03-19,AA,Y,K,8247.0
2017-03-19,AA,Y,M,7409.0
2017-03-19,AA,Y,N,3062.0
2017-03-19,AA,Y,O,3982.0
2017-03-19,AA,Y,Q,4277.0
2017-03-19,AA,Y,S,3235.5
2017-03-19,DL,C,Z,13034.5
2017-03-19,DL,Y,L,4432.0
2017-03-19,DL,Y,T,7619.0
2017-03-19,DL,Y,U,9189.0
2017-03-19,DL,Y,V,3825.5
2017-03-19,DL,Y,X,4580.0
2017-03-19,MU,C,C,30488.0
2017-03-19,MU,C,D,19669.0
2017-03-19,MU,C,I,14721.0
2017-03-19,MU,Y,L,8980.0
2017-03-19,MU,Y,N,5587.0
2017-03-19,MU,Y,R,7762.0
2017-03-19,MU,Y,S,5318.0
2017-03-19,MU,Y,T,3938.0
2017-03-19,MU,Y,V,3833.0
2017-03-19,UA,C,P,16558.5
2017-03-19,UA,Y,G,3751.0
2017-03-19,UA,Y,K,5417.5
2017-03-19,UA,Y,L,5070.0
2017-03-19,UA,Y,V,7491.0
2017-03-20,AA,C,I,15045.0
2017-03-20,AA,Y,L,6615.0
2017-03-20,AA,Y,M,7103.0
2017-03-20,AA,Y,N,3380.0
2017-03-20,AA,Y,O,3577.0
2017-03-20,AA,Y,Q,5289.5
2017-03-20,AA,Y,S,3269.0
2017-03-20,AA,Y,V,3427.0
2017-03-20,CZ,Y,V,7239.0
2017-03-20,DL,C,Z,16409.5
2017-03-20,DL,Y,T,7241.0
2017-03-20,DL,Y,U,3741.0
2017-03-20,DL,Y,V,3605.0
2017-03-20,MU,C,D,19524.0
2017-03-20,MU,C,I,11003.0
2017-03-20,MU,Y,L,8721.0
2017-03-20,MU,Y,N,6522.0
2017-03-20,MU,Y,R,6072.0
2017-03-20,MU,Y,S,3837.0
2017-03-20,MU,Y,T,4023.5
2017-03-20,MU,Y,V,3848.0
2017-03-20,MU,Y,Z,5539.0
2017-03-20,UA,C,P,16516.0
2017-03-20,UA,Y,G,3779.0
2017-03-20,UA,Y,K,4070.5
2017-03-20,UA,Y,T,8020.0
2017-03-21,AA,C,I,15016.0
2017-03-21,AA,C,R,15575.0
2017-03-21,AA,Y,N,1500.0
2017-03-21,AA,Y,O,3633.0
2017-03-21,AA,Y,Q,6833.0
2017-03-21,AA,Y,S,3188.5
2017-03-21,DL,C,Z,10513.0
2017-03-21,MU,C,D,870.0
2017-03-21,MU,C,I,14722.0
2017-03-21,MU,Y,S,3939.0
2017-03-21,MU,Y,T,3926.0
2017-03-21,MU,Y,V,3915.0
2017-03-21,UA,C,P,15654.0
2017-03-21,UA,Y,G,3833.0
2017-03-21,UA,Y,K,2731.0
2017-03-21,UA,Y,T,3901.0
2017-03-22,AA,C,D,14363.0
2017-03-22,AA,C,I,8256.0
2017-03-22,AA,Y,N,6718.5
2017-03-22,AA,Y,O,3653.5
2017-03-22,AA,Y,S,3108.0
2017-03-22,DL,C,Z,9451.0
2017-03-22,DL,Y,V,3609.0
2017-03-22,DL,Y,X,2620.0
2017-03-22,MU,C,D,19431.0
2017-03-22,MU,C,I,13229.0
2017-03-22,MU,Y,R,5971.0
2017-03-22,MU,Y,S,5122.0
2017-03-22,MU,Y,T,3845.0
2017-03-22,MU,Y,V,3896.0
2017-03-22,UA,C,J,50585.0
2017-03-22,UA,C,P,15862.0
2017-03-22,UA,Y,G,3749.0
2017-03-22,UA,Y,K,2904.0
2017-03-22,UA,Y,L,3408.0
2017-03-23,AA,C,R,21507.0
2017-03-23,AA,Y,M,5774.0
2017-03-23,AA,Y,N,2967.0
2017-03-23,AA,Y,O,3466.0
2017-03-23,AA,Y,Q,4290.0
2017-03-23,AA,Y,S,3108.0
2017-03-23,AA,Y,V,3273.0
2017-03-23,DL,Y,V,3530.0
2017-03-23,MU,C,D,20794.0
2017-03-23,MU,C,I,14446.0
2017-03-23,MU,Y,L,5398.0
2017-03-23,MU,Y,N,5211.0
2017-03-23,MU,Y,R,4952.0
2017-03-23,MU,Y,S,4040.0
2017-03-23,MU,Y,V,3962.0
2017-03-23,MU,Y,Z,8293.0
2017-03-23,UA,Y,G,3808.5
2017-03-23,UA,Y,K,2817.0
2017-03-23,UA,Y,L,5404.0
2017-03-23,UA,Y,T,4072.0
2017-03-24,AA,C,I,9970.0
2017-03-24,AA,Y,O,3537.0
2017-03-24,AA,Y,Q,3779.5
2017-03-24,AA,Y,S,3155.0
2017-03-24,AA,Y,V,3463.0
2017-03-24,DL,C,D,49364.0
2017-03-24,DL,C,I,1805.0
2017-03-24,DL,Y,V,3508.0
2017-03-24,DL,Y,X,4800.5
2017-03-24,MU,C,D,19550.5
2017-03-24,MU,C,I,13726.0
2017-03-24,MU,Y,N,6107.0
2017-03-24,MU,Y,R,5802.5
2017-03-24,MU,Y,S,3788.0
2017-03-24,MU,Y,T,3836.0
2017-03-24,MU,Y,V,3800.0
2017-03-24,MU,Y,Z,8534.0
2017-03-24,UA,C,C,37092.0
2017-03-24,UA,C,D,54904.0
2017-03-24,UA,Y,G,3749.0
2017-03-24,UA,Y,K,6536.0
2017-03-25,AA,C,J,30035.0
2017-03-25,AA,C,R,17415.0
2017-03-25,AA,Y,N,5604.0
2017-03-25,AA,Y,O,3654.0
2017-03-25,AA,Y,Q,4926.0
2017-03-25,AA,Y,S,3166.0
2017-03-25,DL,Y,V,3665.5
2017-03-25,DL,Y,X,5120.5
2017-03-25,MU,C,D,16758.0
2017-03-25,MU,C,I,14722.0
2017-03-25,MU,Y,N,4958.0
2017-03-25,MU,Y,Q,3479.0
2017-03-25,MU,Y,R,4498.0
2017-03-25,MU,Y,S,4086.0
2017-03-25,MU,Y,V,3928.0
2017-03-25,MU,Y,Z,6940.0
2017-03-25,UA,Y,G,3736.5
2017-03-25,UA,Y,K,5214.0
2017-03-25,UA,Y,L,3604.0
2017-03-25,UA,Y,W,10152.0
2017-03-26,AA,C,D,18386.0
2017-03-26,AA,C,I,9960.0
2017-03-26,AA,Y,L,5017.0
2017-03-26,AA,Y,N,4601.5
2017-03-26,AA,Y,O,3583.0
2017-03-26,AA,Y,Q,4256.0
2017-03-26,AA,Y,S,3141.5
2017-03-26,AA,Y,V,5153.0
2017-03-26,DL,C,Z,16022.0
2017-03-26,DL,Y,T,6047.0
2017-03-26,DL,Y,V,3673.0
2017-03-26,DL,Y,X,3247.0
2017-03-26,MU,C,D,16984.0
2017-03-26,MU,C,I,14719.0
2017-03-26,MU,Y,N,7479.0
2017-03-26,MU,Y,S,3937.0
2017-03-26,MU,Y,T,4198.0
2017-03-26,MU,Y,V,3947.0
2017-03-26,UA,Y,G,3886.0
2017-03-26,UA,Y,K,5330.0
2017-03-26,UA,Y,L,4708.5
2017-03-27,AA,C,I,10110.0
2017-03-27,AA,C,R,15575.0
2017-03-27,AA,Y,L,6883.0
2017-03-27,AA,Y,N,7977.5
2017-03-27,AA,Y,O,3623.0
2017-03-27,AA,Y,S,3148.5
2017-03-27,DL,C,Z,9859.0
2017-03-27,DL,Y,V,3510.5
2017-03-27,DL,Y,X,3546.5
2017-03-27,MU,C,D,13984.5
2017-03-27,MU,C,I,15187.0
2017-03-27,MU,Y,S,3688.0
2017-03-27,MU,Y,T,4328.5
2017-03-27,MU,Y,V,3925.0
2017-03-27,MU,Y,Z,5839.0
2017-03-27,UA,C,P,20663.0
2017-03-27,UA,Y,G,3848.0
2017-03-27,UA,Y,K,2870.0
2017-03-28,AA,C,I,9981.0
2017-03-28,AA,Y,O,3587.0
2017-03-28,AA,Y,S,3217.0
2017-03-28,DL,C,Z,15611.0
2017-03-28,DL,Y,U,4031.0
2017-03-28,DL,Y,V,3664.0
2017-03-28,DL,Y,X,3060.0
2017-03-28,MU,C,D,19671.0
2017-03-28,MU,C,I,15233.0
2017-03-28,MU,Y,N,4958.0
2017-03-28,MU,Y,Q,3479.0
2017-03-28,MU,Y,S,3702.0
2017-03-28,MU,Y,V,3916.0
2017-03-28,UA,C,P,16663.5
2017-03-28,UA,Y,G,3798.5
2017-03-28,UA,Y,K,2882.0
2017-03-29,AA,C,D,10224.0
2017-03-29,AA,C,I,14434.5
2017-03-29,AA,C,R,15947.0
2017-03-29,AA,Y,N,1400.0
2017-03-29,AA,Y,O,3659.0
2017-03-29,AA,Y,S,3175.0
2017-03-29,DL,C,Z,12441.0
2017-03-29,DL,Y,T,5946.0
2017-03-29,DL,Y,V,3533.5
2017-03-29,DL,Y,X,3606.0
2017-03-29,MU,C,D,16791.0
2017-03-29,MU,C,I,15404.0
2017-03-29,MU,Y,T,2263.0
2017-03-29,MU,Y,V,3854.5
2017-03-29,MU,Y,Z,6576.0
2017-03-29,UA,C,P,16676.0
2017-03-29,UA,Y,G,3770.5
2017-03-29,UA,Y,K,2894.0
2017-03-29,UA,Y,L,3502.0
2017-03-30,AA,C,I,12488.5
2017-03-30,AA,Y,N,7248.0
2017-03-30,AA,Y,O,3607.0
2017-03-30,AA,Y,Q,5697.0
2017-03-30,AA,Y,S,3107.0
2017-03-30,AA,Y,y,2180.0
2017-03-30,MU,C,D,19135.5
2017-03-30,MU,C,I,14722.0
2017-03-30,MU,Y,R,7026.0
2017-03-30,MU,Y,S,6328.5
2017-03-30,MU,Y,T,4363.0
2017-03-30,MU,Y,V,3922.5
2017-03-30,UA,C,P,16801.0
2017-03-30,UA,Y,G,3772.5
2017-03-30,UA,Y,K,4346.0
2017-03-30,UA,Y,L,3401.0
2017-03-31,AA,C,I,9573.5
2017-03-31,AA,Y,L,5361.5
2017-03-31,AA,Y,N,4907.5
2017-03-31,AA,Y,O,3659.0
2017-03-31,AA,Y,Q,4494.0
2017-03-31,AA,Y,S,3108.0
2017-03-31,DL,Y,K,6206.0
2017-03-31,DL,Y,T,4933.5
2017-03-31,DL,Y,U,4265.0
2017-03-31,DL,Y,V,3559.0
2017-03-31,DL,Y,X,3177.0
2017-03-31,MU,C,D,19011.0
2017-03-31,MU,C,I,14720.0
2017-03-31,MU,Y,N,6011.0
2017-03-31,MU,Y,R,5269.0
2017-03-31,MU,Y,S,2634.0
2017-03-31,MU,Y,T,5096.0
2017-03-31,MU,Y,V,3868.0
2017-03-31,UA,Y,G,1564.0
2017-03-31,UA,Y,K,4836.0
2017-03-31,UA,Y,L,5443.0
2017-03-31,UA,Y,S,4283.0
