fdate,airline,class,subclass,prc
2017-05-06,AA,C,D,17098.0
2017-05-06,AA,C,R,15201.0
2017-05-06,AA,Y,H,5029.0
2017-05-06,AA,Y,K,4355.0
2017-05-06,AA,Y,L,5358.5
2017-05-06,AA,Y,M,7358.0
2017-05-06,AA,Y,N,5277.5
2017-05-06,AA,Y,O,5166.0
2017-05-06,AA,Y,Q,7080.0
2017-05-06,AA,Y,S,5475.0
2017-05-06,AA,Y,V,5693.0
2017-05-06,DL,C,I,59954.0
2017-05-06,DL,C,Z,15364.0
2017-05-06,DL,Y,L,6133.0
2017-05-06,DL,Y,T,5499.5
2017-05-06,DL,Y,V,4441.0
2017-05-06,DL,Y,X,5001.5
2017-05-06,MU,C,D,26971.0
2017-05-06,MU,C,I,19494.0
2017-05-06,MU,Y,N,5515.0
2017-05-06,MU,Y,Q,3346.0
2017-05-06,MU,Y,R,4687.5
2017-05-06,MU,Y,S,4610.5
2017-05-06,MU,Y,T,3864.0
2017-05-06,MU,Y,V,5699.0
2017-05-06,MU,Y,Z,6487.0
2017-05-06,UA,C,P,15053.5
2017-05-06,UA,C,Z,24255.0
2017-05-06,UA,Y,G,4466.0
2017-05-06,UA,Y,K,5110.0
2017-05-06,UA,Y,S,4545.0
2017-05-06,UA,Y,U,9357.0
2017-05-06,MU,Y,y,1500.0
2017-05-07,AA,C,D,24003.0
2017-05-07,AA,Y,G,5926.0
2017-05-07,AA,Y,H,4474.0
2017-05-07,AA,Y,L,5404.5
2017-05-07,AA,Y,N,6219.0
2017-05-07,AA,Y,O,4467.0
2017-05-07,AA,Y,Q,5742.0
2017-05-07,AA,Y,S,4549.0
2017-05-07,AA,Y,V,15326.0
2017-05-07,DL,C,Z,28622.0
2017-05-07,DL,Y,K,11056.0
2017-05-07,DL,Y,L,8939.0
2017-05-07,DL,Y,T,5690.5
2017-05-07,DL,Y,V,4194.5
2017-05-07,DL,Y,X,4969.0
2017-05-07,MU,C,D,20635.0
2017-05-07,MU,C,I,15233.0
2017-05-07,MU,Y,K,9108.0
2017-05-07,MU,Y,L,8531.0
2017-05-07,MU,Y,R,6909.0
2017-05-07,MU,Y,S,6553.5
2017-05-07,MU,Y,V,3929.0
2017-05-07,UA,C,P,18503.0
2017-05-07,UA,Y,G,4868.5
2017-05-07,UA,Y,K,4707.0
2017-05-07,UA,Y,L,6527.0
2017-05-07,UA,Y,T,6220.0
2017-05-08,AA,C,D,15246.5
2017-05-08,AA,C,I,20294.0
2017-05-08,AA,C,J,5955.0
2017-05-08,AA,C,R,19064.0
2017-05-08,AA,Y,K,4474.0
2017-05-08,AA,Y,L,3414.5
2017-05-08,AA,Y,N,5822.0
2017-05-08,AA,Y,O,3790.5
2017-05-08,AA,Y,Q,5739.0
2017-05-08,DL,C,Z,18062.0
2017-05-08,DL,Y,V,4253.5
2017-05-08,DL,Y,X,4710.0
2017-05-08,MU,C,D,20442.0
2017-05-08,MU,C,I,17470.0
2017-05-08,MU,Y,S,5016.0
2017-05-08,MU,Y,T,3868.0
2017-05-08,MU,Y,V,3897.0
2017-05-08,MU,Y,s,100.0
2017-05-08,UA,C,P,21343.5
2017-05-08,UA,Y,G,3943.0
2017-05-08,UA,Y,K,4796.5
2017-05-08,UA,Y,S,4255.0
2017-05-09,AA,C,I,20158.0
2017-05-09,AA,C,J,9955.0
2017-05-09,AA,C,R,16131.0
2017-05-09,AA,Y,K,4618.0
2017-05-09,AA,Y,L,1754.0
2017-05-09,AA,Y,N,6384.0
2017-05-09,AA,Y,O,3823.0
2017-05-09,AA,Y,Q,6299.0
2017-05-09,DL,C,Z,16893.0
2017-05-09,DL,Y,T,4320.0
2017-05-09,DL,Y,U,6075.5
2017-05-09,DL,Y,V,3749.0
2017-05-09,DL,Y,X,3931.0
2017-05-09,MU,C,D,19421.0
2017-05-09,MU,C,I,13768.0
2017-05-09,MU,Y,N,5888.0
2017-05-09,MU,Y,R,5336.0
2017-05-09,MU,Y,S,4282.5
2017-05-09,MU,Y,T,3940.0
2017-05-09,MU,Y,V,5081.0
2017-05-09,MU,Y,Z,6541.0
2017-05-09,UA,C,P,2600.0
2017-05-09,UA,C,Z,8850.0
2017-05-09,UA,Y,G,4173.0
2017-05-09,UA,Y,K,4718.0
2017-05-09,UA,Y,S,4224.0
2017-05-10,AA,C,D,19459.0
2017-05-10,AA,C,J,11881.5
2017-05-10,AA,Y,M,5174.0
2017-05-10,AA,Y,N,4995.0
2017-05-10,AA,Y,O,3589.0
2017-05-10,AA,Y,Q,5023.0
2017-05-10,DL,C,I,19314.0
2017-05-10,DL,C,Z,19630.5
2017-05-10,DL,Y,V,3884.0
2017-05-10,DL,Y,X,4614.0
2017-05-10,MU,C,D,18097.0
2017-05-10,MU,C,I,14262.0
2017-05-10,MU,Y,Q,3368.0
2017-05-10,MU,Y,R,4447.0
2017-05-10,MU,Y,S,6081.0
2017-05-10,MU,Y,T,4227.0
2017-05-10,MU,Y,V,5031.0
2017-05-10,MU,Y,Z,5422.0
2017-05-10,UA,C,P,18919.5
2017-05-10,UA,Y,G,4209.0
2017-05-10,UA,Y,K,4949.0
2017-05-10,UA,Y,L,6976.5
2017-05-11,AA,C,I,13678.0
2017-05-11,AA,C,J,4460.0
2017-05-11,AA,Y,L,5588.0
2017-05-11,AA,Y,N,6934.0
2017-05-11,AA,Y,O,4063.0
2017-05-11,AA,Y,Q,5354.0
2017-05-11,AA,Y,V,7606.0
2017-05-11,DL,C,I,19317.0
2017-05-11,DL,Y,K,4907.0
2017-05-11,DL,Y,V,4083.0
2017-05-11,DL,Y,X,4966.0
2017-05-11,MU,C,D,19179.0
2017-05-11,MU,C,I,20865.0
2017-05-11,MU,Y,N,6277.0
2017-05-11,MU,Y,S,4660.0
2017-05-11,MU,Y,T,5385.0
2017-05-11,MU,Y,V,5693.5
2017-05-11,MU,Y,Z,5935.0
2017-05-11,UA,C,P,19291.0
2017-05-11,UA,C,Z,28954.0
2017-05-11,UA,Y,G,4143.0
2017-05-11,UA,Y,K,4927.0
2017-05-11,UA,Y,S,4226.0
2017-05-12,AA,Y,L,3465.0
2017-05-12,AA,Y,N,8166.0
2017-05-12,AA,Y,O,4063.0
2017-05-12,AA,Y,Q,6808.5
2017-05-12,AA,Y,S,5759.5
2017-05-12,CZ,Y,V,8734.0
2017-05-12,DL,Y,V,4173.0
2017-05-12,DL,Y,X,4989.0
2017-05-12,MU,C,D,20131.0
2017-05-12,MU,C,I,14721.0
2017-05-12,MU,Y,Q,3670.0
2017-05-12,MU,Y,R,6336.0
2017-05-12,MU,Y,S,5716.5
2017-05-12,MU,Y,T,5012.0
2017-05-12,MU,Y,V,5980.0
2017-05-12,MU,Y,Z,5459.0
2017-05-12,UA,Y,G,4261.5
2017-05-12,UA,Y,K,4853.0
2017-05-12,UA,Y,L,5459.0
2017-05-12,UA,Y,S,3727.0
2017-05-12,UA,Y,T,4006.0
2017-05-13,AA,C,D,4400.0
2017-05-13,AA,C,J,22380.0
2017-05-13,AA,Y,K,4474.0
2017-05-13,AA,Y,N,4644.0
2017-05-13,AA,Y,O,4063.0
2017-05-13,AA,Y,Q,4757.0
2017-05-13,AA,Y,S,6523.0
2017-05-13,AA,Y,V,5308.0
2017-05-13,DL,C,I,36612.0
2017-05-13,DL,C,Z,19001.5
2017-05-13,DL,Y,T,5306.0
2017-05-13,DL,Y,U,5379.0
2017-05-13,DL,Y,V,4162.0
2017-05-13,DL,Y,X,4757.5
2017-05-13,MU,C,C,56716.0
2017-05-13,MU,C,D,20923.0
2017-05-13,MU,C,I,15628.0
2017-05-13,MU,Y,L,7309.5
2017-05-13,MU,Y,Q,3947.0
2017-05-13,MU,Y,R,9345.0
2017-05-13,MU,Y,S,4518.0
2017-05-13,MU,Y,T,4458.0
2017-05-13,MU,Y,V,5155.0
2017-05-13,UA,C,C,36565.0
2017-05-13,UA,Y,G,4139.0
2017-05-13,UA,Y,K,5031.5
2017-05-13,UA,Y,L,7457.0
2017-05-13,UA,Y,S,5988.0
2017-05-13,UA,Y,W,11344.0
2017-05-14,AA,C,I,29987.0
2017-05-14,AA,Y,K,4495.0
2017-05-14,AA,Y,L,3464.0
2017-05-14,AA,Y,O,3973.5
2017-05-14,AA,Y,Q,4590.0
2017-05-14,AA,Y,S,5925.0
2017-05-14,DL,C,I,6130.0
2017-05-14,DL,Y,T,5823.0
2017-05-14,DL,Y,U,5647.5
2017-05-14,DL,Y,V,4093.0
2017-05-14,DL,Y,X,4225.0
2017-05-14,MU,C,C,37112.0
2017-05-14,MU,C,D,19659.0
2017-05-14,MU,C,I,14668.0
2017-05-14,MU,Y,R,5104.0
2017-05-14,MU,Y,S,4957.0
2017-05-14,MU,Y,T,4134.0
2017-05-14,MU,Y,V,5030.0
2017-05-14,UA,C,P,17239.5
2017-05-14,UA,Y,G,4146.0
2017-05-14,UA,Y,K,4956.0
2017-05-14,UA,Y,L,7424.0
2017-05-14,UA,Y,S,4060.0
2017-05-14,UA,Y,W,4989.0
2017-05-15,AA,C,D,7805.0
2017-05-15,AA,C,I,10945.0
2017-05-15,AA,Y,O,4012.0
2017-05-15,AA,Y,Q,5025.0
2017-05-15,AA,Y,S,4695.0
2017-05-15,DL,C,Z,14658.0
2017-05-15,DL,Y,T,4592.0
2017-05-15,DL,Y,V,4189.5
2017-05-15,DL,Y,X,3636.5
2017-05-15,MU,C,D,19077.0
2017-05-15,MU,C,I,14851.0
2017-05-15,MU,Y,S,5006.5
2017-05-15,MU,Y,T,3870.5
2017-05-15,MU,Y,V,4141.0
2017-05-15,UA,C,P,15159.0
2017-05-15,UA,Y,G,3912.0
2017-05-15,UA,Y,K,4742.5
2017-05-15,UA,Y,L,6308.0
2017-05-16,AA,Y,K,4495.0
2017-05-16,AA,Y,L,3274.0
2017-05-16,AA,Y,O,4012.0
2017-05-16,AA,Y,Q,5383.0
2017-05-16,AA,Y,S,3362.0
2017-05-16,DL,C,Z,15886.0
2017-05-16,DL,Y,L,6439.0
2017-05-16,DL,Y,U,4292.0
2017-05-16,DL,Y,V,3954.5
2017-05-16,DL,Y,X,4691.0
2017-05-16,MU,C,D,21209.0
2017-05-16,MU,C,I,22448.5
2017-05-16,MU,Y,Q,3973.5
2017-05-16,MU,Y,R,4448.0
2017-05-16,MU,Y,S,4207.0
2017-05-16,MU,Y,T,6297.0
2017-05-16,MU,Y,V,5842.0
2017-05-16,UA,Y,G,10914.0
2017-05-16,UA,Y,K,4717.0
2017-05-17,AA,C,D,7505.0
2017-05-17,AA,Y,L,2956.0
2017-05-17,AA,Y,N,3899.0
2017-05-17,AA,Y,O,4185.5
2017-05-17,AA,Y,Q,4567.0
2017-05-17,AA,Y,S,3375.0
2017-05-17,DL,Y,L,7216.0
2017-05-17,DL,Y,V,4096.0
2017-05-17,DL,Y,X,4571.0
2017-05-17,MU,C,D,19181.0
2017-05-17,MU,C,I,21247.0
2017-05-17,MU,Y,N,5148.0
2017-05-17,MU,Y,Q,3394.0
2017-05-17,MU,Y,R,3455.0
2017-05-17,MU,Y,S,4127.0
2017-05-17,MU,Y,T,3962.0
2017-05-17,MU,Y,V,5030.0
2017-05-17,UA,C,P,16563.5
2017-05-17,UA,Y,G,4153.5
2017-05-17,UA,Y,K,5182.5
2017-05-18,AA,C,D,18642.0
2017-05-18,AA,Y,O,4003.0
2017-05-18,AA,Y,Q,4583.5
2017-05-18,AA,Y,S,3362.0
2017-05-18,AA,Y,V,3273.0
2017-05-18,DL,Y,L,7369.0
2017-05-18,DL,Y,V,4093.0
2017-05-18,DL,Y,X,4710.5
2017-05-18,MU,C,D,20105.5
2017-05-18,MU,Y,L,5908.0
2017-05-18,MU,Y,R,4447.0
2017-05-18,MU,Y,S,4258.0
2017-05-18,MU,Y,T,4243.5
2017-05-18,MU,Y,V,5903.5
2017-05-18,UA,Y,G,5052.0
2017-05-18,UA,Y,K,4949.0
2017-05-19,AA,C,D,6945.0
2017-05-19,AA,Y,K,4556.0
2017-05-19,AA,Y,L,3431.0
2017-05-19,AA,Y,N,5206.5
2017-05-19,AA,Y,O,4145.0
2017-05-19,AA,Y,Q,4742.0
2017-05-19,AA,Y,S,4616.0
2017-05-19,DL,C,C,41043.0
2017-05-19,DL,Y,V,4176.0
2017-05-19,DL,Y,X,4633.0
2017-05-19,MU,C,D,19723.0
2017-05-19,MU,C,I,20888.0
2017-05-19,MU,Y,N,7603.5
2017-05-19,MU,Y,R,6411.0
2017-05-19,MU,Y,S,4532.5
2017-05-19,MU,Y,T,3947.0
2017-05-19,MU,Y,V,5081.0
2017-05-19,UA,Y,G,4751.0
2017-05-19,UA,Y,K,4994.0
2017-05-19,UA,Y,L,3132.0
2017-05-19,UA,Y,S,3918.0
2017-05-19,UA,Y,Y,4841.0
2017-05-20,AA,C,D,8013.0
2017-05-20,AA,C,R,40434.0
2017-05-20,AA,Y,N,6051.5
2017-05-20,AA,Y,O,4163.0
2017-05-20,AA,Y,Q,4277.0
2017-05-20,AA,Y,S,3903.5
2017-05-20,AA,Y,V,5497.0
2017-05-20,DL,C,D,29176.0
2017-05-20,DL,C,Z,17192.0
2017-05-20,DL,Y,T,5611.0
2017-05-20,DL,Y,V,4091.0
2017-05-20,DL,Y,X,4706.5
2017-05-20,MU,C,D,20061.5
2017-05-20,MU,C,I,22213.5
2017-05-20,MU,Y,N,4853.0
2017-05-20,MU,Y,Q,3323.0
2017-05-20,MU,Y,R,4674.0
2017-05-20,MU,Y,S,6279.0
2017-05-20,MU,Y,T,4022.0
2017-05-20,MU,Y,V,4938.0
2017-05-20,UA,C,P,18521.5
2017-05-20,UA,Y,G,3965.0
2017-05-20,UA,Y,K,5263.0
2017-05-20,UA,Y,L,5349.0
2017-05-20,UA,Y,S,4505.0
2017-05-21,AA,C,D,23324.0
2017-05-21,AA,Y,K,4617.0
2017-05-21,AA,Y,O,3986.0
2017-05-21,AA,Y,Q,6916.0
2017-05-21,AA,Y,S,3367.5
2017-05-21,DL,C,Z,16925.0
2017-05-21,DL,Y,U,4588.0
2017-05-21,DL,Y,V,4111.5
2017-05-21,DL,Y,X,5004.0
2017-05-21,MU,C,D,21301.0
2017-05-21,MU,C,I,18548.0
2017-05-21,MU,Y,R,4271.0
2017-05-21,MU,Y,S,6281.0
2017-05-21,MU,Y,T,3835.0
2017-05-21,MU,Y,V,6399.0
2017-05-21,UA,C,P,20207.0
2017-05-21,UA,Y,G,4148.0
2017-05-21,UA,Y,K,3785.5
2017-05-21,UA,Y,S,4271.0
2017-05-22,AA,C,D,8783.0
2017-05-22,AA,C,I,13772.0
2017-05-22,AA,Y,O,4170.5
2017-05-22,AA,Y,Q,8364.0
2017-05-22,AA,Y,S,3362.0
2017-05-22,AA,Y,V,6234.0
2017-05-22,CZ,C,C,20587.0
2017-05-22,CZ,Y,U,5527.0
2017-05-22,DL,C,Z,15886.0
2017-05-22,DL,Y,H,19684.0
2017-05-22,DL,Y,U,5872.0
2017-05-22,DL,Y,V,4097.0
2017-05-22,DL,Y,X,4724.0
2017-05-22,DL,Y,v,1380.0
2017-05-22,MU,C,D,18810.5
2017-05-22,MU,C,I,17832.0
2017-05-22,MU,Y,R,8067.0
2017-05-22,MU,Y,S,4137.0
2017-05-22,MU,Y,T,3850.0
2017-05-22,MU,Y,V,5031.0
2017-05-22,UA,C,P,17242.0
2017-05-22,UA,Y,G,4173.0
2017-05-22,UA,Y,K,4920.0
2017-05-22,UA,Y,L,2954.0
2017-05-22,UA,Y,T,8409.0
2017-05-23,AA,C,I,16251.0
2017-05-23,AA,Y,N,11172.0
2017-05-23,AA,Y,O,3937.0
2017-05-23,AA,Y,Q,4618.0
2017-05-23,DL,C,Z,22305.0
2017-05-23,DL,Y,V,3906.5
2017-05-23,DL,Y,X,4335.0
2017-05-23,MU,C,D,22931.5
2017-05-23,MU,Y,Q,5647.5
2017-05-23,MU,Y,S,5544.5
2017-05-23,MU,Y,T,3932.0
2017-05-23,MU,Y,V,6231.0
2017-05-23,UA,C,P,10214.5
2017-05-23,UA,Y,G,4418.0
2017-05-23,UA,Y,K,4919.0
2017-05-23,UA,Y,Q,6883.0
2017-05-23,UA,Y,S,4266.0
2017-05-24,AA,C,D,14133.5
2017-05-24,AA,Y,N,460.0
2017-05-24,AA,Y,O,3991.0
2017-05-24,AA,Y,Q,5808.0
2017-05-24,DL,C,Z,15884.0
2017-05-24,DL,Y,V,4097.0
2017-05-24,DL,Y,X,4840.0
2017-05-24,MU,C,D,20609.0
2017-05-24,MU,C,I,9582.0
2017-05-24,MU,Y,Q,3431.0
2017-05-24,MU,Y,S,7276.0
2017-05-24,MU,Y,T,3866.0
2017-05-24,MU,Y,V,5304.0
2017-05-24,UA,C,P,16658.0
2017-05-24,UA,Y,G,3836.0
2017-05-24,UA,Y,K,5023.0
2017-05-25,AA,Y,K,4388.0
2017-05-25,AA,Y,L,3825.5
2017-05-25,AA,Y,O,4012.0
2017-05-25,AA,Y,S,2887.0
2017-05-25,DL,C,Z,25015.0
2017-05-25,DL,Y,V,4095.0
2017-05-25,DL,Y,X,4204.0
2017-05-25,MU,C,D,20131.0
2017-05-25,MU,C,I,19059.0
2017-05-25,MU,Y,Q,1968.5
2017-05-25,MU,Y,R,3400.0
2017-05-25,MU,Y,S,4242.0
2017-05-25,MU,Y,T,3830.0
2017-05-25,MU,Y,V,5730.0
2017-05-25,UA,C,P,16270.0
2017-05-25,UA,Y,G,3746.0
2017-05-25,UA,Y,K,4911.5
2017-05-26,AA,C,D,16130.0
2017-05-26,AA,Y,K,4494.0
2017-05-26,AA,Y,N,5217.0
2017-05-26,AA,Y,O,4063.0
2017-05-26,AA,Y,Q,4534.0
2017-05-26,AA,Y,S,2795.0
2017-05-26,DL,C,Z,27534.0
2017-05-26,DL,Y,V,4175.0
2017-05-26,DL,Y,X,4715.0
2017-05-26,MU,C,C,34724.0
2017-05-26,MU,C,D,20611.0
2017-05-26,MU,C,I,15858.0
2017-05-26,MU,Y,Q,4085.0
2017-05-26,MU,Y,R,8333.0
2017-05-26,MU,Y,S,4455.5
2017-05-26,MU,Y,T,6242.0
2017-05-26,MU,Y,V,5129.0
2017-05-26,MU,Y,Z,9911.0
2017-05-26,UA,C,P,16760.0
2017-05-26,UA,Y,G,4411.0
2017-05-26,UA,Y,K,4704.5
2017-05-26,UA,Y,L,6541.0
2017-05-26,UA,Y,S,9409.0
2017-05-27,AA,C,D,22584.0
2017-05-27,AA,Y,K,4494.0
2017-05-27,AA,Y,L,3506.0
2017-05-27,AA,Y,N,4936.0
2017-05-27,AA,Y,O,3947.0
2017-05-27,AA,Y,Q,2644.0
2017-05-27,AA,Y,S,6203.0
2017-05-27,AA,Y,V,6733.0
2017-05-27,CZ,Y,Q,12931.0
2017-05-27,CZ,Y,V,5826.0
2017-05-27,DL,C,Z,9324.5
2017-05-27,DL,Y,T,10186.0
2017-05-27,DL,Y,V,4226.0
2017-05-27,DL,Y,X,4684.0
2017-05-27,MU,C,D,20239.0
2017-05-27,MU,F,P,78877.0
2017-05-27,MU,Y,Q,3478.0
2017-05-27,MU,Y,S,4534.0
2017-05-27,MU,Y,T,3850.5
2017-05-27,MU,Y,V,5180.0
2017-05-27,UA,C,P,17826.0
2017-05-27,UA,Y,G,4349.0
2017-05-27,UA,Y,K,4724.0
2017-05-27,UA,Y,L,5949.0
2017-05-27,UA,Y,S,4541.0
2017-05-28,AA,C,I,7053.0
2017-05-28,AA,Y,L,3464.0
2017-05-28,AA,Y,M,4490.5
2017-05-28,AA,Y,N,5137.0
2017-05-28,AA,Y,O,4110.0
2017-05-28,AA,Y,Q,3359.5
2017-05-28,AA,Y,S,3481.0
2017-05-28,AA,Y,V,7797.0
2017-05-28,DL,C,Z,19315.0
2017-05-28,DL,Y,T,7943.0
2017-05-28,DL,Y,V,4179.0
2017-05-28,DL,Y,X,4833.0
2017-05-28,MU,C,D,20609.0
2017-05-28,MU,C,I,15896.0
2017-05-28,MU,Y,N,905.0
2017-05-28,MU,Y,R,6966.0
2017-05-28,MU,Y,S,5386.0
2017-05-28,MU,Y,T,3865.0
2017-05-28,MU,Y,V,6437.0
2017-05-28,UA,C,P,17661.0
2017-05-28,UA,Y,G,4186.0
2017-05-28,UA,Y,K,4852.0
2017-05-28,UA,Y,S,4541.0
2017-05-29,AA,C,D,16097.0
2017-05-29,AA,Y,L,3258.0
2017-05-29,AA,Y,M,5735.0
2017-05-29,AA,Y,N,7054.5
2017-05-29,AA,Y,O,3909.0
2017-05-29,AA,Y,Q,5428.0
2017-05-29,AA,Y,S,5733.0
2017-05-29,DL,C,Z,17288.0
2017-05-29,DL,Y,V,4095.0
2017-05-29,DL,Y,X,4160.0
2017-05-29,MU,C,D,20130.0
2017-05-29,MU,C,I,16194.5
2017-05-29,MU,Y,Q,5303.0
2017-05-29,MU,Y,R,4497.0
2017-05-29,MU,Y,S,5713.0
2017-05-29,MU,Y,T,5390.5
2017-05-29,MU,Y,V,4679.0
2017-05-29,UA,C,P,17178.0
2017-05-29,UA,Y,G,4397.0
2017-05-29,UA,Y,K,5568.0
2017-05-29,UA,Y,L,6243.0
2017-05-29,UA,Y,Y,23239.0
2017-05-30,AA,C,D,19017.0
2017-05-30,AA,C,I,16792.5
2017-05-30,AA,Y,L,3223.5
2017-05-30,AA,Y,N,8524.0
2017-05-30,AA,Y,O,4125.0
2017-05-30,AA,Y,Q,4567.0
2017-05-30,AA,Y,S,8046.0
2017-05-30,DL,C,Z,15884.0
2017-05-30,DL,Y,U,5247.0
2017-05-30,DL,Y,V,3914.5
2017-05-30,DL,Y,X,4132.0
2017-05-30,MU,C,D,30803.0
2017-05-30,MU,C,I,17662.0
2017-05-30,MU,Y,S,4257.0
2017-05-30,MU,Y,T,5119.5
2017-05-30,MU,Y,V,4349.0
2017-05-30,UA,C,P,16269.0
2017-05-30,UA,Y,G,4587.0
2017-05-30,UA,Y,K,4807.0
2017-05-31,AA,Y,L,3811.5
2017-05-31,AA,Y,O,4133.0
2017-05-31,AA,Y,Q,2317.0
2017-05-31,DL,C,Z,16632.0
2017-05-31,DL,Y,L,7268.0
2017-05-31,DL,Y,T,8771.0
2017-05-31,DL,Y,U,7685.5
2017-05-31,DL,Y,V,4086.0
2017-05-31,DL,Y,X,4159.5
2017-05-31,MU,C,D,20611.0
2017-05-31,MU,C,I,18754.0
2017-05-31,MU,Y,Q,3958.0
2017-05-31,MU,Y,S,4307.0
2017-05-31,MU,Y,T,4414.0
2017-05-31,MU,Y,V,5929.0
2017-05-31,UA,Y,G,4452.5
