fdate,order_date,airline,class,subclass,prc
2017-03-04,2017-02-18,MU,Y,V,3968.0
2017-03-04,2017-02-19,MU,Y,V,3931.0
2017-03-04,2017-02-20,MU,Y,V,4538.5
2017-03-04,2017-02-22,MU,Y,V,5369.0
2017-03-04,2017-02-24,MU,Y,V,4017.0
2017-03-04,2017-02-28,MU,Y,V,6715.5
2017-03-04,2017-03-01,MU,Y,V,8039.0
2017-03-04,2017-03-04,MU,Y,V,0.0
2017-03-04,2016-12-26,UA,C,Z,17589.0
2017-03-04,2017-01-20,UA,Y,G,4184.0
2017-03-04,2017-02-08,UA,Y,G,4698.0
2017-03-04,2017-02-14,UA,Y,G,4861.0
2017-03-04,2017-02-15,UA,Y,G,5667.0
2017-03-04,2017-02-16,UA,Y,G,3565.0
2017-03-04,2017-02-24,UA,Y,G,3560.0
2017-03-04,2017-03-04,UA,Y,G,3805.0
2017-03-04,2017-03-02,UA,Y,T,3895.0
2017-03-05,2017-01-20,AA,C,D,18317.0
2017-03-05,2016-12-11,AA,C,I,9212.0
2017-03-05,2017-03-02,AA,C,R,27002.0
2017-03-05,2017-03-03,AA,Y,L,5102.0
2017-03-05,2017-01-13,AA,Y,O,3739.0
2017-03-05,2017-01-23,AA,Y,O,3559.0
2017-03-05,2017-02-06,AA,Y,O,2894.0
2017-03-05,2017-02-07,AA,Y,O,3269.0
2017-03-05,2017-02-08,AA,Y,O,4136.0
2017-03-05,2017-02-11,AA,Y,O,3571.0
2017-03-05,2017-02-12,AA,Y,O,3517.0
2017-03-05,2017-02-14,AA,Y,O,3415.0
2017-03-05,2017-02-15,AA,Y,O,3515.0
2017-03-05,2017-02-19,AA,Y,O,3690.0
2017-03-05,2017-02-23,AA,Y,O,3558.0
2017-03-05,2017-02-24,AA,Y,O,3173.0
2017-03-05,2017-02-26,AA,Y,O,3968.0
2017-03-05,2017-02-27,AA,Y,O,3597.5
2017-03-05,2017-02-28,AA,Y,O,2673.0
2017-03-05,2017-03-01,AA,Y,O,3478.0
2017-03-05,2017-03-02,AA,Y,O,3606.0
2017-03-05,2017-03-04,AA,Y,O,3446.0
2017-03-05,2016-09-13,AA,Y,Q,4328.0
2017-03-05,2017-01-20,AA,Y,Q,4299.0
2017-03-05,2017-02-17,AA,Y,Q,5681.0
2017-03-05,2017-02-03,AA,Y,S,3565.0
2017-03-05,2017-02-18,AA,Y,S,3582.0
2017-03-05,2017-02-23,AA,Y,S,3426.0
2017-03-05,2017-02-27,AA,Y,S,3236.0
2017-03-05,2017-03-02,AA,Y,S,3235.0
2017-03-05,2017-02-26,DL,C,Z,15396.0
2017-03-05,2017-03-01,DL,Y,T,2128.5
2017-03-05,2016-05-31,DL,Y,V,7181.0
2017-03-05,2016-12-27,DL,Y,V,3489.0
2017-03-05,2016-12-28,DL,Y,V,5109.0
2017-03-05,2017-01-04,DL,Y,V,4988.0
2017-03-05,2017-01-18,DL,Y,V,3254.0
2017-03-05,2017-01-22,DL,Y,V,6201.0
2017-03-05,2017-01-23,DL,Y,V,6591.0
2017-03-05,2017-01-26,DL,Y,V,3510.0
2017-03-05,2017-01-28,DL,Y,V,1953.0
2017-03-05,2017-02-01,DL,Y,V,3396.0
2017-03-05,2017-02-02,DL,Y,V,3797.0
2017-03-05,2017-02-10,DL,Y,V,3143.0
2017-03-05,2017-02-13,DL,Y,V,3560.0
2017-03-05,2017-02-16,DL,Y,V,4054.0
2017-03-05,2017-02-17,DL,Y,V,3800.5
2017-03-05,2017-02-18,DL,Y,V,3705.0
2017-03-05,2017-02-19,DL,Y,V,2017.0
2017-03-05,2017-02-21,DL,Y,V,3332.0
2017-03-05,2017-02-22,DL,Y,V,340.0
2017-03-05,2017-02-23,DL,Y,V,3662.0
2017-03-05,2017-02-25,DL,Y,V,3252.0
2017-03-05,2017-02-28,DL,Y,V,3528.0
2017-03-05,2017-03-01,DL,Y,V,3702.0
2017-03-05,2017-03-02,DL,Y,V,5350.0
2017-03-05,2016-12-14,MU,C,D,17126.0
2017-03-05,2017-01-26,MU,C,D,20866.0
2017-03-05,2017-02-07,MU,C,D,19669.0
2017-03-05,2017-02-15,MU,C,D,19669.0
2017-03-05,2017-02-16,MU,C,D,21625.0
2017-03-05,2017-02-21,MU,C,D,20812.0
2017-03-05,2017-02-26,MU,C,D,19949.0
2017-03-05,2016-12-27,MU,C,I,11344.0
2017-03-05,2016-12-28,MU,C,I,11344.0
2017-03-05,2017-02-14,MU,C,I,14961.0
2017-03-05,2017-02-24,MU,C,I,14719.0
2017-03-05,2017-03-02,MU,C,I,23316.0
2017-03-05,2017-03-03,MU,C,I,12358.5
2017-03-05,2016-11-15,MU,Y,Q,3089.0
2017-03-05,2017-02-01,MU,Y,Q,9181.0
2017-03-05,2017-01-03,MU,Y,S,3506.0
2017-03-05,2017-02-07,MU,Y,S,7435.0
2017-03-05,2017-02-16,MU,Y,S,4004.0
2017-03-05,2017-02-22,MU,Y,S,6869.0
2017-03-05,2017-02-24,MU,Y,S,3824.0
2017-03-05,2017-02-26,MU,Y,S,3687.0
2017-03-05,2017-02-27,MU,Y,S,2761.0
2017-03-05,2017-02-28,MU,Y,S,3687.0
2017-03-05,2017-03-01,MU,Y,S,3687.0
2017-03-05,2017-03-03,MU,Y,S,6823.0
2017-03-05,2016-09-10,MU,Y,T,4115.0
2017-03-05,2016-10-05,MU,Y,T,5434.0
2017-03-05,2016-10-12,MU,Y,V,2607.0
2017-03-05,2017-01-03,MU,Y,V,3830.0
2017-03-05,2017-01-06,MU,Y,V,3833.0
2017-03-05,2017-01-10,MU,Y,V,3778.0
2017-03-05,2017-01-19,MU,Y,V,4289.5
2017-03-05,2017-01-25,MU,Y,V,5661.0
2017-03-05,2017-01-26,MU,Y,V,3784.0
2017-03-05,2017-01-30,MU,Y,V,3159.0
2017-03-05,2017-02-02,MU,Y,V,2933.0
2017-03-05,2017-02-03,MU,Y,V,3960.0
2017-03-05,2017-02-04,MU,Y,V,3794.5
2017-03-05,2017-02-07,MU,Y,V,3869.0
2017-03-05,2017-02-08,MU,Y,V,4911.0
2017-03-05,2017-02-10,MU,Y,V,3930.0
2017-03-05,2017-02-13,MU,Y,V,3926.0
2017-03-05,2017-02-14,MU,Y,V,3932.0
2017-03-05,2017-02-16,MU,Y,V,100.0
2017-03-05,2017-02-17,MU,Y,V,3220.0
2017-03-05,2017-02-19,MU,Y,V,3939.0
2017-03-05,2017-02-25,MU,Y,V,3930.0
2017-03-05,2017-02-27,MU,Y,V,3849.0
2017-03-05,2017-03-03,MU,Y,V,200.0
2017-03-05,2016-11-25,UA,C,P,10117.0
2017-03-05,2017-01-18,UA,C,P,29632.0
2017-03-05,2017-01-20,UA,C,P,32142.0
2017-03-05,2017-03-03,UA,C,P,16166.0
2017-03-05,2016-11-03,UA,Y,G,3738.0
2017-03-05,2016-12-01,UA,Y,G,4763.0
2017-03-05,2017-01-13,UA,Y,G,3891.0
2017-03-05,2017-01-14,UA,Y,G,3793.0
2017-03-05,2017-01-23,UA,Y,G,3735.0
2017-03-05,2017-02-07,UA,Y,G,3748.0
2017-03-05,2017-02-15,UA,Y,G,3536.0
2017-03-05,2017-02-17,UA,Y,G,3545.0
2017-03-05,2017-02-18,UA,Y,G,3740.5
2017-03-05,2017-02-19,UA,Y,G,4485.0
2017-03-05,2017-02-22,UA,Y,G,3716.0
2017-03-05,2017-02-23,UA,Y,G,3560.0
2017-03-05,2017-02-28,UA,Y,G,3688.0
2017-03-05,2017-03-02,UA,Y,G,4688.5
2017-03-05,2017-02-28,UA,Y,K,5414.0
2017-03-06,2016-12-27,AA,C,I,9964.0
2017-03-06,2017-02-08,AA,C,I,14750.0
2017-03-06,2017-03-03,AA,C,I,7213.0
2017-03-06,2017-02-25,AA,C,J,19216.0
2017-03-06,2017-02-10,AA,Y,N,3921.0
2017-03-06,2017-03-05,AA,Y,N,1654.0
2017-03-06,2016-12-17,AA,Y,O,4246.5
2017-03-06,2016-12-27,AA,Y,O,4399.0
2017-03-06,2017-01-03,AA,Y,O,3754.0
