date,arrive,sh_order,sh_PV,sh_UV,sh_single_avg_px,sh_round_avg_px,sh_single_px_mid,sh_round_px_mid,bj_order,bj_PV,bj_UV,bj_single_avg_px,bj_round_avg_px,bj_single_px_mid,bj_round_px_mid
2016/9/21,Ö¥¼Ó¸ç,132,1767,672,5910 ,14536 ,5852 ,7367 ,144,1387,596,7367 ,9064 ,6348 ,7367 
2016/9/22,Ö¥¼Ó¸ç,130,1614,650,4444 ,7739 ,3991 ,4471 ,127,1364,622,5669 ,6961 ,5666 ,4471 
2016/9/23,Ö¥¼Ó¸ç,123,1429,614,4522 ,4903 ,4368 ,3562 ,138,1460,609,5977 ,7725 ,5822 ,3562 
2016/9/24,Ö¥¼Ó¸ç,115,1157,460,4649 ,4746 ,4649 ,3570 ,114,916,444,4045 ,6509 ,3209 ,3570 
2016/9/25,Ö¥¼Ó¸ç,115,1203,498,5357 ,4623 ,4649 ,3597 ,107,1031,462,5647 ,5553 ,5002 ,3597 
2016/9/26,Ö¥¼Ó¸ç,118,1579,606,4565 ,7165 ,3347 ,5705 ,118,1505,601,3548 ,6399 ,2812 ,5705 
2016/9/27,Ö¥¼Ó¸ç,124,1699,663,6173 ,4694 ,4505 ,3645 ,132,1563,601,16197 ,9647 ,15247 ,3645 
2016/9/28,Ö¥¼Ó¸ç,126,1708,686,4522 ,6086 ,4119 ,6017 ,118,1454,598,3994 ,4293 ,3225 ,6017 
2016/9/29,Ö¥¼Ó¸ç,130,1791,608,3251 ,4317 ,3251 ,3562 ,120,1505,607,2664 ,7473 ,2664 ,3562 
2016/9/30,Ö¥¼Ó¸ç,115,1328,562,3270 ,4943 ,3257 ,3789 ,116,1336,545,5692 ,5999 ,3034 ,3789 
2016/10/1,Ö¥¼Ó¸ç,120,1113,485,4504 ,7457 ,4649 ,6634 ,107,781,407,6692 ,9937 ,6692 ,6634 
2016/10/2,Ö¥¼Ó¸ç,113,967,449,3304 ,5971 ,3304 ,6610 ,114,969,420,6680 ,6114 ,6680 ,6610 
2016/10/3,Ö¥¼Ó¸ç,116,946,447,,5758 ,,6367 ,111,821,388,3080 ,6563 ,2959 ,6367 
2016/10/4,Ö¥¼Ó¸ç,123,1078,457,3378 ,7469 ,1914 ,4881 ,117,957,434,,5443 ,,4881 
2016/10/5,Ö¥¼Ó¸ç,121,1148,451,4752 ,7666 ,4752 ,3502 ,114,836,402,4339 ,3495 ,3662 ,3502 
2016/10/6,Ö¥¼Ó¸ç,114,1239,475,3959 ,6072 ,3270 ,3470 ,104,887,405,3315 ,3850 ,3156 ,3470 
2016/10/7,Ö¥¼Ó¸ç,129,1169,517,6106 ,4257 ,3337 ,3489 ,114,1015,441,3642 ,5196 ,3377 ,3489 
2016/10/8,Ö¥¼Ó¸ç,125,2132,777,6855 ,8592 ,4641 ,3643 ,116,2032,702,5258 ,5941 ,3953 ,3643 
2016/10/9,Ö¥¼Ó¸ç,124,1748,694,6827 ,5942 ,4577 ,6167 ,124,1573,624,3980 ,5196 ,3129 ,6167 
2016/10/10,Ö¥¼Ó¸ç,123,1637,686,3592 ,6190 ,3195 ,6508 ,132,1534,620,12431 ,9661 ,6744 ,6508 
2016/10/11,Ö¥¼Ó¸ç,137,1925,699,3743 ,8670 ,4190 ,7484 ,122,1152,522,5546 ,5949 ,5220 ,7484 
2016/10/12,Ö¥¼Ó¸ç,138,1909,685,5269 ,12862 ,5317 ,6883 ,129,1546,620,5627 ,5857 ,3661 ,6883 
2016/10/13,Ö¥¼Ó¸ç,117,1815,681,4153 ,7171 ,4153 ,3812 ,127,1524,591,5114 ,5452 ,2960 ,3812 
2016/10/14,Ö¥¼Ó¸ç,118,1555,605,6648 ,4870 ,6648 ,3326 ,107,1385,591,6288 ,6958 ,6288 ,3326 
2016/10/15,Ö¥¼Ó¸ç,122,1246,534,4364 ,6389 ,4364 ,6993 ,107,1101,465,3000 ,5919 ,2998 ,6993 
2016/10/16,Ö¥¼Ó¸ç,111,1097,502,5184 ,8817 ,4364 ,8115 ,113,1228,479,4284 ,8955 ,2981 ,8115 
2016/10/17,Ö¥¼Ó¸ç,119,1653,668,3963 ,5781 ,3561 ,5226 ,114,1597,635,3716 ,4845 ,2985 ,5226 
2016/10/18,Ö¥¼Ó¸ç,121,1788,661,4055 ,4303 ,3155 ,3383 ,127,1448,613,3827 ,6921 ,2903 ,3383 
2016/10/19,Ö¥¼Ó¸ç,141,1568,631,4419 ,5390 ,3519 ,4517 ,119,1260,544,2789 ,4227 ,2746 ,4517 
2016/10/20,Ö¥¼Ó¸ç,116,1276,531,3171 ,4323 ,3131 ,3427 ,123,1248,510,3605 ,6281 ,3037 ,3427 
2016/10/21,Ö¥¼Ó¸ç,128,1281,546,5110 ,6193 ,4877 ,6371 ,125,1082,491,3604 ,5397 ,3273 ,6371 
2016/10/22,Ö¥¼Ó¸ç,123,1046,411,3777 ,5532 ,3290 ,3613 ,120,886,430,5013 ,4244 ,4299 ,3613 
2016/10/23,Ö¥¼Ó¸ç,108,1007,385,3295 ,5585 ,3252 ,4123 ,105,843,352,2774 ,4416 ,2751 ,4123 
2016/10/24,Ö¥¼Ó¸ç,126,1457,600,5539 ,4350 ,5883 ,3377 ,132,1815,521,7386 ,6024 ,7845 ,3377 
2016/10/25,Ö¥¼Ó¸ç,115,1514,650,5738 ,3198 ,6026 ,3255 ,121,1637,598,6920 ,4264 ,7069 ,3255 
2016/10/26,Ö¥¼Ó¸ç,114,1664,621,,5168 ,,3493 ,132,1514,563,3632 ,4517 ,3015 ,3493 
2016/10/27,Ö¥¼Ó¸ç,129,1739,682,4886 ,8919 ,3189 ,6684 ,124,1547,615,7795 ,5047 ,2973 ,6684 
2016/10/28,Ö¥¼Ó¸ç,123,1603,629,3963 ,6190 ,3254 ,6362 ,115,1300,555,4907 ,8436 ,4702 ,6362 
2016/10/29,Ö¥¼Ó¸ç,125,1230,517,7888 ,6130 ,6652 ,5360 ,110,920,439,7481 ,5936 ,2821 ,5360 
2016/10/30,Ö¥¼Ó¸ç,112,1167,487,5193 ,6047 ,4644 ,5261 ,108,977,402,2811 ,2494 ,2811 ,5261 
2016/10/31,Ö¥¼Ó¸ç,113,1597,639,6126 ,5214 ,4734 ,3570 ,130,1460,537,6804 ,4269 ,5826 ,3570 
2016/11/1,Ö¥¼Ó¸ç,129,1883,685,3512 ,6429 ,3267 ,5425 ,118,1374,564,8654 ,5573 ,3197 ,5425 
2016/11/2,Ö¥¼Ó¸ç,126,1767,678,7860 ,8244 ,6126 ,6342 ,125,1577,595,5372 ,5307 ,4394 ,6342 
2016/11/3,Ö¥¼Ó¸ç,123,1866,685,3990 ,10955 ,3341 ,9502 ,119,1417,585,3842 ,5075 ,2893 ,9502 
2016/11/4,Ö¥¼Ó¸ç,132,2039,696,5216 ,6763 ,4876 ,5279 ,126,1569,572,6141 ,5445 ,4294 ,5279 
2016/11/5,Ö¥¼Ó¸ç,119,1058,449,2443 ,7343 ,190 ,6528 ,122,1109,450,5084 ,4688 ,4768 ,6528 
2016/11/6,Ö¥¼Ó¸ç,111,1356,528,3300 ,4325 ,3260 ,3329 ,112,1084,456,5377 ,3872 ,3655 ,3329 
2016/11/7,Ö¥¼Ó¸ç,123,1748,684,3977 ,5065 ,3341 ,3518 ,121,1754,614,4556 ,6097 ,3642 ,3518 
2016/11/8,Ö¥¼Ó¸ç,117,1870,642,6807 ,5991 ,5434 ,5865 ,129,1501,573,3095 ,71658 ,3034 ,5865 
2016/11/9,Ö¥¼Ó¸ç,116,1741,636,6057 ,7280 ,6217 ,7407 ,111,1322,552,2753 ,7850 ,2684 ,7407 
2016/11/10,Ö¥¼Ó¸ç,128,1797,683,4757 ,4866 ,4566 ,4171 ,120,1325,531,3034 ,5418 ,3290 ,4171 
2016/11/11,Ö¥¼Ó¸ç,121,1877,665,3690 ,4818 ,3198 ,4375 ,114,1468,589,5598 ,4300 ,3885 ,4375 
2016/11/12,Ö¥¼Ó¸ç,111,1280,523,6123 ,6333 ,6123 ,4400 ,109,973,437,4496 ,4775 ,4211 ,4400 
2016/11/13,Ö¥¼Ó¸ç,115,1296,517,,4813 ,,4147 ,109,1113,476,3354 ,8145 ,1180 ,4147 
2016/11/14,Ö¥¼Ó¸ç,115,1689,629,5389 ,4975 ,3261 ,4268 ,105,1406,573,3420 ,3950 ,2922 ,4268 
2016/11/15,Ö¥¼Ó¸ç,128,1746,654,5389 ,4902 ,4819 ,3578 ,134,1463,595,5388 ,11278 ,4519 ,3578 
2016/11/16,Ö¥¼Ó¸ç,112,1746,660,3876 ,5386 ,3263 ,5095 ,117,1445,552,7361 ,7451 ,6604 ,5095 
2016/11/17,Ö¥¼Ó¸ç,124,1766,663,5344 ,6684 ,5255 ,5459 ,125,1609,595,8371 ,5636 ,6858 ,5459 
2016/11/18,Ö¥¼Ó¸ç,126,1497,599,6181 ,4676 ,3083 ,4326 ,118,1329,579,5144 ,6627 ,4602 ,4326 
2016/11/19,Ö¥¼Ó¸ç,124,1129,518,13638 ,4589 ,13638 ,3299 ,117,1138,471,6821 ,6346 ,4643 ,3299 
2016/11/20,Ö¥¼Ó¸ç,109,958,447,5133 ,5789 ,5133 ,5161 ,115,1096,469,6818 ,6213 ,4473 ,5161 
2016/11/21,Ö¥¼Ó¸ç,119,1449,601,4937 ,6900 ,4937 ,6179 ,117,1571,616,3699 ,5235 ,3192 ,6179 
2016/11/22,Ö¥¼Ó¸ç,122,1556,632,4657 ,3532 ,1974 ,3142 ,121,1610,650,8433 ,4951 ,7576 ,3142 
2016/11/23,Ö¥¼Ó¸ç,121,1451,619,2705 ,4221 ,2657 ,3393 ,128,1626,611,4338 ,5829 ,2917 ,3393 
2016/11/24,Ö¥¼Ó¸ç,124,1395,607,4895 ,7192 ,3801 ,7968 ,112,1542,566,3897 ,3773 ,3245 ,7968 
2016/11/25,Ö¥¼Ó¸ç,121,1118,524,8494 ,6555 ,5313 ,5212 ,114,1292,525,4495 ,7701 ,4449 ,5212 
2016/11/26,Ö¥¼Ó¸ç,111,957,456,3430 ,3145 ,3400 ,3145 ,109,1020,442,4157 ,8820 ,2940 ,3145 
2016/11/27,Ö¥¼Ó¸ç,113,1011,467,3237 ,7088 ,3344 ,5519 ,110,1281,495,3064 ,4457 ,2761 ,5519 
2016/11/28,Ö¥¼Ó¸ç,114,1431,619,4779 ,6736 ,4171 ,5086 ,114,1506,599,3771 ,7250 ,3444 ,5086 
2016/11/29,Ö¥¼Ó¸ç,122,1563,643,6404 ,5091 ,4904 ,4266 ,125,1693,618,4095 ,4475 ,3829 ,4266 
2016/11/30,Ö¥¼Ó¸ç,122,1547,621,4635 ,12491 ,4221 ,7189 ,120,1808,591,2802 ,5321 ,3139 ,7189 
2016/12/1,Ö¥¼Ó¸ç,112,1800,656,4087 ,11712 ,3380 ,7152 ,128,1809,637,6617 ,6713 ,4384 ,7152 
2016/12/2,Ö¥¼Ó¸ç,124,1765,638,8798 ,6525 ,5828 ,6271 ,120,1623,619,5393 ,6003 ,4350 ,6271 
2016/12/3,Ö¥¼Ó¸ç,118,1422,529,6809 ,8045 ,5636 ,6967 ,122,1324,539,3791 ,8250 ,2894 ,6967 
2016/12/4,Ö¥¼Ó¸ç,117,1350,519,7472 ,7824 ,7472 ,7739 ,112,1488,520,3504 ,4676 ,3054 ,7739 
2016/12/5,Ö¥¼Ó¸ç,115,1855,673,4763 ,10900 ,3960 ,10337 ,115,1798,629,5620 ,5286 ,5687 ,10337 
2016/12/6,Ö¥¼Ó¸ç,116,1740,657,7364 ,7299 ,6076 ,5416 ,129,1599,636,6142 ,10810 ,4690 ,5416 
2016/12/7,Ö¥¼Ó¸ç,126,1571,614,8514 ,8372 ,3672 ,7696 ,115,1903,612,6263 ,5421 ,5970 ,7696 
2016/12/8,Ö¥¼Ó¸ç,125,1751,611,4569 ,7159 ,3450 ,6620 ,115,1584,615,6194 ,6257 ,6027 ,6620 
2016/12/9,Ö¥¼Ó¸ç,130,1671,603,8323 ,9685 ,8035 ,8936 ,118,1449,598,4576 ,9522 ,3675 ,8936 
2016/12/10,Ö¥¼Ó¸ç,113,1277,508,4803 ,4769 ,4088 ,4059 ,106,1187,485,5349 ,4299 ,4435 ,4059 
2016/12/11,Ö¥¼Ó¸ç,117,1224,534,4171 ,5709 ,3534 ,5653 ,120,1194,490,5629 ,8676 ,3430 ,5653 
2016/12/12,Ö¥¼Ó¸ç,134,1551,619,4001 ,14402 ,3502 ,13026 ,108,1568,634,6527 ,5212 ,5433 ,13026 
2016/12/13,Ö¥¼Ó¸ç,118,1555,677,6791 ,10672 ,3142 ,6604 ,116,1740,674,3523 ,5999 ,2856 ,6604 
2016/12/14,Ö¥¼Ó¸ç,115,1673,705,10716 ,6981 ,9617 ,5955 ,123,1684,638,7558 ,13408 ,5549 ,5955 
2016/12/15,Ö¥¼Ó¸ç,114,1477,680,8153 ,3076 ,7709 ,820 ,115,1715,652,6404 ,9379 ,5293 ,820 
2016/12/16,Ö¥¼Ó¸ç,127,1799,773,4085 ,5418 ,3160 ,4236 ,115,1576,643,16245 ,5113 ,11310 ,4236 
2016/12/17,Ö¥¼Ó¸ç,119,1326,538,5322 ,6477 ,5903 ,5627 ,112,1268,507,2950 ,8978 ,2904 ,5627 
2016/12/18,Ö¥¼Ó¸ç,124,1353,555,4591 ,5437 ,4860 ,4351 ,108,1095,503,3597 ,6653 ,2897 ,4351 
2016/12/19,Ö¥¼Ó¸ç,136,2177,747,7232 ,6890 ,6018 ,6373 ,109,1755,651,4817 ,12335 ,3240 ,6373 
2016/12/20,Ö¥¼Ó¸ç,131,2036,701,6319 ,5680 ,6334 ,3352 ,119,1579,663,8035 ,7452 ,6009 ,3352 
2016/12/21,Ö¥¼Ó¸ç,136,1964,717,4623 ,10595 ,3969 ,5403 ,121,1773,627,5028 ,12209 ,4105 ,5403 
2016/12/22,Ö¥¼Ó¸ç,125,2042,712,8441 ,6261 ,6879 ,6255 ,114,1657,627,4572 ,8062 ,3383 ,6255 
2016/12/23,Ö¥¼Ó¸ç,119,1670,685,6957 ,5097 ,6882 ,3620 ,121,1479,574,7613 ,8879 ,4614 ,3620 
2016/12/24,Ö¥¼Ó¸ç,122,1267,478,5524 ,14894 ,6052 ,10304 ,109,1035,459,4002 ,9493 ,4002 ,10304 
2016/12/25,Ö¥¼Ó¸ç,112,1300,548,5605 ,3276 ,4807 ,3229 ,108,1129,487,6738 ,7171 ,5441 ,3229 
2016/12/26,Ö¥¼Ó¸ç,129,2208,751,7869 ,8498 ,6680 ,7256 ,107,1319,583,7939 ,4878 ,4452 ,7256 
2016/12/27,Ö¥¼Ó¸ç,115,1788,714,6260 ,12923 ,5642 ,7750 ,119,1599,617,5632 ,11148 ,4418 ,7750 
2016/12/28,Ö¥¼Ó¸ç,125,1908,688,8586 ,10188 ,6891 ,7268 ,106,1547,572,7000 ,6655 ,7000 ,7268 
2016/12/29,Ö¥¼Ó¸ç,117,1834,672,5269 ,6007 ,5070 ,5797 ,114,1629,588,5646 ,14334 ,5983 ,5797 
2016/12/30,Ö¥¼Ó¸ç,123,1632,604,3593 ,7561 ,1989 ,8040 ,139,1431,593,7783 ,10597 ,7584 ,8040 
2016/12/31,Ö¥¼Ó¸ç,108,1036,437,5137 ,3138 ,4600 ,3138 ,114,1249,466,4244 ,6687 ,2751 ,3138 
2017/1/1,Ö¥¼Ó¸ç,111,1313,499,7115 ,10678 ,6893 ,9892 ,111,1275,484,8087 ,8869 ,8087 ,9892 
2017/1/2,Ö¥¼Ó¸ç,115,1499,605,6986 ,11076 ,6808 ,10194 ,116,1563,542,5534 ,12328 ,4303 ,10194 
2017/1/3,Ö¥¼Ó¸ç,122,2135,806,3395 ,3267 ,1990 ,3140 ,117,1977,701,4667 ,9114 ,3048 ,3140 
2017/1/4,Ö¥¼Ó¸ç,134,2303,869,14353 ,8053 ,7350 ,6180 ,123,2051,734,5030 ,7354 ,2656 ,6180 
2017/1/5,Ö¥¼Ó¸ç,127,2094,811,11082 ,7220 ,6061 ,6123 ,111,1951,700,6361 ,11964 ,4683 ,6123 
2017/1/6,Ö¥¼Ó¸ç,128,1963,753,6353 ,7776 ,5521 ,6974 ,126,1653,637,7313 ,6851 ,7207 ,6974 
2017/1/7,Ö¥¼Ó¸ç,123,1770,652,8451 ,8676 ,6873 ,6009 ,124,1438,561,7193 ,17513 ,6087 ,6009 
2017/1/8,Ö¥¼Ó¸ç,118,1495,611,6522 ,4687 ,6513 ,3206 ,109,1247,520,7261 ,4171 ,5728 ,3206 
2017/1/9,Ö¥¼Ó¸ç,127,2057,802,7555 ,5906 ,6894 ,5962 ,115,1815,663,15709 ,5667 ,6996 ,5962 
2017/1/10,Ö¥¼Ó¸ç,141,2535,894,4537 ,6759 ,3019 ,6065 ,116,1932,683,6903 ,7262 ,6978 ,6065 
2017/1/11,Ö¥¼Ó¸ç,125,2172,985,6335 ,8699 ,6693 ,8638 ,124,1889,675,8184 ,6180 ,7475 ,8638 
2017/1/12,Ö¥¼Ó¸ç,120,2444,992,5007 ,7250 ,3723 ,6870 ,126,1710,662,16238 ,4259 ,10293 ,6870 
2017/1/13,Ö¥¼Ó¸ç,137,2130,878,6482 ,6542 ,6843 ,6308 ,111,1886,647,5655 ,5980 ,2878 ,6308 
2017/1/14,Ö¥¼Ó¸ç,115,1619,673,5510 ,9209 ,4024 ,6590 ,124,1655,594,9923 ,4654 ,6705 ,6590 
2017/1/15,Ö¥¼Ó¸ç,122,1925,708,7721 ,11574 ,6464 ,9150 ,111,1413,557,8372 ,5004 ,7520 ,9150 
2017/1/16,Ö¥¼Ó¸ç,123,1939,785,13695 ,4269 ,10905 ,3559 ,117,1601,624,5437 ,8824 ,2774 ,3559 
2017/1/17,Ö¥¼Ó¸ç,123,2148,840,5216 ,5911 ,5349 ,3457 ,117,1523,579,5918 ,6919 ,6072 ,3457 
2017/1/18,Ö¥¼Ó¸ç,139,2055,777,5626 ,5136 ,4496 ,4180 ,123,1537,591,3053 ,7880 ,2917 ,4180 
2017/1/19,Ö¥¼Ó¸ç,113,1854,775,3689 ,6678 ,3047 ,5928 ,116,1753,610,8877 ,6242 ,8663 ,5928 
2017/1/20,Ö¥¼Ó¸ç,119,1745,718,9957 ,4679 ,7032 ,3595 ,126,1370,542,8559 ,6020 ,5864 ,3595 
2017/1/21,Ö¥¼Ó¸ç,114,1348,551,3988 ,4553 ,1995 ,3364 ,120,1231,478,4564 ,10698 ,3334 ,3364 
2017/1/22,Ö¥¼Ó¸ç,127,1750,683,1972 ,15480 ,1972 ,9704 ,107,1290,546,4491 ,4237 ,3467 ,9704 
2017/1/23,Ö¥¼Ó¸ç,124,1727,740,20711 ,4748 ,10724 ,4612 ,120,1455,545,5317 ,10131 ,2891 ,4612 
2017/1/25,Ö¥¼Ó¸ç,137,1392,591,3179 ,8038 ,2132 ,6142 ,122,1174,511,4739 ,7274 ,3989 ,6142 
2017/1/26,Ö¥¼Ó¸ç,127,1212,491,2770 ,10832 ,2094 ,6218 ,111,1183,438,3681 ,4948 ,3131 ,6218 
2017/1/27,Ö¥¼Ó¸ç,118,672,358,2451 ,6572 ,2133 ,6515 ,107,625,328,5829 ,10085 ,3132 ,6515 
2017/1/28,Ö¥¼Ó¸ç,109,897,414,3964 ,3467 ,2072 ,3114 ,112,905,403,4170 ,5277 ,2889 ,3114 
2017/1/29,Ö¥¼Ó¸ç,110,961,457,3168 ,4391 ,2093 ,3073 ,124,803,382,4662 ,9786 ,2940 ,3073 
2017/1/30,Ö¥¼Ó¸ç,113,1113,451,1985 ,10374 ,1973 ,9904 ,113,967,420,4364 ,5055 ,2963 ,9904 
2017/1/31,Ö¥¼Ó¸ç,107,1061,468,2018 ,7931 ,1973 ,6378 ,114,998,420,4696 ,8770 ,4040 ,6378 
2017/2/1,Ö¥¼Ó¸ç,110,1162,546,3255 ,6585 ,2051 ,5127 ,110,918,460,11820 ,5050 ,7383 ,5127 
2017/2/2,Ö¥¼Ó¸ç,111,1267,557,13870 ,3275 ,13870 ,3308 ,116,1168,494,5195 ,5350 ,4773 ,3308 
2017/2/3,Ö¥¼Ó¸ç,130,1753,758,4083 ,13350 ,2758 ,14775 ,110,1477,599,5519 ,7601 ,5342 ,14775 
2017/2/4,Ö¥¼Ó¸ç,140,1848,808,3393 ,5956 ,2112 ,4281 ,130,1635,667,3741 ,5851 ,3064 ,4281 
2017/2/5,Ö¥¼Ó¸ç,122,1473,656,6384 ,4846 ,5500 ,3357 ,119,1261,564,3461 ,6642 ,3253 ,3357 
2017/2/6,Ö¥¼Ó¸ç,134,2127,874,2982 ,5671 ,2982 ,6079 ,107,1651,672,3591 ,5306 ,3132 ,6079 
2017/2/7,Ö¥¼Ó¸ç,138,2131,882,3266 ,8204 ,2462 ,6795 ,119,1801,711,2913 ,7805 ,2863 ,6795 
2017/2/8,Ö¥¼Ó¸ç,136,2168,861,3393 ,6753 ,2819 ,5264 ,132,1737,671,5547 ,6766 ,3271 ,5264 
2017/2/9,Ö¥¼Ó¸ç,128,2362,825,5663 ,5312 ,5663 ,3446 ,132,1833,722,4773 ,6806 ,4602 ,3446 
2017/2/10,Ö¥¼Ó¸ç,138,2147,822,2778 ,8784 ,2164 ,7009 ,134,1486,638,2957 ,8646 ,2916 ,7009 
2017/2/11,Ö¥¼Ó¸ç,124,1453,610,5228 ,6687 ,5154 ,4153 ,124,1068,500,4672 ,5811 ,3832 ,4153 
2017/2/12,Ö¥¼Ó¸ç,118,1635,645,3582 ,9381 ,2553 ,7370 ,112,1097,510,5302 ,5835 ,4861 ,7370 
2017/2/13,Ö¥¼Ó¸ç,128,2323,879,4418 ,5527 ,2414 ,3719 ,121,1772,659,5351 ,7253 ,4354 ,3719 
2017/2/14,Ö¥¼Ó¸ç,153,2280,844,4891 ,7869 ,3884 ,6291 ,130,1715,669,6387 ,6966 ,5651 ,6291 
2017/2/15,Ö¥¼Ó¸ç,129,2526,1128,3740 ,6199 ,1980 ,3421 ,120,1734,699,5623 ,6363 ,5465 ,3421 
2017/2/16,Ö¥¼Ó¸ç,155,2262,952,9147 ,5976 ,3675 ,3840 ,131,1722,713,4030 ,6525 ,3081 ,3840 
2017/2/17,Ö¥¼Ó¸ç,150,2113,816,3307 ,8508 ,3507 ,7174 ,124,1561,652,3878 ,5688 ,3186 ,7174 
2017/2/18,Ö¥¼Ó¸ç,128,1692,639,8782 ,7160 ,4965 ,6280 ,113,1369,544,3340 ,7964 ,3191 ,6280 
2017/2/19,Ö¥¼Ó¸ç,122,1474,620,3942 ,8277 ,3582 ,7130 ,116,1347,580,6253 ,7017 ,5947 ,7130 
2017/2/20,Ö¥¼Ó¸ç,138,2321,849,5735 ,7714 ,3465 ,6580 ,114,1662,697,,8748 ,,6580 
2017/2/21,Ö¥¼Ó¸ç,126,2234,899,6781 ,6379 ,3941 ,5833 ,125,1697,726,5216 ,8333 ,4937 ,5833 
2017/2/22,Ö¥¼Ó¸ç,138,2444,870,3956 ,5876 ,3527 ,6161 ,117,1893,737,3854 ,9600 ,3354 ,6161 
2017/2/23,Ö¥¼Ó¸ç,146,2616,923,2723 ,6167 ,1765 ,5706 ,121,2028,718,2997 ,6411 ,2775 ,5706 
2017/2/24,Ö¥¼Ó¸ç,133,2231,825,2261 ,6441 ,1851 ,3896 ,138,1866,699,6076 ,10384 ,5479 ,3896 
2017/2/25,Ö¥¼Ó¸ç,145,1788,662,3621 ,13381 ,3392 ,8724 ,130,1567,556,6532 ,8938 ,5415 ,8724 
2017/2/26,Ö¥¼Ó¸ç,121,1648,657,4175 ,7066 ,1772 ,6083 ,133,1556,575,4553 ,9090 ,5163 ,6083 
2017/2/27,Ö¥¼Ó¸ç,161,2638,935,7893 ,7986 ,5975 ,5666 ,140,1875,690,5315 ,6720 ,3670 ,5666 
2017/2/28,Ö¥¼Ó¸ç,141,2435,943,4540 ,6584 ,4830 ,4867 ,121,1985,767,9173 ,11434 ,6578 ,4867 
2017/3/1,Ö¥¼Ó¸ç,158,2838,975,4847 ,5674 ,4695 ,5653 ,133,2009,721,2675 ,6145 ,2861 ,5653 
2017/3/2,Ö¥¼Ó¸ç,147,2858,961,3474 ,5811 ,1901 ,5534 ,131,1933,729,4910 ,7173 ,5083 ,5534 
2017/3/3,Ö¥¼Ó¸ç,135,2629,924,3756 ,6447 ,3169 ,5877 ,128,2025,740,5276 ,9167 ,4928 ,5877 
2017/3/4,Ö¥¼Ó¸ç,131,1815,738,5072 ,7260 ,5046 ,5815 ,127,1493,585,7956 ,7710 ,5922 ,5815 
2017/3/5,Ö¥¼Ó¸ç,129,1825,726,4537 ,11131 ,2724 ,8165 ,133,1305,560,4847 ,6313 ,5847 ,8165 
2017/3/6,Ö¥¼Ó¸ç,147,2353,914,7475 ,7983 ,5055 ,7114 ,137,2177,786,5027 ,7074 ,3362 ,7114 
2017/3/7,Ö¥¼Ó¸ç,151,2534,904,5784 ,6813 ,5055 ,5604 ,124,2000,730,3705 ,8122 ,3158 ,5604 
2017/3/8,Ö¥¼Ó¸ç,148,2151,833,3384 ,5548 ,3508 ,4274 ,133,1997,734,4755 ,7537 ,4074 ,4274 
2017/3/9,Ö¥¼Ó¸ç,165,2374,866,4779 ,10589 ,4268 ,10721 ,140,1771,717,5733 ,8066 ,4227 ,10721 
2017/3/10,Ö¥¼Ó¸ç,141,2297,852,4564 ,6779 ,4705 ,6182 ,136,1742,690,4654 ,8546 ,4066 ,6182 
2017/3/11,Ö¥¼Ó¸ç,137,1701,705,3954 ,9364 ,3228 ,8699 ,132,1536,603,4868 ,10008 ,2787 ,8699 
2017/3/12,Ö¥¼Ó¸ç,130,1739,732,5249 ,7502 ,6069 ,6601 ,113,1202,541,4930 ,5154 ,3668 ,6601 
2017/3/13,Ö¥¼Ó¸ç,148,2403,924,5580 ,6981 ,5964 ,5872 ,125,2004,727,4185 ,8038 ,3052 ,5872 
2017/3/14,Ö¥¼Ó¸ç,147,2456,939,5979 ,8091 ,5788 ,6479 ,118,1822,753,6226 ,6622 ,5040 ,6479 
2017/3/15,Ö¥¼Ó¸ç,134,2452,875,5876 ,6688 ,5707 ,6185 ,115,1908,756,5602 ,6920 ,5356 ,6185 
2017/3/16,Ö¥¼Ó¸ç,136,2291,860,3303 ,6838 ,2794 ,7138 ,134,2142,786,4210 ,8006 ,2977 ,7138 
2017/3/17,Ö¥¼Ó¸ç,138,2201,827,6537 ,8187 ,4846 ,5899 ,133,1965,765,4341 ,9214 ,2947 ,5899 
2017/3/18,Ö¥¼Ó¸ç,120,1812,716,3384 ,5102 ,1684 ,4637 ,119,1594,618,5712 ,7062 ,4949 ,4637 
2017/3/19,Ö¥¼Ó¸ç,135,1686,713,6810 ,7553 ,6157 ,6681 ,129,1415,582,5112 ,7813 ,4356 ,6681 
2017/3/20,Ö¥¼Ó¸ç,139,2530,909,6426 ,9377 ,6708 ,5491 ,130,2130,793,3860 ,6468 ,3250 ,5491 
2017/3/21,Ö¥¼Ó¸ç,153,2525,933,4937 ,8330 ,4691 ,6900 ,137,2040,789,6473 ,6888 ,5924 ,6900 
2017/3/22,Ö¥¼Ó¸ç,153,2592,981,7306 ,7722 ,5660 ,6168 ,125,2058,776,5865 ,9116 ,4470 ,6168 
2017/3/23,Ö¥¼Ó¸ç,135,2254,891,4525 ,9349 ,4060 ,6848 ,128,2222,760,5063 ,6541 ,4118 ,6848 
2017/3/24,Ö¥¼Ó¸ç,122,2290,892,6279 ,9470 ,3340 ,8357 ,141,2184,762,5165 ,7336 ,4019 ,8357 
2017/3/25,Ö¥¼Ó¸ç,134,1683,687,6711 ,6994 ,5711 ,5571 ,123,1619,597,5240 ,6834 ,4413 ,5571 
