date,arrive,sh_order,sh_PV,sh_UV,sh_single_avg_px,sh_round_avg_px,sh_single_px_mid,sh_round_px_mid,bj_order,bj_PV,bj_UV,bj_single_avg_px,bj_round_avg_px,bj_single_px_mid,bj_round_px_mid
2017/1/7,ŦԼ,170,5968,2741,8481 ,11025 ,7556 ,9732 ,144,4718,1986,10915 ,7641 ,8455 ,9732 
2017/1/8,ŦԼ,141,5073,2492,6253 ,6392 ,6860 ,5762 ,145,4139,1909,8241 ,9261 ,7494 ,5762 
2017/1/9,ŦԼ,154,7321,3525,10395 ,10060 ,7225 ,10195 ,146,5658,2302,6369 ,11921 ,6704 ,10195 
2017/1/10,ŦԼ,156,8251,4119,6425 ,10891 ,6506 ,9801 ,169,5963,2334,9912 ,11801 ,7283 ,9801 
2017/1/11,ŦԼ,159,7105,3504,4733 ,9141 ,4133 ,10441 ,152,5649,2252,10659 ,9338 ,7647 ,10441 
2017/1/12,ŦԼ,180,7696,3408,6042 ,12896 ,3878 ,9759 ,193,5919,2272,9687 ,10236 ,6903 ,9759 
2017/1/13,ŦԼ,168,7036,3148,6029 ,7663 ,5597 ,5692 ,165,5317,2105,7717 ,10632 ,7335 ,5692 
2017/1/14,ŦԼ,138,4978,2388,7577 ,17071 ,7586 ,10061 ,155,4257,1790,9777 ,9026 ,7344 ,10061 
2017/1/15,ŦԼ,147,5089,2493,9746 ,8218 ,7713 ,6655 ,141,3865,1741,8562 ,7170 ,6922 ,6655 
2017/1/16,ŦԼ,161,6499,3319,6328 ,10234 ,4168 ,9203 ,156,4853,2112,7508 ,9697 ,6548 ,9203 
2017/1/17,ŦԼ,159,7033,3573,5450 ,8013 ,4649 ,9546 ,171,4976,2066,6197 ,12105 ,6887 ,9546 
2017/1/18,ŦԼ,159,6819,3313,7510 ,13074 ,6169 ,10372 ,157,5299,2095,9716 ,10549 ,7722 ,10372 
2017/1/19,ŦԼ,160,6189,3062,11668 ,11290 ,7823 ,10885 ,150,5009,2132,11592 ,9066 ,7022 ,10885 
2017/1/20,ŦԼ,161,6051,3075,5582 ,9746 ,4162 ,8049 ,168,4624,1985,7320 ,12843 ,7034 ,8049 
2017/1/21,ŦԼ,159,4866,2610,5994 ,13394 ,3993 ,12505 ,156,4184,1726,7648 ,14381 ,8010 ,12505 
2017/1/22,ŦԼ,165,5926,3295,7892 ,6879 ,5730 ,6445 ,152,4038,1916,6389 ,7588 ,5254 ,6445 
2017/1/23,ŦԼ,159,6250,3532,5784 ,15661 ,5659 ,9314 ,156,4325,1933,5185 ,9395 ,2994 ,9314 
2017/1/25,ŦԼ,155,5840,2940,5013 ,8919 ,3993 ,6453 ,155,3615,1809,4084 ,10276 ,3049 ,6453 
2017/1/26,ŦԼ,158,4902,2604,3169 ,9224 ,3069 ,7460 ,136,3362,1557,3704 ,8237 ,2994 ,7460 
2017/1/27,ŦԼ,131,2906,1534,4179 ,6519 ,2916 ,5420 ,131,2055,1041,6289 ,7050 ,3722 ,5420 
2017/1/28,ŦԼ,123,3767,2022,2109 ,7321 ,2133 ,6990 ,136,2946,1504,8152 ,7059 ,4494 ,6990 
2017/1/29,ŦԼ,132,4311,2274,4033 ,14051 ,3680 ,9368 ,123,3228,1569,4778 ,7681 ,4066 ,9368 
2017/1/30,ŦԼ,138,4494,2414,5882 ,8086 ,5979 ,8160 ,134,3158,1602,4542 ,6953 ,5686 ,8160 
2017/1/31,ŦԼ,130,4263,2197,6310 ,6433 ,3984 ,6389 ,123,3330,1708,2451 ,5322 ,2272 ,6389 
2017/2/1,ŦԼ,131,4579,2408,2641 ,8604 ,2186 ,6801 ,130,3406,1766,3145 ,6565 ,2453 ,6801 
2017/2/2,ŦԼ,142,5177,2661,3859 ,10337 ,3332 ,10733 ,134,3977,1936,3827 ,7400 ,3792 ,10733 
2017/2/3,ŦԼ,154,7359,3934,2691 ,9303 ,2176 ,8182 ,141,5154,2427,3576 ,9421 ,3048 ,8182 
2017/2/4,ŦԼ,172,7017,3522,5430 ,9824 ,4561 ,6767 ,162,5184,2402,4570 ,7750 ,3792 ,6767 
2017/2/5,ŦԼ,153,5364,2823,4307 ,7855 ,4116 ,5751 ,134,3750,1937,5545 ,8581 ,4723 ,5751 
2017/2/6,ŦԼ,186,7809,3821,3349 ,12956 ,2194 ,11521 ,145,5448,2531,6379 ,8097 ,4723 ,11521 
2017/2/7,ŦԼ,167,7180,3757,3772 ,7885 ,2851 ,5751 ,160,5519,2614,4163 ,7500 ,2533 ,5751 
2017/2/8,ŦԼ,159,7746,4031,3916 ,13468 ,2449 ,9303 ,158,5287,2537,5132 ,8426 ,3174 ,9303 
2017/2/9,ŦԼ,153,7070,3504,2204 ,11695 ,2061 ,9538 ,152,5090,2490,4422 ,7136 ,2904 ,9538 
2017/2/10,ŦԼ,162,6690,3364,3685 ,7194 ,2656 ,6561 ,159,4756,2336,3897 ,7855 ,2826 ,6561 
2017/2/11,ŦԼ,130,4860,2553,3462 ,9581 ,3005 ,8526 ,150,3589,1779,4126 ,7314 ,2994 ,8526 
2017/2/12,ŦԼ,144,5181,2637,5579 ,8695 ,4587 ,9713 ,142,3879,1810,3509 ,10408 ,2825 ,9713 
2017/2/13,ŦԼ,161,7047,3687,3832 ,7356 ,4070 ,6084 ,147,5005,2325,7160 ,8264 ,5145 ,6084 
2017/2/14,ŦԼ,177,6974,3549,5694 ,9880 ,4514 ,9674 ,166,4749,2235,3389 ,11039 ,2925 ,9674 
2017/2/15,ŦԼ,177,7580,3856,4718 ,8322 ,3343 ,7763 ,163,5191,2434,10499 ,7693 ,5244 ,7763 
2017/2/16,ŦԼ,159,7832,4088,4437 ,9631 ,2058 ,9062 ,175,5676,2473,5302 ,8852 ,4924 ,9062 
2017/2/17,ŦԼ,177,7762,3865,5046 ,11662 ,4117 ,10825 ,168,5028,2402,4212 ,9104 ,2956 ,10825 
2017/2/18,ŦԼ,156,5796,2800,11368 ,7400 ,5163 ,6434 ,159,3929,1822,8062 ,12277 ,5511 ,6434 
2017/2/19,ŦԼ,144,5569,2618,4182 ,9135 ,2207 ,7703 ,145,4163,1900,6280 ,6100 ,4364 ,7703 
2017/2/20,ŦԼ,166,7779,3739,6792 ,8315 ,3922 ,6560 ,159,4994,2304,6056 ,9504 ,5718 ,6560 
2017/2/21,ŦԼ,163,8067,3767,5404 ,10406 ,3851 ,7703 ,157,4902,2292,3847 ,7376 ,3034 ,7703 
2017/2/22,ŦԼ,176,7717,3639,5042 ,8022 ,5056 ,6237 ,158,5132,2395,5906 ,7328 ,2995 ,6237 
2017/2/23,ŦԼ,189,7516,3711,4212 ,9547 ,3967 ,7892 ,164,4680,2208,6770 ,8549 ,5473 ,7892 
2017/2/24,ŦԼ,158,6873,3451,5109 ,11163 ,4621 ,7424 ,162,4839,2150,5190 ,12049 ,3075 ,7424 
2017/2/25,ŦԼ,168,5389,2635,5877 ,10706 ,3679 ,11056 ,152,3840,1782,4695 ,8730 ,4011 ,11056 
2017/2/26,ŦԼ,147,5060,2490,4718 ,10088 ,3724 ,7484 ,137,3682,1681,5185 ,5977 ,4043 ,7484 
2017/2/27,ŦԼ,164,7309,3440,5675 ,9890 ,3994 ,7398 ,168,4704,2150,5043 ,11321 ,2955 ,7398 
2017/2/28,ŦԼ,159,7631,3632,6528 ,6651 ,4300 ,5751 ,168,5293,2250,4938 ,7248 ,3075 ,5751 
2017/3/1,ŦԼ,188,7786,3620,4684 ,11636 ,3994 ,11066 ,159,5367,2271,4499 ,7680 ,2995 ,11066 
2017/3/2,ŦԼ,166,7879,3657,11143 ,7911 ,9014 ,6708 ,178,5564,2318,5096 ,9150 ,3545 ,6708 
2017/3/3,ŦԼ,198,7628,3678,10037 ,14386 ,7196 ,10479 ,190,5037,2258,5087 ,8090 ,3607 ,10479 
2017/3/4,ŦԼ,175,5989,2895,7470 ,12135 ,6621 ,11333 ,150,4252,1848,5561 ,11284 ,5551 ,11333 
2017/3/5,ŦԼ,152,6207,2852,5118 ,11166 ,5164 ,9225 ,144,4362,1928,4902 ,5910 ,3139 ,9225 
2017/3/6,ŦԼ,174,7952,3780,5326 ,9875 ,3870 ,9394 ,166,5388,2287,5372 ,7107 ,5846 ,9394 
2017/3/7,ŦԼ,166,7603,3780,9922 ,9520 ,7160 ,9672 ,213,5564,2274,5720 ,7959 ,5775 ,9672 
2017/3/8,ŦԼ,180,10004,4143,7537 ,10117 ,6298 ,9983 ,180,4797,2219,5544 ,9881 ,5786 ,9983 
2017/3/9,ŦԼ,173,8295,3928,5369 ,10066 ,5140 ,7796 ,149,5388,2325,2877 ,8352 ,3050 ,7796 
2017/3/10,ŦԼ,177,7421,3513,6445 ,13545 ,5230 ,8138 ,159,4955,2175,5948 ,7475 ,6000 ,8138 
2017/3/11,ŦԼ,177,5874,2689,8448 ,16244 ,6067 ,10875 ,166,4156,1855,5808 ,9807 ,4665 ,10875 
2017/3/12,ŦԼ,177,5965,2806,9709 ,10822 ,7295 ,10269 ,142,4067,1832,4317 ,7273 ,3140 ,10269 
2017/3/13,ŦԼ,177,8016,3928,4542 ,10759 ,3823 ,9880 ,190,5455,2394,15731 ,8491 ,5271 ,9880 
2017/3/14,ŦԼ,181,7793,3516,4427 ,10011 ,3598 ,9994 ,168,5788,2423,5542 ,9212 ,6031 ,9994 
2017/3/15,ŦԼ,163,7089,3625,13283 ,9497 ,9724 ,8576 ,182,5618,2332,5618 ,8101 ,4058 ,8576 
2017/3/16,ŦԼ,172,7613,3559,12540 ,9216 ,7433 ,6587 ,189,5003,2302,5087 ,13769 ,3968 ,6587 
2017/3/17,ŦԼ,204,6783,2876,8050 ,9343 ,7646 ,7512 ,159,5486,2442,9986 ,8038 ,4832 ,7512 
2017/3/18,ŦԼ,171,5721,2530,9319 ,12417 ,5831 ,12719 ,143,3990,1796,5259 ,8194 ,3183 ,12719 
2017/3/19,ŦԼ,141,5162,2361,3891 ,8527 ,3155 ,9947 ,155,4492,1855,6072 ,8526 ,6334 ,9947 
2017/3/20,ŦԼ,195,7425,3075,6917 ,12819 ,6330 ,11207 ,162,5532,2394,5235 ,6960 ,5172 ,11207 
2017/3/21,ŦԼ,172,7345,3311,4729 ,12147 ,3916 ,12360 ,161,5631,2339,4725 ,8783 ,3067 ,12360 
2017/3/22,ŦԼ,184,7602,3070,7533 ,14329 ,6865 ,11328 ,182,5908,2400,6263 ,9864 ,6061 ,11328 
2017/3/23,ŦԼ,190,7221,2580,5042 ,12540 ,3698 ,6961 ,162,6070,2385,4243 ,8308 ,3277 ,6961 
2017/3/24,ŦԼ,184,7737,3625,4943 ,9299 ,4504 ,9129 ,177,5259,2269,7941 ,9744 ,4463 ,9129 
2017/3/25,ŦԼ,150,5802,2689,10401 ,10576 ,7247 ,11459 ,189,4259,1750,6031 ,10590 ,5857 ,11459 
2017/3/26,ŦԼ,163,5373,2465,7664 ,16126 ,7108 ,13479 ,153,3919,1692,7678 ,10707 ,4057 ,13479 
2017/3/27,ŦԼ,204,7703,3525,6828 ,16829 ,5608 ,9968 ,158,5509,2350,6669 ,8870 ,5185 ,9968 
2017/3/28,ŦԼ,186,8232,3534,20363 ,10943 ,10175 ,10414 ,159,5786,2404,4764 ,8851 ,4056 ,10414 
2017/3/29,ŦԼ,188,8422,4090,5572 ,11257 ,5014 ,9485 ,168,5771,2467,7623 ,8283 ,5043 ,9485 
2017/3/30,ŦԼ,159,7873,3667,8257 ,9721 ,6289 ,8658 ,177,5829,2411,3902 ,8047 ,3366 ,8658 
2017/3/31,ŦԼ,193,8688,4076,8814 ,18227 ,7837 ,13188 ,173,5928,2383,6011 ,10432 ,5262 ,13188 
2017/4/1,ŦԼ,212,7707,3759,6171 ,13128 ,4859 ,11202 ,175,5915,2343,5019 ,10326 ,4638 ,11202 
2017/4/2,ŦԼ,171,5395,2570,15578 ,15170 ,11349 ,12984 ,159,3800,1681,4438 ,9886 ,2910 ,12984 
2017/4/3,ŦԼ,168,5455,2597,6967 ,10960 ,6325 ,8796 ,137,4565,1747,6126 ,9187 ,3589 ,8796 
2017/4/4,ŦԼ,145,5947,2833,4156 ,10485 ,3972 ,8271 ,161,4445,1980,5757 ,14951 ,4152 ,8271 
2017/4/5,ŦԼ,195,8883,4141,7502 ,10216 ,7441 ,9314 ,185,6122,2514,6686 ,8748 ,5739 ,9314 
2017/4/6,ŦԼ,195,8695,4162,7415 ,14120 ,7650 ,12257 ,189,6008,2535,5738 ,12268 ,5715 ,12257 
2017/4/7,ŦԼ,227,8445,3907,10432 ,10821 ,6393 ,8100 ,177,6497,2460,5942 ,16567 ,6242 ,8100 
2017/4/8,ŦԼ,195,6221,2877,7769 ,12740 ,7829 ,9886 ,159,4739,2003,3986 ,8153 ,3004 ,9886 
2017/4/9,ŦԼ,169,6211,2898,11436 ,13546 ,10141 ,8653 ,145,4154,1839,3408 ,8758 ,3004 ,8653 
2017/4/10,ŦԼ,186,9349,4060,6766 ,12265 ,6526 ,8431 ,166,6356,2596,6844 ,8738 ,5745 ,8431 
2017/4/11,ŦԼ,212,10144,4491,9151 ,11953 ,7182 ,9047 ,167,8206,3272,4732 ,10122 ,5554 ,9047 
2017/4/12,ŦԼ,201,8711,3770,8648 ,13799 ,8310 ,11280 ,169,7482,3057,6618 ,11003 ,7593 ,11280 
2017/4/13,ŦԼ,205,7485,3109,6022 ,14444 ,6299 ,12006 ,195,7076,2600,7571 ,10118 ,5669 ,12006 
2017/4/14,ŦԼ,198,7615,3345,7542 ,16044 ,7182 ,13441 ,165,6141,2413,6667 ,14465 ,6706 ,13441 
2017/4/15,ŦԼ,177,5912,2731,14290 ,8425 ,11003 ,7371 ,160,4623,1923,5200 ,10451 ,3834 ,7371 
2017/4/16,ŦԼ,148,5509,2297,6888 ,8666 ,6782 ,7281 ,154,4974,1986,6697 ,9717 ,7003 ,7281 
2017/4/17,ŦԼ,168,7929,3103,4322 ,8921 ,3988 ,8294 ,168,6334,2634,9134 ,12053 ,7830 ,8294 
2017/4/18,ŦԼ,181,7520,2877,6516 ,9962 ,6216 ,8567 ,158,6270,2601,10068 ,11783 ,8514 ,8567 
2017/4/19,ŦԼ,180,7713,2868,7765 ,12087 ,7972 ,9529 ,180,6270,2595,9527 ,18599 ,6994 ,9529 
2017/4/20,ŦԼ,198,7107,2777,6563 ,10677 ,6331 ,8026 ,166,6633,2549,10420 ,11680 ,8658 ,8026 
2017/4/21,ŦԼ,160,5584,2419,10698 ,16049 ,7763 ,11025 ,177,5514,2286,6958 ,11795 ,7003 ,11025 
2017/4/22,ŦԼ,173,5416,2069,10258 ,13637 ,7602 ,11166 ,145,4220,1900,9418 ,11989 ,8239 ,11166 
2017/4/23,ŦԼ,164,5086,2147,7649 ,12388 ,6451 ,8721 ,142,4866,2029,6581 ,5686 ,3876 ,8721 
2017/4/24,ŦԼ,184,7617,2832,6635 ,15960 ,7441 ,14390 ,157,6450,2648,9244 ,12121 ,7568 ,14390 
2017/4/25,ŦԼ,178,7722,3094,8963 ,18476 ,7225 ,15331 ,179,6855,2684,6596 ,11959 ,6705 ,15331 
2017/4/26,ŦԼ,203,7647,2941,10594 ,10913 ,8517 ,8239 ,182,6457,2661,9550 ,10455 ,6704 ,8239 
2017/4/27,ŦԼ,178,7518,2815,14082 ,14899 ,6451 ,11331 ,172,6824,2661,7665 ,13214 ,6574 ,11331 
2017/4/28,ŦԼ,184,6926,2823,7234 ,11161 ,6375 ,10338 ,174,6378,2517,6023 ,11578 ,4973 ,10338 
2017/4/29,ŦԼ,172,5744,2211,9466 ,13171 ,7829 ,9295 ,157,4662,1929,7822 ,8466 ,6894 ,9295 
2017/4/30,ŦԼ,169,4896,2077,17375 ,13998 ,8711 ,11846 ,150,4537,1905,7641 ,10905 ,7696 ,11846 
2017/5/1,ŦԼ,184,5311,2219,8697 ,12686 ,7829 ,11117 ,152,5169,2066,7912 ,11530 ,6445 ,11117 
2017/5/2,ŦԼ,193,8546,3540,7591 ,23506 ,6424 ,11286 ,180,7198,2838,6203 ,11882 ,6544 ,11286 
2017/5/3,ŦԼ,191,7990,3114,6795 ,11833 ,6757 ,11900 ,155,6835,2757,8307 ,9509 ,6706 ,11900 
2017/5/4,ŦԼ,172,8567,3526,9731 ,16680 ,7334 ,15594 ,171,6923,2790,8546 ,9381 ,7219 ,15594 
2017/5/5,ŦԼ,188,7161,2749,7722 ,14846 ,6585 ,10310 ,171,6252,2571,11012 ,15453 ,9114 ,10310 
2017/5/6,ŦԼ,169,5599,2235,5797 ,10716 ,4864 ,8469 ,168,4982,2091,6536 ,23982 ,6020 ,8469 
2017/5/7,ŦԼ,159,5445,2218,7997 ,11746 ,7442 ,10236 ,159,4893,2078,8466 ,10512 ,8911 ,10236 
2017/5/8,ŦԼ,195,7028,2784,11050 ,10631 ,8497 ,9617 ,161,6402,2606,7404 ,12626 ,6247 ,9617 
2017/5/9,ŦԼ,203,7967,3402,11430 ,15137 ,7239 ,8360 ,178,6808,2559,8112 ,11761 ,7988 ,8360 
2017/5/10,ŦԼ,195,6884,2718,8594 ,10254 ,6776 ,8399 ,169,6855,2569,7023 ,13846 ,6481 ,8399 
2017/5/11,ŦԼ,188,7223,2870,7461 ,14269 ,6983 ,10526 ,186,6859,2591,6675 ,10161 ,6164 ,10526 
2017/5/12,ŦԼ,188,6973,2660,9088 ,17871 ,8117 ,10209 ,195,6054,2409,9928 ,12138 ,7336 ,10209 
2017/5/13,ŦԼ,203,5142,2136,7723 ,12108 ,6612 ,9802 ,161,4671,1930,9432 ,20618 ,8911 ,9802 
2017/5/14,ŦԼ,161,5325,2173,6211 ,8957 ,6061 ,8257 ,158,4547,1922,10060 ,9884 ,7845 ,8257 
2017/5/15,ŦԼ,194,7628,2949,9236 ,7495 ,7226 ,7688 ,205,6712,2593,10669 ,16006 ,6850 ,7688 
2017/5/16,ŦԼ,231,7638,2790,8187 ,17273 ,7195 ,10721 ,206,6402,2523,8787 ,11682 ,6913 ,10721 
2017/5/17,ŦԼ,208,7133,2716,7560 ,12927 ,7226 ,9572 ,182,6094,2486,7633 ,9865 ,7064 ,9572 
2017/5/18,ŦԼ,195,7408,2838,10205 ,10830 ,7441 ,8588 ,159,5996,2449,6464 ,9331 ,6073 ,8588 
2017/5/19,ŦԼ,174,7004,2778,8306 ,13245 ,6360 ,11286 ,169,5612,2341,7935 ,8631 ,6444 ,11286 
2017/5/20,ŦԼ,184,5098,2116,11536 ,11763 ,7828 ,11373 ,163,4416,1790,9537 ,9322 ,9180 ,11373 
2017/5/21,ŦԼ,177,5210,2292,8923 ,12978 ,7212 ,10616 ,150,4852,1860,8863 ,11655 ,7623 ,10616 
2017/5/22,ŦԼ,174,7784,2994,10956 ,11595 ,7225 ,9741 ,159,5910,2459,7420 ,10847 ,6444 ,9741 
2017/5/23,ŦԼ,195,7650,2897,11817 ,18123 ,8479 ,14228 ,163,6244,2391,10186 ,16731 ,6874 ,14228 
2017/5/24,ŦԼ,231,7229,2826,12483 ,15034 ,7828 ,12349 ,207,6336,2388,8219 ,11100 ,6543 ,12349 
2017/5/25,ŦԼ,178,7615,2882,8217 ,20716 ,7225 ,12672 ,185,5513,2247,6129 ,14790 ,5589 ,12672 
2017/5/26,ŦԼ,182,6491,2560,7688 ,12331 ,7149 ,10881 ,158,5438,2189,7334 ,9154 ,6161 ,10881 
2017/5/27,ŦԼ,206,6527,2624,9489 ,16014 ,7972 ,13978 ,159,5469,2158,11903 ,13948 ,8712 ,13978 
2017/5/28,ŦԼ,161,5398,2139,9484 ,8227 ,7225 ,8028 ,159,4298,1715,10056 ,8990 ,8910 ,8028 
2017/5/29,ŦԼ,175,5051,2242,11121 ,10755 ,8346 ,8560 ,154,4143,1798,6907 ,8349 ,6872 ,8560 
2017/5/30,ŦԼ,161,5154,2220,12171 ,10222 ,6981 ,8813 ,146,4214,1876,10673 ,9882 ,9179 ,8813 
2017/5/31,ŦԼ,179,7603,2990,10313 ,12185 ,7224 ,11010 ,177,5937,2578,7990 ,7566 ,6542 ,11010 
2017/6/1,ŦԼ,162,7237,2823,12254 ,12241 ,7171 ,10941 ,159,5863,2311,6700 ,10877 ,6323 ,10941 
2017/6/2,ŦԼ,157,7143,2841,14347 ,10441 ,7331 ,10411 ,161,5956,2422,8417 ,12961 ,8907 ,10411 
2017/6/3,ŦԼ,195,6047,2439,8205 ,16001 ,7196 ,11643 ,150,4947,1950,6855 ,9370 ,6201 ,11643 
2017/6/4,ŦԼ,162,6067,2441,11816 ,14164 ,8114 ,9546 ,151,4585,1967,7204 ,9409 ,6212 ,9546 
2017/6/5,ŦԼ,163,8166,3359,9554 ,14226 ,7439 ,11899 ,160,6173,2608,7028 ,15203 ,6201 ,11899 
2017/6/6,ŦԼ,200,7581,3027,8165 ,19422 ,7223 ,15963 ,178,6887,2539,7491 ,9209 ,6441 ,15963 
2017/6/7,ŦԼ,190,7584,2917,8873 ,10948 ,6980 ,9225 ,152,6200,2452,7474 ,7150 ,6477 ,9225 
2017/6/8,ŦԼ,185,7643,2922,14932 ,15655 ,7826 ,12169 ,168,6044,2403,7295 ,12568 ,6756 ,12169 
2017/6/9,ŦԼ,192,7881,2829,7640 ,13515 ,7321 ,8990 ,150,5578,2310,9912 ,8066 ,6441 ,8990 
2017/6/10,ŦԼ,194,6834,2509,11392 ,18150 ,6998 ,15400 ,177,5112,2103,10510 ,22971 ,8511 ,15400 
2017/6/11,ŦԼ,188,6255,2426,11690 ,13651 ,8699 ,10853 ,145,4844,2002,7469 ,13496 ,6959 ,10853 
2017/6/12,ŦԼ,195,8473,3254,11922 ,12832 ,7542 ,11302 ,162,6673,2603,10169 ,15018 ,9119 ,11302 
2017/6/13,ŦԼ,186,8946,3183,9703 ,12379 ,8114 ,10257 ,181,7365,2649,11348 ,8993 ,9177 ,10257 
2017/6/14,ŦԼ,215,8489,3145,12031 ,13151 ,7583 ,11772 ,182,6891,2544,8446 ,13790 ,8907 ,11772 
2017/6/15,ŦԼ,202,7501,2929,13932 ,21633 ,7439 ,14275 ,172,6447,2461,13249 ,10297 ,7647 ,14275 
2017/6/16,ŦԼ,184,7299,2630,8066 ,11131 ,7059 ,10047 ,215,6561,2438,12865 ,10422 ,10365 ,10047 
2017/6/17,ŦԼ,221,5973,2209,10026 ,19229 ,7083 ,19250 ,178,5063,2019,9989 ,9314 ,8176 ,19250 
2017/6/18,ŦԼ,173,5672,2122,15511 ,14781 ,10546 ,11489 ,164,4825,1945,10524 ,20623 ,9177 ,11489 
2017/6/19,ŦԼ,218,7764,2913,14563 ,29267 ,7148 ,23964 ,174,6398,2554,7204 ,11197 ,6735 ,23964 
2017/6/20,ŦԼ,195,7240,2714,7293 ,11107 ,7113 ,11841 ,193,6950,2559,9092 ,12325 ,8807 ,11841 
2017/6/21,ŦԼ,183,8244,2855,8037 ,14783 ,7764 ,10689 ,168,7512,2643,7868 ,12927 ,7215 ,10689 
2017/6/22,ŦԼ,204,6934,2481,10401 ,11467 ,7439 ,10803 ,177,6148,2382,13229 ,10750 ,9119 ,10803 
2017/6/23,ŦԼ,203,6472,2387,10229 ,19736 ,7511 ,15474 ,188,5714,2218,8692 ,14242 ,6524 ,15474 
2017/6/24,ŦԼ,166,5894,2075,10218 ,14662 ,8492 ,11283 ,173,4529,1772,12882 ,12385 ,8279 ,11283 
2017/6/25,ŦԼ,178,5352,2068,11162 ,15244 ,6980 ,11312 ,147,4618,1860,8306 ,10716 ,8011 ,11312 
2017/6/26,ŦԼ,173,7007,2620,9845 ,16153 ,7821 ,18276 ,168,6072,2341,11833 ,14465 ,9177 ,18276 
2017/6/27,ŦԼ,181,7203,2606,6484 ,18596 ,7020 ,17731 ,173,5888,2254,8465 ,11627 ,8336 ,17731 
2017/6/28,ŦԼ,173,6963,2440,8623 ,15094 ,6998 ,11820 ,170,6130,2284,10396 ,11915 ,9204 ,11820 
2017/6/29,ŦԼ,220,6690,2459,15178 ,16065 ,9923 ,12588 ,170,6018,2275,10273 ,14899 ,8907 ,12588 
2017/6/30,ŦԼ,150,6217,2371,9413 ,15185 ,6606 ,10941 ,195,5599,2177,12689 ,12652 ,9060 ,10941 
2017/7/1,ŦԼ,185,5636,2187,9427 ,15798 ,7084 ,11849 ,186,4864,1945,7761 ,10891 ,8907 ,11849 
2017/7/2,ŦԼ,184,5174,2016,9961 ,20496 ,7970 ,20520 ,178,4645,1840,10898 ,14559 ,9060 ,20520 
2017/7/3,ŦԼ,196,6711,2655,9654 ,18829 ,6828 ,15429 ,167,6053,2384,13923 ,13400 ,12981 ,15429 
2017/7/4,ŦԼ,192,6351,2582,11775 ,9257 ,7969 ,9796 ,165,5686,2318,10746 ,13812 ,9177 ,9796 
2017/7/5,ŦԼ,178,6223,2462,12586 ,19452 ,7707 ,18053 ,152,5791,2332,9171 ,11167 ,8588 ,18053 
2017/7/6,ŦԼ,186,6851,2588,8027 ,13693 ,6989 ,12182 ,159,6357,2402,8937 ,8402 ,8907 ,12182 
2017/7/7,ŦԼ,178,6007,2616,10875 ,14195 ,8528 ,11421 ,181,6513,2283,9008 ,14931 ,8588 ,11421 
2017/7/8,ŦԼ,174,5080,2066,13025 ,19753 ,7534 ,11345 ,156,4917,2037,11733 ,14513 ,9771 ,11345 
2017/7/9,ŦԼ,166,5031,2108,10844 ,15027 ,7495 ,12515 ,169,4786,1948,13858 ,14892 ,11994 ,12515 
2017/7/10,ŦԼ,211,6691,2883,15271 ,13540 ,13028 ,10695 ,157,6068,2418,12526 ,16435 ,10401 ,10695 
2017/7/11,ŦԼ,180,6746,2587,7230 ,21240 ,6998 ,16071 ,164,6567,2396,10923 ,17095 ,9330 ,16071 
2017/7/12,ŦԼ,202,6249,2477,8930 ,14411 ,7205 ,11188 ,202,5784,2304,9801 ,14031 ,9119 ,11188 
2017/7/13,ŦԼ,237,6730,2498,9024 ,10431 ,7644 ,10313 ,205,6239,2286,10652 ,14280 ,8944 ,10313 
2017/7/14,ŦԼ,202,5975,2335,9886 ,24161 ,6981 ,11687 ,191,5753,2220,12564 ,15586 ,9061 ,11687 
2017/7/15,ŦԼ,179,5245,2099,12256 ,14217 ,7865 ,10661 ,146,4540,1945,12466 ,13255 ,10671 ,10661 
2017/7/16,ŦԼ,168,5037,2180,8152 ,13531 ,7059 ,12141 ,180,5125,1985,9217 ,13760 ,9177 ,12141 
2017/7/17,ŦԼ,177,6027,2560,8959 ,26111 ,6980 ,20105 ,163,6067,2286,9356 ,10482 ,8907 ,20105 
2017/7/18,ŦԼ,202,6326,2584,8560 ,15567 ,7174 ,13855 ,195,6259,2455,9379 ,13728 ,8813 ,13855 
2017/7/19,ŦԼ,175,5981,2468,7688 ,21054 ,7126 ,11418 ,168,5741,2260,11360 ,13734 ,9185 ,11418 
2017/7/20,ŦԼ,185,6248,2353,9557 ,14179 ,8025 ,11142 ,172,5629,2184,11316 ,15146 ,8907 ,11142 
2017/7/21,ŦԼ,177,5412,2154,14207 ,16361 ,7310 ,10874 ,162,5123,2063,10816 ,11450 ,9330 ,10874 
2017/7/22,ŦԼ,170,4640,1855,8095 ,11249 ,7579 ,8516 ,156,4025,1674,10914 ,15157 ,9001 ,8516 
2017/7/23,ŦԼ,163,3925,1831,8942 ,9689 ,7630 ,8065 ,156,3281,1425,14064 ,16752 ,10455 ,8065 
2017/7/24,ŦԼ,145,6312,2699,7118 ,20081 ,6886 ,11656 ,171,5736,2333,8936 ,9360 ,8943 ,11656 
2017/7/25,ŦԼ,166,5720,2400,7774 ,11618 ,7185 ,10729 ,146,5379,2128,7803 ,13775 ,8463 ,10729 
2017/7/26,ŦԼ,188,5728,2231,10127 ,13185 ,7109 ,11071 ,160,5257,2088,8485 ,14605 ,6571 ,11071 
2017/7/27,ŦԼ,172,6129,2379,8390 ,12336 ,6834 ,11062 ,169,5082,2072,9351 ,13103 ,9153 ,11062 
