date,arrive,sh_order,sh_PV,sh_UV,sh_single_avg_px,sh_round_avg_px,sh_single_px_mid,sh_round_px_mid,bj_order,bj_PV,bj_UV,bj_single_avg_px,bj_round_avg_px,bj_single_px_mid,bj_round_px_mid
2016/2/16,醫冱穚,209,7905,3529,3661 ,9524 ,2767 ,7593 ,154,5364,2586,14211 ,7913 ,10028 ,7593 
2016/2/17,醫冱穚,229,8313,3473,4782 ,9128 ,3856 ,9216 ,150,5154,2520,3186 ,7503 ,1871 ,9216 
2016/2/18,醫冱穚,205,7647,3445,6360 ,10385 ,4383 ,9050 ,152,4993,2484,4066 ,6989 ,3058 ,9050 
2016/2/19,醫冱穚,196,7215,3150,4890 ,10357 ,4407 ,9201 ,138,4674,2357,7107 ,7008 ,5705 ,9201 
2016/2/20,醫冱穚,183,5615,2603,3929 ,10576 ,4291 ,9247 ,136,3810,1932,12717 ,7558 ,7809 ,9247 
2016/2/21,醫冱穚,168,5425,2453,4356 ,8285 ,4303 ,8965 ,132,3579,1944,6103 ,6638 ,6103 ,8965 
2016/2/22,醫冱穚,202,7351,3055,4415 ,12904 ,4417 ,9226 ,141,4910,2360,,8095 ,,9226 
2016/2/23,醫冱穚,231,7957,3259,10885 ,27679 ,8812 ,13247 ,144,5144,2490,5104 ,9728 ,5705 ,13247 
2016/2/24,醫冱穚,222,7882,3209,8333 ,9456 ,8313 ,8916 ,152,5558,2553,6030 ,10001 ,5844 ,8916 
2016/2/25,醫冱穚,236,7672,3179,5474 ,11803 ,4825 ,9456 ,158,4732,2391,8938 ,7289 ,5973 ,9456 
2016/2/26,醫冱穚,219,7148,2986,8610 ,8892 ,4524 ,8978 ,159,4713,2321,6000 ,10358 ,5946 ,8978 
2016/2/27,醫冱穚,198,5333,2438,5306 ,14278 ,3624 ,13506 ,149,3973,1983,,10171 ,,13506 
2016/2/28,醫冱穚,137,5145,2372,4060 ,6888 ,3488 ,5446 ,138,4161,1928,3981 ,6429 ,2447 ,5446 
2016/2/29,醫冱穚,245,7458,3104,6177 ,9105 ,2838 ,8484 ,134,5585,2441,6108 ,7967 ,6120 ,8484 
2016/3/1,醫冱穚,212,7438,3230,4911 ,9470 ,3723 ,7261 ,155,5492,2494,4478 ,9216 ,4024 ,7261 
2016/3/2,醫冱穚,281,7871,3246,5653 ,9795 ,4735 ,7267 ,161,5752,2593,8509 ,7829 ,5936 ,7267 
2016/3/3,醫冱穚,216,8008,3331,3971 ,12274 ,2715 ,9320 ,141,5474,2443,5907 ,10404 ,5907 ,9320 
2016/3/4,醫冱穚,211,6891,2976,4434 ,10802 ,4930 ,9212 ,158,5381,2384,4585 ,10106 ,3243 ,9212 
2016/3/5,醫冱穚,211,6867,2992,7329 ,11002 ,6926 ,9201 ,140,4617,2362,6319 ,9735 ,6319 ,9201 
2016/3/6,醫冱穚,168,6230,2879,2004 ,8479 ,1616 ,9171 ,151,4379,2341,7171 ,24082 ,5844 ,9171 
2016/3/7,醫冱穚,213,8179,3444,7621 ,14369 ,4370 ,9614 ,156,5489,2612,17968 ,9109 ,13402 ,9614 
2016/3/8,醫冱穚,213,7906,3099,4866 ,10473 ,4325 ,9105 ,140,4935,2168,9148 ,16474 ,7082 ,9105 
2016/3/9,醫冱穚,209,8555,3267,5752 ,10319 ,4480 ,8569 ,141,5647,2340,7153 ,9350 ,5842 ,8569 
2016/3/10,醫冱穚,210,8277,3167,6710 ,12117 ,4609 ,10226 ,160,5144,2349,4906 ,10629 ,4086 ,10226 
2016/3/11,醫冱穚,201,7683,2958,5657 ,12079 ,4506 ,8765 ,135,5182,2196,12092 ,8378 ,7760 ,8765 
2016/3/12,醫冱穚,216,6326,2457,7111 ,11256 ,6455 ,9301 ,169,4306,1941,8574 ,10045 ,6724 ,9301 
2016/3/13,醫冱穚,194,6954,2616,3774 ,9450 ,4169 ,8677 ,149,4067,1931,6158 ,8938 ,6158 ,8677 
2016/3/14,醫冱穚,240,9084,3261,8904 ,9722 ,7855 ,8448 ,144,5523,2385,10039 ,6692 ,7725 ,8448 
2016/3/15,醫冱穚,207,9072,3251,10965 ,8898 ,9488 ,7290 ,155,5440,2354,5956 ,8705 ,5841 ,7290 
2016/3/16,醫冱穚,229,8929,3134,4553 ,9454 ,3921 ,8191 ,152,4866,2243,6829 ,9819 ,6829 ,8191 
2016/3/17,醫冱穚,250,9035,3307,4702 ,11728 ,4313 ,9464 ,170,5326,2321,6113 ,7857 ,5764 ,9464 
2016/3/18,醫冱穚,241,8781,3193,7573 ,16981 ,5356 ,9971 ,167,5090,2231,14199 ,8314 ,6652 ,9971 
2016/3/19,醫冱穚,209,6999,2547,5441 ,9807 ,4888 ,8448 ,132,3752,1757,6164 ,7139 ,5676 ,8448 
2016/3/20,醫冱穚,179,6961,2546,4583 ,14531 ,3559 ,9474 ,143,4112,1797,6135 ,8191 ,5618 ,9474 
2016/3/21,醫冱穚,234,9203,3320,5544 ,8843 ,4549 ,7062 ,145,5650,2372,6461 ,7207 ,6009 ,7062 
2016/3/22,醫冱穚,227,9058,3326,4870 ,10180 ,4320 ,8533 ,157,5676,2415,12039 ,6952 ,9678 ,8533 
2016/3/23,醫冱穚,270,9312,3389,7771 ,12020 ,8155 ,8790 ,165,5931,2486,14403 ,9374 ,8452 ,8790 
2016/3/24,醫冱穚,275,8808,3219,5405 ,9455 ,5356 ,8070 ,159,5398,2354,10736 ,7330 ,7606 ,8070 
2016/3/25,醫冱穚,245,8634,3056,4855 ,11868 ,2823 ,7996 ,159,5249,2197,8778 ,8584 ,6772 ,7996 
2016/3/26,醫冱穚,231,6630,2546,4152 ,9355 ,4536 ,7662 ,162,4488,1876,6796 ,11803 ,6671 ,7662 
2016/3/27,醫冱穚,217,7443,2607,12627 ,8509 ,5078 ,7363 ,140,4069,1873,4892 ,9177 ,3786 ,7363 
2016/3/28,醫冱穚,289,9438,3446,6278 ,9191 ,4833 ,8240 ,170,5858,2468,3752 ,7543 ,1279 ,8240 
2016/3/29,醫冱穚,256,10108,3380,5742 ,12496 ,4571 ,9689 ,167,5964,2433,10491 ,8832 ,10217 ,9689 
2016/3/30,醫冱穚,305,10005,3420,5193 ,10181 ,4633 ,7854 ,155,5687,2331,6133 ,12373 ,5842 ,7854 
2016/3/31,醫冱穚,254,9203,3431,6076 ,9791 ,5073 ,8259 ,144,5794,2373,5929 ,7587 ,5842 ,8259 
2016/4/1,醫冱穚,222,9759,3308,3789 ,12137 ,3158 ,10347 ,151,6929,2476,6195 ,11033 ,6026 ,10347 
2016/4/2,醫冱穚,214,6967,2831,11766 ,11447 ,4774 ,9521 ,160,4532,1977,2926 ,10387 ,2260 ,9521 
