date,arrive,sh_order,sh_PV,sh_UV,sh_single_avg_px,sh_round_avg_px,sh_single_px_mid,sh_round_px_mid,bj_order,bj_PV,bj_UV,bj_single_avg_px,bj_round_avg_px,bj_single_px_mid,bj_round_px_mid
2017/3/14,其他,225,12475,4592,12426 ,12168 ,11384 ,8094 ,236,11482,4044,8076 ,10414 ,7075 ,8205 
2017/3/15,其他,223,10755,4102,10345 ,11302 ,8823 ,9420 ,234,10665,3825,10092 ,10126 ,6690 ,8974 
2017/3/16,其他,242,11141,4227,9110 ,10229 ,6895 ,9788 ,249,10284,3738,6610 ,10347 ,5492 ,8223 
2017/3/17,其他,233,10428,4088,7751 ,7626 ,7396 ,6666 ,230,9450,3508,6025 ,9065 ,5672 ,8778 
2017/3/18,其他,219,8037,3195,10978 ,8605 ,8983 ,8391 ,195,7563,2827,6470 ,7936 ,7645 ,7019 
2017/3/19,其他,211,8178,3284,6388 ,11285 ,5366 ,6445 ,182,7664,2763,10162 ,8165 ,7274 ,7787 
2017/3/20,其他,232,12638,4578,10569 ,11212 ,7612 ,7101 ,222,11459,3955,7116 ,10321 ,6800 ,8777 
2017/3/21,其他,210,11508,4358,6727 ,10309 ,6487 ,7102 ,234,10663,3786,7557 ,12357 ,6011 ,11377 
2017/3/22,其他,228,12502,4522,7161 ,10580 ,7084 ,9544 ,243,10965,3970,6640 ,7965 ,5757 ,6956 
2017/3/23,其他,222,11541,4367,9057 ,7419 ,8429 ,7941 ,220,11435,3964,5888 ,8253 ,5696 ,7922 
2017/3/24,其他,209,11001,4168,12286 ,18020 ,8360 ,12786 ,214,10262,3673,11351 ,8423 ,9281 ,8012 
2017/3/25,其他,204,8186,3165,5243 ,21163 ,4414 ,8309 ,195,7754,2808,15020 ,10248 ,11624 ,8240 
2017/3/26,其他,177,7343,2994,7650 ,8666 ,7650 ,4842 ,198,7479,2733,8793 ,10419 ,7337 ,9810 
2017/3/27,其他,222,11492,4335,4919 ,12751 ,2131 ,14034 ,232,11561,3897,7734 ,10392 ,6968 ,8677 
2017/3/28,其他,211,11703,4361,8409 ,10609 ,7930 ,9414 ,249,11196,3933,5208 ,11049 ,4942 ,9039 
2017/3/29,其他,240,12037,4440,11629 ,11661 ,5502 ,9132 ,249,10513,3959,6479 ,10976 ,5956 ,11457 
2017/3/30,其他,233,11976,4480,5482 ,7596 ,4735 ,7810 ,253,11305,3942,5311 ,10143 ,4362 ,8675 
2017/3/31,其他,235,11624,4484,8332 ,8300 ,5649 ,7379 ,227,10355,3759,6430 ,8607 ,5577 ,7301 
2017/4/1,其他,269,11303,4089,6325 ,9874 ,7517 ,8247 ,212,9840,3521,3408 ,8617 ,2368 ,7683 
2017/4/2,其他,190,7496,2902,6043 ,8662 ,5469 ,7245 ,214,6972,2576,3890 ,12944 ,3224 ,14097 
2017/4/3,其他,170,7642,2985,8597 ,8703 ,6619 ,7546 ,206,7273,2769,10354 ,9576 ,6705 ,8261 
2017/4/4,其他,197,8591,3426,5965 ,11478 ,5644 ,8007 ,194,8195,3063,13021 ,9779 ,3224 ,7854 
2017/4/5,其他,235,12933,4784,7649 ,7831 ,5969 ,8011 ,268,12488,4344,8279 ,10889 ,7020 ,10088 
2017/4/6,其他,272,13354,4904,8575 ,8472 ,6829 ,7843 ,274,12323,4329,10747 ,10874 ,7756 ,8199 
2017/4/7,其他,269,12481,4563,6165 ,11279 ,6704 ,10762 ,268,11703,4036,6748 ,9072 ,4975 ,8395 
2017/4/8,其他,236,9044,3507,15461 ,12984 ,7840 ,10795 ,223,9034,3150,6368 ,7348 ,6331 ,6561 
2017/4/9,其他,190,8952,3384,10713 ,10289 ,9588 ,8719 ,224,7737,2937,6580 ,9199 ,5900 ,7980 
2017/4/10,其他,263,14761,5055,6176 ,8691 ,4701 ,6054 ,243,12526,4388,7284 ,9821 ,7575 ,8486 
2017/4/11,其他,248,15148,5664,6330 ,8992 ,6435 ,6069 ,267,14183,4977,4879 ,12786 ,5450 ,13632 
2017/4/12,其他,267,14145,5062,6086 ,14199 ,5893 ,12902 ,246,13577,4717,10804 ,10248 ,7215 ,7695 
2017/4/13,其他,256,13046,4805,4895 ,10375 ,3214 ,7817 ,249,12370,4335,5640 ,9392 ,6230 ,7431 
2017/4/14,其他,240,11760,4364,5253 ,7963 ,5521 ,6650 ,262,11861,4079,10495 ,9880 ,7547 ,8966 
2017/4/15,其他,194,9103,3359,6347 ,22151 ,5229 ,16618 ,198,8711,3116,5924 ,11645 ,5789 ,9132 
2017/4/16,其他,201,9628,3677,7154 ,11388 ,6254 ,9246 ,196,8843,3222,13268 ,9064 ,8379 ,7753 
2017/4/17,其他,232,13134,4881,5920 ,14861 ,5900 ,12757 ,258,13443,4571,13951 ,9699 ,8730 ,8296 
2017/4/18,其他,246,13787,4898,6514 ,8647 ,6239 ,7660 ,303,12679,4425,7186 ,10989 ,6098 ,9058 
2017/4/19,其他,245,13801,4758,4589 ,10502 ,3627 ,9141 ,254,12820,4348,6516 ,9715 ,6255 ,9058 
2017/4/20,其他,231,13422,4819,9974 ,7615 ,7450 ,7309 ,236,12013,4262,6983 ,10473 ,6813 ,8545 
2017/4/21,其他,218,10215,4010,7165 ,11185 ,6308 ,12012 ,250,9812,3723,5167 ,12372 ,5206 ,9787 
2017/4/22,其他,207,9207,3437,6973 ,22732 ,7045 ,8770 ,232,8772,3205,9285 ,12163 ,7025 ,9437 
2017/4/23,其他,213,8908,3443,8406 ,10584 ,6874 ,9369 ,194,7849,3078,9649 ,19188 ,6348 ,14747 
2017/4/24,其他,235,13384,4870,7569 ,9988 ,5917 ,9129 ,273,12314,4375,5767 ,13514 ,5775 ,9617 
2017/4/25,其他,231,13731,4893,6194 ,9809 ,5924 ,9075 ,254,12643,4531,7312 ,8607 ,6348 ,7681 
2017/4/26,其他,238,13344,4761,8089 ,6644 ,7104 ,7077 ,234,12266,4326,9516 ,10611 ,5912 ,9355 
2017/4/27,其他,246,12783,4707,7139 ,8342 ,6299 ,6655 ,245,11733,4227,5697 ,10604 ,6103 ,9295 
2017/4/28,其他,273,12376,4462,10598 ,16368 ,8572 ,18302 ,296,11081,4067,7434 ,14857 ,6759 ,10300 
2017/4/29,其他,236,9506,3307,8584 ,15862 ,7572 ,16705 ,253,8675,2976,5668 ,15181 ,5760 ,12521 
2017/4/30,其他,209,7710,3159,6525 ,11314 ,7058 ,9240 ,207,7811,2894,7648 ,14415 ,7551 ,10968 
2017/5/1,其他,186,8931,3492,5900 ,6854 ,6281 ,6619 ,195,8601,3144,13740 ,9764 ,10211 ,10249 
2017/5/2,其他,224,14742,5292,15895 ,10210 ,7572 ,10429 ,244,13724,4863,5264 ,17593 ,5732 ,10950 
2017/5/3,其他,270,16141,5476,8170 ,14157 ,7450 ,13794 ,280,14064,4839,9389 ,10873 ,7809 ,9116 
2017/5/4,其他,229,14432,5260,5985 ,11451 ,5866 ,7249 ,278,13485,4728,8213 ,8733 ,7467 ,7448 
2017/5/5,其他,303,13947,5003,7491 ,11289 ,6247 ,9167 ,263,12840,4427,8632 ,18280 ,6555 ,9440 
2017/5/6,其他,213,10153,3757,7564 ,10388 ,7572 ,9536 ,245,10018,3453,7991 ,8220 ,7896 ,9000 
2017/5/7,其他,198,9321,3642,3873 ,7312 ,2377 ,7188 ,202,8777,3168,9250 ,8012 ,7688 ,7705 
2017/5/8,其他,236,13253,4992,7490 ,10491 ,6653 ,7273 ,242,12985,4544,9009 ,8580 ,7021 ,8480 
2017/5/9,其他,275,13441,4956,7184 ,23366 ,7557 ,14570 ,295,13173,4673,8915 ,10782 ,7896 ,9438 
2017/5/10,其他,232,12808,4765,7379 ,6849 ,7289 ,6038 ,300,13378,4537,9725 ,13171 ,7759 ,9562 
2017/5/11,其他,268,13324,4719,6919 ,10139 ,7200 ,8872 ,298,14552,4584,9747 ,14826 ,8153 ,13213 
2017/5/12,其他,270,12543,4614,7386 ,17039 ,5892 ,15068 ,272,12564,4305,8955 ,13656 ,6261 ,13186 
2017/5/13,其他,231,9635,3394,9019 ,11109 ,7894 ,8156 ,268,9850,3282,6143 ,9429 ,4869 ,8050 
2017/5/14,其他,231,9050,3417,9046 ,7114 ,7558 ,7233 ,244,9478,3261,6368 ,12077 ,6350 ,9782 
2017/5/15,其他,233,13596,4828,4989 ,7802 ,4856 ,6992 ,249,12851,4390,10753 ,10625 ,9163 ,9583 
2017/5/16,其他,257,14330,5001,6500 ,10436 ,5312 ,9359 ,268,12822,4560,8786 ,12026 ,7147 ,9475 
2017/5/17,其他,255,14370,4926,6036 ,11351 ,6484 ,11620 ,250,13779,4587,11337 ,13500 ,7147 ,9583 
2017/5/18,其他,249,12908,4770,20922 ,11480 ,10145 ,10089 ,267,13389,4525,7943 ,11968 ,6700 ,9648 
2017/5/19,其他,232,13279,4482,7288 ,10306 ,7506 ,8293 ,266,12346,4236,13463 ,11374 ,9659 ,7997 
2017/5/20,其他,214,9006,3216,8352 ,10086 ,7265 ,8491 ,203,8398,3054,8449 ,8395 ,6395 ,8491 
2017/5/21,其他,199,9118,3522,9947 ,16811 ,7829 ,14130 ,195,8283,3216,8163 ,11389 ,7498 ,7591 
2017/5/22,其他,240,13545,4956,11279 ,14467 ,10916 ,9798 ,259,12542,4481,8459 ,11414 ,8465 ,8402 
2017/5/23,其他,235,13159,4994,6940 ,11456 ,6326 ,9461 ,266,12790,4533,6767 ,15721 ,7536 ,12849 
2017/5/24,其他,264,13356,4866,8660 ,12543 ,7506 ,9026 ,217,12821,4406,6925 ,7925 ,6348 ,7856 
2017/5/25,其他,250,13141,4800,11189 ,9570 ,7422 ,8094 ,242,11679,4146,10109 ,11302 ,9403 ,10053 
2017/5/26,其他,257,12611,4550,6259 ,9542 ,6144 ,8758 ,224,11426,3995,8709 ,9652 ,7426 ,9137 
2017/5/27,其他,238,12392,4450,5988 ,13940 ,5460 ,10463 ,213,10555,3778,7696 ,7852 ,6976 ,4900 
2017/5/28,其他,211,9303,3363,7853 ,10168 ,5960 ,9801 ,229,8119,2995,8692 ,9663 ,7426 ,8638 
2017/5/29,其他,195,8950,3381,7073 ,18282 ,6481 ,13140 ,176,7674,2884,9681 ,12565 ,7941 ,8779 
2017/5/30,其他,181,8642,3486,6734 ,9180 ,6252 ,10346 ,194,8251,3154,9680 ,16786 ,7741 ,8889 
2017/5/31,其他,222,14035,5168,10749 ,8620 ,8601 ,7692 ,258,13256,4659,12399 ,15664 ,7345 ,15452 
2017/6/1,其他,240,13210,4744,5581 ,6490 ,5937 ,4762 ,227,12156,4366,9227 ,10705 ,9029 ,8952 
2017/6/2,其他,254,12976,4836,6886 ,12839 ,5998 ,10570 ,292,12224,4319,10753 ,12950 ,8462 ,10490 
2017/6/3,其他,222,9675,3728,7712 ,10523 ,5854 ,7692 ,233,8959,3377,10871 ,11916 ,8619 ,9386 
2017/6/4,其他,210,9870,3830,8617 ,9647 ,8373 ,7759 ,207,9380,3344,7405 ,16410 ,6831 ,13458 
2017/6/5,其他,249,13880,5120,5212 ,11268 ,3988 ,11008 ,267,12790,4699,10326 ,12415 ,9610 ,10383 
2017/6/6,其他,222,14363,5114,6332 ,8988 ,5970 ,10314 ,240,13899,4684,7667 ,15313 ,7152 ,14073 
2017/6/7,其他,246,13572,4913,12498 ,9587 ,9537 ,9651 ,268,12685,4416,10865 ,12158 ,8547 ,10926 
2017/6/8,其他,245,13362,4815,6792 ,29856 ,4647 ,22413 ,232,12541,4443,6265 ,17014 ,6035 ,10034 
2017/6/9,其他,284,13270,4616,8329 ,17598 ,6276 ,12687 ,236,12462,4191,9803 ,8355 ,8196 ,7326 
2017/6/10,其他,217,10799,3870,9107 ,11547 ,8016 ,10985 ,267,9829,3656,10040 ,15738 ,9069 ,12104 
2017/6/11,其他,196,10031,3765,7408 ,6507 ,5967 ,4336 ,214,10241,3755,6946 ,12001 ,6247 ,8961 
2017/6/12,其他,235,14322,5164,9439 ,10824 ,9050 ,8360 ,233,13548,4680,6328 ,11600 ,3699 ,8884 
2017/6/13,其他,253,14568,5018,11547 ,13705 ,8633 ,12184 ,238,13875,4767,14367 ,16294 ,9852 ,12113 
2017/6/14,其他,228,13362,4866,13587 ,10914 ,10362 ,11637 ,264,13149,4541,7505 ,11972 ,6729 ,11064 
2017/6/15,其他,224,13200,4794,8100 ,15858 ,9007 ,13000 ,281,12516,4418,12242 ,15036 ,9852 ,12687 
2017/6/16,其他,245,11553,4463,9261 ,21919 ,9995 ,15611 ,251,11632,4065,10036 ,10951 ,8419 ,7721 
2017/6/17,其他,192,8744,3369,7833 ,13336 ,8051 ,12453 ,226,9519,3228,9310 ,14526 ,8003 ,13270 
2017/6/18,其他,190,8826,3363,7864 ,8538 ,6371 ,8538 ,249,8587,3080,11592 ,11666 ,7467 ,11180 
2017/6/19,其他,276,13654,4786,9848 ,29239 ,10544 ,13377 ,235,12903,4388,7076 ,10946 ,6256 ,10179 
2017/6/20,其他,252,13752,4767,6598 ,10985 ,5854 ,7667 ,266,12667,4278,7665 ,13590 ,7625 ,11160 
2017/6/21,其他,251,14114,4886,6836 ,16030 ,5856 ,11634 ,230,13747,4403,8176 ,14401 ,7606 ,12903 
2017/6/22,其他,258,12252,4262,10915 ,11112 ,6363 ,8687 ,244,11805,4098,10025 ,13579 ,8633 ,12384 
2017/6/23,其他,199,11822,4048,11087 ,16096 ,7617 ,15961 ,222,10988,3689,6632 ,11177 ,7424 ,10693 
2017/6/24,其他,213,8908,3321,14526 ,6800 ,11965 ,5994 ,208,8587,2878,13598 ,11193 ,10431 ,9887 
2017/6/25,其他,184,8424,3293,9334 ,9420 ,7301 ,7705 ,205,8594,2954,12224 ,14510 ,9996 ,11030 
2017/6/26,其他,231,12212,4499,14045 ,23331 ,5944 ,16023 ,222,11232,3970,11913 ,12888 ,7270 ,11767 
2017/6/27,其他,227,11801,4366,7092 ,11180 ,6039 ,8397 ,215,11612,3947,11963 ,12743 ,8763 ,12573 
2017/6/28,其他,223,12030,4308,6906 ,15398 ,6551 ,11535 ,231,12902,4021,10669 ,16382 ,9852 ,11991 
2017/6/29,其他,223,12234,4291,10637 ,12187 ,9880 ,7508 ,242,11666,3946,8635 ,14408 ,7792 ,11387 
2017/6/30,其他,213,11529,4132,18745 ,36338 ,13260 ,36794 ,267,10844,3691,13571 ,13963 ,9109 ,12467 
2017/7/1,其他,230,8902,3401,9629 ,8926 ,9398 ,7692 ,210,8637,2971,8595 ,14130 ,8605 ,12646 
2017/7/2,其他,184,8510,3245,10782 ,7246 ,9747 ,8385 ,231,8480,2991,12936 ,12122 ,9533 ,11384 
2017/7/3,其他,244,12129,4653,15540 ,11348 ,11886 ,11035 ,243,11787,4104,10561 ,15256 ,8763 ,11228 
2017/7/4,其他,229,11286,4425,14270 ,12781 ,6932 ,9363 ,227,11248,4054,7946 ,18191 ,6261 ,13079 
2017/7/5,其他,233,11352,4187,5700 ,12150 ,1549 ,10447 ,250,11446,4015,14569 ,16291 ,12750 ,9676 
2017/7/6,其他,228,11646,4320,17999 ,13799 ,9747 ,10502 ,240,11866,3996,11031 ,13622 ,9996 ,11739 
2017/7/7,其他,224,10952,4182,11128 ,19197 ,10680 ,14583 ,204,10505,3800,15977 ,17348 ,8743 ,16363 
2017/7/8,其他,202,7861,3199,11894 ,14532 ,9937 ,12349 ,221,8597,3115,9350 ,22867 ,8128 ,18737 
2017/7/9,其他,179,8164,3276,3817 ,7495 ,828 ,6407 ,221,8252,3136,12731 ,23776 ,12205 ,13534 
2017/7/10,其他,211,11723,4367,8756 ,13369 ,9933 ,12095 ,218,11069,4155,11616 ,14983 ,10105 ,12047 
2017/7/11,其他,228,13118,4425,9602 ,10847 ,9398 ,7683 ,222,11518,4012,8358 ,20699 ,8028 ,19484 
2017/7/12,其他,249,12483,4415,12097 ,6977 ,10321 ,6056 ,230,11740,3975,14041 ,12523 ,9627 ,10132 
2017/7/13,其他,229,11638,4094,9354 ,13806 ,9050 ,8584 ,243,10470,3724,11059 ,16409 ,8829 ,12993 
2017/7/14,其他,222,10791,3990,16608 ,7576 ,9367 ,6028 ,265,10938,3674,9467 ,16078 ,8446 ,14985 
2017/7/15,其他,213,8563,3364,4935 ,12181 ,2796 ,8431 ,229,9155,3264,11886 ,11817 ,8772 ,11988 
2017/7/16,其他,182,8151,3306,6190 ,10983 ,3722 ,8952 ,188,8127,3129,10746 ,15021 ,8982 ,13605 
2017/7/17,其他,214,11866,4412,8030 ,9895 ,6234 ,10044 ,232,12034,4181,8115 ,13109 ,6442 ,11535 
2017/7/18,其他,196,11317,4290,10486 ,14901 ,7584 ,10759 ,222,11917,4155,11993 ,15748 ,8779 ,12006 
2017/7/19,其他,235,11855,4215,5839 ,12526 ,4184 ,8583 ,213,11437,3950,12786 ,11143 ,8779 ,8968 
2017/7/20,其他,217,11464,4005,6574 ,12278 ,5213 ,14023 ,241,10641,3779,8640 ,14202 ,8961 ,11060 
2017/7/21,其他,201,10486,3884,6823 ,12713 ,5915 ,11530 ,246,10169,3403,9169 ,12208 ,7608 ,12295 
2017/7/22,其他,227,7895,2915,17972 ,16305 ,10080 ,11895 ,213,7476,2670,10640 ,13810 ,8445 ,13047 
2017/7/23,其他,221,6619,2573,8312 ,8467 ,6886 ,7185 ,212,6168,2299,19961 ,16380 ,9690 ,14208 
2017/7/24,其他,186,11159,4200,3447 ,9468 ,2373 ,8575 ,203,10612,3814,10139 ,11568 ,9366 ,10029 
2017/7/25,其他,209,10477,3956,6034 ,9772 ,3734 ,8139 ,228,11118,3843,12252 ,12494 ,7831 ,9125 
2017/7/26,其他,209,10222,3998,4732 ,16865 ,2823 ,13587 ,204,9793,3613,8743 ,11963 ,8763 ,11828 
2017/7/27,其他,202,9950,3911,3984 ,21988 ,3258 ,12084 ,181,10059,3595,13765 ,7903 ,10411 ,6739 
2017/7/28,其他,253,10280,3768,14046 ,13312 ,5828 ,14442 ,248,9726,3516,10444 ,14544 ,8831 ,14082 
2017/7/29,其他,192,8119,3136,9365 ,8794 ,5866 ,6965 ,203,7664,2744,10423 ,16407 ,8376 ,13848 
2017/7/30,其他,172,7453,3114,6946 ,5495 ,5995 ,3660 ,190,7259,2816,8912 ,11678 ,8376 ,9174 
2017/7/31,其他,199,10558,4143,5943 ,9537 ,3468 ,8459 ,231,11637,4020,14584 ,11788 ,12999 ,12616 
2017/8/1,其他,214,11567,4248,10493 ,11410 ,7899 ,7687 ,220,11715,4020,9305 ,9940 ,8222 ,9267 
2017/8/2,其他,220,11301,4115,5791 ,7535 ,4850 ,6399 ,243,11868,3977,7620 ,13966 ,8220 ,9176 
2017/8/3,其他,201,11034,4068,8004 ,12517 ,7329 ,8862 ,267,11818,3986,9022 ,12246 ,8220 ,11373 
2017/8/4,其他,201,8070,3225,7949 ,10574 ,2820 ,7315 ,213,8416,3100,8552 ,19328 ,8220 ,11840 
2017/8/5,其他,185,12018,4646,5271 ,9627 ,4180 ,8023 ,193,13059,4479,8528 ,12311 ,7389 ,12847 
2017/8/6,其他,195,8556,3487,10097 ,7836 ,8029 ,6889 ,208,8978,3297,9880 ,8316 ,7341 ,7793 
2017/8/7,其他,201,11481,4416,7111 ,33997 ,4261 ,17484 ,224,11238,4083,12716 ,9134 ,8220 ,8014 
2017/8/8,其他,209,7792,3138,3279 ,7931 ,2795 ,5658 ,230,8003,2948,8508 ,10094 ,7055 ,10086 
2017/8/9,其他,218,11492,4279,6708 ,15316 ,5840 ,12930 ,242,11994,4065,10739 ,11271 ,8220 ,8772 
2017/8/10,其他,222,11344,4320,8198 ,9652 ,6963 ,8687 ,242,13415,4234,12365 ,12785 ,8528 ,8845 
2017/8/11,其他,195,10622,4104,4984 ,14272 ,2793 ,8048 ,265,11276,3851,8915 ,11087 ,7955 ,9064 
2017/8/12,其他,189,7712,3140,11033 ,14590 ,9105 ,6832 ,226,9047,3137,9706 ,10545 ,8324 ,8774 
2017/8/13,其他,171,7438,3131,14508 ,8927 ,8959 ,8104 ,201,8413,3065,13166 ,11965 ,11054 ,8864 
2017/8/14,其他,236,11180,4343,5851 ,11998 ,6122 ,10395 ,211,12057,4067,8548 ,11084 ,6923 ,9131 
2017/8/15,其他,196,11697,4416,4276 ,9604 ,2589 ,7050 ,220,12156,4196,9083 ,10452 ,6923 ,8802 
2017/8/16,其他,229,10727,4168,3887 ,9719 ,2405 ,8311 ,276,11422,3961,10387 ,10132 ,7267 ,8784 
2017/8/17,其他,194,11453,4203,4929 ,9108 ,4158 ,7682 ,210,11509,3990,8502 ,9636 ,6258 ,7226 
2017/8/18,其他,237,10689,4064,6358 ,9480 ,5380 ,6782 ,270,10941,3660,8984 ,9286 ,8367 ,8040 
2017/8/19,其他,181,7912,2986,3234 ,7174 ,2352 ,7095 ,215,7927,2771,7690 ,8280 ,7757 ,7431 
2017/8/20,其他,162,7136,2954,4996 ,13202 ,5107 ,11898 ,208,7768,2760,9098 ,21010 ,7770 ,12333 
2017/8/21,其他,204,9546,3798,4210 ,12209 ,2581 ,11136 ,229,9992,3626,9507 ,8453 ,8886 ,7371 
2017/8/22,其他,222,10130,3825,3763 ,9267 ,2369 ,8757 ,243,11049,3689,7060 ,10753 ,7261 ,7684 
2017/8/23,其他,188,10072,3809,5874 ,8472 ,3485 ,6751 ,230,9908,3399,7137 ,6013 ,7328 ,5742 
2017/8/24,其他,225,9711,3671,6392 ,12150 ,3951 ,12203 ,244,9498,3284,7833 ,7689 ,6926 ,7439 
2017/8/25,其他,211,9558,3549,6411 ,4977 ,3514 ,4281 ,222,9815,3327,8552 ,9349 ,8673 ,8002 
2017/8/26,其他,181,6971,2792,9845 ,11233 ,7189 ,8331 ,203,7764,2624,9567 ,6784 ,7350 ,5679 
2017/8/27,其他,169,6921,2800,3438 ,8731 ,2666 ,8159 ,194,7647,2670,5919 ,10487 ,5112 ,8608 
2017/8/28,其他,229,9743,3633,3077 ,6630 ,2292 ,5485 ,241,9604,3323,9299 ,13352 ,8673 ,10382 
2017/8/29,其他,195,10565,3958,10150 ,9895 ,7903 ,6173 ,236,11164,3867,5200 ,8658 ,5290 ,6270 
2017/8/30,其他,198,9939,3668,7385 ,9442 ,7223 ,7898 ,224,10500,3704,11006 ,9474 ,7643 ,8567 
2017/8/31,其他,221,10433,3722,5674 ,6978 ,6292 ,6617 ,229,9921,3485,8533 ,10034 ,7365 ,9044 
2017/9/1,其他,200,9158,3418,4857 ,8259 ,3205 ,7801 ,225,9449,3274,6934 ,9318 ,6805 ,8709 
2017/9/2,其他,186,6960,2742,11960 ,10678 ,6647 ,7741 ,192,6920,2529,6149 ,10292 ,5194 ,7944 
2017/9/3,其他,178,6500,2656,4814 ,6146 ,2686 ,5439 ,179,6877,2646,6374 ,8991 ,5520 ,8274 
2017/9/4,其他,203,9057,3554,7566 ,8898 ,5040 ,7663 ,206,8749,3272,4261 ,9547 ,2413 ,6482 
2017/9/5,其他,212,10077,3707,9651 ,5577 ,6041 ,5399 ,198,9646,3463,7542 ,8657 ,5599 ,8317 
2017/9/6,其他,220,9222,3579,6592 ,8151 ,6297 ,7180 ,211,9881,3446,9773 ,11782 ,5989 ,8800 
2017/9/7,其他,222,9524,3573,10433 ,8722 ,7325 ,5871 ,254,9483,3410,8565 ,12525 ,7458 ,9722 
2017/9/8,其他,208,8551,3237,6311 ,6062 ,4233 ,5502 ,210,8961,3143,8733 ,6964 ,6536 ,6242 
2017/9/9,其他,193,6612,2526,3800 ,9345 ,4155 ,7204 ,177,6464,2355,8059 ,10141 ,5786 ,6476 
2017/9/10,其他,163,6057,2501,2179 ,5514 ,2166 ,4342 ,164,5913,2329,8241 ,9395 ,6860 ,6545 
2017/9/11,其他,210,9983,3759,4415 ,10290 ,3164 ,5820 ,215,9390,3356,7440 ,9514 ,6225 ,9026 
2017/9/12,其他,237,9375,3520,5747 ,12249 ,2251 ,7676 ,206,9088,3271,7761 ,9493 ,6106 ,9324 
2017/9/13,其他,214,9182,3381,4857 ,7517 ,4009 ,6788 ,224,8619,3105,10021 ,11038 ,7984 ,8471 
2017/9/14,其他,194,9195,3519,7026 ,12144 ,5995 ,9679 ,216,9681,3276,7125 ,10466 ,6354 ,8490 
2017/9/15,其他,213,8286,3160,4351 ,9868 ,4011 ,10205 ,228,9475,3147,10150 ,15473 ,10532 ,10362 
2017/9/16,其他,168,6419,2460,8140 ,10260 ,8140 ,7128 ,185,6234,2339,7025 ,8780 ,7422 ,6896 
2017/9/17,其他,184,6604,2514,10111 ,6950 ,7247 ,5911 ,186,6734,2493,7384 ,11944 ,5826 ,10797 
2017/9/18,其他,206,9546,3500,5920 ,6881 ,5672 ,6582 ,213,9744,3462,6860 ,7812 ,6952 ,7701 
2017/9/19,其他,190,10348,3712,5672 ,5253 ,4699 ,5448 ,242,10417,3500,8157 ,8465 ,5551 ,8096 
2017/9/20,其他,187,9309,3467,7299 ,7815 ,5920 ,6092 ,213,9762,3380,8106 ,9948 ,7008 ,9465 
2017/9/21,其他,223,9294,3369,6057 ,10331 ,5977 ,6777 ,260,9785,3293,9630 ,8825 ,5461 ,6917 
2017/9/22,其他,212,8146,3008,9965 ,11576 ,9901 ,7625 ,219,9418,3111,7651 ,7901 ,7229 ,7484 
2017/9/23,其他,153,5941,2392,5426 ,4353 ,5985 ,3420 ,198,6891,2389,8961 ,10896 ,7486 ,10473 
2017/9/24,其他,160,6679,2506,7844 ,7597 ,4346 ,6616 ,151,6385,2340,7339 ,7572 ,7459 ,7214 
2017/9/25,其他,184,9223,3453,3990 ,12149 ,2830 ,7663 ,215,9310,3230,6309 ,15490 ,6263 ,6189 
2017/9/26,其他,167,9395,3491,9808 ,6070 ,7518 ,4685 ,241,10004,3357,8833 ,9336 ,7174 ,7527 
2017/9/27,其他,195,9853,3570,4354 ,5102 ,2163 ,5640 ,215,9741,3201,9580 ,7991 ,8862 ,6564 
2017/9/28,其他,216,9680,3403,12044 ,6457 ,11426 ,4770 ,199,8928,3022,9419 ,6128 ,7210 ,4950 
2017/9/29,其他,181,9119,3389,5445 ,11845 ,5763 ,7333 ,245,8756,3084,6113 ,11527 ,5526 ,9648 
2017/9/30,其他,201,8142,3088,3663 ,4379 ,2403 ,3267 ,252,7641,2731,7690 ,8182 ,5559 ,8024 
2017/10/1,其他,162,5669,2319,2363 ,12573 ,2363 ,11934 ,186,5522,2099,6796 ,7731 ,5114 ,6365 
2017/10/2,其他,157,5719,2337,3306 ,7540 ,2252 ,7381 ,185,5409,2058,7731 ,6409 ,7390 ,5724 
2017/10/3,其他,137,5173,2213,4102 ,4424 ,2195 ,3051 ,175,5090,2004,7030 ,5743 ,6430 ,5391 
2017/10/4,其他,159,5588,2175,7633 ,8182 ,7917 ,6665 ,163,4926,1863,11226 ,8929 ,8916 ,6192 
2017/10/5,其他,137,5799,2376,5784 ,9640 ,2225 ,6078 ,153,4992,1941,7194 ,7637 ,7031 ,7023 
2017/10/6,其他,169,6174,2520,2225 ,6269 ,2225 ,6290 ,166,5810,2196,5902 ,6860 ,6787 ,6704 
2017/10/7,其他,163,5678,2450,11365 ,13848 ,11365 ,11289 ,172,5985,2217,,7674 ,,5981 
2017/10/8,其他,186,6979,2688,2280 ,6145 ,2195 ,4803 ,172,6775,2572,3907 ,9506 ,3334 ,5832 
2017/10/9,其他,187,9766,3785,9032 ,5240 ,8401 ,5514 ,198,9776,3442,6293 ,8840 ,5487 ,5652 
2017/10/10,其他,185,10653,4029,4320 ,7404 ,2273 ,7409 ,224,10383,3642,8091 ,6525 ,7281 ,5454 
2017/10/11,其他,184,10612,3805,4036 ,7901 ,4193 ,6596 ,202,10419,3447,6050 ,4826 ,5487 ,4493 
2017/10/12,其他,207,10798,3804,11322 ,10882 ,9667 ,10758 ,228,9745,3423,9974 ,10675 ,6602 ,6362 
