date,arrive,sh_order,sh_PV,sh_UV,sh_single_avg_px,sh_round_avg_px,sh_single_px_mid,sh_round_px_mid,bj_order,bj_PV,bj_UV,bj_single_avg_px,bj_round_avg_px,bj_single_px_mid,bj_round_px_mid
2016/1/1,ÂåÉ¼í¶,192,5662,2460,5581 ,11320 ,5291 ,10671 ,151,4387,2071,11026 ,15631 ,6408 ,10671 
2016/1/2,ÂåÉ¼í¶,213,6009,2770,8371 ,9625 ,9286 ,7759 ,136,4420,2194,13552 ,12471 ,10887 ,7759 
2016/1/5,ÂåÉ¼í¶,227,9655,3514,9319 ,13735 ,8164 ,10929 ,139,6403,2606,7218 ,18732 ,8272 ,10929 
2016/1/6,ÂåÉ¼í¶,195,9579,3425,5464 ,11931 ,4854 ,11062 ,156,7521,2755,9941 ,12015 ,8286 ,11062 
2016/1/7,ÂåÉ¼í¶,366,9020,3445,9670 ,11890 ,6131 ,10840 ,284,6184,2519,11018 ,14526 ,8320 ,10840 
2016/1/8,ÂåÉ¼í¶,256,8133,3093,10529 ,11396 ,6033 ,8592 ,159,6126,2465,7240 ,14663 ,6828 ,8592 
2016/1/9,ÂåÉ¼í¶,195,5955,2431,7492 ,7512 ,5492 ,6872 ,170,4703,1990,8332 ,10009 ,7684 ,6872 
2016/1/10,ÂåÉ¼í¶,183,5883,2516,9677 ,15520 ,8221 ,9674 ,152,5489,2053,4164 ,10963 ,2418 ,9674 
2016/1/11,ÂåÉ¼í¶,216,8045,3121,4366 ,11442 ,4338 ,8431 ,172,6206,2515,11072 ,15709 ,8263 ,8431 
2016/1/12,ÂåÉ¼í¶,234,8553,3216,9959 ,12405 ,10666 ,8990 ,147,5880,2439,6431 ,16284 ,5484 ,8990 
2016/1/13,ÂåÉ¼í¶,224,7882,3109,7678 ,10099 ,5784 ,7806 ,162,5997,2466,12573 ,12579 ,10872 ,7806 
2016/1/14,ÂåÉ¼í¶,215,7462,2926,6767 ,10877 ,7634 ,8973 ,162,5806,2274,7177 ,12282 ,6619 ,8973 
2016/1/15,ÂåÉ¼í¶,186,7320,2742,5865 ,10287 ,5202 ,8358 ,156,5326,2144,11998 ,9319 ,11103 ,8358 
2016/1/16,ÂåÉ¼í¶,168,6000,2261,5217 ,10298 ,2938 ,6827 ,146,4148,1825,9053 ,15028 ,5725 ,6827 
2016/1/17,ÂåÉ¼í¶,157,5731,2318,9139 ,10068 ,4957 ,7476 ,144,4159,1786,24324 ,14265 ,16277 ,7476 
2016/1/18,ÂåÉ¼í¶,195,7896,3076,6867 ,8528 ,6288 ,6363 ,139,5315,2255,7413 ,8230 ,7890 ,6363 
2016/1/19,ÂåÉ¼í¶,206,7598,3000,9367 ,11618 ,7582 ,7696 ,163,5421,2146,10446 ,10300 ,7616 ,7696 
2016/1/20,ÂåÉ¼í¶,193,7341,3014,6558 ,9608 ,5443 ,6420 ,168,4944,2120,5512 ,11860 ,5633 ,6420 
2016/1/21,ÂåÉ¼í¶,208,7064,2975,9689 ,13439 ,9434 ,10062 ,131,5064,2130,8897 ,7941 ,8897 ,10062 
2016/1/22,ÂåÉ¼í¶,204,7336,3171,6874 ,11163 ,5104 ,6825 ,141,5316,2278,8163 ,12795 ,5846 ,6825 
2016/1/23,ÂåÉ¼í¶,164,5243,2473,6010 ,8542 ,5972 ,6377 ,164,4965,2071,8872 ,12033 ,6568 ,6377 
2016/1/24,ÂåÉ¼í¶,154,5157,2358,4964 ,9381 ,4927 ,8061 ,145,4945,2025,5074 ,11598 ,4672 ,8061 
2016/1/25,ÂåÉ¼í¶,197,7017,3139,6867 ,12014 ,6637 ,8341 ,139,5175,2337,11012 ,8712 ,11012 ,8341 
2016/1/26,ÂåÉ¼í¶,204,6754,3040,5701 ,7037 ,5235 ,6310 ,140,5071,2201,5819 ,9760 ,2383 ,6310 
2016/1/27,ÂåÉ¼í¶,179,6886,3020,5687 ,10176 ,4458 ,8556 ,147,4622,2128,5680 ,8118 ,2407 ,8556 
2016/1/28,ÂåÉ¼í¶,197,7190,3224,9005 ,9087 ,6037 ,6833 ,152,4740,2157,8857 ,15618 ,5903 ,6833 
2016/1/29,ÂåÉ¼í¶,189,6607,3110,9479 ,8226 ,4365 ,6442 ,130,4134,2058,7656 ,9263 ,5676 ,6442 
2016/1/30,ÂåÉ¼í¶,195,5489,2539,6595 ,8348 ,5971 ,6710 ,141,3797,1833,17744 ,14202 ,12585 ,6710 
2016/1/31,ÂåÉ¼í¶,176,5393,2635,6905 ,7938 ,7905 ,6299 ,150,3759,1918,8197 ,10743 ,8425 ,6299 
2016/2/1,ÂåÉ¼í¶,188,6237,2882,5578 ,7329 ,4635 ,6173 ,137,4565,2056,9519 ,9113 ,8932 ,6173 
2016/2/2,ÂåÉ¼í¶,213,6387,2962,4266 ,10032 ,4684 ,8604 ,152,4476,1974,7672 ,9065 ,5743 ,8604 
2016/2/3,ÂåÉ¼í¶,207,6950,3155,6772 ,8475 ,5067 ,6245 ,167,4347,1942,7611 ,8624 ,5784 ,6245 
2016/2/4,ÂåÉ¼í¶,215,6748,3103,7780 ,7781 ,6414 ,5882 ,149,4050,1913,8825 ,9937 ,9810 ,5882 
2016/2/5,ÂåÉ¼í¶,194,5690,2770,5261 ,9190 ,4771 ,6117 ,137,3799,1836,9605 ,9228 ,6140 ,6117 
2016/2/6,ÂåÉ¼í¶,179,4679,2288,8478 ,6696 ,4478 ,5959 ,138,3109,1599,6325 ,11437 ,5960 ,5959 
2016/2/7,ÂåÉ¼í¶,148,2928,1565,3984 ,7638 ,2966 ,6231 ,130,1981,1075,4902 ,8078 ,2214 ,6231 
2016/2/8,ÂåÉ¼í¶,168,3579,1868,7601 ,6738 ,4728 ,6305 ,122,2345,1356,6444 ,9212 ,5844 ,6305 
2016/2/9,ÂåÉ¼í¶,147,4113,2034,4605 ,7790 ,2550 ,6651 ,123,2700,1484,2270 ,9848 ,2270 ,6651 
2016/2/10,ÂåÉ¼í¶,127,4217,2056,3246 ,6190 ,2548 ,4377 ,122,2989,1662,9759 ,7249 ,9759 ,4377 
2016/2/11,ÂåÉ¼í¶,129,4587,2233,3210 ,7060 ,2548 ,6867 ,114,3354,1802,3671 ,14710 ,2584 ,6867 
2016/2/12,ÂåÉ¼í¶,145,4719,2292,4449 ,8352 ,3926 ,7316 ,124,3315,1808,8899 ,6875 ,5908 ,7316 
2016/2/13,ÂåÉ¼í¶,152,5190,2482,5414 ,10770 ,4372 ,9271 ,132,3492,1904,2498 ,6156 ,2488 ,9271 
2016/2/14,ÂåÉ¼í¶,160,6701,3103,6588 ,9412 ,2548 ,8132 ,150,4628,2225,6085 ,10681 ,6160 ,8132 
2016/2/15,ÂåÉ¼í¶,187,8196,3525,3268 ,12181 ,2701 ,8965 ,147,5312,2556,3923 ,6584 ,2491 ,8965 
2016/2/16,ÂåÉ¼í¶,209,7905,3529,3661 ,9524 ,2767 ,7593 ,154,5364,2586,14211 ,7913 ,10028 ,7593 
2016/2/17,ÂåÉ¼í¶,229,8313,3473,4782 ,9128 ,3856 ,9216 ,150,5154,2520,3186 ,7503 ,1871 ,9216 
2016/2/18,ÂåÉ¼í¶,205,7647,3445,6360 ,10385 ,4383 ,9050 ,152,4993,2484,4066 ,6989 ,3058 ,9050 
2016/2/19,ÂåÉ¼í¶,196,7215,3150,4890 ,10357 ,4407 ,9201 ,138,4674,2357,7107 ,7008 ,5705 ,9201 
2016/2/20,ÂåÉ¼í¶,183,5615,2603,3929 ,10576 ,4291 ,9247 ,136,3810,1932,12717 ,7558 ,7809 ,9247 
2016/2/21,ÂåÉ¼í¶,168,5425,2453,4356 ,8285 ,4303 ,8965 ,132,3579,1944,6103 ,6638 ,6103 ,8965 
2016/2/22,ÂåÉ¼í¶,202,7351,3055,4415 ,12904 ,4417 ,9226 ,141,4910,2360,,8095 ,,9226 
2016/2/23,ÂåÉ¼í¶,231,7957,3259,10885 ,27679 ,8812 ,13247 ,144,5144,2490,5104 ,9728 ,5705 ,13247 
2016/2/24,ÂåÉ¼í¶,222,7882,3209,8333 ,9456 ,8313 ,8916 ,152,5558,2553,6030 ,10001 ,5844 ,8916 
2016/2/25,ÂåÉ¼í¶,236,7672,3179,5474 ,11803 ,4825 ,9456 ,158,4732,2391,8938 ,7289 ,5973 ,9456 
2016/2/26,ÂåÉ¼í¶,219,7148,2986,8610 ,8892 ,4524 ,8978 ,159,4713,2321,6000 ,10358 ,5946 ,8978 
2016/2/27,ÂåÉ¼í¶,198,5333,2438,5306 ,14278 ,3624 ,13506 ,149,3973,1983,,10171 ,,13506 
2016/2/28,ÂåÉ¼í¶,137,5145,2372,4060 ,6888 ,3488 ,5446 ,138,4161,1928,3981 ,6429 ,2447 ,5446 
2016/2/29,ÂåÉ¼í¶,245,7458,3104,6177 ,9105 ,2838 ,8484 ,134,5585,2441,6108 ,7967 ,6120 ,8484 
2016/3/1,ÂåÉ¼í¶,212,7438,3230,4911 ,9470 ,3723 ,7261 ,155,5492,2494,4478 ,9216 ,4024 ,7261 
2016/3/2,ÂåÉ¼í¶,281,7871,3246,5653 ,9795 ,4735 ,7267 ,161,5752,2593,8509 ,7829 ,5936 ,7267 
2016/3/3,ÂåÉ¼í¶,216,8008,3331,3971 ,12274 ,2715 ,9320 ,141,5474,2443,5907 ,10404 ,5907 ,9320 
2016/3/4,ÂåÉ¼í¶,211,6891,2976,4434 ,10802 ,4930 ,9212 ,158,5381,2384,4585 ,10106 ,3243 ,9212 
2016/3/5,ÂåÉ¼í¶,211,6867,2992,7329 ,11002 ,6926 ,9201 ,140,4617,2362,6319 ,9735 ,6319 ,9201 
2016/3/6,ÂåÉ¼í¶,168,6230,2879,2004 ,8479 ,1616 ,9171 ,151,4379,2341,7171 ,24082 ,5844 ,9171 
2016/3/7,ÂåÉ¼í¶,213,8179,3444,7621 ,14369 ,4370 ,9614 ,156,5489,2612,17968 ,9109 ,13402 ,9614 
2016/3/8,ÂåÉ¼í¶,213,7906,3099,4866 ,10473 ,4325 ,9105 ,140,4935,2168,9148 ,16474 ,7082 ,9105 
2016/3/9,ÂåÉ¼í¶,209,8555,3267,5752 ,10319 ,4480 ,8569 ,141,5647,2340,7153 ,9350 ,5842 ,8569 
2016/3/10,ÂåÉ¼í¶,210,8277,3167,6710 ,12117 ,4609 ,10226 ,160,5144,2349,4906 ,10629 ,4086 ,10226 
2016/3/11,ÂåÉ¼í¶,201,7683,2958,5657 ,12079 ,4506 ,8765 ,135,5182,2196,12092 ,8378 ,7760 ,8765 
2016/3/12,ÂåÉ¼í¶,216,6326,2457,7111 ,11256 ,6455 ,9301 ,169,4306,1941,8574 ,10045 ,6724 ,9301 
2016/3/13,ÂåÉ¼í¶,194,6954,2616,3774 ,9450 ,4169 ,8677 ,149,4067,1931,6158 ,8938 ,6158 ,8677 
2016/3/14,ÂåÉ¼í¶,240,9084,3261,8904 ,9722 ,7855 ,8448 ,144,5523,2385,10039 ,6692 ,7725 ,8448 
2016/3/15,ÂåÉ¼í¶,207,9072,3251,10965 ,8898 ,9488 ,7290 ,155,5440,2354,5956 ,8705 ,5841 ,7290 
2016/3/16,ÂåÉ¼í¶,229,8929,3134,4553 ,9454 ,3921 ,8191 ,152,4866,2243,6829 ,9819 ,6829 ,8191 
2016/3/17,ÂåÉ¼í¶,250,9035,3307,4702 ,11728 ,4313 ,9464 ,170,5326,2321,6113 ,7857 ,5764 ,9464 
2016/3/18,ÂåÉ¼í¶,241,8781,3193,7573 ,16981 ,5356 ,9971 ,167,5090,2231,14199 ,8314 ,6652 ,9971 
2016/3/19,ÂåÉ¼í¶,209,6999,2547,5441 ,9807 ,4888 ,8448 ,132,3752,1757,6164 ,7139 ,5676 ,8448 
2016/3/20,ÂåÉ¼í¶,179,6961,2546,4583 ,14531 ,3559 ,9474 ,143,4112,1797,6135 ,8191 ,5618 ,9474 
2016/3/21,ÂåÉ¼í¶,234,9203,3320,5544 ,8843 ,4549 ,7062 ,145,5650,2372,6461 ,7207 ,6009 ,7062 
2016/3/22,ÂåÉ¼í¶,227,9058,3326,4870 ,10180 ,4320 ,8533 ,157,5676,2415,12039 ,6952 ,9678 ,8533 
2016/3/23,ÂåÉ¼í¶,270,9312,3389,7771 ,12020 ,8155 ,8790 ,165,5931,2486,14403 ,9374 ,8452 ,8790 
2016/3/24,ÂåÉ¼í¶,275,8808,3219,5405 ,9455 ,5356 ,8070 ,159,5398,2354,10736 ,7330 ,7606 ,8070 
2016/3/25,ÂåÉ¼í¶,245,8634,3056,4855 ,11868 ,2823 ,7996 ,159,5249,2197,8778 ,8584 ,6772 ,7996 
2016/3/26,ÂåÉ¼í¶,231,6630,2546,4152 ,9355 ,4536 ,7662 ,162,4488,1876,6796 ,11803 ,6671 ,7662 
2016/3/27,ÂåÉ¼í¶,217,7443,2607,12627 ,8509 ,5078 ,7363 ,140,4069,1873,4892 ,9177 ,3786 ,7363 
2016/3/28,ÂåÉ¼í¶,289,9438,3446,6278 ,9191 ,4833 ,8240 ,170,5858,2468,3752 ,7543 ,1279 ,8240 
2016/3/29,ÂåÉ¼í¶,256,10108,3380,5742 ,12496 ,4571 ,9689 ,167,5964,2433,10491 ,8832 ,10217 ,9689 
2016/3/30,ÂåÉ¼í¶,305,10005,3420,5193 ,10181 ,4633 ,7854 ,155,5687,2331,6133 ,12373 ,5842 ,7854 
2016/3/31,ÂåÉ¼í¶,254,9203,3431,6076 ,9791 ,5073 ,8259 ,144,5794,2373,5929 ,7587 ,5842 ,8259 
2016/4/1,ÂåÉ¼í¶,222,9759,3308,3789 ,12137 ,3158 ,10347 ,151,6929,2476,6195 ,11033 ,6026 ,10347 
2016/4/2,ÂåÉ¼í¶,214,6967,2831,11766 ,11447 ,4774 ,9521 ,160,4532,1977,2926 ,10387 ,2260 ,9521 
2016/4/3,ÂåÉ¼í¶,198,6997,2799,4778 ,9291 ,4920 ,7407 ,155,4254,1860,9602 ,7838 ,9401 ,7407 
2016/4/4,ÂåÉ¼í¶,196,7402,2745,8403 ,8675 ,3594 ,6386 ,167,4563,2077,4777 ,10589 ,5841 ,6386 
2016/4/5,ÂåÉ¼í¶,206,9887,3561,6606 ,10372 ,5809 ,8743 ,155,6815,2724,14451 ,9662 ,12237 ,8743 
2016/4/6,ÂåÉ¼í¶,314,10169,3707,7802 ,12432 ,6864 ,10172 ,159,6704,2733,26413 ,18735 ,15690 ,10172 
2016/4/7,ÂåÉ¼í¶,238,9223,3466,9608 ,16318 ,6916 ,12568 ,173,6550,2663,8896 ,8703 ,6537 ,12568 
2016/4/8,ÂåÉ¼í¶,257,9147,3389,6101 ,16479 ,4554 ,11079 ,177,7134,2789,5437 ,8334 ,5819 ,11079 
2016/4/9,ÂåÉ¼í¶,216,6382,2626,10533 ,8298 ,8540 ,8809 ,161,5098,2065,5842 ,11233 ,5842 ,8809 
2016/4/10,ÂåÉ¼í¶,163,6572,2731,13029 ,9966 ,6459 ,8876 ,152,5100,2141,9487 ,10960 ,9487 ,8876 
2016/4/11,ÂåÉ¼í¶,251,10446,3705,14412 ,11696 ,9001 ,9226 ,148,6739,2730,8244 ,8346 ,6105 ,9226 
2016/4/12,ÂåÉ¼í¶,255,10254,3712,13006 ,9769 ,5755 ,8206 ,140,6499,2649,6160 ,13873 ,6160 ,8206 
2016/4/13,ÂåÉ¼í¶,248,9915,3832,7300 ,11527 ,5897 ,9561 ,168,6497,2749,5253 ,16572 ,3192 ,9561 
2016/4/14,ÂåÉ¼í¶,271,10259,3715,8411 ,11759 ,6032 ,9523 ,152,6473,2751,6427 ,15900 ,5714 ,9523 
2016/4/15,ÂåÉ¼í¶,227,9739,3435,7696 ,12474 ,5027 ,9110 ,192,6464,2547,18901 ,11619 ,6517 ,9110 
2016/4/16,ÂåÉ¼í¶,268,8062,2935,8206 ,13136 ,8846 ,10016 ,132,4675,2081,6918 ,7854 ,6175 ,10016 
2016/4/17,ÂåÉ¼í¶,204,6939,2630,8815 ,11369 ,5152 ,9135 ,151,4640,2039,9272 ,10408 ,8295 ,9135 
2016/4/18,ÂåÉ¼í¶,247,10745,3646,10387 ,9833 ,6182 ,8166 ,177,6737,2646,6904 ,9423 ,6517 ,8166 
2016/4/19,ÂåÉ¼í¶,240,10853,3757,6643 ,9452 ,5653 ,7829 ,158,6425,2688,2418 ,12409 ,370 ,7829 
2016/4/20,ÂåÉ¼í¶,289,10730,3804,6427 ,12516 ,5968 ,10030 ,169,6741,2689,10877 ,10363 ,8371 ,10030 
2016/4/21,ÂåÉ¼í¶,253,10887,3669,6006 ,9744 ,4618 ,7970 ,175,7041,2594,8729 ,11095 ,6715 ,7970 
2016/4/22,ÂåÉ¼í¶,247,9783,3372,7831 ,11208 ,5789 ,9141 ,171,6560,2503,9329 ,6585 ,8990 ,9141 
2016/4/23,ÂåÉ¼í¶,225,8273,3003,10658 ,14937 ,9568 ,8985 ,139,4829,2135,7322 ,10966 ,6608 ,8985 
2016/4/24,ÂåÉ¼í¶,226,7649,2804,6567 ,15623 ,5610 ,12430 ,129,4629,1988,8560 ,11413 ,8560 ,12430 
2016/4/25,ÂåÉ¼í¶,269,10474,3816,6643 ,9750 ,5610 ,7826 ,155,6379,2665,7758 ,10672 ,6727 ,7826 
2016/4/26,ÂåÉ¼í¶,270,11197,3778,6187 ,13030 ,5261 ,10667 ,158,6302,2635,6062 ,9038 ,6459 ,10667 
2016/4/27,ÂåÉ¼í¶,282,11029,3768,8711 ,10780 ,4671 ,8648 ,208,7187,2672,11022 ,12140 ,6517 ,8648 
2016/4/28,ÂåÉ¼í¶,271,9653,3500,6370 ,17300 ,6063 ,15895 ,165,6307,2541,5756 ,13379 ,6247 ,15895 
2016/4/29,ÂåÉ¼í¶,273,8790,3164,5573 ,9063 ,5077 ,8745 ,168,6182,2478,7090 ,10119 ,6517 ,8745 
2016/4/30,ÂåÉ¼í¶,211,7177,2723,5519 ,12587 ,5474 ,8979 ,141,4369,1929,4209 ,7106 ,3354 ,8979 
2016/5/1,ÂåÉ¼í¶,186,6204,2481,5802 ,9396 ,5761 ,8011 ,168,4028,1867,7075 ,14934 ,6517 ,8011 
2016/5/2,ÂåÉ¼í¶,195,7122,2779,8040 ,14366 ,5799 ,9228 ,157,4765,2076,5457 ,14869 ,4864 ,9228 
2016/5/3,ÂåÉ¼í¶,269,10020,3624,5977 ,12392 ,5320 ,8906 ,143,6986,2822,9120 ,8403 ,8846 ,8906 
2016/5/4,ÂåÉ¼í¶,263,10208,3786,8873 ,16384 ,6282 ,9742 ,182,7072,2838,7976 ,7686 ,6683 ,9742 
2016/5/5,ÂåÉ¼í¶,295,10895,3710,5808 ,12589 ,5682 ,9518 ,211,7468,2960,4450 ,11762 ,3354 ,9518 
2016/5/6,ÂåÉ¼í¶,240,10086,3508,4978 ,10924 ,4981 ,8791 ,180,6868,2765,7465 ,16002 ,6603 ,8791 
2016/5/7,ÂåÉ¼í¶,209,8011,3098,4777 ,14000 ,4073 ,11298 ,147,5530,2262,7550 ,10914 ,6473 ,11298 
2016/5/8,ÂåÉ¼í¶,186,7560,2891,11047 ,12816 ,9568 ,7950 ,146,5028,2131,3160 ,7753 ,3160 ,7950 
2016/5/9,ÂåÉ¼í¶,240,10410,3816,6262 ,13312 ,5060 ,9952 ,160,7045,2791,11236 ,9394 ,9114 ,9952 
2016/5/10,ÂåÉ¼í¶,230,10056,3710,6519 ,12384 ,5064 ,10278 ,204,6888,2814,9420 ,16573 ,7085 ,10278 
2016/5/11,ÂåÉ¼í¶,249,9866,3467,6312 ,10260 ,5028 ,8771 ,188,6990,2676,8011 ,12707 ,6666 ,8771 
2016/5/12,ÂåÉ¼í¶,260,9637,3572,7544 ,14282 ,4827 ,8499 ,205,7587,2801,5681 ,10926 ,6376 ,8499 
2016/5/13,ÂåÉ¼í¶,254,10007,3426,9104 ,13722 ,5943 ,9165 ,167,6126,2631,5686 ,10873 ,6378 ,9165 
2016/5/14,ÂåÉ¼í¶,231,7662,2933,5020 ,13334 ,3193 ,10637 ,159,5780,2271,6720 ,12869 ,6720 ,10637 
2016/5/15,ÂåÉ¼í¶,222,7695,2964,19739 ,9315 ,7307 ,8771 ,156,5460,2181,6240 ,10033 ,6101 ,8771 
2016/5/16,ÂåÉ¼í¶,239,10412,3750,7594 ,12251 ,5770 ,9064 ,159,7111,2804,11348 ,12742 ,9753 ,9064 
2016/5/17,ÂåÉ¼í¶,275,11274,3799,7093 ,11935 ,6087 ,9134 ,208,7134,2841,7185 ,12425 ,6540 ,9134 
2016/5/18,ÂåÉ¼í¶,240,11156,3750,5898 ,11511 ,5634 ,9069 ,159,6668,2717,9669 ,12705 ,9669 ,9069 
2016/5/19,ÂåÉ¼í¶,270,10933,3733,7838 ,14670 ,6155 ,10605 ,202,6987,2699,10473 ,11196 ,6670 ,10605 
2016/5/20,ÂåÉ¼í¶,224,10289,3461,6417 ,11471 ,4695 ,8783 ,192,6486,2461,8075 ,12321 ,6681 ,8783 
2016/5/21,ÂåÉ¼í¶,251,8297,2934,12865 ,14235 ,9229 ,9763 ,150,5136,2106,5651 ,8436 ,5002 ,9763 
2016/5/22,ÂåÉ¼í¶,183,7971,2895,8757 ,13558 ,7226 ,11578 ,164,5890,2202,190 ,14394 ,190 ,11578 
2016/5/23,ÂåÉ¼í¶,231,10785,3779,7948 ,17826 ,4735 ,14538 ,209,7751,2885,2836 ,13396 ,640 ,14538 
2016/5/24,ÂåÉ¼í¶,276,11109,3913,8635 ,12207 ,6101 ,10630 ,177,7586,2943,11138 ,13829 ,9017 ,10630 
2016/5/25,ÂåÉ¼í¶,232,10157,3508,7584 ,11747 ,5812 ,10080 ,200,7368,2729,7088 ,10830 ,7088 ,10080 
2016/5/26,ÂåÉ¼í¶,207,10513,3566,8368 ,16623 ,5979 ,13909 ,169,7285,2731,8777 ,10409 ,8674 ,13909 
2016/5/27,ÂåÉ¼í¶,255,10098,3477,15877 ,22647 ,11911 ,12750 ,188,7238,2687,32582 ,13541 ,20033 ,12750 
2016/5/28,ÂåÉ¼í¶,236,8953,2999,8700 ,16248 ,6209 ,11968 ,164,5199,2150,7084 ,12102 ,6115 ,11968 
2016/5/29,ÂåÉ¼í¶,182,8276,2948,5763 ,11365 ,4692 ,8526 ,151,5347,2193,9492 ,14568 ,6818 ,8526 
2016/5/30,ÂåÉ¼í¶,249,10944,3739,7476 ,12269 ,5903 ,11072 ,162,6892,2779,6745 ,16762 ,6519 ,11072 
2016/5/31,ÂåÉ¼í¶,214,10249,3606,6079 ,10951 ,5980 ,9577 ,157,6542,2626,15141 ,10725 ,10002 ,9577 
2016/6/1,ÂåÉ¼í¶,224,12245,3750,10360 ,20865 ,8230 ,9454 ,180,6964,2713,11334 ,15952 ,8523 ,9454 
2016/6/2,ÂåÉ¼í¶,266,11968,3810,7951 ,11878 ,6881 ,9654 ,162,7572,2853,13660 ,14621 ,11004 ,9654 
2016/6/3,ÂåÉ¼í¶,250,10804,3600,9008 ,12838 ,6872 ,9608 ,183,6925,2656,7499 ,14662 ,6982 ,9608 
2016/6/4,ÂåÉ¼í¶,225,8228,2972,7596 ,13135 ,5981 ,9635 ,164,5343,2143,11723 ,11053 ,9208 ,9635 
2016/6/5,ÂåÉ¼í¶,192,7821,2933,7625 ,10641 ,6663 ,8899 ,159,5403,2269,10666 ,13899 ,7718 ,8899 
2016/6/6,ÂåÉ¼í¶,216,10777,3858,7626 ,18404 ,4775 ,13449 ,187,7531,2867,19136 ,17496 ,8935 ,13449 
2016/6/7,ÂåÉ¼í¶,207,10602,3591,8722 ,13123 ,6503 ,11819 ,171,7850,2898,6070 ,11174 ,4061 ,11819 
2016/6/8,ÂåÉ¼í¶,222,10429,3599,9260 ,11023 ,7222 ,8601 ,177,6873,2633,9001 ,12868 ,7942 ,8601 
2016/6/9,ÂåÉ¼í¶,215,8197,2808,14298 ,13471 ,11584 ,9359 ,195,5455,2154,8783 ,13064 ,8974 ,9359 
2016/6/10,ÂåÉ¼í¶,182,7586,2841,8076 ,16640 ,7057 ,11105 ,156,5303,2213,7869 ,10106 ,6990 ,11105 
2016/6/11,ÂåÉ¼í¶,188,7763,2955,8702 ,19122 ,7031 ,10376 ,143,5622,2310,25335 ,7157 ,20976 ,10376 
2016/6/12,ÂåÉ¼í¶,231,10969,3877,9001 ,12296 ,7464 ,8582 ,168,8088,2953,11454 ,8971 ,9875 ,8582 
2016/6/13,ÂåÉ¼í¶,216,10023,3678,7769 ,11100 ,6221 ,9438 ,168,7892,2898,6519 ,15483 ,6519 ,9438 
2016/6/14,ÂåÉ¼í¶,249,11183,3868,9918 ,14275 ,6888 ,12495 ,167,7737,2966,6913 ,10161 ,6662 ,12495 
2016/6/15,ÂåÉ¼í¶,233,10609,3765,8930 ,11989 ,6863 ,8733 ,162,7512,2919,8837 ,11877 ,9272 ,8733 
2016/6/16,ÂåÉ¼í¶,225,9922,3641,9879 ,13736 ,9014 ,10037 ,174,7297,2843,10535 ,10646 ,9303 ,10037 
2016/6/17,ÂåÉ¼í¶,228,10002,3572,6568 ,14028 ,5958 ,11522 ,173,7482,2734,11638 ,9884 ,10162 ,11522 
2016/6/18,ÂåÉ¼í¶,195,7384,2803,9830 ,13603 ,9264 ,10153 ,154,5144,2250,8295 ,16116 ,7503 ,10153 
2016/6/19,ÂåÉ¼í¶,186,7897,2840,9682 ,15307 ,7021 ,11886 ,141,5102,2173,640 ,15727 ,640 ,11886 
2016/6/20,ÂåÉ¼í¶,212,10553,3804,10641 ,12549 ,7158 ,10625 ,174,7063,2781,15696 ,18356 ,10711 ,10625 
2016/6/21,ÂåÉ¼í¶,182,11085,3760,6544 ,13658 ,5609 ,9327 ,154,7233,2872,15208 ,16105 ,9879 ,9327 
2016/6/22,ÂåÉ¼í¶,234,11175,3854,9487 ,16189 ,7026 ,10672 ,165,7578,2922,9069 ,19716 ,8674 ,10672 
2016/6/23,ÂåÉ¼í¶,224,11357,3750,8836 ,12681 ,6962 ,10870 ,202,7720,2786,18444 ,15274 ,16242 ,10870 
2016/6/24,ÂåÉ¼í¶,227,9462,3350,9466 ,14809 ,6864 ,11437 ,152,6923,2572,9349 ,8724 ,9510 ,11437 
2016/6/25,ÂåÉ¼í¶,199,8659,3003,10600 ,15397 ,11557 ,16246 ,150,5482,2208,8484 ,14405 ,5416 ,16246 
2016/6/26,ÂåÉ¼í¶,193,7926,2873,9494 ,15990 ,6624 ,13476 ,140,5622,2200,6971 ,13629 ,5101 ,13476 
2016/6/27,ÂåÉ¼í¶,232,11020,3822,10744 ,13676 ,10238 ,10401 ,173,7347,2842,6191 ,14670 ,7362 ,10401 
2016/6/28,ÂåÉ¼í¶,222,11409,3777,9372 ,15252 ,7535 ,15134 ,162,7509,2900,17005 ,15124 ,9906 ,15134 
2016/6/29,ÂåÉ¼í¶,238,10984,3803,9015 ,16195 ,6887 ,13784 ,159,7820,2891,17394 ,11762 ,9552 ,13784 
2016/6/30,ÂåÉ¼í¶,227,10367,3658,8180 ,17664 ,6865 ,12036 ,169,7233,2775,19861 ,16979 ,14329 ,12036 
2016/7/1,ÂåÉ¼í¶,268,10392,3368,11998 ,12576 ,7468 ,10766 ,193,7146,2637,7496 ,19353 ,7756 ,10766 
2016/7/2,ÂåÉ¼í¶,243,8343,2938,9720 ,15234 ,6791 ,13631 ,177,5822,2234,22794 ,20312 ,14371 ,13631 
2016/7/3,ÂåÉ¼í¶,203,8115,2805,7712 ,11851 ,6791 ,11144 ,165,5568,2230,9421 ,18969 ,9565 ,11144 
2016/7/4,ÂåÉ¼í¶,234,9577,3480,7615 ,17311 ,6865 ,12876 ,163,7062,2721,9551 ,15632 ,9412 ,12876 
2016/7/5,ÂåÉ¼í¶,205,9677,3442,9494 ,16624 ,7025 ,12962 ,160,7017,2699,15338 ,11157 ,12890 ,12962 
