date,arrive,sh_order,sh_PV,sh_UV,sh_single_avg_px,sh_round_avg_px,sh_single_px_mid,sh_round_px_mid,bj_order,bj_PV,bj_UV,bj_single_avg_px,bj_round_avg_px,bj_single_px_mid,bj_round_px_mid
2016/6/27,одмЧрд║╓╩Пе╚бЁбЁ,119,2879,1214,6072 ,35810 ,6072 ,24487 ,120,1749,873,,15414 ,,24487 
2016/6/28,одмЧрд║╓╩Пе╚бЁбЁ,134,2456,1148,,15182 ,,12610 ,123,1931,880,5748 ,7548 ,5748 ,12610 
2016/6/29,одмЧрд║╓╩Пе╚бЁбЁ,112,2544,1159,5281 ,12242 ,4791 ,10343 ,109,1855,871,11093 ,16942 ,11093 ,10343 
2016/6/30,одмЧрд║╓╩Пе╚бЁбЁ,132,2559,1150,16979 ,25805 ,15412 ,22004 ,111,1951,857,,12561 ,,22004 
2016/7/1,одмЧрд║╓╩Пе╚бЁбЁ,117,2499,1098,,12076 ,,10589 ,108,1811,807,,12846 ,,10589 
2016/7/2,одмЧрд║╓╩Пе╚бЁбЁ,119,2053,956,11469 ,12356 ,7751 ,11100 ,130,1339,739,,,,11100 
2016/7/3,одмЧрд║╓╩Пе╚бЁбЁ,114,2333,1052,,13220 ,,12385 ,104,1422,719,5578 ,10419 ,5533 ,12385 
2016/7/4,одмЧрд║╓╩Пе╚бЁбЁ,123,2640,1211,8289 ,17684 ,2123 ,15229 ,113,2270,903,21074 ,19328 ,12539 ,15229 
2016/7/5,одмЧрд║╓╩Пе╚бЁбЁ,116,2770,1159,23813 ,21604 ,23813 ,17889 ,120,2102,897,,,,17889 
2016/7/6,одмЧрд║╓╩Пе╚бЁбЁ,123,3088,1269,7273 ,16774 ,6654 ,13243 ,103,2051,891,9257 ,18132 ,9257 ,13243 
2016/7/7,одмЧрд║╓╩Пе╚бЁбЁ,111,2663,1135,13486 ,12055 ,12234 ,10509 ,116,2522,946,,12017 ,,10509 
2016/7/8,одмЧрд║╓╩Пе╚бЁбЁ,133,2233,1037,5871 ,18777 ,5921 ,16381 ,111,1767,817,,13128 ,,16381 
2016/7/9,одмЧрд║╓╩Пе╚бЁбЁ,117,2044,933,,20285 ,,20117 ,112,1624,712,,12540 ,,20117 
2016/7/10,одмЧрд║╓╩Пе╚бЁбЁ,116,2166,1034,12614 ,16488 ,12614 ,16387 ,119,1486,754,,16646 ,,16387 
2016/7/11,одмЧрд║╓╩Пе╚бЁбЁ,112,2553,1120,6379 ,16572 ,6379 ,15234 ,124,2098,903,9042 ,14791 ,9042 ,15234 
2016/7/12,одмЧрд║╓╩Пе╚бЁбЁ,124,2475,1110,14135 ,14527 ,14135 ,9987 ,115,1906,904,5021 ,15449 ,2988 ,9987 
2016/7/13,одмЧрд║╓╩Пе╚бЁбЁ,121,2662,1134,15716 ,12369 ,13509 ,10560 ,114,1727,846,,23036 ,,10560 
2016/7/14,одмЧрд║╓╩Пе╚бЁбЁ,132,2634,1119,,21362 ,,22138 ,107,1740,870,11648 ,23226 ,5533 ,22138 
2016/7/15,одмЧрд║╓╩Пе╚бЁбЁ,123,2301,1046,5868 ,21539 ,5868 ,13504 ,104,1537,818,10805 ,14400 ,10805 ,13504 
2016/7/16,одмЧрд║╓╩Пе╚бЁбЁ,123,2037,952,,19467 ,,14699 ,117,1320,691,,,,14699 
2016/7/17,одмЧрд║╓╩Пе╚бЁбЁ,121,2055,995,,19729 ,,18428 ,115,1451,765,,13173 ,,18428 
2016/7/18,одмЧрд║╓╩Пе╚бЁбЁ,125,2674,1133,,20308 ,,19311 ,114,2035,933,,17711 ,,19311 
2016/7/19,одмЧрд║╓╩Пе╚бЁбЁ,119,2627,1135,6108 ,14298 ,6108 ,10583 ,104,2253,992,11093 ,10697 ,11093 ,10583 
2016/7/20,одмЧрд║╓╩Пе╚бЁбЁ,121,2571,1080,9334 ,16161 ,9334 ,16207 ,110,1609,796,10806 ,34555 ,10806 ,16207 
2016/7/21,одмЧрд║╓╩Пе╚бЁбЁ,118,2738,1158,21080 ,12933 ,16460 ,11542 ,116,2007,915,,12871 ,,11542 
2016/7/22,одмЧрд║╓╩Пе╚бЁбЁ,122,2622,1088,12255 ,17017 ,12255 ,10584 ,115,1677,836,,7931 ,,10584 
2016/7/23,одмЧрд║╓╩Пе╚бЁбЁ,114,1938,914,,11427 ,,10511 ,119,1613,776,16589 ,14581 ,16589 ,10511 
2016/7/24,одмЧрд║╓╩Пе╚бЁбЁ,109,2194,1041,,12108 ,,12108 ,120,1596,807,,15030 ,,12108 
2016/7/25,одмЧрд║╓╩Пе╚бЁбЁ,118,2702,1139,6686 ,27627 ,6686 ,17989 ,112,2016,916,9257 ,20206 ,9257 ,17989 
2016/7/26,одмЧрд║╓╩Пе╚бЁбЁ,125,2958,1230,8018 ,16237 ,4632 ,14592 ,114,1928,908,5578 ,11743 ,5578 ,14592 
2016/7/27,одмЧрд║╓╩Пе╚бЁбЁ,131,2958,1168,2350 ,19426 ,2350 ,13742 ,116,1989,913,,14342 ,,13742 
2016/7/28,одмЧрд║╓╩Пе╚бЁбЁ,119,2879,1122,,17574 ,,11378 ,113,2174,902,5026 ,33127 ,4537 ,11378 
2016/7/29,одмЧрд║╓╩Пе╚бЁбЁ,119,2504,1132,,10801 ,,8363 ,118,2090,870,,10856 ,,8363 
2016/7/30,одмЧрд║╓╩Пе╚бЁбЁ,120,2155,1020,14637 ,16548 ,14637 ,11989 ,122,1733,827,,,,11989 
2016/7/31,одмЧрд║╓╩Пе╚бЁбЁ,123,2389,1065,8080 ,9842 ,8080 ,9768 ,125,1762,890,11057 ,24331 ,11057 ,9768 
2016/8/1,одмЧрд║╓╩Пе╚бЁбЁ,118,2758,1176,4804 ,14694 ,4804 ,12827 ,117,2083,952,,7795 ,,12827 
2016/8/2,одмЧрд║╓╩Пе╚бЁбЁ,130,2942,1190,14914 ,13475 ,13958 ,10473 ,118,2229,1044,9257 ,,9257 ,10473 
2016/8/3,одмЧрд║╓╩Пе╚бЁбЁ,121,2706,1193,4991 ,14896 ,4701 ,12956 ,111,2065,979,,23450 ,,12956 
2016/8/4,одмЧрд║╓╩Пе╚бЁбЁ,128,2600,1194,5557 ,17442 ,5024 ,11667 ,110,1864,911,,13586 ,,11667 
2016/8/5,одмЧрд║╓╩Пе╚бЁбЁ,109,2742,1147,,14212 ,,11631 ,115,1899,900,8997 ,18090 ,8997 ,11631 
2016/8/6,одмЧрд║╓╩Пе╚бЁбЁ,116,2374,1023,,11006 ,,10367 ,112,1778,885,,13080 ,,10367 
2016/8/7,одмЧрд║╓╩Пе╚бЁбЁ,122,2271,1015,,8867 ,,8576 ,114,1687,830,,14700 ,,8576 
2016/8/8,одмЧрд║╓╩Пе╚бЁбЁ,128,2607,1159,4777 ,13422 ,4777 ,9510 ,128,2023,961,26660 ,12913 ,26660 ,9510 
2016/8/9,одмЧрд║╓╩Пе╚бЁбЁ,117,2461,1082,6656 ,15238 ,5190 ,11363 ,108,1958,860,9275 ,12934 ,9141 ,11363 
2016/8/10,одмЧрд║╓╩Пе╚бЁбЁ,123,2772,1128,,11221 ,,9957 ,108,2229,914,5515 ,24776 ,5515 ,9957 
2016/8/11,одмЧрд║╓╩Пе╚бЁбЁ,124,2654,1170,10027 ,10790 ,10027 ,10421 ,106,1954,907,5596 ,11688 ,5596 ,10421 
2016/8/12,одмЧрд║╓╩Пе╚бЁбЁ,125,2496,1122,9199 ,11178 ,9199 ,9307 ,106,1896,907,8277 ,13080 ,8277 ,9307 
2016/8/13,одмЧрд║╓╩Пе╚бЁбЁ,106,1583,806,6865 ,11067 ,6865 ,9309 ,123,1382,709,,13170 ,,9309 
2016/8/14,одмЧрд║╓╩Пе╚бЁбЁ,105,1486,745,,13630 ,,10383 ,121,1162,627,5623 ,16950 ,5623 ,10383 
2016/8/15,одмЧрд║╓╩Пе╚бЁбЁ,121,2041,922,9455 ,13612 ,9455 ,12754 ,113,1609,723,,23503 ,,12754 
2016/8/16,одмЧрд║╓╩Пе╚бЁбЁ,134,2210,970,4777 ,24511 ,4777 ,21868 ,108,1788,817,27503 ,,18829 ,21868 
2016/8/17,одмЧрд║╓╩Пе╚бЁбЁ,114,1452,708,28749 ,12793 ,28749 ,9873 ,117,1230,589,,13474 ,,9873 
2016/8/18,одмЧрд║╓╩Пе╚бЁбЁ,116,3111,1386,16112 ,13832 ,15057 ,11492 ,109,2306,1078,,12889 ,,11492 
2016/8/19,одмЧрд║╓╩Пе╚бЁбЁ,114,2043,973,,13475 ,,11118 ,115,1805,795,,14812 ,,11118 
2016/8/20,одмЧрд║╓╩Пе╚бЁбЁ,113,1672,836,7894 ,8961 ,5946 ,7017 ,108,1600,719,,2723 ,,7017 
2016/8/21,одмЧрд║╓╩Пе╚бЁбЁ,110,1617,801,14799 ,26148 ,14295 ,10169 ,114,1683,765,5514 ,6588 ,5514 ,10169 
2016/8/22,одмЧрд║╓╩Пе╚бЁбЁ,109,2274,1058,,9322 ,,9285 ,123,1934,930,,12932 ,,9285 
2016/8/23,одмЧрд║╓╩Пе╚бЁбЁ,127,2552,1088,14530 ,8222 ,8819 ,8117 ,107,2107,951,,7250 ,,8117 
2016/8/24,одмЧрд║╓╩Пе╚бЁбЁ,125,1839,858,4777 ,15413 ,4777 ,10671 ,112,1559,681,17018 ,15807 ,17018 ,10671 
2016/8/25,одмЧрд║╓╩Пе╚бЁбЁ,120,2297,1059,,10852 ,,9227 ,114,1941,852,,,,9227 
2016/8/26,одмЧрд║╓╩Пе╚бЁбЁ,132,2298,1053,31615 ,10559 ,18405 ,9611 ,117,1674,763,4675 ,15836 ,4675 ,9611 
2016/8/27,одмЧрд║╓╩Пе╚бЁбЁ,106,1793,839,,8169 ,,3050 ,106,1423,696,,15970 ,,3050 
2016/8/28,одмЧрд║╓╩Пе╚бЁбЁ,125,1766,955,,8405 ,,9348 ,107,1508,762,,,,9348 
2016/8/29,одмЧрд║╓╩Пе╚бЁбЁ,114,2538,1117,12192 ,10725 ,12192 ,9857 ,114,1864,863,9257 ,,9257 ,9857 
2016/8/30,одмЧрд║╓╩Пе╚бЁбЁ,143,2334,1036,14052 ,27268 ,13010 ,24644 ,121,1904,879,,6583 ,,24644 
2016/8/31,одмЧрд║╓╩Пе╚бЁбЁ,120,2193,1047,,15607 ,,15446 ,112,1947,814,,,,15446 
2016/9/1,одмЧрд║╓╩Пе╚бЁбЁ,118,2148,980,7332 ,15207 ,6668 ,9334 ,105,1930,844,27087 ,18402 ,27087 ,9334 
2016/9/2,одмЧрд║╓╩Пе╚бЁбЁ,112,2230,984,,7398 ,,8180 ,107,1677,764,,19082 ,,8180 
2016/9/3,одмЧрд║╓╩Пе╚бЁбЁ,108,1682,832,,15599 ,,9334 ,117,1336,674,13646 ,11417 ,13646 ,9334 
2016/9/4,одмЧрд║╓╩Пе╚бЁбЁ,114,1824,862,4505 ,13653 ,4505 ,8229 ,110,1552,791,,,,8229 
2016/9/5,одмЧрд║╓╩Пе╚бЁбЁ,126,2221,1016,4545 ,10738 ,4505 ,9287 ,114,1906,830,,16060 ,,9287 
2016/9/6,одмЧрд║╓╩Пе╚бЁбЁ,111,2595,1057,,11349 ,,9287 ,114,1714,864,,9065 ,,9287 
2016/9/7,одмЧрд║╓╩Пе╚бЁбЁ,127,2006,901,,12284 ,,11640 ,114,1516,724,,15260 ,,11640 
2016/9/8,одмЧрд║╓╩Пе╚бЁбЁ,137,2370,996,14710 ,16456 ,7448 ,9329 ,111,1541,746,,13464 ,,9329 
2016/9/9,одмЧрд║╓╩Пе╚бЁбЁ,132,2199,959,,20235 ,,16760 ,117,1293,670,,7014 ,,16760 
2016/9/10,одмЧрд║╓╩Пе╚бЁбЁ,126,1773,830,5776 ,12136 ,5776 ,9334 ,107,1473,607,,,,9334 
2016/9/11,одмЧрд║╓╩Пе╚бЁбЁ,112,1899,901,,8700 ,,9294 ,114,1328,691,,13080 ,,9294 
2016/9/12,одмЧрд║╓╩Пе╚бЁбЁ,128,2458,996,4309 ,18517 ,4309 ,9289 ,113,1839,808,,6353 ,,9289 
2016/9/13,одмЧрд║╓╩Пе╚бЁбЁ,114,2191,987,9149 ,29949 ,9149 ,12372 ,111,1897,784,,,,12372 
2016/9/14,одмЧрд║╓╩Пе╚бЁбЁ,130,2115,942,11453 ,11018 ,11453 ,9276 ,114,1648,709,,9441 ,,9276 
2016/9/15,одмЧрд║╓╩Пе╚бЁбЁ,123,1722,906,8519 ,9310 ,8519 ,9298 ,109,1245,629,,8156 ,,9298 
2016/9/16,одмЧрд║╓╩Пе╚бЁбЁ,129,1999,947,,14763 ,,13418 ,106,1350,679,,13017 ,,13418 
2016/9/17,одмЧрд║╓╩Пе╚бЁбЁ,126,2088,969,,20511 ,,14115 ,116,1420,709,,15605 ,,14115 
2016/9/18,одмЧрд║╓╩Пе╚бЁбЁ,126,2795,1138,5596 ,9902 ,5596 ,9322 ,109,1875,859,,14122 ,,9322 
2016/9/19,одмЧрд║╓╩Пе╚бЁбЁ,137,2996,1150,7761 ,22292 ,4069 ,24136 ,111,1941,826,,16088 ,,24136 
2016/9/20,одмЧрд║╓╩Пе╚бЁбЁ,136,2700,1094,,17912 ,,18169 ,125,1883,834,,17211 ,,18169 
2016/9/21,одмЧрд║╓╩Пе╚бЁбЁ,137,2621,1043,,15541 ,,10303 ,107,1759,731,17936 ,17394 ,17936 ,10303 
2016/9/22,одмЧрд║╓╩Пе╚бЁбЁ,116,2364,995,,10558 ,,9390 ,122,1955,818,,17387 ,,9390 
2016/9/23,одмЧрд║╓╩Пе╚бЁбЁ,120,2400,978,4443 ,9860 ,4209 ,9257 ,123,1903,790,,10973 ,,9257 
2016/9/24,одмЧрд║╓╩Пе╚бЁбЁ,125,1763,847,7957 ,21475 ,6622 ,17204 ,115,1547,674,,14740 ,,17204 
2016/9/25,одмЧрд║╓╩Пе╚бЁбЁ,115,1849,897,,8434 ,,9257 ,119,1522,713,,9076 ,,9257 
2016/9/26,одмЧрд║╓╩Пе╚бЁбЁ,129,2378,1020,9088 ,27693 ,7198 ,16804 ,114,1955,820,,11286 ,,16804 
2016/9/27,одмЧрд║╓╩Пе╚бЁбЁ,130,2380,1062,4309 ,7398 ,4309 ,8164 ,113,1880,824,,10182 ,,8164 
2016/9/28,одмЧрд║╓╩Пе╚бЁбЁ,133,2266,1035,7200 ,13685 ,5553 ,9356 ,117,1549,778,,11664 ,,9356 
2016/9/29,одмЧрд║╓╩Пе╚бЁбЁ,109,2501,1078,4505 ,13394 ,4505 ,11251 ,107,1649,793,9257 ,18793 ,9257 ,11251 
2016/9/30,одмЧрд║╓╩Пе╚бЁбЁ,111,2299,1045,6273 ,15746 ,4309 ,12441 ,106,1541,734,,6485 ,,12441 
2016/10/1,одмЧрд║╓╩Пе╚бЁбЁ,108,1944,913,,7675 ,,7873 ,111,1368,711,,10921 ,,7873 
2016/10/2,одмЧрд║╓╩Пе╚бЁбЁ,112,1696,891,,16932 ,,9480 ,105,1125,645,9257 ,6518 ,9257 ,9480 
2016/10/3,одмЧрд║╓╩Пе╚бЁбЁ,105,1702,887,,15893 ,,9970 ,103,1165,627,,,,9970 
2016/10/4,одмЧрд║╓╩Пе╚бЁбЁ,114,1734,917,4564 ,28110 ,4564 ,9334 ,105,1284,627,,8033 ,,9334 
2016/10/5,одмЧрд║╓╩Пе╚бЁбЁ,114,1905,905,,19363 ,,15906 ,113,1220,658,,6518 ,,15906 
2016/10/6,одмЧрд║╓╩Пе╚бЁбЁ,120,1895,995,2302 ,12386 ,2302 ,13080 ,105,1274,687,4750 ,,4741 ,13080 
2016/10/7,одмЧрд║╓╩Пе╚бЁбЁ,120,2252,1051,4775 ,18274 ,4775 ,12999 ,106,1567,766,,,,12999 
2016/10/8,одмЧрд║╓╩Пе╚бЁбЁ,124,3174,1319,6402 ,18236 ,3756 ,13776 ,115,2261,934,9419 ,12990 ,9419 ,13776 
2016/10/9,одмЧрд║╓╩Пе╚бЁбЁ,124,3436,1390,4624 ,23303 ,4624 ,18596 ,109,2247,922,9257 ,12812 ,9257 ,18596 
2016/10/10,одмЧрд║╓╩Пе╚бЁбЁ,137,2835,1230,,12138 ,,11210 ,114,2017,879,,13170 ,,11210 
2016/10/11,одмЧрд║╓╩Пе╚бЁбЁ,122,2771,1181,4624 ,16720 ,4624 ,11806 ,114,1875,815,9194 ,6617 ,9131 ,11806 
2016/10/12,одмЧрд║╓╩Пе╚бЁбЁ,136,2904,1121,4402 ,23324 ,4402 ,22060 ,104,2104,872,,6593 ,,22060 
2016/10/13,одмЧрд║╓╩Пе╚бЁбЁ,126,2463,1052,4603 ,10523 ,4436 ,9221 ,112,1981,879,,12765 ,,9221 
2016/10/14,одмЧрд║╓╩Пе╚бЁбЁ,109,2441,1058,3264 ,9321 ,2219 ,6415 ,125,1747,838,,9425 ,,6415 
2016/10/15,одмЧрд║╓╩Пе╚бЁбЁ,115,2035,906,4367 ,11535 ,4367 ,10042 ,116,1568,708,4742 ,13175 ,4742 ,10042 
2016/10/16,одмЧрд║╓╩Пе╚бЁбЁ,114,2148,960,3886 ,21945 ,3886 ,9212 ,109,1653,745,,29063 ,,9212 
2016/10/17,одмЧрд║╓╩Пе╚бЁбЁ,141,2522,1078,4310 ,22699 ,4310 ,18352 ,114,2233,924,1180 ,9672 ,1180 ,18352 
2016/10/18,одмЧрд║╓╩Пе╚бЁбЁ,125,2615,1093,6559 ,15623 ,4604 ,10750 ,121,2176,879,8203 ,15182 ,8203 ,10750 
2016/10/19,одмЧрд║╓╩Пе╚бЁбЁ,115,2308,972,,11406 ,,9294 ,114,2166,798,,16495 ,,9294 
2016/10/20,одмЧрд║╓╩Пе╚бЁбЁ,112,2031,777,1000 ,9852 ,1000 ,9188 ,117,1613,644,,16618 ,,9188 
2016/10/21,одмЧрд║╓╩Пе╚бЁбЁ,125,1770,725,8468 ,11144 ,8468 ,10074 ,116,1405,563,,17177 ,,10074 
2016/10/22,одмЧрд║╓╩Пе╚бЁбЁ,121,1356,591,7460 ,14800 ,7117 ,9397 ,116,984,474,,14532 ,,9397 
2016/10/23,одмЧрд║╓╩Пе╚бЁбЁ,126,1542,598,12036 ,10749 ,12036 ,10093 ,108,979,462,,17510 ,,10093 
2016/10/24,одмЧрд║╓╩Пе╚бЁбЁ,145,2220,831,8441 ,12964 ,8441 ,7815 ,127,1635,672,16594 ,14076 ,16594 ,7815 
2016/10/25,одмЧрд║╓╩Пе╚бЁбЁ,122,2412,1005,14116 ,13614 ,14116 ,10054 ,117,1904,789,,15356 ,,10054 
2016/10/26,одмЧрд║╓╩Пе╚бЁбЁ,119,2274,991,,10244 ,,8547 ,111,1876,793,21848 ,16638 ,21848 ,8547 
2016/10/27,одмЧрд║╓╩Пе╚бЁбЁ,113,2321,1023,2307 ,11052 ,2307 ,8175 ,105,1911,806,,19457 ,,8175 
2016/10/28,одмЧрд║╓╩Пе╚бЁбЁ,139,2002,903,4087 ,10400 ,4087 ,7962 ,113,1577,695,,10653 ,,7962 
2016/10/29,одмЧрд║╓╩Пе╚бЁбЁ,119,1768,814,7777 ,7621 ,5691 ,6698 ,114,1277,655,,8918 ,,6698 
2016/10/30,одмЧрд║╓╩Пе╚бЁбЁ,105,1648,789,4289 ,7143 ,4263 ,5329 ,114,1289,668,,24600 ,,5329 
2016/10/31,одмЧрд║╓╩Пе╚бЁбЁ,123,2295,937,,9021 ,,8349 ,116,1583,746,4683 ,13683 ,4683 ,8349 
2016/11/1,одмЧрд║╓╩Пе╚бЁбЁ,120,2773,934,,11065 ,,8347 ,113,1864,785,9505 ,73109 ,9505 ,8347 
2016/11/2,одмЧрд║╓╩Пе╚бЁбЁ,128,2566,955,9654 ,13332 ,8737 ,6450 ,131,1761,787,11154 ,8262 ,11154 ,6450 
2016/11/3,одмЧрд║╓╩Пе╚бЁбЁ,142,2645,1166,2447 ,13845 ,1544 ,9883 ,115,2015,796,,7474 ,,9883 
2016/11/4,одмЧрд║╓╩Пе╚бЁбЁ,114,2038,861,10741 ,8097 ,8811 ,7865 ,114,1746,732,,23068 ,,7865 
2016/11/5,одмЧрд║╓╩Пе╚бЁбЁ,106,1747,795,,9842 ,,8261 ,108,1597,708,,9191 ,,8261 
2016/11/6,одмЧрд║╓╩Пе╚бЁбЁ,132,1761,859,,18080 ,,12785 ,122,1516,699,,15506 ,,12785 
2016/11/7,одмЧрд║╓╩Пе╚бЁбЁ,119,2523,985,13035 ,9066 ,9729 ,7899 ,106,1933,829,4682 ,13246 ,4682 ,7899 
2016/11/8,одмЧрд║╓╩Пе╚бЁбЁ,119,2196,990,11458 ,12523 ,11458 ,10542 ,114,1973,827,6990 ,9482 ,6644 ,10542 
2016/11/9,одмЧрд║╓╩Пе╚бЁбЁ,126,2269,914,,12773 ,,12128 ,122,1682,744,,5451 ,,12128 
2016/11/10,одмЧрд║╓╩Пе╚бЁбЁ,117,1954,881,4667 ,8531 ,2641 ,6287 ,114,1946,725,16791 ,10293 ,16791 ,6287 
2016/11/11,одмЧрд║╓╩Пе╚бЁбЁ,137,2084,820,,9233 ,,7494 ,105,1567,696,,11434 ,,7494 
2016/11/12,одмЧрд║╓╩Пе╚бЁбЁ,116,1496,741,4100 ,7842 ,4100 ,6432 ,125,1442,662,,14984 ,,6432 
2016/11/13,одмЧрд║╓╩Пе╚бЁбЁ,116,1823,898,,8403 ,,5491 ,123,1696,745,,21436 ,,5491 
2016/11/14,одмЧрд║╓╩Пе╚бЁбЁ,123,2366,1068,5781 ,17916 ,5781 ,13062 ,112,2094,870,9266 ,17539 ,9266 ,13062 
2016/11/15,одмЧрд║╓╩Пе╚бЁбЁ,125,2206,949,7278 ,30006 ,5713 ,34137 ,125,2045,816,,16197 ,,34137 
2016/11/16,одмЧрд║╓╩Пе╚бЁбЁ,112,2383,1071,,12194 ,,7432 ,125,1916,815,,9438 ,,7432 
2016/11/17,одмЧрд║╓╩Пе╚бЁбЁ,109,2323,1017,,28300 ,,15024 ,110,1863,823,6890 ,23153 ,4596 ,15024 
2016/11/18,одмЧрд║╓╩Пе╚бЁбЁ,137,2211,917,7368 ,13480 ,6423 ,12378 ,114,1919,789,4667 ,20955 ,4667 ,12378 
2016/11/19,одмЧрд║╓╩Пе╚бЁбЁ,114,1655,804,4316 ,7753 ,4316 ,6911 ,122,1333,675,4236 ,10310 ,4236 ,6911 
2016/11/20,одмЧрд║╓╩Пе╚бЁбЁ,108,1785,893,4103 ,12430 ,4103 ,11030 ,109,1620,726,,19998 ,,11030 
2016/11/21,одмЧрд║╓╩Пе╚бЁбЁ,135,2523,1108,4174 ,8304 ,4103 ,8621 ,112,2152,893,4685 ,12971 ,4685 ,8621 
2016/11/22,одмЧрд║╓╩Пе╚бЁбЁ,127,2379,1066,13535 ,8836 ,10775 ,6217 ,114,1865,848,4642 ,7334 ,4642 ,6217 
2016/11/23,одмЧрд║╓╩Пе╚бЁбЁ,132,2391,1034,11595 ,12123 ,4317 ,9654 ,108,1751,825,13921 ,13096 ,13921 ,9654 
2016/11/24,одмЧрд║╓╩Пе╚бЁбЁ,124,2313,1014,4461 ,9717 ,4461 ,9437 ,114,2058,818,4596 ,18872 ,4596 ,9437 
2016/11/25,одмЧрд║╓╩Пе╚бЁбЁ,114,1836,906,8283 ,14679 ,8283 ,9703 ,109,1712,783,4581 ,12921 ,4581 ,9703 
2016/11/26,одмЧрд║╓╩Пе╚бЁбЁ,114,1667,793,12317 ,16053 ,12317 ,13470 ,105,1617,753,9393 ,12059 ,9393 ,13470 
2016/11/27,одмЧрд║╓╩Пе╚бЁбЁ,117,1604,841,,17810 ,,17283 ,119,1387,710,,11020 ,,17283 
2016/11/28,одмЧрд║╓╩Пе╚бЁбЁ,115,2238,965,4613 ,22763 ,4613 ,14030 ,104,1940,869,,2284 ,,14030 
2016/11/29,одмЧрд║╓╩Пе╚бЁбЁ,108,2327,1043,12317 ,8135 ,12317 ,6340 ,121,2148,892,,14523 ,,6340 
2016/11/30,одмЧрд║╓╩Пе╚бЁбЁ,124,2149,1002,,7302 ,,5495 ,109,1892,831,,30233 ,,5495 
2016/12/1,одмЧрд║╓╩Пе╚бЁбЁ,115,2346,1070,4596 ,18166 ,4596 ,14708 ,119,2162,887,7828 ,10113 ,5865 ,14708 
2016/12/2,одмЧрд║╓╩Пе╚бЁбЁ,114,2147,1072,13401 ,17488 ,12285 ,10708 ,110,2373,969,9309 ,10369 ,9309 ,10708 
2016/12/3,одмЧрд║╓╩Пе╚бЁбЁ,125,1830,878,4344 ,14187 ,4218 ,9480 ,124,1714,807,9131 ,16496 ,9131 ,9480 
2016/12/4,одмЧрд║╓╩Пе╚бЁбЁ,120,1987,972,4448 ,16223 ,4448 ,15287 ,123,2006,909,,,,15287 
2016/12/5,одмЧрд║╓╩Пе╚бЁбЁ,114,2438,1112,4182 ,12085 ,4182 ,8244 ,120,2460,1028,4543 ,20748 ,4543 ,8244 
2016/12/6,одмЧрд║╓╩Пе╚бЁбЁ,124,2712,1080,6632 ,70436 ,4179 ,30701 ,123,2616,987,9960 ,13109 ,6105 ,30701 
2016/12/7,одмЧрд║╓╩Пе╚бЁбЁ,131,2245,1031,8448 ,18195 ,8200 ,13342 ,114,2472,932,4602 ,12912 ,4529 ,13342 
2016/12/8,одмЧрд║╓╩Пе╚бЁбЁ,123,2023,957,11866 ,14058 ,7658 ,11598 ,111,2074,904,7251 ,,4336 ,11598 
2016/12/9,одмЧрд║╓╩Пе╚бЁбЁ,125,2108,915,7772 ,10236 ,7772 ,7902 ,114,2061,867,9819 ,12029 ,7885 ,7902 
2016/12/10,одмЧрд║╓╩Пе╚бЁбЁ,114,1714,809,23115 ,9631 ,23115 ,7454 ,131,1675,768,,15404 ,,7454 
2016/12/11,одмЧрд║╓╩Пе╚бЁбЁ,114,1677,835,5127 ,13138 ,5127 ,13926 ,119,1977,821,37738 ,23250 ,37738 ,13926 
2016/12/12,одмЧрд║╓╩Пе╚бЁбЁ,131,2154,966,,7992 ,,7300 ,114,2284,905,4710 ,8427 ,4686 ,7300 
2016/12/13,одмЧрд║╓╩Пе╚бЁбЁ,132,2444,1060,5127 ,18889 ,5127 ,16144 ,113,2203,873,4749 ,18772 ,4749 ,16144 
2016/12/14,одмЧрд║╓╩Пе╚бЁбЁ,111,2439,977,4461 ,28603 ,4461 ,16229 ,114,2357,941,5066 ,6373 ,4524 ,16229 
2016/12/15,одмЧрд║╓╩Пе╚бЁбЁ,120,2035,919,4623 ,11336 ,4623 ,9876 ,114,1948,826,13819 ,6738 ,13819 ,9876 
2016/12/16,одмЧрд║╓╩Пе╚бЁбЁ,110,2168,1024,4186 ,8116 ,4186 ,2404 ,114,2066,973,5628 ,14042 ,5366 ,2404 
2016/12/17,одмЧрд║╓╩Пе╚бЁбЁ,109,1590,800,3817 ,,3702 ,,121,1561,776,,,,
2016/12/18,одмЧрд║╓╩Пе╚бЁбЁ,114,1657,853,21373 ,10709 ,12004 ,6936 ,111,1867,879,,9932 ,,6936 
2016/12/19,одмЧрд║╓╩Пе╚бЁбЁ,120,2182,1040,,12430 ,,6480 ,119,2152,913,7699 ,8933 ,5712 ,6480 
2016/12/20,одмЧрд║╓╩Пе╚бЁбЁ,114,2321,974,4182 ,9744 ,4182 ,8544 ,118,2167,966,,,,8544 
2016/12/21,одмЧрд║╓╩Пе╚бЁбЁ,114,2192,992,6251 ,10050 ,6251 ,8616 ,114,2125,915,7611 ,9511 ,5563 ,8616 
2016/12/22,одмЧрд║╓╩Пе╚бЁбЁ,114,2172,968,,12014 ,,12170 ,111,1888,852,,21996 ,,12170 
2016/12/23,одмЧрд║╓╩Пе╚бЁбЁ,112,1794,880,,19729 ,,19729 ,104,1668,796,,32011 ,,19729 
