take_off_time,order_cnt
06:30,1896
07:00,5856
07:30,5997
08:00,9607
08:30,7770
09:00,7135
09:30,2611
10:00,6439
10:30,5373
11:00,7533
11:30,11199
12:00,6829
12:30,5864
13:00,6944
13:30,5614
14:00,3791
14:30,8375
15:00,4627
15:30,416
16:00,5724
16:30,5726
17:00,4366
17:30,5994
18:00,8275
18:30,10436
19:00,12706
19:30,3952
20:00,35
20:30,15292
21:00,11938
21:30,6692
22:00,1835
22:30,2082
23:00,106
23:30,25
