take_off_time,order_cnt
06:30,12215
07:00,29001
07:30,41541
08:00,68642
08:30,54026
09:00,47957
09:30,17290
10:00,43464
10:30,36017
11:00,52000
11:30,75872
12:00,47526
12:30,40110
13:00,44631
13:30,33772
14:00,26955
14:30,58566
15:00,30541
15:30,3003
16:00,39952
16:30,40816
17:00,29647
17:30,43127
18:00,36829
18:30,64926
19:00,82824
19:30,28145
20:00,16647
20:30,96964
21:00,77273
21:30,45792
22:00,26373
22:30,14407
23:00,348
23:30,258
