take_off_time,order_cnt
06:30,0.008239100524550692
07:00,0.002526012554819847
07:30,0.02399174477599106
08:00,0.02603405279903689
08:30,0.034052799036890534
09:00,0.034402141198727317
09:30,0.011549789319803938
10:00,0.03233833519649153
10:30,0.025442858371313097
11:00,0.03894358930260555
11:30,0.05584100094591109
12:00,0.03817503654656462
12:30,0.027856006535385672
13:00,0.03330036976524207
13:30,0.019837260297532033
14:00,0.02079392037148508
14:30,0.04732780118668845
15:00,0.023787513973686475
15:30,0.0024400206380600226
16:00,0.03169339582079284
16:30,0.03341323415598934
17:00,0.022288029925187032
17:30,0.03504170607962852
18:00,0.02381438644767392
18:30,0.04452231490239918
19:00,0.05458874365809614
19:30,0.018939719666351364
20:00,0.021433485252386277
20:30,0.06772938343795683
21:00,0.059694513715710724
21:30,0.0349503396680712
22:00,0.03409579499527044
22:30,0.010851104996130364
23:00,0
23:30,6.449393756986843e-05
