take_off_time,order_cnt
06:30,1789
07:00,5329
07:30,7041
08:00,9646
08:30,8321
09:00,6928
09:30,2524
10:00,6337
10:30,5264
11:00,7454
11:30,11295
12:00,6638
12:30,6495
13:00,5178
13:30,5628
14:00,3387
14:30,7985
15:00,4004
15:30,370
16:00,5396
16:30,5833
17:00,3784
17:30,6295
18:00,3561
18:30,9311
19:00,11794
19:30,3364
20:00,3648
20:30,13612
21:00,10978
21:30,6079
22:00,1832
22:30,1899
23:00,14
23:30,76
