take_off_time,order_cnt
06:30,1800
07:00,5594
07:30,6106
08:00,15720
08:30,10040
09:00,7643
09:30,2581
10:00,6431
10:30,5614
11:00,7181
11:30,10995
12:00,6580
12:30,6353
13:00,6795
13:30,4325
14:00,3743
14:30,8457
15:00,4305
15:30,352
16:00,6020
16:30,6352
17:00,4185
17:30,6913
18:00,3868
18:30,11676
19:00,12701
19:30,7073
20:00,59
20:30,16405
21:00,11627
21:30,7990
22:00,2366
22:30,2492
23:00,6
23:30,64
