take_off_time,order_cnt
06:30,0.007697716937790071
07:00,0.026791992874220617
07:30,0.02558248558436079
08:00,0.04397824762083353
08:30,0.03132530120481928
09:00,0.02982513712437298
09:30,0.010824621442970325
10:00,0.02827340490366134
10:30,0.023580704139515258
11:00,0.03610707421124185
11:30,0.049805447470817124
12:00,0.033317706624162016
12:30,0.02652477614739112
13:00,0.03253480849467911
13:30,0.021377338146359757
14:00,0.021682058975200414
14:30,0.04288594064975857
15:00,0.02344006375697342
15:30,0.0024049505414654726
16:00,0.02961886456331161
16:30,0.029445408091510007
17:00,0.023074398762364633
17:30,0.033448970981201066
18:00,0.026356007688340913
18:30,0.04228587501758005
19:00,0.0644601753316769
19:30,0.017594111855984248
20:00,0.023154094979138343
20:30,0.0644648633444283
21:00,0.05327457690684919
21:30,0.03238010407388308
22:00,0.031001828324973044
22:30,0.010196427734283437
23:00,0.0009422905630303315
23:30,0.00034222493085181194
