take_off_time,order_cnt
06:30,0.00898593091531928
07:00,0.026766923335794543
07:30,0.035366092551572414
08:00,0.048450692906187684
08:30,0.041795377946546516
09:00,0.034798507200297354
09:30,0.012677747138214568
10:00,0.031829985584336654
10:30,0.026440436186831014
11:00,0.037440541667294526
11:30,0.05673342073143167
12:00,0.03334187222799853
12:30,0.03262360050027877
13:00,0.02600846857435619
13:30,0.02826876422102678
14:00,0.017012491900607267
14:30,0.040107690530365815
15:00,0.02011160837615338
15:30,0.0018584653094847027
16:00,0.02710345624318772
16:30,0.0292984544600656
17:00,0.019006574948892203
17:30,0.03161902465731407
18:00,0.017886472883986558
18:30,0.0467680283692218
19:00,0.05923983745962861
19:30,0.016896965678666324
20:00,0.018323463375676204
20:30,0.06837143187217777
21:00,0.055141168020332615
21:30,0.030534082746912185
22:00,0.009201914721556691
22:30,0.009538447628949866
23:00,7.03203090075293e-05
23:30,0.0003817388203265876
