take_off_time,order_cnt
06:30,0.009764459024145166
07:00,0.0021633123503856724
07:30,0.03493217483819488
08:00,0.05635251352070219
08:30,0.03840174956408665
09:00,0.03648077548246003
09:30,0.013570943050506842
10:00,0.03302893282501404
10:30,0.024907645476844875
11:00,0.041670360847592874
11:30,0.05684901143718415
12:00,0.04037591985105062
12:30,0.025575553388302745
13:00,0.03761562786299022
13:30,0.02538050063539912
14:00,0.02134941040872418
14:30,0.042361911516978455
15:00,0.0219227472884712
15:30,0.002707095782723055
16:00,0.027780240565061915
16:30,0.026799066111061854
17:00,0.022762065194904986
17:30,0.023837810680615894
18:00,0.03913467505984573
18:30,0.04826669030942459
19:00,0.04534680970535213
19:30,0.01752519431391672
20:00,0.00023642757927712268
20:30,0.07488252504654667
21:00,0.058456718976268585
21:30,0.028962378461447526
22:00,0.009864940745337943
22:30,0.010686526583325945
23:00,0
23:30,4.728551585542454e-05
