take_off_time,order_cnt
06:30,1533
07:00,470
07:30,4464
08:00,4844
08:30,6336
09:00,6401
09:30,2149
10:00,6017
10:30,4734
11:00,7246
11:30,10390
12:00,7103
12:30,5183
13:00,6196
13:30,3691
14:00,3869
14:30,8806
15:00,4426
15:30,454
16:00,5897
16:30,6217
17:00,4147
17:30,6520
18:00,4431
18:30,8284
19:00,10157
19:30,3524
20:00,3988
20:30,12602
21:00,11107
21:30,6503
22:00,6344
22:30,2019
23:00,0
23:30,12
